reactants,products,reactionString,ruleName,rxn_str,feasibilityScore_rule1,feasibilityLabel_rule1,feasibilityScore_rule2,feasibilityLabel_rule2,feasibilityScore_rule3,feasibilityLabel_rule3,feasibilityScore_rule4,feasibilityLabel_rule4
CCCCCC[C@@H]1C(=O)OC(=CC=O)C1=O.O,CCCCCC[C@@H]1C(=O)OC(=CC(=O)O)C1O,CCCCCC[C@@H]1C(=O)OC(=CC=O)C1=O.O >> CCCCCC[C@@H]1C(=O)OC(=CC(=O)O)C1O,rule0070_5,CCCCCC[C@@H]1C(=O)OC(=CC=O)C1=O.O>>CCCCCC[C@@H]1C(=O)OC(=CC(=O)O)C1O,0.20673712,0,0.800048,1,0.33422977,0,0.2920647,0
CCCCCC[C@@H]1C(=O)OC(=CC=O)C1=O.O,CC(O)CCCC[C@H]1C(=O)C(=CC=O)OC1O,CCCCCC[C@@H]1C(=O)OC(=CC=O)C1=O.O >> CC(O)CCCC[C@H]1C(=O)C(=CC=O)OC1O,rule0070_6,CCCCCC[C@@H]1C(=O)OC(=CC=O)C1=O.O>>CC(O)CCCC[C@H]1C(=O)C(=CC=O)OC1O,0.0028718247,0,0.014329781,0,0.0014975694,0,0.0016389015,0
CCCCCC[C@@H]1C(=O)OC(=CC=O)C1=O.N.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,CCCCCC[C@@H]1C(=O)OC(=CCN)C1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CCCCCC[C@@H]1C(=O)OC(=CC=O)C1=O.N.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1 >> CCCCCC[C@@H]1C(=O)OC(=CCN)C1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0166_2,CCCCCC[C@@H]1C(=O)OC(=CC=O)C1=O.N.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1>>CCCCCC[C@@H]1C(=O)OC(=CCN)C1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,0.20402054,0,0.18637249,0,0.39833793,0,0.97534925,1
CCCCCC[C@@H]1C(=O)OC(=CC=O)C1=O,C=C1OC(=O)[C@@H](CCCCC(C)C=O)C1=O,CCCCCC[C@@H]1C(=O)OC(=CC=O)C1=O >> C=C1OC(=O)[C@@H](CCCCC(C)C=O)C1=O,rule0028_51,CCCCCC[C@@H]1C(=O)OC(=CC=O)C1=O>>C=C1OC(=O)[C@@H](CCCCC(C)C=O)C1=O,0.007484105,0,0.0064906985,0,0.07057081,0,0.01713971,0
CCCCCC[C@@H]1C(=O)OC(=CC=O)C1=O,CCCC(C)C[C@@H]1C(=O)OC(=CC=O)C1=O,CCCCCC[C@@H]1C(=O)OC(=CC=O)C1=O >> CCCC(C)C[C@@H]1C(=O)OC(=CC=O)C1=O,rule0028_51,CCCCCC[C@@H]1C(=O)OC(=CC=O)C1=O>>CCCC(C)C[C@@H]1C(=O)OC(=CC=O)C1=O,0.07960194,0,0.17655662,0,0.67439175,1,0.0027896715,0
CCCCCC[C@@H]1C(=O)OC(=CC=O)C1=O.O,CC(O)CCCC[C@@H]1C(=O)OC(=CCO)C1=O,CCCCCC[C@@H]1C(=O)OC(=CC=O)C1=O.O >> CC(O)CCCC[C@@H]1C(=O)OC(=CCO)C1=O,rule0070_6,CCCCCC[C@@H]1C(=O)OC(=CC=O)C1=O.O>>CC(O)CCCC[C@@H]1C(=O)OC(=CCO)C1=O,0.0003721946,0,0.020128474,0,0.022872655,0,0.008571932,0
CCCCCC[C@@H]1C(=O)OC(=CC=O)C1=O.OO,CCCCCC[C@@H]1C(=O)OC(=CCO)C1=O.O=O,CCCCCC[C@@H]1C(=O)OC(=CC=O)C1=O.OO >> CCCCCC[C@@H]1C(=O)OC(=CCO)C1=O.O=O,rule0078_17,CCCCCC[C@@H]1C(=O)OC(=CC=O)C1=O.OO>>CCCCCC[C@@H]1C(=O)OC(=CCO)C1=O.O=O,5.365476e-05,0,7.0973365e-05,0,0.0022520293,0,0.002878314,0
CCCCCC[C@@H]1C(=O)OC(=CC=O)C1=O,CCCCC(C=O)=C1OC(=O)[C@@H](CC)C1=O,CCCCCC[C@@H]1C(=O)OC(=CC=O)C1=O >> CCCCC(C=O)=C1OC(=O)[C@@H](CC)C1=O,rule0028_51,CCCCCC[C@@H]1C(=O)OC(=CC=O)C1=O>>CCCCC(C=O)=C1OC(=O)[C@@H](CC)C1=O,0.060254984,0,0.015526561,0,0.3175973,0,0.0096520865,0
CCCCCC[C@@H]1C(=O)OC(=CC=O)C1=O,CCCCC(C)[C@@H]1C(=O)OC(=CC=O)C1=O,CCCCCC[C@@H]1C(=O)OC(=CC=O)C1=O >> CCCCC(C)[C@@H]1C(=O)OC(=CC=O)C1=O,rule0028_51,CCCCCC[C@@H]1C(=O)OC(=CC=O)C1=O>>CCCCC(C)[C@@H]1C(=O)OC(=CC=O)C1=O,0.234899,0,0.23778716,0,0.5151375,0,0.009497445,0
CCCCCC[C@@H]1C(=O)OC(=CC=O)C1=O,CCC(C)CC[C@@H]1C(=O)OC(=CC=O)C1=O,CCCCCC[C@@H]1C(=O)OC(=CC=O)C1=O >> CCC(C)CC[C@@H]1C(=O)OC(=CC=O)C1=O,rule0028_51,CCCCCC[C@@H]1C(=O)OC(=CC=O)C1=O>>CCC(C)CC[C@@H]1C(=O)OC(=CC=O)C1=O,0.011571554,0,0.11480985,0,0.42068285,0,0.046001412,0
