"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL5593581";"";"None";"362.48";"0";"3.25";"57";"CN(C)C1CCN(C(=O)c2cc3ccccc3n2Cc2cccnc2)CC1";"EC50";"'='";"38600.0";"nM";"4.41";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5579635";"Antiviral activity against pseudotyped Marburgvirus Angola infected in human A549 cells assessed as inhibition of Pseudoviral entry incubated for 40 hrs";"F";"BAO_0000218";"organism-based format";"Marburgvirus";"None";"None";"None";"None";"";"";"";"CHEMBL4296577";"Marburgvirus";"Marburgvirus";"ORGANISM";"CHEMBL5576160";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 40.0 hr";"";"";"38.6"
"CHEMBL5593153";"";"None";"385.90";"0";"4.10";"11";"CN(C)C1CCN(C(=O)c2cc3occc3n2Cc2ccc(Cl)cc2)CC1";"EC50";"'='";"7960.0";"nM";"5.10";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5579646";"Antiviral activity against Marburgvirus Angola infected in human Huh-7 cells assessed as inhibition of viral replication";"F";"BAO_0000218";"organism-based format";"Marburgvirus";"None";"None";"Huh-7";"None";"";"";"";"CHEMBL4296577";"Marburgvirus";"Marburgvirus";"ORGANISM";"CHEMBL5576160";"1";"Scientific Literature";"J Med Chem";"2024";"None";"";"";"";"7.96"
"CHEMBL5584196";"";"None";"379.48";"0";"3.99";"49";"CN(C)C1CCN(C(=O)c2cc3ccccc3n2Cc2ccc(F)cc2)CC1";"EC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5579646";"Antiviral activity against Marburgvirus Angola infected in human Huh-7 cells assessed as inhibition of viral replication";"F";"BAO_0000218";"organism-based format";"Marburgvirus";"None";"None";"Huh-7";"None";"";"";"";"CHEMBL4296577";"Marburgvirus";"Marburgvirus";"ORGANISM";"CHEMBL5576160";"1";"Scientific Literature";"J Med Chem";"2024";"None";"";"";"";"20.0"
"CHEMBL5593168";"";"None";"401.96";"0";"4.57";"19";"CC(C)N1CCN(C(=O)c2cc3sccc3n2Cc2ccc(Cl)cc2)CC1";"EC50";"'='";"32800.0";"nM";"4.48";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5579635";"Antiviral activity against pseudotyped Marburgvirus Angola infected in human A549 cells assessed as inhibition of Pseudoviral entry incubated for 40 hrs";"F";"BAO_0000218";"organism-based format";"Marburgvirus";"None";"None";"None";"None";"";"";"";"CHEMBL4296577";"Marburgvirus";"Marburgvirus";"ORGANISM";"CHEMBL5576160";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 40.0 hr";"";"";"32.8"
"CHEMBL5595960";"";"None";"321.50";"0";"4.26";"5c";"CC1CCN(CCCC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1";"Ratio IC50";"'='";"1.6";"";"";"";"";"";"";"";"";"";"0";"CHEMBL5581287";"Selectivity ratio of IC50 for antiviral activity against HIV-based lentiviral pseudotyped Marburgvirus harboring GP I627V mutant infected in HEK293T cells to IC50 for antiviral activity against HIV-based lentiviral pseudotyped Marburgvirus harboring mucin domain deleted GP infected in HEK293T cells";"F";"BAO_0000218";"organism-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4296577";"Marburgvirus";"Marburgvirus";"ORGANISM";"CHEMBL5579834";"1";"Scientific Literature";"Eur J Med Chem";"2024";"None";"";"";"";"1.6"
"CHEMBL1236524";"GALIDESIVIR";"2.0";"265.27";"1";"-1.73";"Galidesivir";"Nc1ncnc2c([C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)c[nH]c12";"EC50";"'='";"3000.0";"nM";"5.52";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5259488";"Antiviral activity against Marburg virus infected in human HeLa cells assessed as reduction in viral cytopathic effect";"F";"BAO_0000218";"organism-based format";"Marburgvirus";"None";"None";"HeLa";"None";"";"";"";"CHEMBL4296577";"Marburgvirus";"Marburgvirus";"ORGANISM";"CHEMBL5257097";"1";"Scientific Literature";"ACS Med Chem Lett";"2023";"None";"";"";"";"3.0"
"CHEMBL5592994";"";"None";"308.47";"0";"2.38";"7a";"CCN1CCN(CC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1";"IC50";"'='";"30100.0";"nM";"4.52";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5581284";"Antiviral activity against HIV-based lentiviral pseudotyped Marburgvirus harboring mucin domain deleted GP infected in HEK293T cells assessed as inhibition of viral entry preincubated with virus for 1 hr followed by cell infection and measured after 48 hrs by luminescence assay";"F";"BAO_0000218";"organism-based format";"Marburgvirus";"None";"None";"HEK293T";"None";"";"";"";"CHEMBL4296577";"Marburgvirus";"Marburgvirus";"ORGANISM";"CHEMBL5579834";"1";"Scientific Literature";"Eur J Med Chem";"2024";"None";"TIME = 49.0 hr";"";"";"30.1"
"CHEMBL5595813";"";"None";"391.39";"0";"3.74";"25";"O=C(NCCN1CCC1)c1cc2occc2n1Cc1cccc(C(F)(F)F)c1";"EC50";"'='";"6220.0";"nM";"5.21";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5579635";"Antiviral activity against pseudotyped Marburgvirus Angola infected in human A549 cells assessed as inhibition of Pseudoviral entry incubated for 40 hrs";"F";"BAO_0000218";"organism-based format";"Marburgvirus";"None";"None";"None";"None";"";"";"";"CHEMBL4296577";"Marburgvirus";"Marburgvirus";"ORGANISM";"CHEMBL5576160";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 40.0 hr";"";"";"6.22"
"CHEMBL5593540";"";"None";"369.44";"0";"3.59";"30";"CN(C)C1CCN(C(=O)c2cc3occc3n2Cc2ccc(F)cc2)CC1";"EC50";"'='";"11400.0";"nM";"4.94";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5579635";"Antiviral activity against pseudotyped Marburgvirus Angola infected in human A549 cells assessed as inhibition of Pseudoviral entry incubated for 40 hrs";"F";"BAO_0000218";"organism-based format";"Marburgvirus";"None";"None";"None";"None";"";"";"";"CHEMBL4296577";"Marburgvirus";"Marburgvirus";"ORGANISM";"CHEMBL5576160";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 40.0 hr";"";"";"11.4"
"CHEMBL5594239";"";"None";"395.46";"0";"3.59";"32";"CN(C)C1CCN(C(=O)c2cc3occc3n2C(=O)OCc2ccccc2)CC1";"EC50";"'='";"29800.0";"nM";"4.53";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5579635";"Antiviral activity against pseudotyped Marburgvirus Angola infected in human A549 cells assessed as inhibition of Pseudoviral entry incubated for 40 hrs";"F";"BAO_0000218";"organism-based format";"Marburgvirus";"None";"None";"None";"None";"";"";"";"CHEMBL4296577";"Marburgvirus";"Marburgvirus";"ORGANISM";"CHEMBL5576160";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 40.0 hr";"";"";"29.8"
