reactants,products,reactionString,ruleName,rxn_str,feasibilityScore_rule1,feasibilityLabel_rule1,feasibilityScore_rule2,feasibilityLabel_rule2,feasibilityScore_rule3,feasibilityLabel_rule3,feasibilityScore_rule4,feasibilityLabel_rule4
C=CC[C@H]1CC(=C[C@@H](C)C=O)OC1=O,C=C1C[C@H](CC(=C)[C@@H](C)C=O)C(=O)O1,C=CC[C@H]1CC(=C[C@@H](C)C=O)OC1=O >> C=C1C[C@H](CC(=C)[C@@H](C)C=O)C(=O)O1,rule0028_51,C=CC[C@H]1CC(=C[C@@H](C)C=O)OC1=O>>C=C1C[C@H](CC(=C)[C@@H](C)C=O)C(=O)O1,0.036564797,0,0.0035976258,0,0.002497532,0,0.027736962,0
C=CC[C@H]1CC(=C[C@@H](C)C=O)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,C=CC[C@H]1CC2(OC1=O)OC2[C@@H](C)C=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=CC[C@H]1CC(=C[C@@H](C)C=O)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> C=CC[C@H]1CC2(OC1=O)OC2[C@@H](C)C=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0077_4,C=CC[C@H]1CC(=C[C@@H](C)C=O)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>C=CC[C@H]1CC2(OC1=O)OC2[C@@H](C)C=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,0.01250845,0,0.006966681,0,0.0153249,0,0.17359361,0
C[C@H](N)C(N)=O,C[C@@H]1[NH+]=C1N.O,C[C@H](N)C(N)=O >> C[C@@H]1[NH+]=C1N.O,rule0339_1,C[C@H](N)C(N)=O>>C[C@@H]1[NH+]=C1N.O,0.6623928,1,0.9266946,1,0.75217617,1,0.9039409,1
C=CC[C@H]1CC(=C[C@@H](C)C=O)OC1=O.C=CC[C@H]1CC(=C[C@@H](C)C=O)OC1=O,C=CC[C@H]1CC(=CCC=O)OC1=O.C=CC[C@H]1CC(=C[C@@H](C)C(C)=O)OC1=O,C=CC[C@H]1CC(=C[C@@H](C)C=O)OC1=O.C=CC[C@H]1CC(=C[C@@H](C)C=O)OC1=O >> C=CC[C@H]1CC(=CCC=O)OC1=O.C=CC[C@H]1CC(=C[C@@H](C)C(C)=O)OC1=O,rule0126_2,C=CC[C@H]1CC(=C[C@@H](C)C=O)OC1=O.C=CC[C@H]1CC(=C[C@@H](C)C=O)OC1=O>>C=CC[C@H]1CC(=CCC=O)OC1=O.C=CC[C@H]1CC(=C[C@@H](C)C(C)=O)OC1=O,0.00067014195,0,0.0016853173,0,0.0036747642,0,0.21218066,0
C=CC[C@H]1CC(=C[C@@H](C)CN)OC1=O.C=CC[C@H]1CC(=C[C@@H](C)CN)OC1=O,C=CC[C@@H]1C(=O)OC(=C[C@@H](C)CN)C1C.C=CC[C@H]1CC(=CCCN)OC1=O,C=CC[C@H]1CC(=C[C@@H](C)CN)OC1=O.C=CC[C@H]1CC(=C[C@@H](C)CN)OC1=O >> C=CC[C@@H]1C(=O)OC(=C[C@@H](C)CN)C1C.C=CC[C@H]1CC(=CCCN)OC1=O,rule0126_2,C=CC[C@H]1CC(=C[C@@H](C)CN)OC1=O.C=CC[C@H]1CC(=C[C@@H](C)CN)OC1=O>>C=CC[C@@H]1C(=O)OC(=C[C@@H](C)CN)C1C.C=CC[C@H]1CC(=CCCN)OC1=O,0.18053932,0,0.027146159,0,0.0051102033,0,0.06396462,0
C=CC[C@H]1CC(=C[C@@H](C)CN)OC1=O,C=CC[C@H]1CC(=C(C)CCN)OC1=O,C=CC[C@H]1CC(=C[C@@H](C)CN)OC1=O >> C=CC[C@H]1CC(=C(C)CCN)OC1=O,rule0028_51,C=CC[C@H]1CC(=C[C@@H](C)CN)OC1=O>>C=CC[C@H]1CC(=C(C)CCN)OC1=O,0.05639465,0,0.001160103,0,0.29516295,0,0.7859242,1
C[C@H](N)C(=O)O.C[C@H](N)C(=O)O,C[C@H](NC(O)(O)[C@H](C)N)C(=O)O,C[C@H](N)C(=O)O.C[C@H](N)C(=O)O >> C[C@H](NC(O)(O)[C@H](C)N)C(=O)O,rule0483_3,C[C@H](N)C(=O)O.C[C@H](N)C(=O)O>>C[C@H](NC(O)(O)[C@H](C)N)C(=O)O,0.009254818,0,0.00048013174,0,0.055736735,0,0.78998196,1
C=CC[C@H]1CC(=C[C@@H](C)CN)OC1=O.C=CC[C@H]1CC(=C[C@@H](C)CN)OC1=O,C=CC[C@H]1CC(=CC(C)(C)CN)OC1=O.C=CC[C@H]1CC(=CCCN)OC1=O,C=CC[C@H]1CC(=C[C@@H](C)CN)OC1=O.C=CC[C@H]1CC(=C[C@@H](C)CN)OC1=O >> C=CC[C@H]1CC(=CC(C)(C)CN)OC1=O.C=CC[C@H]1CC(=CCCN)OC1=O,rule0126_2,C=CC[C@H]1CC(=C[C@@H](C)CN)OC1=O.C=CC[C@H]1CC(=C[C@@H](C)CN)OC1=O>>C=CC[C@H]1CC(=CC(C)(C)CN)OC1=O.C=CC[C@H]1CC(=CCCN)OC1=O,0.019316453,0,0.023785725,0,0.013604829,0,0.010679562,0
CCN.CCN,C.NCCCN,CCN.CCN >> C.NCCCN,rule0126_2,CCN.CCN>>C.NCCCN,0.29997438,0,0.36668888,0,0.004319138,0,0.8038483,1
C=CC[C@H]1CC(=C[C@@H](C)C=O)OC1=O,C=CCC(=O)[C@H](C)C=C1CCC(=O)O1,C=CC[C@H]1CC(=C[C@@H](C)C=O)OC1=O >> C=CCC(=O)[C@H](C)C=C1CCC(=O)O1,rule0028_51,C=CC[C@H]1CC(=C[C@@H](C)C=O)OC1=O>>C=CCC(=O)[C@H](C)C=C1CCC(=O)O1,0.86975193,1,0.041049086,0,0.40435866,0,0.26572368,0
