reactants,products,reactionString,ruleName
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=[NH2+])NC(O)C=C1OC(=O)CC1O.O=O,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(=[NH2+])NC(O)(O)C=C1OC(=O)CC1O.O,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=[NH2+])NC(O)C=C1OC(=O)CC1O.O=O >> NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(=[NH2+])NC(O)(O)C=C1OC(=O)CC1O.O,rule0004_13
C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.NC(=[NH2+])NCC(C(=O)O)=C1OC(=O)CC1=O,CC(NC(N)=[NH2+])C(C(=O)O)=C1OC(=O)CC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.NC(=[NH2+])NCC(C(=O)O)=C1OC(=O)CC1=O >> CC(NC(N)=[NH2+])C(C(=O)O)=C1OC(=O)CC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12
NC(=[NH2+])NCC=C(O)C(=O)CC(=O)O,NC(=[NH2+])NCC1=C(O)C(O)CC(=O)O1,NC(=[NH2+])NCC=C(O)C(=O)CC(=O)O >> NC(=[NH2+])NCC1=C(O)C(O)CC(=O)O1,rule0169_1
C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.NC(=[NH2+])NC(O)C=C1OC(O)CC1=O,CC(O)(C=C1OC(O)CC1=O)NC(N)=[NH2+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.NC(=[NH2+])NC(O)C=C1OC(O)CC1=O >> CC(O)(C=C1OC(O)CC1=O)NC(N)=[NH2+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12
NC(=[NH2+])NCC(O)=C1OC(O)CC1=O.O,NC(=[NH2+])NCC(O)C1(O)OC(O)CC1=O,NC(=[NH2+])NCC(O)=C1OC(O)CC1=O.O >> NC(=[NH2+])NCC(O)C1(O)OC(O)CC1=O,rule0020_19
CC(C=C1OC(=O)CC1=O)NC(N)=[NH2+].C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CC(C=C1OC(=O)CC1=O)N(C)C(N)=[NH2+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CC(C=C1OC(=O)CC1=O)NC(N)=[NH2+].C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CC(C=C1OC(=O)CC1=O)N(C)C(N)=[NH2+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0034_41
NC(=[NH2+])NCC=C(O)C(=O)CC(=O)O,CC(=O)C(O)=CCNC(N)=[NH2+].O=C=O,NC(=[NH2+])NCC=C(O)C(=O)CC(=O)O >> CC(=O)C(O)=CCNC(N)=[NH2+].O=C=O,rule0024_44
NC(=O)NCC=C1OC(=O)CC1=O.O,NC(=O)NCC(O)=C1OC(O)CC1=O,NC(=O)NCC=C1OC(=O)CC1=O.O >> NC(=O)NCC(O)=C1OC(O)CC1=O,rule0070_6
C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.NC(=[NH2+])NCC(O)=C1OC(O)CC1=O,CNC(=[NH2+])NCC(O)=C1OC(O)CC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.NC(=[NH2+])NCC(O)=C1OC(O)CC1=O >> CNC(=[NH2+])NCC(O)=C1OC(O)CC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0034_41
CNC(=[NH2+])NCC=C1OC(=O)CC1=O.O,CNC(=[NH2+])NCC=C(O)C(=O)CC(=O)O,CNC(=[NH2+])NCC=C1OC(=O)CC1=O.O >> CNC(=[NH2+])NCC=C(O)C(=O)CC(=O)O,rule0035_7
CN(CC=C1OC(=O)CC1=O)C(N)=[NH2+].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CN(C(N)=[NH2+])C(O)C=C1OC(=O)CC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CN(CC=C1OC(=O)CC1=O)C(N)=[NH2+].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CN(C(N)=[NH2+])C(O)C=C1OC(=O)CC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=[NH2+])NCC=C(O)C(=O)CC(=O)O,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(=[NH2+])NCC=C(O)C(O)CC(=O)O,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=[NH2+])NCC=C(O)C(=O)CC(=O)O >> NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(=[NH2+])NCC=C(O)C(O)CC(=O)O,rule0003_151
NC(=[NH2+])NCCC1(O)OC(=O)CC1=O,O.[NH2+]=C1N=C2CC(=O)OC2(O)CCN1,NC(=[NH2+])NCCC1(O)OC(=O)CC1=O >> O.[NH2+]=C1N=C2CC(=O)OC2(O)CCN1,rule0146_1
NC(=[NH2+])NC(C=C1OC(=O)CC1=O)C(=O)O,NC(=[NH2+])[N+]1=C(O)C1C=C1OC(=O)CC1=O.O,NC(=[NH2+])NC(C=C1OC(=O)CC1=O)C(=O)O >> NC(=[NH2+])[N+]1=C(O)C1C=C1OC(=O)CC1=O.O,rule0339_1
CNC(=[NH2+])NCC=C1OC(=O)CC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CNC(=[NH2+])NCC(O)=C1OC(=O)CC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CNC(=[NH2+])NCC=C1OC(=O)CC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CNC(=[NH2+])NCC(O)=C1OC(=O)CC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13
CN(CC=C1OC(=O)CC1=O)C(N)=[NH2+].O,CN(C(N)=[NH2+])C(O)C=C1OC(=O)CC1O,CN(CC=C1OC(=O)CC1=O)C(N)=[NH2+].O >> CN(C(N)=[NH2+])C(O)C=C1OC(=O)CC1O,rule0070_6
C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.NC(=[NH2+])NCC=C1OC(=O)CC1=O,CNC(=[NH2+])NCC=C1OC(=O)CC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.NC(=[NH2+])NCC=C1OC(=O)CC1=O >> CNC(=[NH2+])NCC=C1OC(=O)CC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0034_41
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=[NH2+])NCC=C(O)C(=O)CC(=O)O.O=O,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(=[NH2+])NCC=C(O)C(=O)C(O)C(=O)O.O,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=[NH2+])NCC=C(O)C(=O)CC(=O)O.O=O >> NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(=[NH2+])NCC=C(O)C(=O)C(O)C(=O)O.O,rule0004_13
NC(=[NH2+])NCC=C(O)C(=O)CC(=O)O.O,NC(=[NH2+])NCC=C(O)C(O)C(O)C(=O)O,NC(=[NH2+])NCC=C(O)C(=O)CC(=O)O.O >> NC(=[NH2+])NCC=C(O)C(O)C(O)C(=O)O,rule0070_6
O=CC=C1OC(=O)CC1=O,C=C1OC(=O)C(C=O)C1=O,O=CC=C1OC(=O)CC1=O >> C=C1OC(=O)C(C=O)C1=O,rule0028_51
CC(CNC(N)=[NH2+])=C1OC(=O)CC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,CC(CNC(N)=[NH2+])C1OC(=O)CC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,CC(CNC(N)=[NH2+])=C1OC(=O)CC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1 >> CC(CNC(N)=[NH2+])C1OC(=O)CC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,rule0027_63
CN(CC=C1OC(=O)CC1=O)C(N)=[NH2+],CN1CC=C2OC(=O)CC2=NC1=[NH2+].O,CN(CC=C1OC(=O)CC1=O)C(N)=[NH2+] >> CN1CC=C2OC(=O)CC2=NC1=[NH2+].O,rule0146_1
NC(=[NH2+])NC(O)C=C1OC(O)CC1=O.O,NC(=O)NC(O)C=C1OC(O)CC1=O.[NH4+],NC(=[NH2+])NC(O)C=C1OC(O)CC1=O.O >> NC(=O)NC(O)C=C1OC(O)CC1=O.[NH4+],rule0321_2
