reactants,products,reactionString,ruleName
C=C(O)CCC=C1C=C(C)C(=O)O1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=CCCC=C1C=C(C)C(=O)O1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,C=C(O)CCC=C1C=C(C)C(=O)O1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O >> C=CCCC=C1C=C(C)C(=O)O1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,rule0005_60
C=CCC=C1C=C(C)C(=O)O1.C=CCC=C1C=C(C)C(=O)O1,C=C1C=C(C)C(=O)O1.C=CCC=C1C=C(CCC=C)C(=O)O1,C=CCC=C1C=C(C)C(=O)O1.C=CCC=C1C=C(C)C(=O)O1 >> C=C1C=C(C)C(=O)O1.C=CCC=C1C=C(CCC=C)C(=O)O1,rule0126_2
C=C(O)CCC=C1C=C(C)C(O)O1,C=C(O)CC(C)=C1C=C(C)C(O)O1,C=C(O)CCC=C1C=C(C)C(O)O1 >> C=C(O)CC(C)=C1C=C(C)C(O)O1,rule0028_51
C=CCCC1OC12C=C(C)C(=O)O2,C=CCC1(C)OC12C=C(C)C(=O)O2,C=CCCC1OC12C=C(C)C(=O)O2 >> C=CCC1(C)OC12C=C(C)C(=O)O2,rule0028_51
C=CCCCC(=O)C=C(C)C(=O)O.C=CCCCC(=O)C=C(C)C(=O)O,C=CC=CCCCC(=O)C=C(C)C(=O)O.CCCC(=O)C=C(C)C(=O)O,C=CCCCC(=O)C=C(C)C(=O)O.C=CCCCC(=O)C=C(C)C(=O)O >> C=CC=CCCCC(=O)C=C(C)C(=O)O.CCCC(=O)C=C(C)C(=O)O,rule0126_2
C=C(CCC=C1C=C(C)C(=O)O1)C(=O)O.O,C=C(CCCC1(O)C=C(C)C(=O)O1)C(=O)O,C=C(CCC=C1C=C(C)C(=O)O1)C(=O)O.O >> C=C(CCCC1(O)C=C(C)C(=O)O1)C(=O)O,rule0020_19
C=CC(C)CC=C1C=C(C)C(=O)O1,C=CC(C=C1C=C(C)C(=O)O1)CC,C=CC(C)CC=C1C=C(C)C(=O)O1 >> C=CC(C=C1C=C(C)C(=O)O1)CC,rule0028_51
C=CCCCC(=O)C=C(C)C(=O)O,C=CC(CC)C(=O)C=C(C)C(=O)O,C=CCCCC(=O)C=C(C)C(=O)O >> C=CC(CC)C(=O)C=C(C)C(=O)O,rule0028_51
C=CC(CC=C1C=C(C)C(=O)O1)C(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C=C(CC=C1C=C(C)C(=O)O1)C(=O)O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,C=CC(CC=C1C=C(C)C(=O)O1)C(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O >> C=C(CC=C1C=C(C)C(=O)O1)C(=O)O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,rule0545_2
C=CCCCC1C=C(C)C(=O)O1.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,C=CCCC(C)C1C=C(C)C(=O)O1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C=CCCCC1C=C(C)C(=O)O1.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> C=CCCC(C)C1C=C(C)C(=O)O1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12
