reactants,products,reactionString,ruleName
NC(=[NH2+])NC(O)C=C1OC(O)C[C@H]1O,NC(=[NH2+])NCC=C1OC(=O)C[C@H]1O.O,NC(=[NH2+])NC(O)C=C1OC(O)C[C@H]1O >> NC(=[NH2+])NCC=C1OC(=O)C[C@H]1O.O,rule0071_5
CC(=O)N(CC=C1OC(=O)C[C@H]1O)C(N)=[NH2+].O,CC(=O)N(CC=C(O)[C@H](O)CC(=O)O)C(N)=[NH2+],CC(=O)N(CC=C1OC(=O)C[C@H]1O)C(N)=[NH2+].O >> CC(=O)N(CC=C(O)[C@H](O)CC(=O)O)C(N)=[NH2+],rule0035_7
CNC(=[NH2+])NCC=C1OC(=O)C[C@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=[NH2+])NCC=C1OC(=O)C[C@H]1O,CNC(=[NH2+])NCC=C1OC(=O)C[C@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O >> C=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=[NH2+])NCC=C1OC(=O)C[C@H]1O,rule0157_2
NC(=[NH2+])NCC=C(O)[C@H](O)CC(=O)O,NC(=[NH2+])NC1C=C(O)[C@H](O)CC(O)O1,NC(=[NH2+])NCC=C(O)[C@H](O)CC(=O)O >> NC(=[NH2+])NC1C=C(O)[C@H](O)CC(O)O1,rule0169_1
NC(=[NH2+])NCC=C(O)[C@H](O)CC(=O)O,NC(=[NH2+])NCC=C(O)[C@@H]1OC1C(O)O,NC(=[NH2+])NCC=C(O)[C@H](O)CC(=O)O >> NC(=[NH2+])NCC=C(O)[C@@H]1OC1C(O)O,rule0169_1
NC(=[NH2+])NCC=C1OC(=O)C[C@H]1O.O,NC(=O)NCC=C1OC(=O)C[C@H]1O.[NH4+],NC(=[NH2+])NCC=C1OC(=O)C[C@H]1O.O >> NC(=O)NCC=C1OC(=O)C[C@H]1O.[NH4+],rule0321_2
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=[NH2+])NCC=C1OC(=O)C[C@H]1O.O=O,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(=[NH2+])NCC1OC12OC(=O)C[C@H]2O.O,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=[NH2+])NCC=C1OC(=O)C[C@H]1O.O=O >> NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(=[NH2+])NCC1OC12OC(=O)C[C@H]2O.O,rule0077_4
CC(CNC(N)=[NH2+])=C1OC(=O)C[C@H]1O.O=C=O,CC(=C1OC(=O)C[C@H]1O)C(NC(N)=[NH2+])C(=O)O,CC(CNC(N)=[NH2+])=C1OC(=O)C[C@H]1O.O=C=O >> CC(=C1OC(=O)C[C@H]1O)C(NC(N)=[NH2+])C(=O)O,rule0023_17
NC(=O)NCC=C1OC(=O)C[C@H]1O.O=P(O)(O)O,NC(=O)OP(=O)(O)O.NCC=C1OC(=O)C[C@H]1O,NC(=O)NCC=C1OC(=O)C[C@H]1O.O=P(O)(O)O >> NC(=O)OP(=O)(O)O.NCC=C1OC(=O)C[C@H]1O,rule0099_4
CC(CNC(N)=[NH2+])=C1OC(=O)C[C@H]1O.CC(CNC(N)=[NH2+])=C1OC(=O)C[C@H]1O,CC(CNC(N)=[NH2+])=C1OC(=O)C[C@]1(C)O.NC(=[NH2+])NCC=C1OC(=O)C[C@H]1O,CC(CNC(N)=[NH2+])=C1OC(=O)C[C@H]1O.CC(CNC(N)=[NH2+])=C1OC(=O)C[C@H]1O >> CC(CNC(N)=[NH2+])=C1OC(=O)C[C@]1(C)O.NC(=[NH2+])NCC=C1OC(=O)C[C@H]1O,rule0126_2
