SMILES,isStarter,molFormula,molWeight,numHeavyAtoms
Nc1nc2c(ncn2[C@@]2(C=O)OC[C@@H](O)[C@H]2O)c(=O)[nH]1,False,C10H11N5O5,281.076,20
Nc1nc2c(ncn2[C@@]2(CO)OC[C@@H](O)[C@H]2OS(=O)(=O)O)c(=O)[nH]1,False,C10H13N5O8S,363.0485,24
Nc1nc2c(ncn2[C@@]2(CO)OC[C@@H](OS(=O)(=O)O)[C@H]2O)c(=O)[nH]1,False,C10H13N5O8S,363.0485,24
Nc1nc2c(ncn2[C@@]2(COS(=O)(=O)O)OC[C@@H](O)[C@H]2O)c(=O)[nH]1,False,C10H13N5O8S,363.0485,24
COC[C@]1(n2cnc3c(=O)[nH]c(N)nc32)OC[C@@H](O)[C@H]1O,False,C11H15N5O5,297.1073,21
CO[C@@H]1[C@H](O)CO[C@]1(CO)n1cnc2c(=O)[nH]c(N)nc21,False,C11H15N5O5,297.1073,21
CO[C@@H]1CO[C@](CO)(n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1O,False,C11H15N5O5,297.1073,21
CC(=O)Nc1nc2c(ncn2[C@@]2(CO)OC[C@@H](O)[C@H]2O)c(=O)[nH]1,False,C12H15N5O6,325.1022,23
CC(=O)OC[C@]1(n2cnc3c(=O)[nH]c(N)nc32)OC[C@@H](O)[C@H]1O,False,C12H15N5O6,325.1022,23
CC(=O)O[C@@H]1[C@H](O)CO[C@]1(CO)n1cnc2c(=O)[nH]c(N)nc21,False,C12H15N5O6,325.1022,23
CC(=O)O[C@@H]1CO[C@](CO)(n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1O,False,C12H15N5O6,325.1022,23
C[C@]1(n2cnc3c(=O)[nH]c(N)nc32)OC[C@@H](O)[C@H]1O,False,C10H13N5O4,267.0968,19
Nc1nc2c(ncn2[C@@]2(C(=O)O)OC[C@@H](O)[C@H]2O)c(=O)[nH]1,False,C10H11N5O6,297.0709,21
O=P(O)(O)OC[C@H]1O[C@@H](n2cnc3c4nc(nc32)[nH]4)[C@H](O)[C@@H]1O,False,C10H12N5O7P,345.0474,23
O=P(O)(O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c3nc(nc21)[nH]3,False,C10H12N5O7P,345.0474,23
O=P(O)(O)O[C@H]1[C@@H](O)[C@H](n2cnc3c4nc(nc32)[nH]4)O[C@@H]1CO,False,C10H12N5O7P,345.0474,23
O=C[C@H]1O[C@@H](n2cnc3c4nc(nc32)[nH]4)[C@H](O)[C@@H]1O,False,C10H9N5O4,263.0655,19
O=S(=O)(O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c3nc(nc21)[nH]3,False,C10H11N5O7S,345.0379,23
O=S(=O)(O)O[C@H]1[C@@H](O)[C@H](n2cnc3c4nc(nc32)[nH]4)O[C@@H]1CO,False,C10H11N5O7S,345.0379,23
O=S(=O)(O)OC[C@H]1O[C@@H](n2cnc3c4nc(nc32)[nH]4)[C@H](O)[C@@H]1O,False,C10H11N5O7S,345.0379,23
COC[C@H]1O[C@@H](n2cnc3c4nc(nc32)[nH]4)[C@H](O)[C@@H]1O,False,C11H13N5O4,279.0968,20
CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c3nc(nc21)[nH]3,False,C11H13N5O4,279.0968,20
CO[C@H]1[C@@H](O)[C@H](n2cnc3c4nc(nc32)[nH]4)O[C@@H]1CO,False,C11H13N5O4,279.0968,20
CC(=O)OC[C@H]1O[C@@H](n2cnc3c4nc(nc32)[nH]4)[C@H](O)[C@@H]1O,False,C12H13N5O5,307.0917,22
CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c3nc(nc21)[nH]3,False,C12H13N5O5,307.0917,22
CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c4nc(nc32)[nH]4)O[C@@H]1CO,False,C12H13N5O5,307.0917,22
C[C@H]1O[C@@H](n2cnc3c4nc(nc32)[nH]4)[C@H](O)[C@@H]1O,False,C10H11N5O3,249.0862,18
O=C(O)[C@H]1O[C@@H](n2cnc3c4nc(nc32)[nH]4)[C@H](O)[C@@H]1O,False,C10H9N5O5,279.0604,20
Nc1nc2c(ncn2[C@@H]2OC[C@@](O)(COP(=O)(O)O)[C@H]2O)c(=O)[nH]1,False,C10H14N5O8P,363.058,24
Nc1nc2c(ncn2[C@@H]2OC[C@@H](O)[C@@]2(O)COP(=O)(O)O)c(=O)[nH]1,False,C10H14N5O8P,363.058,24
Nc1nc2c(nc(COP(=O)(O)O)n2[C@@H]2OC[C@@H](O)[C@H]2O)c(=O)[nH]1,False,C10H14N5O8P,363.058,24
Nc1nc2c(ncn2[C@@H]2O[C@@H]3COP(=O)(O)O[C@H]3[C@H]2O)c(=O)[nH]1,False,C10H12N5O7P,345.0474,23
Nc1nc2c(ncn2[C@@H]2O[C@@H]3COP(=O)(O)O[C@@H]2[C@@H]3O)c(=O)[nH]1,False,C10H12N5O7P,345.0474,23
CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1COP(=O)(O)O,False,C11H16N5O8P,377.0736,25
CO[C@@H]1[C@H](O)[C@@H](COP(=O)(O)O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,C11H16N5O8P,377.0736,25
C[n+]1cn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,False,C11H17N5O8P+,378.0809,25
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@H]3OP(=O)(O)O[C@H]32)c(=O)[nH]1,False,C10H12N5O7P,345.0474,23
Nc1nc2c(ncn2[C@@H]2O[C@H](C=O)[C@@H](OP(=O)(O)O)[C@H]2O)c(=O)[nH]1,False,C10H12N5O8P,361.0423,24
COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1OP(=O)(O)O,False,C11H16N5O8P,377.0736,25
CO[C@@H]1[C@H](OP(=O)(O)O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,C11H16N5O8P,377.0736,25
C[n+]1cn([C@@H]2O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H]2O)c2nc(N)[nH]c(=O)c21,False,C11H17N5O8P+,378.0809,25
C[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1OP(=O)(O)O,False,C10H14N5O7P,347.0631,23
Nc1nc2c(ncn2[C@@H]2O[C@H](C=O)[C@@H](O)[C@H]2OP(=O)(O)O)c(=O)[nH]1,False,C10H12N5O8P,361.0423,24
COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](OP(=O)(O)O)[C@@H]1O,False,C11H16N5O8P,377.0736,25
CO[C@H]1[C@@H](OP(=O)(O)O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,C11H16N5O8P,377.0736,25
C[n+]1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2OP(=O)(O)O)c2nc(N)[nH]c(=O)c21,False,C11H17N5O8P+,378.0809,25
C[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](OP(=O)(O)O)[C@@H]1O,False,C10H14N5O7P,347.0631,23
O=c1[nH]c2nc3c1ncn3[C@@H]1O[C@H](C=N2)[C@@H](O)[C@H]1O,False,C10H9N5O4,263.0655,19
Nc1nc2c(ncn2[C@@H]2O[C@]3(CO)O[C@H]3[C@H]2O)c(=O)[nH]1,False,C10H11N5O5,281.076,20
Nc1nc2c(ncn2[C@@H]2O[C@]3(CO)O[C@@H]2[C@@H]3O)c(=O)[nH]1,False,C10H11N5O5,281.076,20
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@]3(O)O[C@@H]23)c(=O)[nH]1,False,C10H11N5O5,281.076,20
Nc1nc2c(ncn2[C@]23O[C@@H]([C@H]2O)[C@@H](CO)O3)c(=O)[nH]1,False,C10H11N5O5,281.076,20
Nc1nc2c(ncn2[C@]23O[C@@H]2[C@H](O)[C@@H](CO)O3)c(=O)[nH]1,False,C10H11N5O5,281.076,20
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@H]3O[C@]32O)c(=O)[nH]1,False,C10H11N5O5,281.076,20
Nc1nc2c(nc3n2[C@@H]2O[C@H](CO)[C@@H](O3)[C@H]2O)c(=O)[nH]1,False,C10H11N5O5,281.076,20
Nc1nc2c(nc3n2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O3)c(=O)[nH]1,False,C10H11N5O5,281.076,20
Nc1nc2c(ncn2[C@@H]2O[C@H](C=O)[C@@H](OS(=O)(=O)O)[C@H]2O)c(=O)[nH]1,False,C10H11N5O8S,361.0328,24
Nc1nc2c(ncn2[C@@H]2O[C@H](C=O)[C@@H](O)[C@H]2OS(=O)(=O)O)c(=O)[nH]1,False,C10H11N5O8S,361.0328,24
CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1C=O,False,C11H13N5O5,295.0917,21
CO[C@@H]1[C@H](O)[C@@H](C=O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,C11H13N5O5,295.0917,21
CC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](C=O)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,C12H13N5O6,323.0866,23
CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1C=O,False,C12H13N5O6,323.0866,23
CC(=O)O[C@@H]1[C@H](O)[C@@H](C=O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,C12H13N5O6,323.0866,23
N#CC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,False,C11H12N6O5,308.0869,22
COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1OS(=O)(=O)O,False,C11H15N5O8S,377.0641,25
CO[C@@H]1[C@H](OS(=O)(=O)O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,C11H15N5O8S,377.0641,25
C[n+]1cn([C@@H]2O[C@H](CO)[C@@H](OS(=O)(=O)O)[C@H]2O)c2nc(N)[nH]c(=O)c21,False,C11H16N5O8S+,378.0714,25
C[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1OS(=O)(=O)O,False,C10H13N5O7S,347.0536,23
COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](OS(=O)(=O)O)[C@@H]1O,False,C11H15N5O8S,377.0641,25
CO[C@H]1[C@@H](OS(=O)(=O)O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,C11H15N5O8S,377.0641,25
C[n+]1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2OS(=O)(=O)O)c2nc(N)[nH]c(=O)c21,False,C11H16N5O8S+,378.0714,25
C[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](OS(=O)(=O)O)[C@@H]1O,False,C10H13N5O7S,347.0536,23
CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1COS(=O)(=O)O,False,C11H15N5O8S,377.0641,25
CO[C@@H]1[C@H](O)[C@@H](COS(=O)(=O)O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,C11H15N5O8S,377.0641,25
C[n+]1cn([C@@H]2O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,False,C11H16N5O8S+,378.0714,25
COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1OC,False,C12H17N5O5,311.123,22
COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](OC)[C@@H]1O,False,C12H17N5O5,311.123,22
COC[C@H]1O[C@@H](n2c[n+](C)c3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,False,C12H18N5O5+,312.1302,22
COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(NC(C)=O)nc32)[C@H](O)[C@@H]1O,False,C13H17N5O6,339.1179,24
COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1OC(C)=O,False,C13H17N5O6,339.1179,24
COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](OC(C)=O)[C@@H]1O,False,C13H17N5O6,339.1179,24
C=O,False,CH2O,30.0106,2
CO,False,CH4O,32.0262,2
Nc1nc2c(ncn2[C@@H]2O[C@H](COC=O)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,C11H13N5O6,311.0866,22
COC(=O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,False,C11H13N5O6,311.0866,22
CO[C@@H]1[C@H](OC)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,C12H17N5O5,311.123,22
CO[C@H]1[C@@H](O)[C@H](n2c[n+](C)c3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,C12H18N5O5+,312.1302,22
CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(NC(C)=O)nc32)O[C@@H]1CO,False,C13H17N5O6,339.1179,24
CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1COC(C)=O,False,C13H17N5O6,339.1179,24
CO[C@H]1[C@@H](OC(C)=O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,C13H17N5O6,339.1179,24
CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1C,False,C11H15N5O4,281.1124,20
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OC=O)[C@H]2O)c(=O)[nH]1,False,C11H13N5O6,311.0866,22
CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1C(=O)O,False,C11H13N5O6,311.0866,22
CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1c[n+](C)c2c(=O)[nH]c(N)nc21,False,C12H18N5O5+,312.1302,22
CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(NC(C)=O)nc21,False,C13H17N5O6,339.1179,24
CO[C@@H]1[C@H](O)[C@@H](COC(C)=O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,C13H17N5O6,339.1179,24
CO[C@@H]1[C@H](OC(C)=O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,C13H17N5O6,339.1179,24
CO[C@@H]1[C@H](O)[C@@H](C)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,C11H15N5O4,281.1124,20
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2OC=O)c(=O)[nH]1,False,C11H13N5O6,311.0866,22
CO[C@@H]1[C@H](O)[C@@H](C(=O)O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,C11H13N5O6,311.0866,22
C[n+]1cn([C@@]2(CO)OC[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,False,C11H16N5O5+,298.1146,21
C[n+]1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2nc3nc([nH]3)c21,False,C11H14N5O4+,280.104,20
C[n+]1cn([C@@H]2O[C@H](C=O)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,False,C11H14N5O5+,296.0989,21
CC(=O)Nc1nc2c(c(=O)[nH]1)[n+](C)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,False,C13H18N5O6+,340.1252,24
CC(=O)OC[C@H]1O[C@@H](n2c[n+](C)c3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,False,C13H18N5O6+,340.1252,24
CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1c[n+](C)c2c(=O)[nH]c(N)nc21,False,C13H18N5O6+,340.1252,24
CC(=O)O[C@H]1[C@@H](O)[C@H](n2c[n+](C)c3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,C13H18N5O6+,340.1252,24
C[C@H]1O[C@@H](n2c[n+](C)c3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,False,C11H16N5O4+,282.1197,20
C[n+]1cn([C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,False,C11H14N5O6+,312.0939,22
Cn1c(N)nc2c(c1=O)[n+](C)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,False,C12H18N5O5+,312.1302,22
Nc1nc2c([nH+]cn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,C10H14N5O5+,284.0989,20
CNc1nc2c(c(=O)[nH]1)[n+](C)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,False,C12H18N5O5+,312.1302,22
Cc1nc2c(=O)[nH]c(NC=O)nc2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,False,C12H15N5O6,325.1022,23
C[C@]1(n2cnc3c(=O)[nH]c(NC=O)nc32)O[C@H](CO)[C@@H](O)[C@H]1O,False,C12H15N5O6,325.1022,23
C[C@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(NC=O)nc21,False,C12H15N5O6,325.1022,23
C[C@@]1(CO)O[C@@H](n2cnc3c(=O)[nH]c(NC=O)nc32)[C@H](O)[C@@H]1O,False,C12H15N5O6,325.1022,23
C[C@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(NC=O)nc32)[C@@H]1O,False,C12H15N5O6,325.1022,23
CC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(NC=O)nc32)[C@H](O)[C@@H]1O,False,C12H15N5O6,325.1022,23
O=c1[nH]c2nc3c1ncn3[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1OCC(O)N2,False,C12H15N5O6,325.1022,23
O=c1[nH]c2nc3c1ncn3[C@@H]1O[C@H](CO)[C@@H](OCC(O)N2)[C@H]1O,False,C12H15N5O6,325.1022,23
O=c1[nH]c2nc3c1ncn3[C@@H]1O[C@H](COCC(O)N2)[C@@H](O)[C@H]1O,False,C12H15N5O6,325.1022,23
CC(O)Nc1nc2c(nc3n2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O3)c(=O)[nH]1,False,C12H15N5O6,325.1022,23
CC(O)Nc1nc2c(nc3n2[C@@H]2O[C@H](CO)[C@@H](O3)[C@H]2O)c(=O)[nH]1,False,C12H15N5O6,325.1022,23
CC(O)Nc1nc2c(nc3n2[C@@H]2O[C@H](CO3)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,C12H15N5O6,325.1022,23
CC(O)Nc1nc2c(ncn2[C@]23O[C@@H]2[C@H](O)[C@@H](CO)O3)c(=O)[nH]1,False,C12H15N5O6,325.1022,23
CC(O)Nc1nc2c(ncn2[C@]23O[C@@H]([C@H]2O)[C@@H](CO)O3)c(=O)[nH]1,False,C12H15N5O6,325.1022,23
CC(O)Nc1nc2c(ncn2[C@@]23OC[C@@H](O2)[C@@H](O)[C@H]3O)c(=O)[nH]1,False,C12H15N5O6,325.1022,23
CC(O)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@H]3O[C@]32O)c(=O)[nH]1,False,C12H15N5O6,325.1022,23
CC(O)Nc1nc2c(ncn2[C@@H]2O[C@@H]3CO[C@]2(O)[C@@H]3O)c(=O)[nH]1,False,C12H15N5O6,325.1022,23
CC(O)Nc1nc2c(ncn2[C@@H]2O[C@]3(CO)O[C@@H]2[C@@H]3O)c(=O)[nH]1,False,C12H15N5O6,325.1022,23
CC(O)Nc1nc2c(ncn2[C@@H]2O[C@]3(CO)O[C@H]3[C@H]2O)c(=O)[nH]1,False,C12H15N5O6,325.1022,23
CC(O)Nc1nc2c(ncn2[C@@H]2O[C@@]3(CO3)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,C12H15N5O6,325.1022,23
CC(O)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@]3(O)O[C@@H]23)c(=O)[nH]1,False,C12H15N5O6,325.1022,23
CC(O)Nc1nc2c(ncn2[C@@H]2O[C@@H]3CO[C@@]3(O)[C@H]2O)c(=O)[nH]1,False,C12H15N5O6,325.1022,23
CC(O)Nc1nc2c(ncn2[C@@H]2O[C@@H]3C(O)O[C@@H]2[C@@H]3O)c(=O)[nH]1,False,C12H15N5O6,325.1022,23
CC(O)Nc1nc2c(ncn2[C@@H]2O[C@@H]3C(O)O[C@H]3[C@H]2O)c(=O)[nH]1,False,C12H15N5O6,325.1022,23
CC(O)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,C12H17N5O6,327.1179,23
CC(=O)N(C)c1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,C13H17N5O6,339.1179,24
CCC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,C13H17N5O6,339.1179,24
CC(=O)O,False,C2H4O2,60.0211,4
CC(=O)N(C(C)=O)c1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,C14H17N5O7,367.1128,26
CC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](COC(C)=O)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,C14H17N5O7,367.1128,26
CC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2OC(C)=O)c(=O)[nH]1,False,C14H17N5O7,367.1128,26
CC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OC(C)=O)[C@H]2O)c(=O)[nH]1,False,C14H17N5O7,367.1128,26
O=C(O)CC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,C13H15N5O8,369.0921,26
CC(O)(C#N)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,C13H16N6O6,352.1131,25
CC(N)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,C12H18N6O5,326.1339,23
CC(=O)N(C(N)=O)c1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,C13H16N6O7,368.108,26
O=C(CO)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,C12H15N5O7,341.0971,24
COC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,C12H15N5O7,341.0971,24
CC(=O)OP(=O)(O)O,False,C2H5O5P,139.9875,8
O=c1[nH]c(NC(O)CO)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,False,C12H17N5O7,343.1128,24
CC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,C12H15N5O5,309.1073,22
CC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,C12H13N5O7,339.0815,24
O=CNc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,C11H13N5O6,311.0866,22
CC(=O)Nc1nc2c(nc(C)n2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,C13H17N5O6,339.1179,24
CC(=O)Nc1nc2c(ncn2[C@@]2(C)O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,C13H17N5O6,339.1179,24
CC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@]2(C)O)c(=O)[nH]1,False,C13H17N5O6,339.1179,24
CC(=O)Nc1nc2c(ncn2[C@@H]2O[C@@](C)(CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,C13H17N5O6,339.1179,24
CC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@](C)(O)[C@H]2O)c(=O)[nH]1,False,C13H17N5O6,339.1179,24
CC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](C(C)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,C13H17N5O6,339.1179,24
CC(OC=O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,False,C12H15N5O6,325.1022,23
C[C@@]1(COC=O)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,False,C12H15N5O6,325.1022,23
C[C@]1(O)[C@@H](COC=O)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1O,False,C12H15N5O6,325.1022,23
C[C@]1(n2cnc3c(=O)[nH]c(N)nc32)O[C@H](COC=O)[C@@H](O)[C@H]1O,False,C12H15N5O6,325.1022,23
C[C@]1(O)[C@H](O)[C@@H](COC=O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,C12H15N5O6,325.1022,23
Cc1nc2c(=O)[nH]c(N)nc2n1[C@@H]1O[C@H](COC=O)[C@@H](O)[C@H]1O,False,C12H15N5O6,325.1022,23
CC1=Nc2nc3c(ncn3[C@@H]3O[C@H](CO1)[C@@H](O)[C@H]3O)c(=O)[nH]2,False,C12H13N5O5,307.0917,22
Nc1nc2c(ncn2[C@@H]2O[C@@H]3COC(O)CO[C@H]3[C@H]2O)c(=O)[nH]1,False,C12H15N5O6,325.1022,23
Nc1nc2c(ncn2[C@@H]2O[C@@H]3COC(O)CO[C@@H]2[C@@H]3O)c(=O)[nH]1,False,C12H15N5O6,325.1022,23
CC(O)OC1O[C@H]2[C@@H](O)[C@H](n3cnc4c(=O)[nH]c(N)nc43)O[C@H]12,False,C12H15N5O6,325.1022,23
CC(O)OC1O[C@@H]2[C@H](O)[C@@H]1O[C@H]2n1cnc2c(=O)[nH]c(N)nc21,False,C12H15N5O6,325.1022,23
CC(O)OC[C@]12O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@H](O)[C@@H]1O2,False,C12H15N5O6,325.1022,23
CC(O)OC[C@]12O[C@@H]([C@H](n3cnc4c(=O)[nH]c(N)nc43)O1)[C@@H]2O,False,C12H15N5O6,325.1022,23
CC(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]2O[C@]12O,False,C12H15N5O6,325.1022,23
CC(O)OC[C@H]1O[C@@]2(n3cnc4c(=O)[nH]c(N)nc43)O[C@H]1[C@H]2O,False,C12H15N5O6,325.1022,23
CC(O)OC[C@H]1O[C@@]2(n3cnc4c(=O)[nH]c(N)nc43)O[C@@H]2[C@@H]1O,False,C12H15N5O6,325.1022,23
