reactants,products,reactionString,ruleName,rxn_str,feasibilityScore_rule1,feasibilityLabel_rule1,feasibilityScore_rule2,feasibilityLabel_rule2,feasibilityScore_rule3,feasibilityLabel_rule3,feasibilityScore_rule4,feasibilityLabel_rule4
Nc1ccc(C(C(=O)O)=C2CCC(=O)O2)cc1,Nc1ccc2c(c1)OC(O)C2=C1CCC(=O)O1,Nc1ccc(C(C(=O)O)=C2CCC(=O)O2)cc1 >> Nc1ccc2c(c1)OC(O)C2=C1CCC(=O)O1,rule0169_1,Nc1ccc(C(C(=O)O)=C2CCC(=O)O2)cc1>>Nc1ccc2c(c1)OC(O)C2=C1CCC(=O)O1,0.03291918,0,0.22723074,0,0.13044365,0,0.28052482,0
Nc1ccc(C=C2CCC(=O)O2)c(O)c1.O,Nc1ccc(C=C(O)CCC(=O)O)c(O)c1,Nc1ccc(C=C2CCC(=O)O2)c(O)c1.O >> Nc1ccc(C=C(O)CCC(=O)O)c(O)c1,rule0035_7,Nc1ccc(C=C2CCC(=O)O2)c(O)c1.O>>Nc1ccc(C=C(O)CCC(=O)O)c(O)c1,0.9234559,1,0.6705389,1,0.9822391,1,0.8652448,1
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.Nc1ccc(C=C2CCC(=O)O2)cc1.O=O,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.Nc1ccc(C=C2CCC(=O)O2)c(O)c1.O,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.Nc1ccc(C=C2CCC(=O)O2)cc1.O=O >> NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.Nc1ccc(C=C2CCC(=O)O2)c(O)c1.O,rule0004_10,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.Nc1ccc(C=C2CCC(=O)O2)cc1.O=O>>NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.Nc1ccc(C=C2CCC(=O)O2)c(O)c1.O,0.26735452,0,0.07662152,0,0.044312958,0,0.046925005,0
Nc1ccc(C(O)C2CCC(=O)O2)cc1.O=C=O,Nc1ccc(C(O)(C(=O)O)C2CCC(=O)O2)cc1,Nc1ccc(C(O)C2CCC(=O)O2)cc1.O=C=O >> Nc1ccc(C(O)(C(=O)O)C2CCC(=O)O2)cc1,rule0023_08,Nc1ccc(C(O)C2CCC(=O)O2)cc1.O=C=O>>Nc1ccc(C(O)(C(=O)O)C2CCC(=O)O2)cc1,0.0016687424,0,0.059697863,0,0.006269606,0,0.0059129153,0
C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.NC1=CC(O)C(O)(C=C2CCC(=O)O2)C=C1,COC1C=C(N)C=CC1(O)C=C1CCC(=O)O1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.NC1=CC(O)C(O)(C=C2CCC(=O)O2)C=C1 >> COC1C=C(N)C=CC1(O)C=C1CCC(=O)O1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0011_51,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.NC1=CC(O)C(O)(C=C2CCC(=O)O2)C=C1>>COC1C=C(N)C=CC1(O)C=C1CCC(=O)O1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,0.8157186,1,0.894872,1,0.048804704,0,0.18835069,0
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.Nc1ccc(C=C2CCC(=O)O2)c(C(=O)O)c1.O=O,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.Nc1cc(O)c(C=C2CCC(=O)O2)c(C(=O)O)c1.O,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.Nc1ccc(C=C2CCC(=O)O2)c(C(=O)O)c1.O=O >> NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.Nc1cc(O)c(C=C2CCC(=O)O2)c(C(=O)O)c1.O,rule0004_09,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.Nc1ccc(C=C2CCC(=O)O2)c(C(=O)O)c1.O=O>>NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.Nc1cc(O)c(C=C2CCC(=O)O2)c(C(=O)O)c1.O,0.5778602,0,0.095637776,0,0.6173236,1,0.80438095,1
Nc1ccc(C=C2CCC(=O)O2)c(C(=O)O)c1.OO,Nc1cc(C(=O)O)c(C=C2CCC(=O)O2)cc1O.O,Nc1ccc(C=C2CCC(=O)O2)c(C(=O)O)c1.OO >> Nc1cc(C(=O)O)c(C=C2CCC(=O)O2)cc1O.O,rule1165_2,Nc1ccc(C=C2CCC(=O)O2)c(C(=O)O)c1.OO>>Nc1cc(C(=O)O)c(C=C2CCC(=O)O2)cc1O.O,0.044671927,0,0.0043663564,0,0.34338328,0,0.44290957,0
Nc1ccc(C=C2CCC(=O)O2)cc1C(=O)O,Nc1ccc2cc1C(O)OC1CC(=C2)OC1=O,Nc1ccc(C=C2CCC(=O)O2)cc1C(=O)O >> Nc1ccc2cc1C(O)OC1CC(=C2)OC1=O,rule0169_1,Nc1ccc(C=C2CCC(=O)O2)cc1C(=O)O>>Nc1ccc2cc1C(O)OC1CC(=C2)OC1=O,0.020265406,0,0.37756032,0,0.06023449,0,0.13550833,0
Nc1ccc(O)cc1.Nc1ccc(O)cc1,Nc1ccc(Nc2ccc(O)cc2)cc1.O,Nc1ccc(O)cc1.Nc1ccc(O)cc1 >> Nc1ccc(Nc2ccc(O)cc2)cc1.O,rule0012_253,Nc1ccc(O)cc1.Nc1ccc(O)cc1>>Nc1ccc(Nc2ccc(O)cc2)cc1.O,0.081378415,0,0.018929152,0,0.19218911,0,0.4648775,0
C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.Nc1ccc(C=C(O)CCC(=O)O)cc1,CC(CC(=O)O)C(O)=Cc1ccc(N)cc1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.Nc1ccc(C=C(O)CCC(=O)O)cc1 >> CC(CC(=O)O)C(O)=Cc1ccc(N)cc1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.Nc1ccc(C=C(O)CCC(=O)O)cc1>>CC(CC(=O)O)C(O)=Cc1ccc(N)cc1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,0.9970714,1,0.99404,1,0.8147252,1,0.5124894,0
