reactants,products,reactionString,ruleName,rxn_str,feasibilityScore_rule1,feasibilityLabel_rule1,feasibilityScore_rule2,feasibilityLabel_rule2,feasibilityScore_rule3,feasibilityLabel_rule3,feasibilityScore_rule4,feasibilityLabel_rule4
C=CC=C1OC(=O)[C@H](CC)[C@H]1O,CC=CC=C1OC(=O)[C@H](C)[C@H]1O,C=CC=C1OC(=O)[C@H](CC)[C@H]1O >> CC=CC=C1OC(=O)[C@H](C)[C@H]1O,rule0028_51,C=CC=C1OC(=O)[C@H](CC)[C@H]1O>>CC=CC=C1OC(=O)[C@H](C)[C@H]1O,0.05335396,0,0.51199496,0,0.86881745,1,0.011355289,0
C=CC=C1OC(=O)[C@H](CC)[C@H]1O.O=C=O,C=CC=C1OC(=O)[C@H](CCC(=O)O)[C@H]1O,C=CC=C1OC(=O)[C@H](CC)[C@H]1O.O=C=O >> C=CC=C1OC(=O)[C@H](CCC(=O)O)[C@H]1O,rule0023_20,C=CC=C1OC(=O)[C@H](CC)[C@H]1O.O=C=O>>C=CC=C1OC(=O)[C@H](CCC(=O)O)[C@H]1O,0.0017640507,0,0.0016416376,0,0.005754468,0,0.01922064,0
C=CC=C1OC(=O)[C@H](CC)[C@H]1O.C=CC=C1OC(=O)[C@H](CC)[C@H]1O,C=C1OC(=O)[C@H](CC)[C@H]1O.C=CC=C1OC(=O)[C@H](CCC=C)[C@H]1O,C=CC=C1OC(=O)[C@H](CC)[C@H]1O.C=CC=C1OC(=O)[C@H](CC)[C@H]1O >> C=C1OC(=O)[C@H](CC)[C@H]1O.C=CC=C1OC(=O)[C@H](CCC=C)[C@H]1O,rule0126_2,C=CC=C1OC(=O)[C@H](CC)[C@H]1O.C=CC=C1OC(=O)[C@H](CC)[C@H]1O>>C=C1OC(=O)[C@H](CC)[C@H]1O.C=CC=C1OC(=O)[C@H](CCC=C)[C@H]1O,0.006680319,0,0.05812988,0,0.00085987546,0,0.000885736,0
C=CC=C1OC(=O)[C@H](CC)[C@H]1O.C=CC=C1OC(=O)[C@H](CC)[C@H]1O,C=CC=C1OC(=O)[C@H](C)[C@H]1O.C=CC=C1OC(=O)[C@H](CCC)[C@H]1O,C=CC=C1OC(=O)[C@H](CC)[C@H]1O.C=CC=C1OC(=O)[C@H](CC)[C@H]1O >> C=CC=C1OC(=O)[C@H](C)[C@H]1O.C=CC=C1OC(=O)[C@H](CCC)[C@H]1O,rule0126_2,C=CC=C1OC(=O)[C@H](CC)[C@H]1O.C=CC=C1OC(=O)[C@H](CC)[C@H]1O>>C=CC=C1OC(=O)[C@H](C)[C@H]1O.C=CC=C1OC(=O)[C@H](CCC)[C@H]1O,0.024322562,0,0.017895801,0,0.006424994,0,0.044392496,0
O=C=O.Oc1ccccc1,O=C(O)c1ccc(O)cc1,O=C=O.Oc1ccccc1 >> O=C(O)c1ccc(O)cc1,rule0023_09,O=C=O.Oc1ccccc1>>O=C(O)c1ccc(O)cc1,0.0065451288,0,0.0040108534,0,0.013098784,0,0.018593771,0
CC(C)=CCOP(=O)(O)OP(=O)(O)O.Oc1ccccc1,CC(C)=CCc1ccc(O)cc1.O=P(O)(O)OP(=O)(O)O,CC(C)=CCOP(=O)(O)OP(=O)(O)O.Oc1ccccc1 >> CC(C)=CCc1ccc(O)cc1.O=P(O)(O)OP(=O)(O)O,rule0110_5,CC(C)=CCOP(=O)(O)OP(=O)(O)O.Oc1ccccc1>>CC(C)=CCc1ccc(O)cc1.O=P(O)(O)OP(=O)(O)O,0.59585184,1,0.572647,1,0.71964574,1,0.24882771,0
C=CC=C1OC(=O)[C@H](CC)[C@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,C=CC=C1OC(=O)[C@H](CCC)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C=CC=C1OC(=O)[C@H](CC)[C@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> C=CC=C1OC(=O)[C@H](CCC)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12,C=CC=C1OC(=O)[C@H](CC)[C@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>C=CC=C1OC(=O)[C@H](CCC)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,0.99331445,1,0.98903066,1,0.5214791,0,0.37439173,0
C=CC=C1OC(=O)[C@H](CC)[C@H]1O,C=C[C@@]1(CC)C(=O)OC(=C)[C@@H]1O,C=CC=C1OC(=O)[C@H](CC)[C@H]1O >> C=C[C@@]1(CC)C(=O)OC(=C)[C@@H]1O,rule0028_51,C=CC=C1OC(=O)[C@H](CC)[C@H]1O>>C=C[C@@]1(CC)C(=O)OC(=C)[C@@H]1O,0.40134975,0,0.053998172,0,0.07097574,0,0.0025799286,0
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C=O.Oc1ccccc1,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C(O)c1ccccc1.O=O,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C=O.Oc1ccccc1 >> NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C(O)c1ccccc1.O=O,rule0187_1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C=O.Oc1ccccc1>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C(O)c1ccccc1.O=O,5.0635204e-05,0,0.00020367074,0,0.0019701761,0,1.7870121e-05,0
C=CC=C1OC(=O)[C@H](CC)[C@H]1O.O,C=C(O)C=C1OC(O)[C@H](CC)[C@H]1O,C=CC=C1OC(=O)[C@H](CC)[C@H]1O.O >> C=C(O)C=C1OC(O)[C@H](CC)[C@H]1O,rule0070_6,C=CC=C1OC(=O)[C@H](CC)[C@H]1O.O>>C=C(O)C=C1OC(O)[C@H](CC)[C@H]1O,0.009968976,0,0.36282212,0,0.055068027,0,0.043928713,0
C=CC=C1OC(=O)[C@H](CC)[C@H]1O,C=CC=C1OC(=O)[C@H](C)[C@]1(C)O,C=CC=C1OC(=O)[C@H](CC)[C@H]1O >> C=CC=C1OC(=O)[C@H](C)[C@]1(C)O,rule0028_51,C=CC=C1OC(=O)[C@H](CC)[C@H]1O>>C=CC=C1OC(=O)[C@H](C)[C@]1(C)O,0.24893725,0,0.47260338,0,0.2812006,0,0.014049261,0
CC(C)=CCOP(=O)(O)OP(=O)(O)O.Oc1ccccc1,CC(C)=CCc1cccc(O)c1.O=P(O)(O)OP(=O)(O)O,CC(C)=CCOP(=O)(O)OP(=O)(O)O.Oc1ccccc1 >> CC(C)=CCc1cccc(O)c1.O=P(O)(O)OP(=O)(O)O,rule0110_5,CC(C)=CCOP(=O)(O)OP(=O)(O)O.Oc1ccccc1>>CC(C)=CCc1cccc(O)c1.O=P(O)(O)OP(=O)(O)O,0.279353,0,0.2241194,0,0.1794022,0,0.068460986,0
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O.Oc1ccccc1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.Oc1ccc(O)cc1,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O.Oc1ccccc1 >> NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.Oc1ccc(O)cc1,rule0004_10,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O.Oc1ccccc1>>NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.Oc1ccc(O)cc1,0.83478373,1,0.820833,1,0.87252665,1,0.77383876,1
C=CC=C1OC(=O)[C@H](CC)[C@H]1O.C=CC=C1OC(=O)[C@H](CC)[C@H]1O,C=C1OC(=O)[C@H](CC)[C@H]1O.C=CC=C1OC(=O)[C@H](C(C)C=C)[C@H]1O,C=CC=C1OC(=O)[C@H](CC)[C@H]1O.C=CC=C1OC(=O)[C@H](CC)[C@H]1O >> C=C1OC(=O)[C@H](CC)[C@H]1O.C=CC=C1OC(=O)[C@H](C(C)C=C)[C@H]1O,rule0126_2,C=CC=C1OC(=O)[C@H](CC)[C@H]1O.C=CC=C1OC(=O)[C@H](CC)[C@H]1O>>C=C1OC(=O)[C@H](CC)[C@H]1O.C=CC=C1OC(=O)[C@H](C(C)C=C)[C@H]1O,0.0632569,0,0.12032133,0,0.0049151657,0,0.002192895,0
C=CC=C1OC(=O)[C@H](CC)[C@H]1O,C=CCC[C@H]1C(=O)OC(=C)[C@@H]1O,C=CC=C1OC(=O)[C@H](CC)[C@H]1O >> C=CCC[C@H]1C(=O)OC(=C)[C@@H]1O,rule0028_51,C=CC=C1OC(=O)[C@H](CC)[C@H]1O>>C=CCC[C@H]1C(=O)OC(=C)[C@@H]1O,0.04963038,0,0.058441248,0,0.21066682,0,0.0023956571,0
C=CC=C1OC(=O)[C@H](CC)[C@H]1O,C=CC=C1OC(=O)C[C@@]1(O)CC,C=CC=C1OC(=O)[C@H](CC)[C@H]1O >> C=CC=C1OC(=O)C[C@@]1(O)CC,rule0028_51,C=CC=C1OC(=O)[C@H](CC)[C@H]1O>>C=CC=C1OC(=O)C[C@@]1(O)CC,0.33102793,0,0.1695785,0,0.70178235,1,0.0013399151,0
O=S(=O)(O)O.Oc1ccccc1,O.O=S(=O)(O)Oc1ccccc1,O=S(=O)(O)O.Oc1ccccc1 >> O.O=S(=O)(O)Oc1ccccc1,rule0127_2,O=S(=O)(O)O.Oc1ccccc1>>O.O=S(=O)(O)Oc1ccccc1,0.5063747,0,0.8972609,1,0.71049786,1,0.8141604,1
C=CC=C1OC(=O)[C@H](CC)[C@H]1O.C=CC=C1OC(=O)[C@H](CC)[C@H]1O,C=C1OC(=O)[C@H](CC)[C@H]1O.C=CC=C1OC(=O)[C@@](C=C)(CC)[C@H]1O,C=CC=C1OC(=O)[C@H](CC)[C@H]1O.C=CC=C1OC(=O)[C@H](CC)[C@H]1O >> C=C1OC(=O)[C@H](CC)[C@H]1O.C=CC=C1OC(=O)[C@@](C=C)(CC)[C@H]1O,rule0126_2,C=CC=C1OC(=O)[C@H](CC)[C@H]1O.C=CC=C1OC(=O)[C@H](CC)[C@H]1O>>C=C1OC(=O)[C@H](CC)[C@H]1O.C=CC=C1OC(=O)[C@@](C=C)(CC)[C@H]1O,0.026469449,0,0.015218399,0,0.00014901301,0,0.00063560123,0
C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.Oc1ccccc1,COc1ccccc1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.Oc1ccccc1 >> COc1ccccc1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0011_46,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.Oc1ccccc1>>COc1ccccc1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,0.99698275,1,0.9247247,1,0.9510389,1,0.85485166,1
