reactants,products,reactionString,ruleName
C=C1C=C(CCCCCCCO)C(=O)O1,C=C1C=C(CCC(C)CCCO)C(=O)O1,C=C1C=C(CCCCCCCO)C(=O)O1 >> C=C1C=C(CCC(C)CCCO)C(=O)O1,rule0028_51
CCCCCC1=CC(=CC(C)O)OC1=O,CCCCC(C)C1=CC(=CCO)OC1=O,CCCCCC1=CC(=CC(C)O)OC1=O >> CCCCC(C)C1=CC(=CCO)OC1=O,rule0028_51
CC(O)CCCCC1=CC(=CCO)OC1O,CCCCC1=CC(=C(CO)C(C)O)OC1O,CC(O)CCCCC1=CC(=CCO)OC1O >> CCCCC1=CC(=C(CO)C(C)O)OC1O,rule0028_50
CCC(O)CCCC1=CC(=CCO)OC1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,CCCCCCC1=CC(=CCO)OC1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CCC(O)CCCC1=CC(=CCO)OC1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1 >> CCCCCCC1=CC(=CCO)OC1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0025_39
CC(O)CCCCC1=CC(=CCO)OC1O,OCC=C1C=C(CCCCCCO)C(O)O1,CC(O)CCCCC1=CC(=CCO)OC1O >> OCC=C1C=C(CCCCCCO)C(O)O1,rule0028_51
CCCCCCC(=CC(=O)CCO)C(=O)O.N.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,CCCCCCC(=CC(=O)CCO)C(N)=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O.O=P(O)(O)OP(=O)(O)O,CCCCCCC(=CC(=O)CCO)C(=O)O.N.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O >> CCCCCCC(=CC(=O)CCO)C(N)=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O.O=P(O)(O)OP(=O)(O)O,rule0386_2
C=C1C=C(CCCCC(C)CO)C(=O)O1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,C=C1C=C(CCCCC(CO)CO)C(=O)O1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=C1C=C(CCCCC(C)CO)C(=O)O1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> C=C1C=C(CCCCC(CO)CO)C(=O)O1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13
CCCCCCC(CO)=C1C=CC(=O)O1,CCCCCCC1=CC(=O)OC1=CCO,CCCCCCC(CO)=C1C=CC(=O)O1 >> CCCCCCC1=CC(=O)OC1=CCO,rule0028_51
CCCCCCC1=CC(=C(O)CO)OC1=O,CCCC(CC)C1=CC(=C(O)CO)OC1=O,CCCCCCC1=CC(=C(O)CO)OC1=O >> CCCC(CC)C1=CC(=C(O)CO)OC1=O,rule0028_51
CCCCCCC1=CC(=CCO)OC1=O,CCCC1=C(CCC)C(=CCO)OC1=O,CCCCCCC1=CC(=CCO)OC1=O >> CCCC1=C(CCC)C(=CCO)OC1=O,rule0028_51
CCCCCC1=C(C)C(=CCO)OC1=O,CCCC1=C(C)C(=C(CC)CO)OC1=O,CCCCCC1=C(C)C(=CCO)OC1=O >> CCCC1=C(C)C(=C(CC)CO)OC1=O,rule0028_51
CCCCCCC(CO)=C1C=CC(=O)O1.O,CCC(O)CCCC(CO)=C1C=CC(O)O1,CCCCCCC(CO)=C1C=CC(=O)O1.O >> CCC(O)CCCC(CO)=C1C=CC(O)O1,rule0070_6
