reactants,products,reactionString,ruleName
CCCC1OC12OC(=O)[C@@H](OC)[C@@H]2O.CCCC1OC12OC(=O)[C@@H](OC)[C@@H]2O,CCC1OC12OC(=O)[C@@H](OC)[C@@H]2O.CO[C@@H]1C(=O)OC2(OC2CC(C)C)[C@H]1O,CCCC1OC12OC(=O)[C@@H](OC)[C@@H]2O.CCCC1OC12OC(=O)[C@@H](OC)[C@@H]2O >> CCC1OC12OC(=O)[C@@H](OC)[C@@H]2O.CO[C@@H]1C(=O)OC2(OC2CC(C)C)[C@H]1O,rule0126_2
CCCC(C)CC=C1OC(=O)[C@@H](OC)[C@@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CO[C@@H]1C(=O)OC(=CCC(C)CCCO)[C@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CCCC(C)CC=C1OC(=O)[C@@H](OC)[C@@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CO[C@@H]1C(=O)OC(=CCC(C)CCCO)[C@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13
CCCC(CC)=C1OC(=O)[C@@H](OC)[C@@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CCC(CCCO)=C1OC(=O)[C@@H](OC)[C@@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CCCC(CC)=C1OC(=O)[C@@H](OC)[C@@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CCC(CCCO)=C1OC(=O)[C@@H](OC)[C@@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13
CO[C@@H]1C(O)OC(=CCC(C)O)[C@H]1O.CO[C@@H]1C(O)OC(=CCC(C)O)[C@H]1O,CC(O)CC=C1OC(O)[C@@H](O)[C@@H]1O.COC(C)CC=C1OC(O)[C@@H](OC)[C@@H]1O,CO[C@@H]1C(O)OC(=CCC(C)O)[C@H]1O.CO[C@@H]1C(O)OC(=CCC(C)O)[C@H]1O >> CC(O)CC=C1OC(O)[C@@H](O)[C@@H]1O.COC(C)CC=C1OC(O)[C@@H](OC)[C@@H]1O,rule0001_90
CCCC=C(O)[C@@H](O)[C@H](OC)C(=O)O,CCC=C(O)[C@@H](O)[C@H](OCC)C(=O)O,CCCC=C(O)[C@@H](O)[C@H](OC)C(=O)O >> CCC=C(O)[C@@H](O)[C@H](OCC)C(=O)O,rule0028_51
CCCC=C1OC(=O)[C@@H](OC)[C@@]1(C)O,CC=C1OC(=O)[C@](CC)(OC)[C@@]1(C)O,CCCC=C1OC(=O)[C@@H](OC)[C@@]1(C)O >> CC=C1OC(=O)[C@](CC)(OC)[C@@]1(C)O,rule0028_51
CCCC=C1OC(=O)[C@@H](OC=O)[C@@H]1O,CCC=C1OC(=O)[C@@H](OC(C)=O)[C@@H]1O,CCCC=C1OC(=O)[C@@H](OC=O)[C@@H]1O >> CCC=C1OC(=O)[C@@H](OC(C)=O)[C@@H]1O,rule0028_51
CCCC=C1OC(=O)[C@@H](OC)[C@@H]1OC.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,C=O.CCCC=C1OC(=O)[C@@H](O)[C@@H]1OC.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CCCC=C1OC(=O)[C@@H](OC)[C@@H]1OC.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> C=O.CCCC=C1OC(=O)[C@@H](O)[C@@H]1OC.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0491_2
CCCCC1OC(=O)[C@@H](OC)[C@@H]1O,CCCC1(C)OC(=O)[C@@H](OC)[C@@H]1O,CCCCC1OC(=O)[C@@H](OC)[C@@H]1O >> CCCC1(C)OC(=O)[C@@H](OC)[C@@H]1O,rule0028_51
CCCC(CC)=C1OC(=O)[C@@H](OC)[C@@H]1O.CCCC(CC)=C1OC(=O)[C@@H](OC)[C@@H]1O,CCC(CC)=C1OC(=O)[C@@H](OC)[C@@H]1O.CCCC(CC)=C1OC(=O)[C@@H](OC)[C@@]1(C)O,CCCC(CC)=C1OC(=O)[C@@H](OC)[C@@H]1O.CCCC(CC)=C1OC(=O)[C@@H](OC)[C@@H]1O >> CCC(CC)=C1OC(=O)[C@@H](OC)[C@@H]1O.CCCC(CC)=C1OC(=O)[C@@H](OC)[C@@]1(C)O,rule0126_2
