reactants,products,reactionString,ruleName
C=C1OC(=O)[C@@H](C(CO)CCCCC)C1=O.O,C=C1OC(=O)[C@@H](C(CO)CC(O)CCC)C1O,C=C1OC(=O)[C@@H](C(CO)CCCCC)C1=O.O >> C=C1OC(=O)[C@@H](C(CO)CC(O)CCC)C1O,rule0070_6
CCCCCC[C@@H]1C(=O)OC(=CC(=O)O)C1=O,CCCCCC(C(=O)O)=C1OC(=O)[C@@H](C)C1=O,CCCCCC[C@@H]1C(=O)OC(=CC(=O)O)C1=O >> CCCCCC(C(=O)O)=C1OC(=O)[C@@H](C)C1=O,rule0028_51
CCCCCC[C@@H]1C(=O)OC(O)(CCO)C1=O,CCCC[C@@H]1C(=O)OC(O)(C(CC)CO)C1=O,CCCCCC[C@@H]1C(=O)OC(O)(CCO)C1=O >> CCCC[C@@H]1C(=O)OC(O)(C(CC)CO)C1=O,rule0028_51
CCCCC(CO)=C1OC(=O)[C@@H](CC)C1=O.Cl,CCCCC(CCl)=C1OC(=O)[C@@H](CC)C1=O.O,CCCCC(CO)=C1OC(=O)[C@@H](CC)C1=O.Cl >> CCCCC(CCl)=C1OC(=O)[C@@H](CC)C1=O.O,rule0183_6
O=C1OC(=CCO)C(=O)[C@@H]1CCCCCCO,C=C1OC(=O)[C@](CO)(CCCCCCO)C1=O,O=C1OC(=CCO)C(=O)[C@@H]1CCCCCCO >> C=C1OC(=O)[C@](CO)(CCCCCCO)C1=O,rule0028_50
CCCCC(O)C[C@@H]1C(=O)OC(=CCO)C1O,CCCC(O)C(C)[C@@H]1C(=O)OC(=CCO)C1O,CCCCC(O)C[C@@H]1C(=O)OC(=CCO)C1O >> CCCC(O)C(C)[C@@H]1C(=O)OC(=CCO)C1O,rule0028_51
CC(O)CCCC[C@H]1C(=O)C(=CCO)OC1O,C.O=CCCCC[C@H]1C(=O)C(=CCO)OC1O,CC(O)CCCC[C@H]1C(=O)C(=CCO)OC1O >> C.O=CCCCC[C@H]1C(=O)C(=CCO)OC1O,rule0053_20
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C1OC(=CCO)C(=O)[C@@H]1CCCCCCO,CC=C1OC(=O)[C@@H](CCCCCCO)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C1OC(=CCO)C(=O)[C@@H]1CCCCCCO >> CC=C1OC(=O)[C@@H](CCCCCCO)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,rule0005_61
CCCCCC[C@@H]1C(=O)OC(=C(O)CO)C1=O,CCCCC(CO)C[C@@H]1C(=O)OC(=CO)C1=O,CCCCCC[C@@H]1C(=O)OC(=C(O)CO)C1=O >> CCCCC(CO)C[C@@H]1C(=O)OC(=CO)C1=O,rule0028_50
CCCC(C)C[C@@H]1C(=O)OC(=CCO)C1=O,CCC(C)C(C)[C@@H]1C(=O)OC(=CCO)C1=O,CCCC(C)C[C@@H]1C(=O)OC(=CCO)C1=O >> CCC(C)C(C)[C@@H]1C(=O)OC(=CCO)C1=O,rule0028_51
CCCCCC[C@@H]1C(=O)OC(=CCO)C1=O,CCCC[C@@]1(CC)C(=O)OC(=CCO)C1=O,CCCCCC[C@@H]1C(=O)OC(=CCO)C1=O >> CCCC[C@@]1(CC)C(=O)OC(=CCO)C1=O,rule0028_51
CCCCCC[C@@H]1C(=O)OC(=CC(O)O)C1O,CCCCC[C@@H]1C(=O)OC(=CC(O)O)C1(C)O,CCCCCC[C@@H]1C(=O)OC(=CC(O)O)C1O >> CCCCC[C@@H]1C(=O)OC(=CC(O)O)C1(C)O,rule0028_51
CCC(O)CCC[C@@H]1C(=O)OC(=CCO)C1O,CCC(O)C=C1OC(=O)[C@@H](CCCCO)C1O,CCC(O)CCC[C@@H]1C(=O)OC(=CCO)C1O >> CCC(O)C=C1OC(=O)[C@@H](CCCCO)C1O,rule0028_51
C=C1OC(=O)[C@@H](CCCCCC)C1=O,C=C1OC(=O)[C@@H](CCC(C)CC)C1=O,C=C1OC(=O)[C@@H](CCCCCC)C1=O >> C=C1OC(=O)[C@@H](CCC(C)CC)C1=O,rule0028_51
CCCC(O)CC[C@@H]1C(=O)OC(=CCO)C1=O,C=C1OC(=O)[C@@H](CCC(O)(CO)CCC)C1=O,CCCC(O)CC[C@@H]1C(=O)OC(=CCO)C1=O >> C=C1OC(=O)[C@@H](CCC(O)(CO)CCC)C1=O,rule0028_50
CCCCC[C@@H]1C(=O)OC(=C(C)CO)C1=O,CCCCC(CO)=C1OC(=O)[C@@H](CC)C1=O,CCCCC[C@@H]1C(=O)OC(=C(C)CO)C1=O >> CCCCC(CO)=C1OC(=O)[C@@H](CC)C1=O,rule0028_51
CCCC(C)C[C@@H]1C(=O)OC(=CCO)C1=O,CCC(C)C[C@@]1(C)C(=O)OC(=CCO)C1=O,CCCC(C)C[C@@H]1C(=O)OC(=CCO)C1=O >> CCC(C)C[C@@]1(C)C(=O)OC(=CCO)C1=O,rule0028_51
CCCCCC(O)[C@@H]1C(=O)OC(=CCO)C1=O,CCCCC(O)[C@@]1(C)C(=O)OC(=CCO)C1=O,CCCCCC(O)[C@@H]1C(=O)OC(=CCO)C1=O >> CCCCC(O)[C@@]1(C)C(=O)OC(=CCO)C1=O,rule0028_51
C=C1OC(=O)[C@@H](CCC(CO)CCC)C1=O,C=C1OC(=O)[C@@H](CCCCCC)C1=O.C=O,C=C1OC(=O)[C@@H](CCC(CO)CCC)C1=O >> C=C1OC(=O)[C@@H](CCCCCC)C1=O.C=O,rule0053_20
CCCCC(O)C=C1OC(=O)[C@@H](CC)C1=O.O,CCCCC(O)C=C1OC(O)[C@@H](C(C)O)C1=O,CCCCC(O)C=C1OC(=O)[C@@H](CC)C1=O.O >> CCCCC(O)C=C1OC(O)[C@@H](C(C)O)C1=O,rule0070_6
CCCC[C@@H]1C(=O)OC(=CC(O)CC)C1=O,CCCCCCC(O)C=C1OC(=O)CC1=O,CCCC[C@@H]1C(=O)OC(=CC(O)CC)C1=O >> CCCCCCC(O)C=C1OC(=O)CC1=O,rule0028_51
CCCC(O)CC[C@H]1C(=O)C(=CCO)OC1O,CCC(C[C@H]1C(=O)C(=CCO)OC1O)C(C)O,CCCC(O)CC[C@H]1C(=O)C(=CCO)OC1O >> CCC(C[C@H]1C(=O)C(=CCO)OC1O)C(C)O,rule0028_51
CCCCC(C)[C@@H]1C(=O)OC(=CCO)C1=O,C=C1OC(=O)[C@@H](C(C)CCCCCO)C1=O,CCCCC(C)[C@@H]1C(=O)OC(=CCO)C1=O >> C=C1OC(=O)[C@@H](C(C)CCCCCO)C1=O,rule0028_50
C=C1OC(=O)[C@@H](CCC(CO)CCC)C1=O,C=C1OC(=O)[C@@H](CCC(C)C(O)CC)C1=O,C=C1OC(=O)[C@@H](CCC(CO)CCC)C1=O >> C=C1OC(=O)[C@@H](CCC(C)C(O)CC)C1=O,rule0028_51
CCCCCC[C@H](C(=O)O)C(=O)C(O)=CCO,CCCCC1C[C@H](C(O)O)C(=O)C(=CCO)O1,CCCCCC[C@H](C(=O)O)C(=O)C(O)=CCO >> CCCCC1C[C@H](C(O)O)C(=O)C(=CCO)O1,rule0169_1
C=C1OC(=O)[C@@H](CC(CO)CCCC)C1=O.O,C=C1OC(O)[C@@H](CC(CO)CCCCO)C1=O,C=C1OC(=O)[C@@H](CC(CO)CCCC)C1=O.O >> C=C1OC(O)[C@@H](CC(CO)CCCCO)C1=O,rule0070_6
CCCCCCC(O)C=C1OC(=O)CC1=O,CCCCC1C(=O)OC(=CC(O)CC)C1=O,CCCCCCC(O)C=C1OC(=O)CC1=O >> CCCCC1C(=O)OC(=CC(O)CC)C1=O,rule0028_51
CCCC(O)CC[C@@H]1C(=O)OC(=CCO)C1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,CCCCCC[C@@H]1C(=O)OC(=CCO)C1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CCCC(O)CC[C@@H]1C(=O)OC(=CCO)C1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1 >> CCCCCC[C@@H]1C(=O)OC(=CCO)C1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0025_39
CCCCCC[C@H](C(=O)O)C(=O)C(O)=CCO,CCCCC(CO)=C(O)C(=O)[C@H](CC)C(=O)O,CCCCCC[C@H](C(=O)O)C(=O)C(O)=CCO >> CCCCC(CO)=C(O)C(=O)[C@H](CC)C(=O)O,rule0028_51
CCCC(O)CC[C@H]1C(=O)C(=CCO)OC1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC=C1OC(O)[C@@H](CCC(O)CCC)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CCCC(O)CC[C@H]1C(=O)C(=CCO)OC1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O >> CC=C1OC(O)[C@@H](CCC(O)CCC)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,rule0005_61
CCCCC(CO)=C1OC(=O)[C@@H](CC)C1=O,CC[C@@H]1C(=O)OC(=CCCC(C)CO)C1=O,CCCCC(CO)=C1OC(=O)[C@@H](CC)C1=O >> CC[C@@H]1C(=O)OC(=CCCC(C)CO)C1=O,rule0028_50
CCCCC(O)C[C@@H]1C(=O)OC(=CCO)C1=O,CCC(O)(CC)C[C@@H]1C(=O)OC(=CCO)C1=O,CCCCC(O)C[C@@H]1C(=O)OC(=CCO)C1=O >> CCC(O)(CC)C[C@@H]1C(=O)OC(=CCO)C1=O,rule0028_51
CCCC(CO)=C1OC(=O)[C@@H](CCC)C1=O.O,CCC[C@@H]1C(=O)OC(=C(CO)CCCO)C1O,CCCC(CO)=C1OC(=O)[C@@H](CCC)C1=O.O >> CCC[C@@H]1C(=O)OC(=C(CO)CCCO)C1O,rule0070_6
CCCCCC[C@@H]1C(=O)OC(=CC(O)O)C1O.O=O,CCCCCC[C@@H]1C(=O)OC(=CC(=O)O)C1O.OO,CCCCCC[C@@H]1C(=O)OC(=CC(O)O)C1O.O=O >> CCCCCC[C@@H]1C(=O)OC(=CC(=O)O)C1O.OO,rule0074_18
CCCCCC[C@H]1C(=O)C(=C(O)CO)OC1O,CCCC[C@H]1C(=O)C(=C(O)C(O)CC)OC1O,CCCCCC[C@H]1C(=O)C(=C(O)CO)OC1O >> CCCC[C@H]1C(=O)C(=C(O)C(O)CC)OC1O,rule0028_51
CCCCCC(O)C=C1OC(=O)[C@@H](C)C1=O,CCC(C)CC(O)C=C1OC(=O)[C@@H](C)C1=O,CCCCCC(O)C=C1OC(=O)[C@@H](C)C1=O >> CCC(C)CC(O)C=C1OC(=O)[C@@H](C)C1=O,rule0028_51
CCCCCC[C@@H]1C(=O)OC(O)(CCO)C1=O,CCCCC[C@]1(C)C(=O)OC(O)(CCO)C1=O,CCCCCC[C@@H]1C(=O)OC(O)(CCO)C1=O >> CCCCC[C@]1(C)C(=O)OC(O)(CCO)C1=O,rule0028_51
