PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Standard Units
24,504814997,170765990,CCC(C1=CC=CC=C1)OCC2=CN(C(=O)N=C2NO)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Unspecified,,,,Inhibition,=,10.46,%
25,504816382,170766009,C1=CC=C(C=C1)COCC2=CN(C(=O)N=C2N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Unspecified,,,,Inhibition,=,24.91,%
26,504817296,172455313,C1CCC(CC1)C(C2=CC=CC=C2)OCC3=CNC(=O)NC3=O,Unspecified,,,,Inhibition,=,10.51,%
27,504821570,170765972,C1=CC=C(C=C1)COCC2=CN(C(=O)NC2=O)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Unspecified,,,,Inhibition,=,23,%
28,504822509,172458914,CC(C)(C)C(C1=CC=CC=C1Cl)OCC2=CNC(=O)NC2=O,Unspecified,,,,Inhibition,=,11.62,%
29,504822656,14367004,C1=C(C(=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N)CO,Unspecified,,,,Inhibition,=,12.22,%
30,504822955,172459218,CC(C)(C)C(C1=CC=CC=C1)OCC2=CN(C(=O)N=C2NO)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Unspecified,,,,Inhibition,=,30.27,%
31,504824168,170766015,CCC(C1=CC=CC=C1)OCC2=CN(C(=O)NC2=O)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Unspecified,,,,Inhibition,=,26.31,%
32,504825563,170766007,CC(C1=CC=CC=C1)OCC2=CNC(=O)NC2=O,Unspecified,,,,Inhibition,=,10.08,%
33,504825846,121698,C1=C(C(=O)NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)CO,Unspecified,,,,Inhibition,=,17.39,%
34,504827126,170765981,C1=CC=C(C(=C1)COCC2=CN(C(=O)NC2=O)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)Cl,Unspecified,,,,Inhibition,=,18.8,%
35,504828152,170765997,C1=CC=C(C(=C1)COCC2=CN(C(=O)N=C2NO)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)Cl,Unspecified,,,,Inhibition,=,41.14,%
36,504830528,170765994,C1=CC=C(C(=C1)COCC2=CNC(=O)NC2=O)Cl,Unspecified,,,,Inhibition,=,12.93,%
37,504830569,170766000,CCC(C1=CC=CC=C1)OCC2=CN(C(=O)N=C2N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Unspecified,,,,Inhibition,=,14.26,%
38,504830815,172464664,CC(C)C(C1=CC=CC=C1)OCC2=CN(C(=O)NC2=O)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Unspecified,,,,Inhibition,=,20.48,%
39,504832898,172466139,CC(C)(C)C(C1=CC=CC=C1Cl)OCC2=CN(C(=O)NC2=O)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Unspecified,,,,Inhibition,=,37.22,%
40,504834082,172467004,CC(C)(C)C(C1=CC=CC=C1)OCC2=CN(C(=O)N=C2N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Unspecified,,,,Inhibition,=,13.12,%
41,504834088,172467008,C1CCC(CC1)C(C2=CC=CC=C2)OCC3=CN(C(=O)NC3=O)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,Unspecified,,,,Inhibition,=,15.95,%
42,504835567,170765995,CC(C1=CC=CC=C1)OCC2=CN(C(=O)NC2=O)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Unspecified,,,,Inhibition,=,16.8,%
43,504835674,172468106,CC1=CC=CC=C1C(C(C)(C)C)OCC2=CN(C(=O)N=C2N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Unspecified,,,,Inhibition,=,34.43,%
44,504836788,170766006,CCC(C1=CC=CC=C1)OCC2=CN(C(=O)NC2=O)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Unspecified,,,,Inhibition,=,22.09,%
45,504840498,170766008,CC(C1=CC=CC=C1)OCC2=CN(C(=O)NC2=O)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Unspecified,,,,Inhibition,=,30.61,%
