ATC_code,Drug_Type,Canonical_SMILES,MACAW_1,MACAW_2,MACAW_3,MACAW_4,MACAW_5,MACAW_6,MACAW_7,MACAW_8,MACAW_9,MACAW_10,MACAW_11,MACAW_12,MACAW_13,MACAW_14,MACAW_15,MACAW_16,MACAW_17,MACAW_18,MACAW_19,MACAW_20,MACAW_21,MACAW_22,MACAW_23,MACAW_24,MACAW_25,MACAW_26,MACAW_27,MACAW_28,MACAW_29,MACAW_30,MACAW_31,MACAW_32,MACAW_33,MACAW_34,MACAW_35,MACAW_36,MACAW_37,MACAW_38,MACAW_39,MACAW_40,MACAW_41,MACAW_42,MACAW_43,MACAW_44,MACAW_45,MACAW_46,MACAW_47,MACAW_48,MACAW_49,MACAW_50,MACAW_51,MACAW_52,MACAW_53,MACAW_54,MACAW_55,MACAW_56,MACAW_57,MACAW_58,MACAW_59,MACAW_60
J05AB,antiviral,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/Br,-0.12334189038391305,0.06689567473379524,-0.130448042784706,0.10268641886704814,-0.0701399282797247,-0.04643241300545067,-0.06480641865514843,0.013892919449415073,-0.08641404820874153,0.048938450061078054,-0.05398275913900886,0.0034832487666521667,-0.0745493558267106,0.003864011061341769,-0.05376469360779021,0.010327699758063812,0.009024635586753427,-0.010295981139702901,-0.020046604891862992,0.025442969392735708,0.037223162453023796,-0.013113048417267547,-0.01862097830670462,0.028338609620171967,0.007846145608744136,-0.0015585285105982824,-0.020760026819633265,0.013449369987129823,0.03467668124655888,0.00217532364403579,0.0059925211880631594,-0.029682900348472555,0.03894191260558699,-0.021528195292380724,0.02786597472407381,0.018929614250251425,-0.01406225721115586,-0.021286884059770424,-0.013783475729470862,-0.029679921624996494,-0.012409519789906003,0.004529993764616564,0.028647649122358496,0.008430005028138178,-0.0010516932836247602,-0.001231996590948383,-0.010192024730419472,-0.03074718660417896,0.023139309076478702,0.018861347713826797,0.01750915711989968,0.0065641358834904046,0.01002796749053161,0.04873570583300424,0.022582080670815928,0.01659199326987853,0.031240542160582366,-0.019205734076169167,-0.031231606745244132,-0.019047589203886408
J05AJ,antiviral,C[C@H]1CO[C@@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,-0.024800826672222484,-0.028335474152118692,-0.00416633568906946,0.015429845366356595,0.010442707858663226,-0.018490409149390805,-0.03691572754011188,0.04343153130522811,0.020731934400273235,-0.010335925662747329,-0.027435554732370356,0.0382226650305304,-0.01573426990781096,0.04077046071759642,0.028904829820266154,-0.04360464910373304,-0.012734150880955015,0.055084052051292826,0.0333181515859739,-0.01492304567290825,0.0015591816048220845,0.0528405483234643,0.007536429001749863,0.0421197012044615,-0.020294550067507685,0.024196211050278152,-0.020623204716164877,0.03599637167250122,0.01713430107949677,-0.020393403945367847,-0.03362638098670326,-0.03028944875558924,0.07438295522584888,-0.03218561317872663,-0.023638023537743906,0.014393159894698904,-0.0002345799863526449,-0.01665193680380489,0.004539984087166221,0.018557071179596686,0.003536572820833743,-0.0029400400255501537,0.00835330387338797,0.02550707401498151,0.01154218622399326,-0.03426199884073679,-0.0369346759529131,0.014243916079017586,0.009500267159404219,-0.004588423043760751,-0.012026573372258102,0.0036825616632161027,0.015531244639911262,0.004747833829390765,0.008855934169538685,-0.01418766413057691,0.020050962179333713,0.032323162431619354,-0.05164585547592125,-0.033337104949481035
J05AB,antiviral,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1,-0.10624047706090245,0.08941910987393178,-0.12317933588021872,0.09908676307345955,-0.04968890639095581,-0.0048744439614819765,-0.03653996485507317,0.005119308818046904,-0.03804775495476116,0.02467888676472734,-0.05061168483721009,0.04560908077289788,-0.018108622443365453,0.023108233250705275,-0.029532404064561688,0.029462134340012033,0.014259176674284987,-0.014597028831246837,-0.015369634998941346,0.019175274247010612,0.059712418731444894,-0.029019629433517893,-0.0026125828259057366,0.023466945513817367,0.01633365843046137,0.009268488018829475,-0.020083624246548092,0.02142257185310293,0.035776413520300136,-0.03569430329969714,-0.006219947485056674,-0.025231545794531685,0.04141394354722096,-0.008726908683167129,0.018898876016836673,-0.019969173165345758,-0.0030028165262617184,-0.02341488251565208,0.0014096676888713088,0.0016629599912321835,-0.017118354547962747,-0.007977428169019092,0.01233677967342059,-0.0007363885259827141,0.0020461368550268484,0.010574819699236751,-0.01162472066019967,-0.015228895829039076,0.017647490483139572,0.020190495335047243,0.012034508873081658,-0.02486532450358492,0.003996381029123992,0.053010188821905696,0.03487884857405932,0.035988915183011005,-0.000727418599078565,-0.015649992580726434,-0.00644499394190841,-0.0010069401981331449
J05AR,antiviral,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,0.17586596808895438,-0.1122416223612265,-0.08655882386053168,0.03366595093529314,0.09703763277919253,0.006650133173543541,0.04277918182086004,-0.10458577335977445,0.07420464487360712,-0.025408301841139506,0.008621007796338611,-0.042660478470707516,-0.03683584408183317,0.0069184729557445705,-0.040942696901002607,0.004324957316615131,-0.026270247526874343,0.025163834004359825,-0.0629930796781453,0.066603019839754,-0.012488346281758276,-0.011045084113355856,-0.04239582866131583,0.034480143331037306,-0.014384893195295912,-0.007280026598238778,0.02774027667082958,0.015765517539508347,0.03346502702587927,-0.027117205985062173,0.032584621885804986,0.00026341564049223425,-0.0040830709000551305,0.015368207559692607,-0.03345134638484631,-0.04218437389711108,-0.0009003068405814899,0.0014600591092074223,0.02919807957783291,-0.00448689509983542,-0.00675950778953145,-0.02128675319396041,-0.010697949583809001,-0.008736019889357731,-0.008468230598821276,-0.00966341319075935,0.007624219400228564,-0.021082816517267837,0.01085379348921746,-0.03302995622505157,-0.0020241660046022188,0.022457510962425306,-0.009115309848558604,0.03100266851270056,0.014085330073171021,0.03374843154278008,-0.019754463624678472,-0.006848140040826369,-0.006608684030094612,-0.02229005205618566
J05AP,antiviral,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C,0.11378787023355796,-0.11692002122750716,-0.10007065356637648,0.046220569712633455,0.08688840905864093,0.05021309959000399,0.03599789417881746,-0.06922164914862379,0.05230622424050613,-0.025210342971255233,-0.004287211122141494,-0.043419107619976215,-0.0018598226747965096,-0.03775112965405378,-0.0020347556162792317,-0.0002335610260553317,-0.03616658394883033,0.03025618668266261,-0.06729800574161149,0.05516669930245779,0.004563204542323453,0.033774983267633514,-0.044862615968604844,0.005716049022041671,0.014690370821855226,-0.023678232015763516,0.01479081993636792,0.008225041977867692,0.04200798969983452,-0.016055062360558325,0.0007629887197476235,-0.020494912078111324,0.015181496773630607,0.020969671243930614,0.022883565377166,-0.014254923278046571,-0.0017324176429325579,-0.017140045466457875,0.007496077173996747,-0.004792506354761037,-0.019877573399670452,-0.016296296204273752,-0.04491977942995089,-0.0007873614033117086,0.0012578334210036138,-0.015492520922097377,-0.012194689730976586,0.007222171302912583,-0.0004308090617611629,0.0059676511403982686,-0.02877439122682296,0.015110423548343343,0.012354586128225318,0.014859847073606054,0.000671405926998366,0.05871912817689963,0.012231906825919842,-0.002346401169621041,-0.010901047133777948,0.007805591454805645
J05AE;J05AR,antiviral,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,0.06564965112582535,-0.05640677226034726,-0.07830976911952779,0.028933183755393912,0.0713553963974638,-0.08918030801341453,0.02521312474499952,-0.028072016980398514,-0.0031938801813516217,-0.04677246353908132,0.01451040588584587,-0.02561914017207967,-0.038285070153761314,0.053259840556492175,0.018380337805367866,-0.013421192074945326,-0.005835233312515318,0.0441224998023399,-0.03449010181616111,-0.0013415700382245392,-0.007776050897342578,-0.014167385926302999,-0.038010321399396314,0.02855333327619667,0.00955342532853822,-0.026565425214205164,0.05380943432595835,0.01825275511560792,-0.011778674105816692,-0.00907951824380717,0.02263508932496466,-0.011916052300897602,-0.020517164234489824,-0.02442435171704645,-0.000921180877058579,-0.013969239575353537,0.06760065405778631,0.007867528285656252,-0.007607720231622127,0.057112215053835236,-0.04015643474919299,0.01364014635957895,-0.0041226442205944454,0.01325571445694874,0.0058076943999304555,-0.017970190150888285,-0.01647033464092576,-0.010621682802603139,-0.011434993380606965,0.02326536417271048,0.03181099795055943,0.01755458187300975,-0.0029455550980505268,0.010599849215168093,0.009864093382772327,3.651303945564422e-05,0.020481510582919634,-0.0029679276302693068,-0.014931304238601055,0.025555113397922866
J05AP,antiviral,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,-0.06545989381814035,-0.11305177424809486,-0.07373873544225548,0.044638031517477375,0.006819981466505412,0.039608009663345836,0.03442171459309307,0.02781958781498224,0.0031247056870263665,-0.09424365874998733,-0.03331016238371632,0.06163412807759793,-0.026961601176677216,-0.008309485063174634,0.0030269102523440214,-0.10955416988204891,-0.0737555707230895,0.028177071351051283,0.016542482434021066,0.008007636406357295,0.03635558718502767,0.06353665945031509,0.008351970096581961,0.0003302009086394971,0.02450365145916409,0.018676869958850772,0.024825920134875584,0.013939279172929725,0.03549809205056697,-0.032914374699654435,-0.03851699124062945,-0.015095304402666142,0.026089680871423056,0.024040371936873053,0.042942585610588294,0.027907999033088042,-0.05574338832624071,-0.05971993319734269,-0.017897904484454264,-0.016363487784355178,-0.018346857139821964,0.008069182346433012,-0.013523684045024225,-0.009676646968144959,-0.033749261751054645,0.03064520593388913,0.0019575553139998224,-0.04372285061263794,0.017237014493496065,0.007651197665909983,-0.016554335039129925,-0.00791620406407112,0.0336572029175663,0.00243025722391816,0.003300221677955015,0.03117962998223139,0.023821540035297656,0.009044009726142777,0.01916901512961071,-0.00917264496986006
J05AG,antiviral,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,-0.019486612233655033,-0.03389285297251656,-0.013294406575832717,0.022712289074496,0.016299086542104154,-0.01895019513926193,0.004744102097780444,-0.042169447807663435,-0.010678841232527336,-0.0845450983016774,-0.0657859778281969,-0.013153827426557053,-0.012770210407772407,-0.004026724262949279,0.05180048737228625,-0.10386385363416586,-0.05610193054652516,0.010554021008968887,-0.022285154068137168,-0.029919338806191416,0.02951703229234848,-0.01592214808060564,0.05683856847150871,0.03567865803144138,0.004509648199425769,-0.007584006216343751,-0.028840842780654533,0.012307124607771499,0.011573070734712795,-0.0020890686601517626,0.034742936714938596,-0.0009017692646074073,0.02669453363692027,0.0157059995444842,-0.00560684875759819,0.04263495381202596,-0.009162020032803562,-0.03545149177842969,0.009787081600427534,-0.0038349163559674854,-0.006277400362383787,-0.04603526817020433,0.011968211298454014,-0.009180871699240317,0.013443744496244097,-0.0155800074422246,-0.02151369717034667,0.01753615710982087,-0.01737633519916405,-0.004033917574396844,-0.022967068418627307,0.021347796729130154,-0.004918204569339534,0.021999473645377483,0.00411237625501785,0.025605755672520582,0.07753858306880873,-0.01607018087535959,-0.020766913085928495,-0.010653203089134857
J05AF,antiviral,O=c1nc[nH]c2c1ncn2[C@H]1CC[C@@H](CO)O1,-0.15916966440839345,0.08016101197151781,-0.13104949089351817,0.1091795527517469,-0.09124046577071906,0.005406884167029051,-0.046266464438148,-0.021859187360187802,-0.07638237031629198,0.03354290633916545,-0.0926870099791496,0.01709322337842923,-0.04805382806912213,-0.018053723080549058,-0.028859087095496623,0.0025429296971269943,0.005208914312096587,-0.0092485737584758,-0.03579149735549528,0.024020430339349655,0.03435295634124863,-0.04563773756478418,-0.03917336936612394,0.04819883286857931,0.00931902550701966,-0.003039671121948552,-0.03424063824207239,0.015070055676535753,0.028823526878952385,0.0014109907945147604,0.010477006905391828,-0.028953061372927108,0.017530199044214094,-0.007317997667914383,-0.0007135479166346615,-0.014597529114050656,-0.027230096480328994,-0.004378828458828747,-0.0009150997477433212,-0.023536438419754415,-0.0198600449000036,-0.00221496528931156,-0.006926697005380997,-0.03264364658634661,-0.018214941322784776,-0.005945478701961739,-0.007374018522595102,-0.010301875294875789,0.03033087131112673,0.026598870614812205,0.007420581781419935,5.256057085583363e-05,-0.020311891303490565,0.034363358712343854,0.01713240430162752,0.011364985268611195,0.029793268216982086,0.010926610634557484,-0.012269579991767242,-0.003571372387715229
J05AJ;J05AR,antiviral,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,-0.006240242661311732,-0.025903470959610243,0.003978782855534083,0.004424454748202575,0.0061219403969214525,-0.028231965995639,-0.03939311948450879,0.0398042516944131,0.020558220078347237,0.0006546762288043087,-0.025467765377089165,0.03259353199049826,-0.014533391868572335,0.0432007126692542,0.030969860141247574,-0.03887705642738864,0.002522579112198789,0.042310499042556,0.029493769673746548,-0.012210911218039536,0.005897362204252529,0.05180536760155845,0.017199152836307872,0.048989087866220596,-0.02437827486098039,0.024584207718689674,-0.019767510306743924,0.028432331494573256,0.012605501797006686,-0.01603101840779598,-0.034023232892202895,-0.03570814160421976,0.07107609098185357,-0.037499135670593424,-0.03967590222546261,0.007742001433637636,-0.0039484789637656515,-0.010807640254681552,0.0039041759537257557,0.01632154690420338,0.007805171717261129,-0.004717241987264252,0.006016312512270975,0.024331828066057992,0.0036413905046614736,-0.034613048189972004,-0.019587280806264023,0.018402637367398143,0.012420173349186346,-0.0043205326462491846,-0.02200898522857097,0.004578664888355746,0.0072262492136523256,0.0062255507010117676,0.01344440278207214,-0.013802408103274592,0.012077035767665084,0.04621852544438023,-0.052844335001744736,-0.028719586322177804
J05AG;J05AR,antiviral,Cn1c(Cn2ccc(C(F)(F)F)c(Oc3cc(Cl)cc(C#N)c3)c2=O)n[nH]c1=O,-0.06805918613497101,-0.0379543970560774,-0.06304457393566265,0.07494957328210955,0.016679029316679295,0.020434665423189037,-0.017315798192200194,0.03465649468392901,0.001631910463458527,-0.040500524825400314,-0.03104002674263828,0.0648843210562823,0.012181354965873494,-0.011971165391311302,0.043091534661605535,-0.04419155665709791,-0.03852047979870677,0.019132324164409874,0.0335293034818079,-0.007220073607946114,0.023716681504972522,0.05821992871235314,-0.028738847703605613,0.024299368773228948,-0.017398594226922956,0.02063690400867496,0.010443660653277223,0.0032204983166691636,0.038726770364789824,-0.0012391187662145588,-0.07119914745735863,-0.03195426228284872,0.03820223390173316,0.0003240475014269495,-0.043687040881720485,-0.004859339804130744,-0.03269680883266851,-1.6604600927191612e-05,-0.014048640676988505,-0.023801525099331342,-0.033322398020468616,0.024916068334688197,-0.00953657947959425,-0.0074163727449515805,-0.028821860616223258,0.006627069197821265,-0.007034207265177346,-0.012405848283213677,0.009289021584885008,-0.02708181769700875,0.008561719570521827,-0.026919781595310284,0.011746004490352433,0.014123220233298945,-0.005338298000326163,0.03168069402651526,-0.0016783184754609916,-0.04099289120032102,0.013736481841515227,-0.035980141449593814
J05AG;J05AR,antiviral,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,-0.11215682873261687,0.06678859660361644,-0.07937267444644722,0.08337831385028631,-0.04569986000140515,-0.003616287063579672,-0.017242330715598053,-0.00941353908469774,-0.004906534485253545,-0.002649101134118346,0.00505416927121698,0.06415697138720852,0.01956787291339921,0.007826195409722698,0.026992548399204192,-0.008210232210183464,-0.021371560495567304,-0.018294507407422226,-0.011331765777505626,-0.02014695659795037,-0.004865358081897841,0.03715442155705838,0.001257558994571026,0.00521684983953152,-0.005611722883717319,-0.028325629296512982,0.001702767158666383,-0.03879550473086714,0.05691375392033614,-0.00839286758479945,-0.03739305690221796,-0.04402247892344246,0.025477498212639595,-0.021747319774330583,-0.005875792916679026,-0.040090285730424106,-0.049907824950437135,-0.009087505759826205,-0.004308732261347224,-0.025064516595419854,-0.011811627881117871,-0.00038327456564585943,0.010909009732334184,0.0009923204025546351,-0.022682915315895946,0.005326065210489174,-0.0034468355225164143,0.018080129192397532,-0.008452156894476842,-0.007462251402174436,0.02189088964477789,-0.018250871381474992,-0.02021024794615832,0.05530064828239168,0.013289485331227861,0.02749624416973401,-0.03295369129406143,-0.03658334525916161,-0.022778304093893302,-0.013147742678215758
J05AP,antiviral,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc3c(c2)O[C@@H](c2ccccc2)n2c-3cc3cc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)ccc32)[nH]1)C(C)C,0.12416426801244435,-0.12000691757387158,-0.13153233130709738,0.05580110753521724,0.10103522125640857,0.043275237974232696,0.03458143952717057,-0.06595326995505528,0.06692998998944999,-0.0017941469983286662,0.010532703099921808,-0.031131232972709935,0.02820337839392194,-0.04087993566829927,-0.012133727122581388,0.019516645873307818,-0.03241519854731681,0.003275096559359479,-0.07885765118564142,0.09072891576427997,-0.008569445334600455,0.05177194106981253,-0.05528750563993806,0.019467355202803183,0.04694855492129438,-0.0069644655181779706,0.024597676860920098,0.02151184426430778,0.03927555162722131,-0.007840812331322125,0.008197256999635132,-0.03195221949093433,-0.0009765467412642254,0.01749299909097403,0.01455219202479139,-0.01874265573877378,-0.021689154213601194,-0.022873209481748633,0.03548975311046185,-0.04160134113526706,-0.04223913415687902,-0.045523749541225345,-0.0615287328239173,0.014394403865198692,-0.003576024048985226,-0.02779087454941027,-0.010976039238328692,-0.006749107407447354,0.012168605472632689,-0.005649121888136696,-0.024034401170507057,0.006364414662523047,0.014226377325471775,0.022708681126047982,-0.011533686621077536,0.06802808401867691,0.005842493579542122,0.010033735124919481,-0.0037253026309769246,-0.002175157408621755
J05AJ;J05AR,antiviral,COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2[C@H](CO)C(C)C,-0.06583727232996338,-0.079744348319502,-0.04813910178091846,0.0029499799420540135,0.0179232595578305,-0.014380135373204327,-0.017138362912443153,0.06584781100814047,-0.020322880373058478,-0.014790572218019975,-0.003943439525557934,0.03256201553118916,-0.029828561618816536,0.011482923627306726,0.018541769796612883,-0.05069449695045343,0.0011144797543637779,0.03823841417445123,-0.007358152094192695,0.01652831687153857,0.0012066053230841648,0.04460596165342901,-0.005802587760010219,-0.004255742717786639,-0.06571979817640279,0.015784044172054527,0.040743289421503806,0.026123634030805545,0.012748991762876728,-0.03802032632432261,-0.005355886544157032,-0.051649787774871794,0.05385582747700857,0.02778370194911671,0.005895883897653192,0.042630421369447294,0.022215125828862238,-0.018114919657105474,-0.04107090693959907,0.004131341378770637,-0.0077269944162805665,0.00430521657596015,0.027305013406296014,0.007717955403813034,-0.013691777339206727,-0.03777545308998556,-0.06055089589033924,-0.03909695704822608,0.014836039975782093,0.023544942482061716,-0.03607812549460541,0.003147629035315038,0.0376815704391133,-0.030976992443327217,0.021629180653016444,0.00577570204382857,0.015782432628386515,-0.01113628685245804,-0.023027972367243098,-0.01045574231842059
J05AF;J05AR,antiviral,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,-0.13882317397385083,0.08123126944430417,-0.1253666266611665,0.09940015015984134,-0.09255974571724707,0.015174031620361728,-0.0481715089063524,0.008597195642783165,-0.016589131337547355,0.02514782505721762,-0.01636355398482072,0.0033880837363027758,-0.04504270061592673,0.016236117909908407,-0.017444324597761157,0.020910374262578635,0.01020564928849129,-0.004147824574663178,-0.004281330274735665,0.026616831029083157,0.015007405167907786,-0.015744056300636734,-0.0024272572375640695,0.022148217972786526,0.009514737896248144,0.0032923692914221554,-0.03473698591584189,0.014935766994095032,0.04620159635013005,-0.0017303108163483072,-0.015151281375080695,-0.03362849607501688,0.02365880812704519,-0.0017972811179383825,0.016822646336731573,-0.010233888681526929,-0.015103792496072702,-0.00025226414105416345,0.027335013412590425,-0.011699012309550668,-0.026676625018664815,-0.01095030956992581,-0.01641068676534247,-0.0075390747771449974,0.002664265831473115,0.005255960646715831,0.0015507153169398678,-0.008789217154134452,0.025052378870273603,0.047371257761313124,0.04060918036837304,-0.014829241505579205,0.001611132642713068,0.04867793978032103,0.017899362779885082,0.023198000490729904,-0.020736622993688503,0.020834113119614715,-0.0017500482545522913,-0.0018784543181521772
J05AF,antiviral,C=C1[C@H](CO)[C@@H](O)C[C@@H]1n1cnc2c(=O)nc(N)[nH]c21,-0.1264771944524138,0.06030364393197058,-0.1646405333055994,0.13616253570148984,-0.08991244832426679,0.015710152860459646,-0.05090155977602466,0.0034951056640962555,-0.0707019299362761,0.046199300428476434,-0.07576188157021756,0.03286459114106284,-0.04000861004264786,0.003678874603622609,-0.0468172402438082,-0.0019778344757741123,-0.007839421487328913,0.015622713783909553,-0.014852749950241446,0.053887349170960566,0.016062703226395095,0.016566737629687387,-0.013991960875673767,0.029442027323791725,0.006858669000371036,-0.00584302446697547,-0.030027791005386405,-0.02640696570370559,0.011352128729122665,0.027351854677003976,0.012546877258860382,-0.016359594812277747,-0.0002244284542757477,-0.021888523816209024,0.007190418324249159,0.01194351709487542,0.016153715456747215,0.022796943417674298,-0.009812275079724334,-0.03079081909419798,0.017192534941128504,0.014900499464447194,0.004999629960803283,-0.007886385064458237,-0.010374656383211025,-0.005711820513792685,-0.009373210844120631,-0.03682233688590838,0.0403131346033441,0.02396544385761043,0.017616343681572166,0.035128641341363315,-0.0033654483110698782,0.041894664134763504,0.039666112854866396,-0.013101190310805949,0.018715276163104803,0.022136892339833007,0.011598685391134,-0.010652956879996915
J05AG,antiviral,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,-0.08000164625282666,-0.0503400824900956,-0.09537623991933987,0.04686685227464105,-0.057495557826617624,0.0439876238416258,0.04446213149197732,0.034604610685546475,-0.0026672879773392173,-0.08467010125232258,-0.041905064706347736,0.06224387539661533,0.0211228933667772,-0.03714226750213376,0.023883680212213015,-0.034746057198340195,-0.08218324511992448,0.04930526731733302,0.01440379854074704,-0.0043319662276898995,-0.0026641475983973616,0.05416550654541197,-0.01630898751707368,-0.008436749578086326,0.02991586802903447,-0.02635226854923695,0.07831168699053405,0.008961145850392448,0.05273614256966127,-0.02625341900189756,-0.0037956022457696034,-0.013052915423388262,-0.01510746666948018,-0.0048074186424967545,0.005180220883349898,-0.018581052780882724,0.010369337644029992,-0.002787987747373953,0.021623046301598208,0.025718797555807377,0.027609757026997826,-0.010585638960667713,-0.0030389202981925337,0.012403406303517581,-0.032108459631556105,-0.013994974895300431,-0.0022042057163822078,0.006512143590668307,-0.014920700172802628,-0.021500405290831533,-0.003746149533099604,-0.049407924603855936,-0.029070569694273195,0.03697707714080804,0.030312064752049853,-0.020988648337481847,-0.06128531748079445,0.019669252067327683,-0.014138935699122095,-0.012387917994112208
J05AB,antiviral,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,-0.119971064510018,0.022062150844292402,-0.08611196054896586,0.03988291504820838,-0.007097618970288195,0.005421324798559127,-0.0325748791661999,0.002125686221811404,-0.033435469960325766,-0.0010682291686260345,-0.06877843773727363,0.01469743587255527,0.015092243573239503,-0.043495763763626974,0.05697566958222513,-0.03903265412891907,-0.010854476519712868,0.005902658202514803,-0.03808755951688489,0.013034281789337934,0.02588982867820664,-0.05823787987185457,-0.03161266711418817,0.0062437265631458,0.022228495065049092,0.0031428471937665686,-0.041253707533239675,0.039294611983429144,0.013557741131177907,-0.024344533886248774,-0.03681119306427244,-0.05344726356877651,0.03253218906180543,-0.005087730406157603,0.032046573881780546,-0.029951995246336655,-0.018672706198592105,-0.03573004716163315,0.0017689850437885447,-0.02887241067107494,-0.025519689300077267,-0.012501054277512809,-0.012209327093256426,0.012241414662656557,0.00469043798546279,0.016745692467709135,0.008048058224089667,0.005222663067458052,0.04344333200206254,0.004852060821623892,-0.04040750047973499,-0.02492275148156848,-0.027443884647574357,0.001868352114923453,0.009699000511210226,-0.019452228707181374,0.019766630445389635,-0.035518331845055956,0.021066844004703506,0.006598161832062705
J05AE,antiviral,CC(C)CN(C[C@@H](OP(=O)(O)O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,0.060551460948267924,-0.06780316175982151,-0.0911031558343464,0.04573426507733453,0.07963246148229812,-0.06954561724746308,0.03254224679964807,-0.040615494300464294,-0.010417613662984677,-0.04813777271352471,0.03179125652421355,-0.022778548734553376,-0.02615487667935564,0.050901146136967446,0.019404621291783167,0.0016119261184544174,-0.01815713968716838,0.0379721390183007,-0.021731462483672054,-0.003932107687473412,0.01831466501522673,-0.005704357435756643,-0.03533984429817251,0.01432964873269119,-0.005528521109435768,-0.0264615494253624,0.024070367632749716,0.0073240305569727306,-0.002765618557010881,-0.013063522578735175,0.018639523218799883,-0.03256936507027121,-0.007488210902174242,-0.050775023608350275,-0.010907675034119952,0.007987404223510177,0.04618687482516688,-0.019432598460482522,-0.010403346503720368,0.04758896938979036,-0.03133024254931928,0.00242866855748059,0.010502387240202502,-0.006732827005880887,0.011954048939504242,-0.031937167995457066,-0.015462254050894868,-0.034551523528124455,-0.004826523219127269,0.018592309382982845,0.02697233610023313,-0.009307966448411208,0.005534500725671201,0.007983898392613955,0.020389035436844376,0.0030026338097787837,0.022702930621040847,-0.0311877464508793,-0.014636078730669144,0.004298119533170438
J05AD,antiviral,O=C(O)P(=O)(O)O,-0.0889292015143513,0.09112512481736831,-0.1154848157137295,0.06195752277948488,-0.07312827045214562,0.03198233978798708,-0.001522264976207801,-0.029944584581336316,0.053329059169916385,-0.005770345560896277,0.02900459457203668,-0.004195293341840503,0.014575621195147895,0.012639162016935615,-0.0016643066378337866,0.00828461550239197,-0.0193980329028504,-0.020408992504087613,-0.0024666695350749057,0.04024769852963017,0.04639098918810312,0.01656264054494649,-0.019292976691108875,-0.01066552736243477,0.03495520575228062,-0.01628338016694976,0.025493526278434285,-0.01585657981130484,0.031049911999620948,-0.031238093057845993,-0.023356027133747743,-0.026021229146552822,0.0236705342537374,0.006660933080350782,0.027460000327579677,0.0071598176194488106,0.00391047580967651,0.004169890501348493,0.02608577621121365,-0.0038164748422159778,-0.010527207975366437,-0.022937300618966636,0.008738328749363006,0.0043172912916915746,0.013639137272137072,0.008317785850505605,-0.007221993060506202,-0.012821269758501175,-0.00742809850413767,0.0058334001601885455,0.007891501374946028,-0.01335589209784907,0.01764445398321187,0.0049944640629129705,0.018285607658819376,0.04005814805119474,-0.0036922973086598726,0.024950591513408227,0.028139961169674862,0.0021937234629842914
