compound_id,Canonical_SMILES,pPotency,Virus,ARTfeat_1,ARTfeat_2,ARTfeat_3,ARTfeat_4,ARTfeat_5,ARTfeat_6,ARTfeat_7,ARTfeat_8,ARTfeat_9,ARTfeat_10,ARTfeat_11,ARTfeat_12,ARTfeat_13,ARTfeat_14,ARTfeat_15,ARTfeat_16,ARTfeat_17,ARTfeat_18,ARTfeat_19,ARTfeat_20,ARTfeat_21,ARTfeat_22,ARTfeat_23,ARTfeat_24,ARTfeat_25,ARTfeat_26,ARTfeat_27,ARTfeat_28,ARTfeat_29,ARTfeat_30,ARTfeat_31,ARTfeat_32,ARTfeat_33,ARTfeat_34,ARTfeat_35,ARTfeat_36,ARTfeat_37,ARTfeat_38,ARTfeat_39,ARTfeat_40,ARTfeat_41,ARTfeat_42,ARTfeat_43,ARTfeat_44,ARTfeat_45,ARTfeat_46,ARTfeat_47,ARTfeat_48,ARTfeat_49,ARTfeat_50,ARTfeat_51,ARTfeat_52,ARTfeat_53,ARTfeat_54,ARTfeat_55,ARTfeat_56,ARTfeat_57,ARTfeat_58,ARTfeat_59,ARTfeat_60,ARTfeat_61,ARTfeat_62,ARTfeat_63,ARTfeat_64,ARTfeat_65,ARTfeat_66,ARTfeat_67,ARTfeat_68,ARTfeat_69,ARTfeat_70,ARTfeat_71,ARTfeat_72,ARTfeat_73,ARTfeat_74,ARTfeat_75,ARTfeat_76,ARTfeat_77,ARTfeat_78,ARTfeat_79,ARTfeat_80,ARTfeat_81,ARTfeat_82,ARTfeat_83,ARTfeat_84,ARTfeat_85,ARTfeat_86,ARTfeat_87,ARTfeat_88,ARTfeat_89,ARTfeat_90,ARTfeat_91,ARTfeat_92,ARTfeat_93,ARTfeat_94,ARTfeat_95,ARTfeat_96,ARTfeat_97,ARTfeat_98,ARTfeat_99,ARTfeat_100,ARTfeat_101,ARTfeat_102,ARTfeat_103,ARTfeat_104,ARTfeat_105,ARTfeat_106,ARTfeat_107,ARTfeat_108,ARTfeat_109,ARTfeat_110,ARTfeat_111,ARTfeat_112,ARTfeat_113,ARTfeat_114,ARTfeat_115,ARTfeat_116,ARTfeat_117,ARTfeat_118,ARTfeat_119,ARTfeat_120,ARTfeat_121,ARTfeat_122,ARTfeat_123,ARTfeat_124,ARTfeat_125,ARTfeat_126,ARTfeat_127,ARTfeat_128,ARTfeat_129,ARTfeat_130,ARTfeat_131,ARTfeat_132,ARTfeat_133,ARTfeat_134,ARTfeat_135,ARTfeat_136,ARTfeat_137,ARTfeat_138,ARTfeat_139,ARTfeat_140,ARTfeat_141,ARTfeat_142,ARTfeat_143,ARTfeat_144,ARTfeat_145,ARTfeat_146,ARTfeat_147,ARTfeat_148,ARTfeat_149,ARTfeat_150,ARTfeat_151,ARTfeat_152,ARTfeat_153,ARTfeat_154,ARTfeat_155,ARTfeat_156,ARTfeat_157,ARTfeat_158,ARTfeat_159,ARTfeat_160,ARTfeat_161,ARTfeat_162,ARTfeat_163,ARTfeat_164,ARTfeat_165,ARTfeat_166,ARTfeat_167,ARTfeat_168,ARTfeat_169,ARTfeat_170,ARTfeat_171,ARTfeat_172,ARTfeat_173,ARTfeat_174,ARTfeat_175,ARTfeat_176,ARTfeat_177,ARTfeat_178,ARTfeat_179,ARTfeat_180,ARTfeat_181,ARTfeat_182,ARTfeat_183,ARTfeat_184,ARTfeat_185,ARTfeat_186,ARTfeat_187,ARTfeat_188,ARTfeat_189,ARTfeat_190,ARTfeat_191,ARTfeat_192
12187083,Nc1ncnc2c1ncn2C1=C[C@H](CO)[C@@H](O)[C@H]1O,6.42021640338319,Ebola,-24.380978,12.549859,-15.402468,-7.016722,-6.9967365,4.951195,-5.7839985,-3.816732,2.6048372,4.948595,-6.251661,1.0951563,1.0706259,-4.2774935,5.8727007,4.1478615,0.11236934,0.4885795,-0.67954475,0.36903557,-4.8808875,-3.0694594,0.61635685,-0.22693902,0.8161813,-2.131773,-3.9907234,-1.8602996,-0.71686924,-0.56366366,2.692265,-2.8778615,-0.4097762,-1.6832118,2.575665,-0.21376942,-1.686768,1.6883305,0.64900464,-1.054291,-0.92419493,0.4910511,-2.1759791,0.024192888,1.226036,-1.1544375,0.8096927,1.4776168,-0.08996819,0.6598516,-0.3522766,-1.5741897,-0.021180894,-0.59015584,-0.31664476,-0.8931044,-0.6117968,0.76936096,0.33868477,-0.061617658,0.08096815,-0.029920923,0.19647035,0.40438536,-0.68117625,-1.0489899,0.48008755,-1.4340113,0.26369938,-0.47801337,-0.25076488,-0.71677375,0.26675248,0.06487245,-0.7582338,-1.0176017,-0.5645407,-0.20416686,-0.4100746,-0.29316247,-0.69304496,0.34912297,0.11805263,-0.9459949,-0.13077301,-1.4461112,-0.030188613,0.5165604,0.07000946,-0.04090281,-0.11449648,0.7432998,0.28008157,-0.2810866,-0.48732308,0.0005635114,0.09331905,1.3912456,-0.65598524,1.1259644,-0.18166038,-0.01353478,0.48716456,0.53424615,0.28565973,0.42973253,-0.40982923,0.6434846,0.15120994,0.20555148,0.016037084,-0.362273,0.05952836,0.26207593,-0.49273145,0.4040538,0.5243048,-0.77281207,0.50380653,-0.32952327,-0.19301336,0.4915411,-0.0012160729,-0.42498848,-0.07848151,0.42912757,-0.50503504,-0.10264727,0.07168526,-0.0006886191,0.110088415,0.22126833,-0.16305132,-0.16738054,0.37210333,0.48009256,-0.049312484,0.18742599,-0.2810583,-0.18727955,-0.14881259,-0.1622407,0.0026647057,-0.2533623,0.23074771,0.16700585,0.09217056,0.21835236,-0.48238394,-0.06830921,-0.108080395,-0.32290444,0.04823501,-0.50131553,-0.07262478,-0.006918936,0.25427157,-0.018556451,0.611376,0.1183155,-0.15301229,0.10938925,-0.38725746,0.2100534,-0.05130172,0.06019688,0.009492789,0.030032039,-0.23845659,-0.13000722,0.058599666,0.021601083,-0.000103169536,-0.086833864,-0.17895703,0.27120256,0.09189314,-0.0320197,0.26409945,-0.13203123,0.3263773,-0.025126638,0.07398949,-0.19568878,0.22936113,0.022679375,0.09945671,-0.074502096,-0.11476625,-0.088153355,0.0901508,-0.19674154
118714010,Nc1ncnc2c1ncn2C1=C[C@@H](CO)[C@H](O)[C@@H]1O,6.119186407719209,Ebola,-23.645107,12.4865055,-15.70414,-7.4168262,-7.443067,4.827717,-5.5708394,-3.6835637,2.1620488,4.405016,-5.9543896,1.1451273,0.90664744,-3.8292863,6.365291,4.0630836,-0.071741,0.83696836,-0.1567971,0.92921394,-4.659743,-3.4469357,0.29147547,-0.67026114,1.1289343,-1.9618429,-3.3591301,-1.8599505,-0.42737225,-0.72959304,2.3897552,-3.0687108,-0.56131357,-2.9149163,2.1553166,-0.36162725,-1.3917204,1.2516248,0.6933456,-0.8841982,-0.8470904,0.1311529,-1.9166248,-1.3391812,1.0482192,-1.4320046,0.6389075,1.6899675,-0.006321152,0.59320277,-0.0053489897,-1.3759924,0.4592971,-0.77941793,-0.29616737,-0.510239,-0.70939636,0.6178298,0.6376731,0.08587992,0.17599447,-0.32214287,0.29705563,0.50802386,-0.14805362,-1.608436,0.25618604,-1.4361305,0.24079007,-0.695656,0.017736206,-0.7182018,0.42330986,-0.01954358,-0.67543685,0.0728057,-0.15597968,-0.2664582,-0.40592736,-0.12261841,-0.10871754,0.7838916,-0.3824874,-0.9036542,0.09996568,-0.9193684,-0.16635484,0.6056509,0.053509545,-0.25412866,-0.11195381,0.4622516,-0.08398714,-0.59110737,-0.11922973,-0.16945969,-0.2641461,1.3945609,-0.8959345,0.74531287,-0.43129438,-0.52345574,0.35578367,0.09531887,0.16279584,0.11675577,-0.8383555,0.4441717,0.5470912,0.14301947,0.22805616,-0.41129264,0.40635595,-0.0057022483,-0.4347136,0.30099407,0.4181178,-0.5521759,0.2508559,-0.14550416,-0.2474049,0.2164488,-0.19992368,-0.29627097,0.14704807,0.2763687,-0.1707698,0.02440647,0.026894784,0.3114644,-0.2878647,0.15427177,0.05106415,-0.10206017,0.107120626,0.34335732,-0.003735473,0.11193603,-0.62670296,0.19377987,0.04178623,0.049777374,-0.24786885,-0.09229281,0.39191335,0.10840056,0.25176415,-0.21721898,-0.38116542,-0.020544125,-0.025503993,-0.46411705,0.06357858,-0.3552269,-0.11279942,0.09763983,0.25597343,-0.36926773,0.6117088,-0.14018452,-0.30549294,0.26309782,0.1549397,0.111325264,-0.15014833,0.08086679,-0.16475108,-0.20886096,0.04797306,-0.1529077,0.059887815,0.12426561,0.0257897,-0.003927393,-0.16335948,0.22976239,0.14872187,-0.054907966,0.16554469,0.05252296,0.18179315,0.0020879204,-0.020767476,-0.15533748,-0.120049335,-0.011621652,0.19360198,0.03824828,-0.057843033,-0.046450295,0.3934766,-0.030598171
66552950,Nc1ncc(Br)c2c1ncn2[C@@H]1C=C(CO)[C@@H](O)[C@H]1O,6.494850021680094,Ebola,-19.813793,10.758529,-13.738508,-8.42017,-4.6160097,3.8641806,-4.9828415,-1.2611305,1.6413603,4.5151467,-2.124838,-0.2823203,0.8820949,-2.4232512,0.67492104,2.5074012,0.95573384,0.15903895,1.971954,1.7417626,-1.4958547,-4.482664,0.2254902,-0.16889478,-0.38836142,-2.3390293,2.427462,-2.825338,1.7910043,-3.381137,1.2867855,-1.8393459,-1.1670797,-4.6350055,1.9979869,-1.7783467,0.54680836,0.24048227,-0.32159948,-0.2479486,-1.0000207,-0.9435276,-1.0618248,-1.4038936,0.2884023,-2.3283372,0.33079308,1.0971861,-0.40692735,1.585129,-1.4613405,-1.9105824,0.35492522,-2.0345619,-1.3282123,-0.56492245,-0.48191524,-0.4966965,-1.0571195,-0.22347233,0.98155755,0.44919997,0.90536875,-0.6600622,0.5426698,0.12395331,-0.02578632,0.7494994,-0.14826097,0.32245195,-0.19172077,0.24788663,-0.29078972,0.9054345,-0.899042,1.9268545,0.80059654,-0.3020907,0.41134447,0.32247564,0.5386276,-0.78452724,0.83096164,0.3481797,0.50098175,0.11816942,-0.34073853,-0.5575019,-0.7239765,-1.3235706,0.16435759,-1.4056336,0.05768477,0.23965554,0.93424237,-0.05859527,-0.46224633,-0.60698587,0.7277775,-0.45269945,0.47247025,-0.22622669,-1.6026438,0.1365962,-0.2774305,-0.8711827,-0.48149,-0.57421833,-0.53871953,-0.036369514,0.5064258,0.57474005,-0.17768231,0.38026574,0.22246858,0.24615069,0.059355997,0.21299833,0.098046,0.112076044,0.44632137,-0.43560615,-0.20596732,0.31135345,-0.41494334,-0.7205732,0.17923634,-0.24486817,0.15769818,0.14727609,0.07856622,0.1684542,0.19972809,-0.12792134,0.35988027,0.08385825,-0.21640086,-0.355106,0.57334584,-0.2658317,0.5216772,0.5673116,0.4752673,-0.5098856,-0.5969136,-0.41037834,-0.32853872,-0.00440266,0.6155739,0.6066766,-0.51062053,0.31890908,-0.5622125,0.38575053,-0.69816,-0.45104367,0.6181598,0.35672915,-0.19601613,0.2380561,-0.046996564,0.039330445,0.050400123,0.5157383,0.30162045,-0.10231223,0.24221405,-0.15528868,0.20034298,-0.4749924,0.35347095,0.1399691,-0.17539382,0.6257445,0.2139745,-0.038277607,0.41013163,0.5500041,0.15485457,0.07341674,-0.22649884,0.19224373,-0.45535615,0.6415096,-0.18421556,-0.2884106,0.13692914,-0.06666366,-0.31136388,-0.112868935,-0.59486765,0.16108769
66552950,Nc1ncc(Br)c2c1ncn2[C@@H]1C=C(CO)[C@@H](O)[C@H]1O,5.519993057042849,Ebola,-19.813793,10.758526,-13.738545,-8.420165,-4.6159487,3.8642085,-4.982823,-1.2612051,1.6414244,4.5151525,-2.1248848,-0.2822915,0.8821919,-2.4232259,0.6749624,2.5073698,0.95600563,0.15900676,1.9719574,1.7418094,-1.4958706,-4.482763,0.22546469,-0.16889292,-0.38842046,-2.3389497,2.4275243,-2.8253992,1.791098,-3.3810787,1.2869114,-1.8396106,-1.1671689,-4.635005,1.9979622,-1.7783364,0.5466394,0.24042223,-0.32164627,-0.24805008,-1.0000685,-0.94350624,-1.0617315,-1.4036379,0.28841344,-2.3284178,0.3305566,1.0970997,-0.40682313,1.5852631,-1.4613951,-1.9105166,0.35495707,-2.0344834,-1.3281499,-0.564922,-0.48183537,-0.49651444,-1.0570796,-0.22344066,0.9813758,0.44909573,0.9052138,-0.65989375,0.5427993,0.12409323,-0.025781402,0.74937487,-0.14815079,0.32266393,-0.19166076,0.24764189,-0.2909674,0.90534586,-0.8990024,1.927035,0.8006898,-0.3022162,0.41142532,0.322537,0.5387935,-0.7844788,0.83087945,0.34807503,0.5010033,0.11802704,-0.34084404,-0.5574461,-0.7239363,-1.3235359,0.16434306,-1.4060106,0.057705954,0.23955426,0.9342818,-0.0585756,-0.46218744,-0.6069517,0.7277051,-0.45246747,0.4724531,-0.2261934,-1.6025674,0.13629292,-0.27749145,-0.8711996,-0.4817558,-0.5740576,-0.538887,-0.036210563,0.5065042,0.5746666,-0.17775083,0.37999907,0.22213952,0.24606815,0.05940383,0.2130852,0.09803663,0.11210268,0.4463539,-0.43574762,-0.20586821,0.31178126,-0.4151565,-0.7211655,0.17944436,-0.24482349,0.15764211,0.14752425,0.07872989,0.16839136,0.19980149,-0.12786792,0.35985225,0.083664924,-0.21625414,-0.3551661,0.5733022,-0.26573738,0.5218178,0.5669138,0.47516036,-0.5100929,-0.5969477,-0.41058296,-0.32850975,-0.004341789,0.61538947,0.6066114,-0.5106456,0.31879294,-0.56189686,0.3856865,-0.6983565,-0.4507797,0.6181679,0.35658962,-0.19633353,0.23827179,-0.047268167,0.03959933,0.050239127,0.51599604,0.30126736,-0.102315344,0.2422993,-0.15524817,0.20017035,-0.4749512,0.35347155,0.13987918,-0.17550609,0.6256154,0.21429724,-0.03830959,0.40995497,0.5500492,0.15523502,0.073724896,-0.22660418,0.19216561,-0.45528772,0.64152616,-0.18416727,-0.28852028,0.13672899,-0.066474766,-0.3113137,-0.11258656,-0.59479487,0.16087525
118895044,Nc1nccc2c1ncn2C1=C[C@@H](CO)[C@H](O)[C@@H]1O,6.494850021680094,Ebola,-24.450077,12.146118,-16.081738,-7.6389546,-7.711636,5.3323197,-5.6558075,-4.093877,2.05304,4.330998,-5.1680555,0.9677158,1.091396,-3.8500764,6.2309704,4.07592,0.23674002,0.029075187,-0.40604052,0.842737,-4.5171795,-3.894696,0.27122498,-0.26211554,1.2650579,-1.818978,-3.2990763,-1.515815,-0.39755282,-0.73407376,2.6927876,-3.3949323,-0.3904094,-2.2840881,2.0398722,-0.46940112,-1.0132071,1.2554561,0.8279272,-0.7980443,-1.2594602,0.2288805,-1.92759,-1.7108773,0.97749543,-1.2021903,0.5033243,1.49187,0.11370308,0.8283766,0.13782404,-1.6121697,0.44051182,-0.84677595,-0.3053912,-0.58853984,-0.49875036,0.84280974,0.70756966,0.082155935,0.06271033,-0.72444934,0.13600889,0.4857545,0.17245562,-1.519584,-0.17491214,-1.7390198,0.16039993,-0.68213564,-0.06330148,-0.6709509,0.65188867,-0.13064483,-1.0379176,-0.07295852,0.30064327,-0.107971504,-0.32080108,-0.29971743,-0.031818677,0.8587643,-0.64813215,-0.8950557,0.12989846,-0.7100959,-0.12909469,0.7000645,0.070711516,-0.21832693,-0.19467902,0.33925223,-0.33401066,-0.6124444,-0.0023586976,-0.32085657,-0.23398621,1.4451971,-1.0888277,0.97693557,-0.38430285,-0.41969737,0.19614856,0.13105036,-0.05436058,0.37585127,-0.7084721,0.34539077,0.5911724,0.17517555,0.135947,-0.5098039,0.54973936,0.16099972,-0.3290012,0.23574053,0.45793685,-0.42727366,0.021616338,-0.16274063,-0.26458904,0.4305648,-0.30439693,-0.015299047,0.40707105,0.27660587,-0.26215893,0.30020985,0.10873839,0.39879453,-0.23851873,0.23740785,0.2787437,0.15292445,0.042776234,0.30877864,0.08752546,0.35917354,-0.5833709,0.23174162,-0.12655583,0.06404802,-0.2557191,-0.11150816,0.3534363,0.06974935,0.34013033,-0.25159457,-0.32043138,0.085120335,0.094574705,-0.27450666,-0.027036093,-0.25645798,0.1250367,0.050322175,0.23895162,-0.63660455,0.63794756,-0.1263713,-0.22539034,0.22869192,0.18709251,0.106451735,-0.103168,0.1828043,-0.10590413,-0.12714511,0.09827249,0.07123784,0.04991316,0.24739538,-0.032165922,0.21119559,-0.1315818,0.13880637,0.20734674,-0.06867524,0.22315718,-0.21523374,0.19485277,0.028110256,-0.06727093,-0.10143058,-0.096810415,-0.03778876,0.203932,0.09523397,-0.038822517,-0.09885146,0.20008594,0.014364462
118895044,Nc1nccc2c1ncn2C1=C[C@@H](CO)[C@H](O)[C@@H]1O,6.494850021680094,Ebola,-24.450077,12.146118,-16.081738,-7.6389537,-7.7116246,5.332339,-5.655814,-4.093872,2.0530336,4.3310194,-5.1681194,0.9677413,1.0913723,-3.8501124,6.2310176,4.075968,0.23672627,0.029100332,-0.40603745,0.84277433,-4.5171566,-3.8946438,0.27132303,-0.26212856,1.2649891,-1.8190099,-3.2990446,-1.5158556,-0.3975822,-0.7341154,2.6927676,-3.3948033,-0.3903637,-2.2840793,2.0398064,-0.4694224,-1.0131692,1.2555068,0.8280568,-0.7981129,-1.2595384,0.22893071,-1.9276022,-1.7109178,0.9774549,-1.2021503,0.50338364,1.4918823,0.11365944,0.8282126,0.13780965,-1.6122513,0.4406996,-0.8467996,-0.305346,-0.5884598,-0.49885133,0.843011,0.707504,0.082185894,0.062826164,-0.7243678,0.13603696,0.48566842,0.1724091,-1.5196302,-0.17475253,-1.7389169,0.16017148,-0.68207085,-0.06336076,-0.6709536,0.6519194,-0.1306014,-1.0378866,-0.073135644,0.30041954,-0.107836045,-0.32075757,-0.29991075,-0.03170863,0.8586889,-0.64798486,-0.8949019,0.12982096,-0.71008295,-0.12889375,0.6999157,0.070698135,-0.21847692,-0.19430752,0.3393915,-0.3341091,-0.61232275,-0.0023084024,-0.32079974,-0.2338624,1.4452859,-1.0886612,0.97677535,-0.38445553,-0.41946584,0.19600396,0.13128245,-0.054280773,0.3757467,-0.7085639,0.34521088,0.59104574,0.17491072,0.13591681,-0.50959486,0.54985005,0.16109943,-0.32900637,0.23578197,0.45783627,-0.4272344,0.02166816,-0.1626361,-0.26465917,0.4306092,-0.30424464,-0.015477426,0.40706965,0.27711695,-0.26227295,0.30019218,0.108801425,0.39871594,-0.23857848,0.23768026,0.27903733,0.15297997,0.042985037,0.30871,0.08773845,0.35870254,-0.58396906,0.23155576,-0.12687346,0.06382578,-0.25585726,-0.1111615,0.35348815,0.07008642,0.34016275,-0.2517156,-0.32047465,0.08522925,0.09388977,-0.2747631,-0.026540313,-0.2561293,0.12506297,0.050371114,0.23930132,-0.63660663,0.63787496,-0.1260168,-0.22552678,0.22866593,0.18724902,0.10640192,-0.10294283,0.1825406,-0.10637708,-0.12661731,0.09791387,0.07127366,0.049621865,0.24766447,-0.032189485,0.2111525,-0.131027,0.13889815,0.20752019,-0.068652704,0.22307912,-0.21517657,0.19447826,0.027701706,-0.06776561,-0.10135032,-0.09690984,-0.038102396,0.2034152,0.0950317,-0.038984556,-0.09909917,0.19969894,0.013848019
118895042,Nc1nccc2c1ncn2C1=C[C@H](CO)[C@@H](O)[C@H]1O,6.494850021680094,Ebola,-25.103994,12.195594,-15.821309,-7.2527084,-7.3297987,5.5018344,-5.8818407,-4.1885653,2.443733,4.8453307,-5.5163507,0.94257474,1.3130311,-4.2626348,5.7367554,4.1622806,0.39601612,-0.3041066,-0.8760842,0.32503852,-4.7614245,-3.5062406,0.63093364,0.12598518,0.9486953,-1.974482,-3.9377887,-1.5251948,-0.6945283,-0.5949025,2.97008,-3.1858637,-0.20726192,-1.0684385,2.4640415,-0.3502844,-1.3470656,1.6879634,0.7851059,-0.99457645,-1.3286339,0.5995041,-2.1863863,-0.33202192,1.1372902,-0.95149386,0.68868923,1.2899411,-0.00015752536,0.85650766,-0.22942589,-1.7973956,-0.01057654,-0.6542563,-0.3337009,-0.9453088,-0.41816714,0.97138417,0.4069986,-0.071228914,-0.015593413,-0.419989,0.05127491,0.3969048,-0.36970684,-0.9408269,0.040406883,-1.7258158,0.21012358,-0.47848585,-0.36103183,-0.65298146,0.5186626,-0.02217094,-1.1292654,-1.147565,-0.14109373,-0.0382238,-0.32988268,-0.44315177,-0.63447005,0.43778583,-0.13031879,-0.93604356,-0.11981667,-1.2415602,-0.016645763,0.6002148,0.112624556,-0.02809107,-0.20168926,0.6291705,0.055948276,-0.29788512,-0.3693628,-0.12759332,0.11467524,1.4523937,-0.82239205,1.3427279,-0.14809984,0.083984196,0.34250996,0.58023256,0.07626787,0.673194,-0.26708275,0.5420396,0.19532421,0.24921115,-0.09337703,-0.46769625,0.21883851,0.40929058,-0.38209304,0.34538764,0.5406925,-0.61839813,0.27707347,-0.35253504,-0.2135454,0.71326303,-0.10413473,-0.16949722,0.17133401,0.42786548,-0.60084355,0.16052932,0.12785304,0.07508987,0.14689277,0.3272009,0.055855516,0.08110711,0.34082675,0.43696928,0.036329135,0.41640162,-0.22720204,-0.14537781,-0.29711816,-0.15418601,-0.000511946,-0.27062976,0.21475193,0.10696977,0.19924565,0.19138135,-0.4269863,0.05206809,0.013881654,-0.13590914,-0.022690328,-0.41050634,0.1452449,-0.06113807,0.23572798,-0.29543856,0.6347469,0.10710835,-0.07248606,0.069947444,-0.35541362,0.20983902,0.004724591,0.15969238,0.08313716,0.09544443,-0.19450244,0.058661964,0.053484492,0.13830194,-0.05697198,0.116245665,-0.14527825,0.16733705,0.14915667,-0.051170673,0.32185403,-0.37262395,0.3465869,-0.007845123,0.017745813,-0.1376938,0.26542735,-0.003053967,0.10296116,-0.00782529,-0.088539965,-0.12029339,-0.109409496,-0.13765317
118895042,Nc1nccc2c1ncn2C1=C[C@H](CO)[C@@H](O)[C@H]1O,4.130181792020672,Ebola,-25.103996,12.195594,-15.821309,-7.252709,-7.3298,5.501833,-5.881851,-4.1885753,2.4437258,4.8453083,-5.516346,0.94256413,1.313025,-4.2626038,5.736748,4.162249,0.39606345,-0.30412567,-0.87600666,0.32506648,-4.761417,-3.506217,0.6308892,0.12609296,0.9487649,-1.9744754,-3.9377835,-1.5252758,-0.69446385,-0.59490496,2.9701097,-3.186033,-0.20723149,-1.0685462,2.4640849,-0.35029987,-1.3471494,1.6879573,0.7851032,-0.99468637,-1.328581,0.59956104,-2.18653,-0.33216143,1.1371961,-0.951566,0.68861896,1.2899102,-7.184871e-05,0.8564525,-0.2294906,-1.797521,-0.0106376195,-0.6543189,-0.33365136,-0.945279,-0.41825598,0.97127384,0.40713328,-0.071235,-0.015570806,-0.4199534,0.05137507,0.39686954,-0.36961782,-0.94086576,0.0403596,-1.7259578,0.21013881,-0.47853386,-0.36092103,-0.6529925,0.5188046,-0.022062896,-1.1292868,-1.1477957,-0.14115319,-0.038224533,-0.32980874,-0.4432302,-0.6344153,0.43778938,-0.1303082,-0.93592215,-0.119822405,-1.241484,-0.016452346,0.60037816,0.11270848,-0.02803259,-0.20176007,0.6292058,0.05608459,-0.29801252,-0.3691727,-0.12766995,0.114732236,1.452314,-0.82225317,1.3427329,-0.1481152,0.084065035,0.34251064,0.580258,0.07605416,0.673023,-0.26678506,0.54200435,0.19546893,0.24915247,-0.093429394,-0.46769467,0.21877469,0.40925384,-0.38216138,0.34533247,0.5405908,-0.6184671,0.27721012,-0.35264444,-0.21360032,0.71334016,-0.10430327,-0.16964382,0.17131375,0.42794368,-0.60102147,0.16050886,0.12784028,0.07529622,0.14703959,0.3272522,0.055750858,0.08118601,0.34077078,0.43693453,0.03631917,0.41625613,-0.22738165,-0.14544424,-0.29696307,-0.1544839,-0.0006046716,-0.2706172,0.21478248,0.10714422,0.19919817,0.19123448,-0.4270847,0.052090175,0.0135997245,-0.13591881,-0.022527423,-0.41046646,0.14533257,-0.061117616,0.23581214,-0.29545215,0.63447654,0.1072594,-0.072670266,0.07008617,-0.35543057,0.20971896,0.0046669003,0.1595392,0.082935594,0.0956077,-0.19460644,0.05881215,0.053425625,0.13844071,-0.05696939,0.116466686,-0.14498638,0.16717118,0.14934723,-0.051264767,0.32180154,-0.37250537,0.34655887,-0.008004117,0.017573062,-0.13764587,0.2651388,-0.0032943727,0.10272001,-0.008096251,-0.08875248,-0.120483674,-0.10929322,-0.13784917
118895046,Nc1ncc(Br)c2c1ncn2C1=C[C@@H](CO)[C@H](O)[C@@H]1O,5.454692883534176,Ebola,-17.370144,12.596498,-13.571971,-6.658953,-5.64546,2.619522,-4.4501076,-1.36924,2.095927,5.482277,-2.6856582,1.4593276,-2.4291687,-2.0088782,2.1111634,1.9889215,0.15730675,1.2966282,2.4813428,0.5673655,-1.3083594,-4.331166,0.4992966,-0.49616396,-0.06511053,-2.7948408,0.95618093,-3.1312609,0.7769851,-1.9991771,1.1953958,-3.0840287,-1.0054874,-4.4399076,2.5119858,-2.0162792,0.2538357,-1.2219402,-0.6986632,-1.0688944,0.12589712,0.17981045,-1.0814734,-1.0449183,1.1344218,-1.8003798,1.1913567,2.2162323,-0.6061939,0.6701866,-1.4786023,-1.9612314,-0.60860676,-0.08595175,-0.83164394,0.762262,-0.0580595,0.19555031,-0.36211348,-0.67590404,0.94379836,-0.83138406,0.1100484,0.26983956,0.030258417,-0.08864316,-1.2293558,0.2626691,0.28006485,0.045424722,0.334943,0.25335416,0.46763596,0.41916242,-0.4586009,1.500996,-1.0319817,-0.3488229,0.30066583,0.6476727,0.23463424,-1.0151273,-0.02712373,0.8424677,0.22769035,0.036471833,-0.30226898,0.09154423,-1.0549442,-1.0135025,0.50894576,-0.19577551,0.1726875,-0.0726171,1.2412384,-0.4494634,0.004401459,-0.6224878,0.64705616,0.14814834,-0.3957767,0.7831063,-0.42797518,-0.5401111,1.2104383,-0.4819536,-0.03150779,-0.009500455,-0.4397753,-0.06964219,0.20326401,-0.3701759,0.11636166,-0.03873998,-0.11311295,-0.88826686,-0.44097835,0.44970402,0.09391202,0.60412526,0.59448856,-0.70025283,-0.12415289,0.3305661,-0.4076203,-0.1964245,-0.2444195,0.027643057,-0.15797505,-0.015538008,0.51821625,-0.22661962,0.021386726,0.1057257,-0.0061660735,-0.16783783,0.2818996,0.1700773,-0.22750463,0.38268942,0.27022687,0.30179334,0.38172105,0.37231672,0.52078253,-0.28852987,0.15780295,-0.49618044,-0.11659912,0.6245229,-0.30473498,0.01902319,0.11170357,0.111068234,-0.56945723,0.038247112,-0.24792951,-0.07651933,0.23520651,0.20372799,-0.0038736716,-0.14874274,-0.008498529,-0.097045265,0.205578,-0.11419327,-0.32844323,0.0648774,0.2103548,-0.013935397,0.22426118,-0.26299694,-0.026103195,0.08442322,0.3253499,-0.0051115574,0.019418038,0.21718991,0.14714871,-0.022807263,-0.039269656,0.44169497,0.11094028,-0.21889535,-0.15434183,0.30043933,-0.119617894,0.07348065,0.12995762,-0.10906306,0.5976617,-0.13018185
