Canonical_SMILES,Drug_Type,pPotency_prediction,pPotency_std,pPotency_lower_95CI,pPotency_upper_95CI,IC50(M)_prediction,IC50(M)_lower_95CI,IC50(M)_upper_95CI,AMES,hERG,DILI,ClinTox,Carcinogens_Lagunin,Skin_Reaction,LD50_Zhu,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,BBB_Martins,Pgp_Broccatelli,Caco2_Wang,HIA_Hou,PAMPA_NCATS,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith
CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1N=C(N)N,antiviral,5.495813801573162,0.47254386242778984,4.569627831214694,6.421999771931629,3.192906481140201e-06,3.784427834550694e-07,2.6938423040421008e-05,0.14325711,0.024906285,0.011585566,0.030844565,0.018517967,0.46298403,1.6609223,0.011717105,0.0008972599,0.00015486947,0.0001509119,0.0018578356,0.005307704,0.054074477,0.0021620754,0.00036868715,0.014175139,0.10265523,4.641908e-05,0.21348473,0.00021980968,-7.504756,0.013273763,0.0022805114,0.13451985,0.00034611885,0.0055933967,0.0010079006,0.0007345925,0.010428687,0.024460379,0.018035924,0.00015089037
CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N,antiviral,5.488919341672076,0.47197850238316197,4.563841477001079,6.413997206343073,3.2439986016101793e-06,3.854808373144728e-07,2.7299740761597896e-05,0.13579616,0.16792966,0.016258517,0.056007754,0.036522068,0.5899156,2.0726447,0.02804169,0.0019974608,0.0012198171,0.0037718532,0.0037625344,0.0068662115,0.052694578,0.005756131,0.0033519678,0.034754112,0.16422951,0.00052859465,0.29267782,0.003954389,-7.271106,0.16142455,0.048293483,0.30266553,0.0050532846,0.022959229,0.008642295,0.0056303577,0.10345572,0.14410944,0.0978746,0.0040379367
CC(=O)Nc1ccc(C(=O)O)cc1.CC(=O)Nc1ccc(C(=O)O)cc1.CC(=O)Nc1ccc(C(=O)O)cc1.C[C@@H](O)CN(C)C.C[C@@H](O)CN(C)C.C[C@@H](O)CN(C)C.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,antiviral,5.486088989035017,0.47356322324725947,4.557905071470389,6.4142729065996456,3.265209196051719e-06,3.8523620275496254e-07,2.767546512434668e-05,0.004753888,0.018859783,0.43994108,0.23281841,0.021972794,0.005472959,0.5011445,0.00023549756,2.042683e-05,1.8823275e-08,2.8401741e-06,9.973338e-05,2.1464248e-05,0.09442244,3.6323487e-05,1.822463e-05,0.0010979645,0.067229755,1.6072686e-07,0.002320333,8.640936e-05,-10.065161,0.0001549763,4.7525768e-07,0.16592231,7.2605263e-07,0.0013951982,7.898613e-06,0.0006551084,3.556086e-06,0.021972235,0.0003463645,4.861062e-06
COc1cnc(-n2cnc(C)n2)c2c1c(C(=O)C(=O)N1CCN(C(=O)c3ccccc3)CC1)cn2COP(=O)(O)O,antiviral,5.480085871995402,0.4725167194649405,4.553953101844119,6.406218642146685,3.310656542009873e-06,3.9244731114042026e-07,2.7928454159368798e-05,0.042363226,0.14748557,0.9833229,0.2362266,0.29282838,0.12651229,2.640723,0.11147006,0.008813285,0.00225775,0.0048648063,0.04542739,0.0053468705,0.036664777,0.0064480016,0.011654666,0.008562907,0.070095114,0.0156808,0.12622681,0.07650874,-6.555949,0.61094016,0.01636439,0.8262817,0.0008020705,0.04338201,0.20854029,0.11489381,0.0033627257,0.03289052,0.18839058,0.027504558
O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,antiviral,5.463718112078022,0.47376148633454823,4.535145598862307,6.392290625293736,3.43781013760562e-06,4.052372641829311e-07,2.9164490995302142e-05,0.12158035,0.15244071,0.7282942,0.008941129,0.10281803,0.7697308,2.7401352,0.5306686,0.06831226,0.3128594,0.67047095,0.2586525,0.036724012,0.025750712,0.12915269,0.2183706,0.13636921,0.22324896,0.122054234,0.79747593,0.1469848,-4.360516,0.99997014,0.9537915,0.5014765,0.851123,0.90700483,0.115162574,0.80378217,0.053066086,0.11825315,0.57751036,0.40733972
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,antiviral,5.458983418378535,0.4712360910118677,4.535360679995275,6.3826061567617955,3.47549430833741e-06,4.143752838447166e-07,2.9150051072573746e-05,0.60216445,0.9379141,0.602296,0.34881696,0.29201037,0.44240683,2.8206,0.5222511,0.03770488,0.15911798,0.29226908,0.10622847,0.023353364,0.016269544,0.062002987,0.24520841,0.048893955,0.11771013,0.048522435,0.6671832,0.8727291,-5.173991,0.998957,0.8476696,0.63835764,0.019187909,0.6773336,0.1889164,0.48756266,0.16374604,0.5275639,0.7966829,0.9492841
CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,antiviral,5.443199176306438,0.47261659825934266,4.516870643718126,6.36952770889475,3.604133122172197e-06,4.2704367229358535e-07,3.0417908998797806e-05,0.037179988,0.75003856,0.9655798,0.33131903,0.2536,0.08842538,2.8949196,0.19282456,0.026007976,0.012066253,0.09498598,0.036762152,0.0066041253,0.025331477,0.22937083,0.063503854,0.013131852,0.079966746,0.01081031,0.568315,0.4361537,-5.261505,0.9995879,0.82426184,0.9280268,0.22464192,0.44274926,0.44067925,0.6049684,0.17327528,0.13135605,0.6805223,0.6546037
O=C(O)P(=O)(O)O,antiviral,5.4366445924688005,0.4778702787415867,4.500018846135291,6.37327033880231,3.6589410078889446e-06,4.2337933964188623e-07,3.16214043664375e-05,0.075321004,0.07184318,0.10776863,0.18497688,0.4926344,0.44777185,2.206469,0.28490204,0.009040878,0.026235173,0.009314018,0.02584272,0.0138294045,0.02318495,0.03146049,0.0060814195,0.030557698,0.07379739,0.0060851215,0.80949146,0.00708074,-6.2749276,0.25040206,0.05703008,0.36527586,0.07524719,0.21916604,0.054905098,0.10308026,0.025954116,0.18722913,0.10460655,0.0072943578
CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,antiviral,5.4336963835279875,0.4711492844149549,4.510243786074676,6.357148980981299,3.683864236064453e-06,4.3939086033166005e-07,3.0885612184812425e-05,0.32465202,0.62323105,0.5044708,0.13677189,0.11046755,0.41050878,2.85311,0.38878006,0.013785591,0.05223458,0.1140766,0.08617481,0.023093142,0.015791032,0.0036229133,0.052150942,0.046215307,0.07163509,0.03077141,0.37235767,0.45903745,-5.195077,0.9931421,0.8346214,0.7161995,0.0005060085,0.2896699,0.06873224,0.15032706,0.04528664,0.037947156,0.79079306,0.7318822
COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,antiviral,5.412082076236398,0.4727523976563278,4.485487376829996,6.338676775642801,3.871844649755803e-06,4.584829864568663e-07,3.2697355048425544e-05,0.13574447,0.71100014,0.9907292,0.3624412,0.42215148,0.13304298,2.9034522,0.4431793,0.15020332,0.03465896,0.49082023,0.23810275,0.039059214,0.07550244,0.38333464,0.21874492,0.042233635,0.16411854,0.14229794,0.34464478,0.9111885,-5.044581,0.9935597,0.7326607,0.92698824,0.20112893,0.2603937,0.5459172,0.5389878,0.17233345,0.047608532,0.64473194,0.40835875
CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C,antiviral,5.40582380819623,0.47364962781178455,4.477470537685132,6.334177078707327,3.928042624401285e-06,4.6325799296818487e-07,3.330653565252783e-05,0.5977227,0.6288607,0.96909535,0.36032495,0.29045832,0.252405,3.007448,0.54803807,0.14160447,0.07692033,0.11282748,0.19099958,0.016569067,0.024585623,0.21465452,0.31354767,0.03827092,0.16315287,0.0231829,0.5677703,0.3222362,-5.1500416,0.9968073,0.77704036,0.8418087,0.22278719,0.41691655,0.1974719,0.3970941,0.09264083,0.13298345,0.7163214,0.5717468
CC(N)C12CC3CC(CC(C3)C1)C2,antiviral,5.401891886343842,0.4734319858226666,4.473965194131416,6.329818578556268,3.963766963431754e-06,4.6793057299234277e-07,3.3576452250000956e-05,0.03107864,0.5023889,0.02606233,0.08601396,0.088698596,0.7278738,2.6463008,0.03053749,0.00019191839,0.0074859494,0.022177551,0.0008951582,0.0011314863,0.009743916,0.0019376784,0.0067064217,0.0069081574,0.04275021,0.0013879064,0.98242986,0.07790971,-4.525945,0.9999234,0.9610605,0.743348,0.033039078,0.11789727,0.09171827,0.019091818,0.4958788,0.39182657,0.3480634,0.008489897
O=C(NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)c1ccc(C(F)(F)F)cc1,antiviral,5.365827827333149,0.47245298031695326,4.439819985911921,6.291835668754377,4.306973232519058e-06,5.106982048164393e-07,3.632285810031996e-05,0.39991665,0.19449939,0.630616,0.07330546,0.01208042,0.36484858,2.5192854,0.1878557,0.04816649,0.011251748,0.2047755,0.12370572,0.35495576,0.5889295,0.017544629,0.07270118,0.043489087,0.2582249,0.010827519,0.77627563,0.19779293,-4.6634936,0.999633,0.9297153,0.8704284,0.018578826,0.030689096,0.09764855,0.019952368,0.08289659,0.0046344087,0.63685447,0.09739103
CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,antiviral,5.3596303678791175,0.4792382179970503,4.420323460604899,6.298937275153336,4.3688751312133755e-06,5.024151477490296e-07,3.799063383667964e-05,0.7953404,0.42681384,0.9336475,0.31242234,0.15727353,0.27940437,2.3247077,0.35029945,0.06280063,0.02534835,0.030088032,0.13148972,0.017076898,0.0275865,0.044832982,0.094418555,0.01591144,0.08080938,0.0046545556,0.50776374,0.15962382,-5.1018887,0.98029023,0.77103376,0.90422595,0.010393854,0.033685375,0.12990764,0.03237479,0.07548739,0.005299268,0.7278933,0.30356273
C=C1[C@H](CO)[C@@H](O)C[C@@H]1n1cnc2c(=O)nc(N)[nH]c21,antiviral,5.356109354418427,0.47337882342350956,4.428286860508348,6.283931848328506,4.404439467023677e-06,5.200776033200571e-07,3.730036997332024e-05,0.45427483,0.028351013,0.9084617,0.23697007,0.094155185,0.2972136,2.6010058,0.028526062,0.008662763,0.0022384995,0.0012182097,0.058882155,0.012087575,0.026137624,0.012619992,0.0016995678,0.003175734,0.05625672,0.0009839443,0.6164225,0.0011102317,-6.133088,0.8939699,0.060593314,0.86251223,0.0015032252,0.0013938204,0.07255796,0.0015937857,0.012831184,0.0011154934,0.14112374,0.0006811129
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,antiviral,5.332124846321328,0.47498216223360895,4.401159808343454,6.263089884299202,4.654522710604635e-06,5.456449193227222e-07,3.970454208650072e-05,0.851713,0.4342459,0.9067084,0.45944387,0.15720917,0.37823647,2.819244,0.3174232,0.2232925,0.034879334,0.12737818,0.30874452,0.042083733,0.038078275,0.47880498,0.066101775,0.026302982,0.1843616,0.007297045,0.73758113,0.022966096,-5.29345,0.99434596,0.68644124,0.88831747,0.25195664,0.026957339,0.10597698,0.013823943,0.09774099,0.025237316,0.5019244,0.06521875
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/Br,antiviral,5.327795919843005,0.47327625808328155,4.400174453999774,6.255417385686237,4.701149693398863e-06,5.553702532042934e-07,3.97947284937035e-05,0.870228,0.049536686,0.785912,0.17526726,0.21772507,0.65645766,2.1221867,0.24028377,0.07675917,0.03869737,0.03159641,0.2659275,0.09181342,0.038575444,0.025974015,0.024733644,0.026424402,0.11209885,0.030665606,0.6438859,0.010772116,-5.247583,0.70055276,0.12666109,0.71845263,0.01050105,0.018193347,0.0967317,0.008157012,0.023975175,0.007590753,0.27549887,0.0033501151
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,antiviral,5.309952124335454,0.4727755471590056,4.383312051903803,6.236592196767105,4.8983281447991356e-06,5.799730364540449e-07,4.137023121079614e-05,0.8157113,0.08909924,0.8791539,0.43875694,0.107710086,0.33375984,2.413448,0.18748006,0.05374506,0.012615698,0.016746677,0.3376843,0.030371413,0.027088052,0.047704045,0.018051755,0.018071229,0.10944007,0.004183211,0.5276577,0.0022302065,-5.9141283,0.60224473,0.031841952,0.60889095,0.0011896465,0.004570222,0.020884544,0.002520721,0.006383459,0.0038808663,0.14928892,0.001079053
Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,antiviral,5.302817450976586,0.4743083214658244,4.37317314090357,6.232461761049602,4.9794634510390745e-06,5.855152877570516e-07,4.2347410526575705e-05,0.84145707,0.024111237,0.8733282,0.1254529,0.19863889,0.49713358,2.5182266,0.074880145,0.016759658,0.0075854426,0.002901618,0.08003639,0.015978243,0.019497445,0.011479087,0.0049742414,0.004283949,0.07968659,0.0023806752,0.7864478,0.0017448217,-5.0691495,0.9681798,0.2960996,0.9075233,0.0033443882,0.0024836962,0.12035569,0.00091440475,0.027489245,0.0009337308,0.25552663,0.00077511504
Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1,antiviral,5.277198569434373,0.47575716318336236,4.344714529594983,6.209682609273763,5.282036896696034e-06,6.17045786000429e-07,4.521530559166459e-05,0.059283614,0.006569408,0.44192952,0.13465643,0.21910027,0.255428,1.7767351,0.02620386,0.0014775652,0.0018112455,0.00029985528,0.008989006,0.005162322,0.03201562,0.0022694364,0.0009058708,0.007323023,0.096103996,0.00039828225,0.2875113,0.0010643218,-6.3618126,0.11580473,0.0025425632,0.39742428,0.00016579822,0.007017373,0.029860979,0.0037496407,0.002493582,0.0043609375,0.028142203,0.00021993715
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,antiviral,5.260868235375008,0.4819700844070918,4.316206869937108,6.205529600812907,5.48443336984298e-06,6.229746850301169e-07,4.8282875871261264e-05,0.20855935,0.24698849,0.94129133,0.117803,0.12021718,0.26886144,2.5180068,0.07733312,0.048429105,0.009942671,0.030517142,0.021358225,0.0047991183,0.022027353,0.26811564,0.02147819,0.0050163595,0.09115043,0.0043294164,0.94559306,0.04070887,-4.4502277,0.9999779,0.9639559,0.9574686,0.7315891,0.17432064,0.3159793,0.10230235,0.15554602,0.012742897,0.5286099,0.07605987
Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,antiviral,5.24957418323962,0.4775796869606908,4.313517996796666,6.185630369682574,5.6289295962206316e-06,6.521832344941389e-07,4.8582739824314356e-05,0.37572667,0.016506633,0.864917,0.084308565,0.22722273,0.38464278,1.9075733,0.031512126,0.008814833,0.0036294195,0.0011199333,0.025338883,0.011638455,0.024901133,0.007958226,0.001968197,0.0027325524,0.0654877,0.0032315757,0.78655493,0.0030585423,-4.9895635,0.9740292,0.32517987,0.93253756,0.0073221996,0.0045591528,0.24367888,0.002795892,0.037139036,0.0012985843,0.17974065,0.00075209205
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,antiviral,5.237280498902021,0.47997364906734885,4.2965321467300175,6.178028851074025,5.790545801425026e-06,6.636989780516886e-07,5.052052479699564e-05,0.9834037,0.03268713,0.8805267,0.10812781,0.2659335,0.80508935,2.1546888,0.13025375,0.023690855,0.008558687,0.00538202,0.13203341,0.024447221,0.01375187,0.009878257,0.004298512,0.007714335,0.12164483,0.0028184282,0.76079434,0.0018313618,-5.2445397,0.7878556,0.21421771,0.8395813,0.0038701724,0.0064639347,0.06691177,0.0013585596,0.019772705,0.0067721955,0.31213507,0.0011553683
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,antiviral,5.23305736255782,0.47360985683874474,4.30478204315388,6.16133268196176,5.847128489016729e-06,6.897112629253737e-07,4.956989019152827e-05,0.42848477,0.017855516,0.639461,0.111205176,0.14622279,0.39632285,1.9726391,0.04817452,0.005054483,0.0029357339,0.0010959691,0.035555422,0.009015894,0.02098034,0.005834556,0.0021171966,0.005446984,0.075667955,0.0013652941,0.60727376,0.0020512275,-5.7681456,0.55556494,0.035839614,0.73513216,0.0016067175,0.008572748,0.03751478,0.0022836775,0.009471961,0.004503698,0.1110808,0.00041413648
Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,antiviral,5.232622607019692,0.47591998430888866,4.2998194377742704,6.165425776265114,5.852984755694091e-06,6.832414783876047e-07,5.013956504987406e-05,0.88106745,0.032385767,0.837591,0.14891526,0.21123438,0.52997094,2.0454395,0.096327364,0.025173482,0.01466389,0.0047174105,0.09887257,0.022031706,0.021287331,0.021094806,0.00745954,0.0068557747,0.09082897,0.0036976996,0.7832513,0.002028069,-5.2098384,0.96422327,0.3024838,0.8905287,0.0049199117,0.0037724108,0.12603201,0.0014209625,0.031580336,0.0012157726,0.26608858,0.001398564
Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,antiviral,5.2309545217099505,0.4825975240940939,4.285063374485526,6.176845668934375,5.875508762452763e-06,6.655096099546825e-07,5.1872433848115156e-05,0.3708036,0.45315877,0.9908811,0.07294762,0.104363345,0.4052342,2.4377246,0.79606944,0.31367832,0.13695388,0.9024002,0.4227174,0.03414659,0.077813774,0.7832853,0.37906337,0.08657323,0.21249509,0.06401256,0.14861655,0.81588477,-4.686887,0.9994761,0.89386225,0.79518366,0.282625,0.3840879,0.11304574,0.58336246,0.036113363,0.025533702,0.57386637,0.6285753
CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,antiviral,5.2307722173736355,0.4750764448153318,4.299622385535585,6.161922049211686,5.877975649821805e-06,6.887759124836815e-07,5.016232001393726e-05,0.46028218,0.608004,0.16979909,0.21493867,0.11546979,0.63633525,2.6948736,0.103922985,0.0099459635,0.023471175,0.03986638,0.025689682,0.017964292,0.043647096,0.03534456,0.03227253,0.02080905,0.08265852,0.008033779,0.86846095,0.1334825,-4.838935,0.99807006,0.9130702,0.81613034,0.09596395,0.11368434,0.15466633,0.023026565,0.44677463,0.30986062,0.6223291,0.24822831
Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,antiviral,5.228431687788911,0.4757728018866404,4.295916996091096,6.160946379486726,5.909739153166019e-06,6.903250301072053e-07,5.059213462539475e-05,0.7808787,0.03798346,0.82842743,0.1690009,0.20033288,0.45588237,1.9627621,0.05738587,0.017911257,0.008203738,0.0038769445,0.057840448,0.016135128,0.02380057,0.022544708,0.0051749814,0.0049962676,0.08713068,0.0023231662,0.8199438,0.0023158896,-4.9948,0.9869335,0.3550295,0.9187981,0.006027055,0.0032550027,0.140187,0.0015492757,0.04922476,0.0015954173,0.25534174,0.0015012762
Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,antiviral,5.226197866167962,0.47952133615657494,4.286336047301075,6.166059685034849,5.94021458586556e-06,6.822449268659617e-07,5.172064743408857e-05,0.43362784,0.63656175,0.97575533,0.27302796,0.13532956,0.41088971,2.4833379,0.8389517,0.53724056,0.20481172,0.874874,0.6911373,0.12266117,0.1440247,0.80258656,0.45671645,0.16400777,0.3032465,0.118725225,0.10663758,0.6896397,-4.8759866,0.98932093,0.7241879,0.71604717,0.28230453,0.1884245,0.08710091,0.2544587,0.03804061,0.079971045,0.46818265,0.5635537
Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,antiviral,5.2170859040488065,0.4757247884150273,4.284665318755353,6.14950648934226,6.066163281724902e-06,7.087507160326366e-07,5.191999969542597e-05,0.5169342,0.024975156,0.7695807,0.16585684,0.15592346,0.4133441,1.4107285,0.0699477,0.016225506,0.008858755,0.0031547963,0.081408516,0.026847562,0.03901466,0.008238571,0.006084017,0.007787434,0.095566645,0.0064757736,0.61970234,0.0056598657,-5.338322,0.8254229,0.09459256,0.82008094,0.001875641,0.00578961,0.1202443,0.0027670397,0.022839896,0.0034108385,0.17834258,0.0009901066
CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)nc(N)[nH]c21,antiviral,5.211461446343083,0.4773427454259819,4.275869665308159,6.147053227378008,6.1452358243290846e-06,7.127656678085571e-07,5.298224233039328e-05,0.7227112,0.05912316,0.89682734,0.22729556,0.17921254,0.36821148,2.2161179,0.04289596,0.00836693,0.0026183997,0.00077196315,0.051814914,0.007379147,0.016053215,0.015971107,0.0016862486,0.003145241,0.06024922,0.0003594659,0.619419,0.0012142716,-6.2621636,0.93761414,0.13057987,0.88225394,0.0022054478,0.0028268925,0.06578412,0.0024585384,0.020373492,0.0012933656,0.23926751,0.005223871
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,antiviral,5.203708857910621,0.4750824302190494,4.272547294681285,6.134870421139958,6.2559193620259745e-06,7.330432159433196e-07,5.338911296492728e-05,0.6097105,0.024082992,0.75306445,0.1893874,0.2245365,0.5116128,1.680101,0.10977689,0.021115929,0.014307422,0.0046439557,0.11176457,0.035674416,0.036419287,0.009398967,0.0075027226,0.0127579,0.11833806,0.008446534,0.6345678,0.006011683,-5.593379,0.63060075,0.06267037,0.72650903,0.002435453,0.009714731,0.1030103,0.004414604,0.017115224,0.007839444,0.16035858,0.0009233211
O=c1nc[nH]c2c1ncn2[C@H]1CC[C@@H](CO)O1,antiviral,5.203223932155366,0.47739529765586913,4.267529148749862,6.1389187155608695,6.262908515337362e-06,7.262418712945925e-07,5.4009586367644744e-05,0.7517298,0.018156275,0.9605237,0.1637236,0.32532296,0.43145284,2.107558,0.058324568,0.010690859,0.006074219,0.0011412089,0.0747374,0.009525521,0.009042533,0.010959727,0.00183454,0.0021300092,0.060965993,0.001249493,0.81507766,0.00080185727,-5.430446,0.9490536,0.11990784,0.90678656,0.0027746786,0.0008616137,0.12833825,0.0007284118,0.013605801,0.0006327686,0.15653661,0.0002510387
Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1,antiviral,5.182608067978728,0.48212279461566354,4.237647390532027,6.127568745425428,6.567376763517631e-06,7.454718603131653e-07,5.785656018709096e-05,0.39841014,0.016543671,0.7699526,0.15005608,0.21633188,0.35731906,1.978791,0.01818532,0.0021361287,0.0013445826,0.00025523466,0.019162228,0.0063772127,0.014469812,0.0065175192,0.0004812086,0.0019253723,0.045786995,0.00019905677,0.6710819,0.00031255215,-6.071458,0.88644105,0.057401665,0.8558291,0.0010955752,0.0008339109,0.053861916,0.00078003027,0.014951512,0.00085951807,0.09187829,0.00024179858
CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,antiviral,5.164322912057172,0.4792053295516862,4.225080466135868,6.103565357978477,6.849787331212295e-06,7.878338595944552e-07,5.9555178939616476e-05,0.467138,0.20348167,0.81917113,0.34769076,0.27009335,0.3557447,2.161309,0.038134675,0.014538169,0.004648843,0.0011687044,0.027178863,0.008595152,0.015515409,0.041271277,0.003559793,0.003256043,0.068269566,0.0009942959,0.921877,0.0029576656,-4.947641,0.9986615,0.7842699,0.94387406,0.06687942,0.008093361,0.15282072,0.0027054797,0.12997818,0.015937563,0.45834422,0.007235947
CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)Oc1ccccc1,antiviral,5.160833041731516,0.4790968413733485,4.221803232639753,6.099862850823279,6.905052076193569e-06,7.945791213266185e-07,6.0006288732253195e-05,0.58001286,0.74217314,0.96492875,0.33897552,0.18573013,0.1906867,3.0778522,0.3800636,0.10192968,0.043628044,0.094961315,0.12004018,0.009206113,0.019391913,0.23197155,0.20219393,0.01734325,0.11149474,0.014261916,0.52413434,0.36598992,-5.52911,0.9988247,0.7832271,0.8853134,0.10944698,0.27180865,0.21791987,0.30533236,0.09301631,0.045298405,0.73947895,0.6956168
CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,antiviral,5.157024840120817,0.4752985273062114,4.2254397266006425,6.088609953640992,6.965866706574595e-06,8.154363107762182e-07,5.9505933611878054e-05,0.45565993,0.42582965,0.86748683,0.21180299,0.110697985,0.2271854,3.3574665,0.38568154,0.08303265,0.04443075,0.20646647,0.23294052,0.05083869,0.08543049,0.020950014,0.16408746,0.02798602,0.10318323,0.11157781,0.26908648,0.5921511,-5.6638517,0.938591,0.39207748,0.76376,0.00090314046,0.08157091,0.14413258,0.11011624,0.04549194,0.016916696,0.59095275,0.49921227
CN(C)CCOCC(=O)NC12CC3CC(CC(C3)C1)C2,antiviral,5.146556899215835,0.47814713617670757,4.209388512309488,6.083725286122181,7.135807090170913e-06,8.246595902045024e-07,6.1746378060681e-05,0.05407565,0.33928365,0.058725048,0.10838872,0.07022826,0.6325326,2.6247685,0.024742873,0.00029831773,0.0022660156,0.0049941735,0.001422506,0.0021794785,0.012128168,0.0005844605,0.0016037684,0.0048756083,0.04229957,0.0012863914,0.9298194,0.03719087,-4.5487223,0.9996559,0.9367695,0.897826,0.0013595795,0.016877482,0.09294541,0.002569032,0.36480555,0.030717518,0.47408906,0.005287529
CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,antiviral,5.122079375386443,0.4784540395781704,4.184309457813229,6.059849292959657,7.549542331409415e-06,8.712658805162868e-07,6.541698772821078e-05,0.66560304,0.09649467,0.91138494,0.27100903,0.20415974,0.36124843,2.296582,0.06306724,0.014617985,0.0052299285,0.0017476525,0.064723864,0.011221256,0.020066734,0.030653168,0.003146089,0.0045630406,0.067016475,0.00084229856,0.7061864,0.002500847,-6.0177455,0.9723485,0.2695827,0.89943683,0.008103692,0.0051431702,0.105446875,0.0043494436,0.039409775,0.0029226695,0.310846,0.009290917
Nc1nc(=O)c2ncn(COCCO)c2[nH]1,antiviral,5.116885305809673,0.48178238767253245,4.172591825971509,6.0611787856478365,7.640375340020757e-06,8.686027786916561e-07,6.72060195620441e-05,0.4488012,0.010554128,0.94571984,0.12625358,0.26032528,0.31348422,2.0223,0.021257816,0.0037226814,0.0015478833,0.0004152273,0.021903573,0.0040903436,0.008310763,0.009873437,0.00046406913,0.0011785182,0.044515252,0.00029326533,0.78784084,0.00019472247,-5.873081,0.96681416,0.14118536,0.9202775,0.0025761987,0.00064659875,0.10543449,0.0005932444,0.013021898,0.00030448905,0.1182614,0.00014460119
Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,antiviral,5.111503284911642,0.48328745644823057,4.16425987027311,6.0587466995501735,7.735648276720027e-06,8.734806738177039e-07,6.850781712156145e-05,0.7331125,0.031344146,0.9415085,0.19548157,0.32978058,0.4033684,1.9908626,0.05234183,0.010698619,0.003360778,0.0014039645,0.060932003,0.006854996,0.0107987495,0.030996207,0.0015455771,0.0028563675,0.066636905,0.0005047895,0.7951357,0.0005762064,-6.0422845,0.92600775,0.13401043,0.8727375,0.012894535,0.0017547382,0.09144822,0.0014829673,0.019237,0.0012254015,0.17285824,0.0006921337
