compound_id,Canonical_SMILES,pPotency,Virus
162516438,Cc1c(Cc2ccc(-c3ccc(F)cc3)cc2)c(=O)oc2cc(OCC(O)CN3CCC(C(N)=O)CC3)ccc12,4.714442690992226,Ebola
162516421,Cc1c(Cc2ccc(Cl)cc2)c(=O)oc2cc(OCC(O)CN3CCC(C(N)=O)CC3)ccc12,4.3979400086720375,Ebola
162516460,Cc1c(Cc2ccc(F)cc2Cl)c(=O)oc2cc(OCC(O)CN3CCC(C(N)=O)CC3)ccc12,4.041914151478915,Ebola
162516453,Cc1c(Cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)c(=O)oc2cc(OCC(O)CN3CCC(C(N)=O)CC3)ccc12,4.0,Ebola
162516405,Cc1noc(C)c1-c1ccc(Cc2c(C)c3ccc(OCC(O)CN4CCC(C(N)=O)CC4)cc3oc2=O)cc1,4.432973633840939,Ebola
162516399,Cc1c(Cc2ccccc2)c(=O)oc2cc(OCC(O)CNCCCO)ccc12,4.272458742971444,Ebola
162516456,Cc1c(Cc2ccc(F)cc2)c(=O)oc2cc(OCC(O)CN3CCC(C(N)=O)CC3)ccc12,4.049148541111453,Ebola
162516408,Cc1c(Cc2ccc(C(F)(F)F)cc2)c(=O)oc2cc(OCC(O)CN3CCC(C(N)=O)CC3)ccc12,4.049148541111453,Ebola
162516447,COc1ccccc1-c1ccc(Cc2c(C)c3ccc(OCC(O)CN4CCC(C(N)=O)CC4)cc3oc2=O)cc1,4.03810452633215,Ebola
162516425,Cc1c(Cc2cccc3ccccc23)c(=O)oc2cc(OCC(O)CN3CCC(C(N)=O)CC3)ccc12,4.372634143407267,Ebola
162516446,Cc1c(Cc2ccccc2)c(=O)oc2cc(OCC(O)CNc3ccccc3)ccc12,4.0,Ebola
162516441,Cc1c(Cc2cccc(F)c2)c(=O)oc2cc(OCC(O)CN3CCC(C(N)=O)CC3)ccc12,4.273272790973428,Ebola
162516407,Cc1c(Cc2ccccc2)c(=O)oc2cc(OCC(O)CNCCc3ccncc3)ccc12,4.0,Ebola
162516452,Cc1c(Cc2ccc(-c3ccc(C#N)c(F)c3)cc2)c(=O)oc2cc(OCC(O)CN3CCC(C(N)=O)CC3)ccc12,4.536107011014093,Ebola
162516422,Cc1c(Cc2ccc(OC(F)(F)F)cc2)c(=O)oc2cc(OCC(O)CN3CCC(C(N)=O)CC3)ccc12,4.166215625343521,Ebola
162516454,Cc1c(Cc2ccc(-c3ccccc3)cc2)c(=O)oc2cc(OCC(O)CN3CCC(C(N)=O)CC3)ccc12,4.0,Ebola
162516415,Cc1c(Cc2ccccc2)c(=O)oc2cc(OCC(O)CNCCCCCCO)ccc12,4.394694953858891,Ebola
162516418,Cc1c(Cc2ccccc2)c(=O)oc2cc(OCC(O)CNCCc3ccccn3)ccc12,4.260427655549908,Ebola
162516448,Cc1c(Cc2ccc(Br)cc2)c(=O)oc2cc(OCC(O)CN3CCC(C(N)=O)CC3)ccc12,4.0,Ebola
162516396,Cc1c(Cc2ccccc2)c(=O)oc2cc(OCC(O)CNc3cc([N+](=O)[O-])ccc3O)ccc12,4.0,Ebola
162516427,C#CCNCC(O)COc1ccc2c(C)c(Cc3ccccc3)c(=O)oc2c1,4.019996628416254,Ebola
162516430,NC(=O)C1CCN(CC(O)COc2ccc3c(C4CC4)c(Cc4ccccc4)c(=O)oc3c2)CC1,4.0,Ebola
162516424,COC(CNCCc1ccncc1)COc1ccc2c(C)c(Cc3ccccc3)c(=O)oc2c1,4.779891911959945,Ebola
162516423,Cc1c(Cc2ccc(OC(F)(F)F)cc2)c(=O)oc2cc(OCC(O)CNc3nccs3)ccc12,4.00436480540245,Ebola
162516436,Cc1c(Cc2ccccc2)c(=O)oc2cc(OCC(CN3CCC(C(N)=O)CC3)Oc3ccc(F)cc3)ccc12,4.177831920631983,Ebola
162516440,Cc1c(Cc2ccc(C(C)(C)C)cc2)c(=O)oc2cc(OCC(O)CN3CCC(C(N)=O)CC3)ccc12,4.832682665251824,Ebola
162516442,COc1ccc(Cc2c(C)c3ccc(OCC(O)CN4CCC(C(N)=O)CC4)cc3oc2=O)c(Br)c1,4.35261702988538,Ebola
162516406,COC(=O)c1ccc(Cc2c(C)c3ccc(OCC(O)CN4CCC(C(N)=O)CC4)cc3oc2=O)cc1,4.0,Ebola
162516428,NC(=O)C1CCN(CC(O)COc2ccc3c(-c4ccccc4)c(Cc4ccccc4)c(=O)oc3c2)CC1,4.598599459218456,Ebola
162516439,Cc1ccc2nc(NCC(O)COc3ccc4c(C)c(Cc5ccccc5)c(=O)oc4c3)sc2c1,4.0,Ebola
162516400,Cc1c(Cc2ccccc2)c(=O)oc2cc(OCC(O)CNc3nccs3)ccc12,4.031517051446065,Ebola
162516398,Cc1c(Cc2ccc(-c3ccc(C=O)c(F)c3)cc2)c(=O)oc2cc(OCC(O)CN3CCC(C(N)=O)CC3)ccc12,4.204815410317576,Ebola
162516451,Cc1c(Cc2ccccc2)c(=O)oc2cc(OCC(O)CNn3ccnn3)ccc12,4.0,Ebola
162677023,CC(=O)C1CCN(CC(O)COc2ccc3c(C)c(Cc4cccc([N+](=O)[O-])c4)c(=O)oc3c2)CC1,4.043351420794797,Ebola
492405,NC(=O)c1nc(F)c[nH]c1=O,4.180456064458132,Ebola
164615726,Nc1nccc2c1ncn2[C@@H]1C(F)=C[C@@H](O)[C@H]1O,6.920818753952375,Ebola
164626295,Nc1ncc(Br)c2c1ncn2[C@@H]1C(F)=C[C@@H](O)[C@H]1O,6.958607314841775,Ebola
11005,CCCCCCCCCCCCCC(=O)O,4.301029995663981,Ebola
378339,CCSCCCCCCCCCCCC(=O)O,4.301029995663981,Ebola
1754,CCCCCCCCCCOCCC(=O)O,4.301029995663981,Ebola
121304016,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,6.494850021680094,Ebola
166627382,CCCCCCCCCCOCCC(=O)O[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,6.795880017344075,Ebola
166627582,CCCCCCCCCCOCCC(=O)O[C@H]1[C@@H](OC(=O)CCOCCCCCCCCCC)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,4.301029995663981,Ebola
166628000,CCCCCCCCCCOCCC(=O)O[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,6.522878745280337,Ebola
166628169,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,5.142667503568732,Ebola
166631658,CCCCCCCCCCCCCC(=O)O[C@H]1[C@@H](OC(=O)CCCCCCCCCCCCC)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,4.91721462968355,Ebola
166633037,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,6.173925197299174,Ebola
166633489,CCCCCCCCCCCCCCCC(=O)O[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,5.537602002101044,Ebola
381108,[N-]=[N+]=NCCCCCCCCCCCC(=O)O,4.301029995663981,Ebola
166634245,CCC(CC)COC(=O)[C@@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OC(=O)CCCCCCCCCCCN=[N+]=[N-])[C@@H]1O)Oc1ccccc1,6.301029995663981,Ebola
166635069,CCCCCCCCCCCCCC(=O)O[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,6.1487416512809245,Ebola
166635207,CCC(CC)COC(=O)[C@@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OC(=O)CCCCCCCCCCCN=[N+]=[N-])Oc1ccccc1,6.346787486224656,Ebola
166635493,CCSCCCCCCCCCCCC(=O)O[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,6.552841968657781,Ebola
166636356,CCSCCCCCCCCCCCC(=O)O[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,6.6020599913279625,Ebola
11005,CCCCCCCCCCCCCC(=O)O,4.301029995663981,Ebola
378339,CCSCCCCCCCCCCCC(=O)O,4.301029995663981,Ebola
1754,CCCCCCCCCCOCCC(=O)O,4.301029995663981,Ebola
121304016,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,4.619788758288394,Ebola
166627382,CCCCCCCCCCOCCC(=O)O[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,4.853871964321762,Ebola
166627582,CCCCCCCCCCOCCC(=O)O[C@H]1[C@@H](OC(=O)CCOCCCCCCCCCC)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,4.301029995663981,Ebola
166628000,CCCCCCCCCCOCCC(=O)O[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,4.443697499232713,Ebola
166628169,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,4.301029995663981,Ebola
166631658,CCCCCCCCCCCCCC(=O)O[C@H]1[C@@H](OC(=O)CCCCCCCCCCCCC)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,4.301029995663981,Ebola
166633037,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,4.301029995663981,Ebola
166633489,CCCCCCCCCCCCCCCC(=O)O[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,4.301029995663981,Ebola
381108,[N-]=[N+]=NCCCCCCCCCCCC(=O)O,4.301029995663981,Ebola
166634245,CCC(CC)COC(=O)[C@@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OC(=O)CCCCCCCCCCCN=[N+]=[N-])[C@@H]1O)Oc1ccccc1,4.301029995663981,Ebola
166635069,CCCCCCCCCCCCCC(=O)O[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,4.301029995663981,Ebola
166635207,CCC(CC)COC(=O)[C@@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OC(=O)CCCCCCCCCCCN=[N+]=[N-])Oc1ccccc1,4.301029995663981,Ebola
166635493,CCSCCCCCCCCCCCC(=O)O[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,4.301029995663981,Ebola
166636356,CCSCCCCCCCCCCCC(=O)O[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,4.537602002101044,Ebola
121304016,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,6.0,Ebola
166627582,CCCCCCCCCCOCCC(=O)O[C@H]1[C@@H](OC(=O)CCOCCCCCCCCCC)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,5.301029995663981,Ebola
166634245,CCC(CC)COC(=O)[C@@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OC(=O)CCCCCCCCCCCN=[N+]=[N-])[C@@H]1O)Oc1ccccc1,6.721246399047171,Ebola
166635207,CCC(CC)COC(=O)[C@@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OC(=O)CCCCCCCCCCCN=[N+]=[N-])Oc1ccccc1,6.080921907623926,Ebola
5281855,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,5.853871964321762,Ebola
168280558,C=C(C)O[C@@H]1[C@@H](OC(C)=O)[C@H](NC(=O)[C@]23CCC(C)(C)C[C@H]2C2=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3=O)O[C@H](COC(C)=O)[C@@H]1OC(C)=O,7.22767829327708,Ebola
168290682,C#CN(CCCC1(C)N=N1)C(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2=O,6.330404218975687,Ebola
492405,NC(=O)c1nc(F)c[nH]c1=O,4.173925197299174,Ebola
492405,NC(=O)c1nc(F)c[nH]c1=O,3.958607314841775,Ebola
10445549,Nc1ncnc2c([C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)c[nH]c12,4.928117992693875,Ebola
3314,C=CCc1ccc(O)c(OC)c1,5.886056647693163,Ebola
492405,NC(=O)c1nc(F)c[nH]c1=O,4.173925197299174,Ebola
71254944,COC(=O)c1ccc(COc2ccccc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,6.795880017344075,Ebola
1319386,COc1ccc(S(=O)(=O)N(CC(=O)Nc2ccccc2-c2ccccc2)c2ccc(C)cc2)cc1,5.0655015487564325,Ebola
1313921,CCOc1ccc(NC(=O)CSc2nnc(COc3cccc(N(C)C)c3)n2-c2ccccc2)cc1,4.590066876668706,Ebola
1319386,COc1ccc(S(=O)(=O)N(CC(=O)Nc2ccccc2-c2ccccc2)c2ccc(C)cc2)cc1,5.09312646527793,Ebola
1313921,CCOc1ccc(NC(=O)CSc2nnc(COc3cccc(N(C)C)c3)n2-c2ccccc2)cc1,5.0,Ebola
168269649,O=C(CNCCC1CCN(Cc2ccccc2)CC1)Nn1c2ccccc2c2ccccc21,6.431798275933005,Ebola
12445957,CCN(CC)CC(=O)NNc1ccccc1Sc1cc(Cl)ccc1[N+](=O)[O-],5.328827157284917,Ebola
12445958,O=C(CN1CCCC1)NNc1ccccc1Sc1cc(Cl)ccc1[N+](=O)[O-],5.690369832574102,Ebola
168272138,FC(C1=Nc2ccccc2N=C(c2ccccc2)C1)C(F)(F)F,4.91721462968355,Ebola
168272138,FC(C1=Nc2ccccc2N=C(c2ccccc2)C1)C(F)(F)F,5.0,Ebola
3005573,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,6.790484985457369,Ebola
2801,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,4.943095148663527,Ebola
5452,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,5.204815410317576,Ebola
68617,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,5.504455662453552,Ebola
2351,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,5.294136287716081,Ebola
43815,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,5.127843727251707,Ebola
1201549,CN1[C@@H]2CC[C@H]1CC(OC(c1ccccc1)c1ccccc1)C2,5.09312646527793,Ebola
3696,CN(C)CCCN1c2ccccc2CCc2ccccc21,4.863279432843593,Ebola
137435881,C[C@]12CC3CC(C(=O)NC4CCC(N)CC4)(C1)C[C@@](c1ccccc1)(C3)C2,6.619788758288394,Ebola
137435881,C[C@]12CC3CC(C(=O)NC4CCC(N)CC4)(C1)C[C@@](c1ccccc1)(C3)C2,6.619788758288394,Ebola
44468216,N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,4.698970004336019,Ebola
168297134,CCC(CC)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,7.0655015487564325,Ebola
44468216,N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,4.698970004336019,Ebola
168297134,CCC(CC)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,6.853871964321762,Ebola
9851116,CN1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,9.443697499232712,Ebola
154572904,COCCN1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,10.397940008672036,Ebola
154572858,CC(C)(C)N1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,10.397940008672036,Ebola
168276350,CCCN1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,10.397940008672036,Ebola
168282190,CC(C)N1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,10.397940008672036,Ebola
168286881,CCN1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,10.397940008672036,Ebola
168289789,O=C(N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1)[C@H](Cc1ccccc1)NC(=O)N1CCN(c2ccccc2)CC1,10.397940008672036,Ebola
6918508,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,5.958607314841775,Ebola
6918508,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,5.920818753952375,Ebola
6918508,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,5.795880017344075,Ebola
10173277,Cc1cccc(/C=N/Nc2cc(N3CCOCC3)nc(OCCc3ccccn3)n2)c1,8.0,Ebola
10027278,NCC(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(ccc4ccccc43)c2)cc1,6.522878745280337,Ebola
5329102,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,6.327902142064283,Ebola
176870,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,4.889410289700751,Ebola
10173277,Cc1cccc(/C=N/Nc2cc(N3CCOCC3)nc(OCCc3ccccn3)n2)c1,8.0,Ebola
138393295,COc1ccc(-c2cnc3[nH]cc(C#Cc4cccnc4)c3c2)cc1OC,5.798602875679548,Ebola
6918508,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,5.958607314841775,Ebola
10027278,NCC(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(ccc4ccccc43)c2)cc1,6.522878745280337,Ebola
3973,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,5.7447274948966935,Ebola
23631927,CC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NNC(=O)OCC(=O)N1CCCc2ccccc21,3.714442690992226,Ebola
23631927,CC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NNC(=O)OCC(=O)N1CCCc2ccccc21,6.714442690992226,Ebola
121304016,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,7.221848749616356,Ebola
121304016,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,7.221848749616356,Ebola
121304016,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,7.221848749616356,Ebola
121304016,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,7.221848749616356,Ebola
121304016,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,7.221848749616356,Ebola
71623467,[N-]=[N+]=NCCO[C@H]1C[C@H](C(=O)NCc2ccc(CO)cc2)[C@@H](C(=O)NCc2ccc(CO)cc2)C[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,7.221848749616356,Ebola
171358115,COC(=O)[C@H]1C[C@H](OCCN)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)C[C@@H]1C(=O)OC,7.221848749616356,Ebola
171358115,COC(=O)[C@H]1C[C@H](OCCN)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)C[C@@H]1C(=O)OC,3.207608310501746,Ebola
408371,CCCCN(CCCC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,6.142667503568732,Ebola
171347821,CCN(CC)Cc1cc(Nc2c(Oc3ccccc3)cnc3cc(Cl)ccc23)ccc1O,6.136677139879544,Ebola
153301340,CCCCCCCCN(C)Cc1cc(Nc2ccnc3cc(I)ccc23)ccc1O,6.585026652029182,Ebola
73891608,CCN(CC)Cc1cc(Nc2ccnc3cc(I)ccc23)ccc1O,6.1938200260161125,Ebola
135358665,CCCCCCNCc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,6.537602002101044,Ebola
447043,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,5.292429823902063,Ebola
492405,NC(=O)c1nc(F)c[nH]c1=O,4.619788758288394,Ebola
171353037,Nc1ncc(F)c2c1ncn2C1=C[C@H](CO)[C@@H](O)[C@H]1O,7.0,Ebola
492405,NC(=O)c1nc(F)c[nH]c1=O,3.0,Ebola
171353037,Nc1ncc(F)c2c1ncn2C1=C[C@H](CO)[C@@H](O)[C@H]1O,4.0,Ebola
10445549,Nc1ncnc2c([C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)c[nH]c12,5.522878745280337,Ebola
10445549,Nc1ncnc2c([C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)c[nH]c12,5.522878745280337,Ebola
121304016,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,7.920818753952375,Ebola
71254944,COC(=O)c1ccc(COc2ccccc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,6.886056647693163,Ebola
2993072,O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2ccccc2)CC1,5.795880017344075,Ebola
168272138,FC(C1=Nc2ccccc2N=C(c2ccccc2)C1)C(F)(F)F,5.0,Ebola
3005573,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,7.154901959985743,Ebola
168269649,O=C(CNCCC1CCN(Cc2ccccc2)CC1)Nn1c2ccccc2c2ccccc21,6.431798275933005,Ebola
172439279,O=C(CNCCC1CCN(Cc2ccccc2)CC1)NN(Cc1ccccc1)c1ccccc1,5.978810700930062,Ebola
172439945,O=C(CCNCCC1CCN(Cc2ccccc2)CC1)Nn1c2ccccc2c2ccccc21,6.795880017344075,Ebola
172441990,O=C(CCN1CCCCC1)Nn1c2ccccc2c2ccccc21,5.552841968657781,Ebola
172444274,O=C(CCNCCN1CCN(Cc2ccccc2)CC1)NN(Cc1ccccc1)c1ccccc1,5.440093374963888,Ebola
172446737,CN1CCN(CCC(=O)NN(c2ccccc2)c2ccccc2)CC1,6.568636235841013,Ebola
172449934,O=C(CCN1CCCC1)Nn1c2ccccc2c2ccccc21,5.889410289700751,Ebola
172454212,O=C(CCNCCC1CCN(Cc2ccccc2)CC1)NN(c1ccccc1)c1ccccc1,7.301029995663981,Ebola
172457917,O=C(CNCCC1CCN(Cc2ccccc2)CC1)NN(c1ccccc1)c1ccccc1,5.504455662453552,Ebola
172459396,CN1CCN(CCC(=O)Nn2c3ccccc3c3ccccc32)CC1,5.619788758288394,Ebola
172463060,O=C(CNCCC1CCN(Cc2ccccc2)CC1)NC1c2ccccc2-c2ccccc21,5.769551078621726,Ebola
172466261,O=C(CCNCCN1CCN(Cc2ccccc2)CC1)NN(c1ccccc1)c1ccccc1,6.236572006437063,Ebola
172466407,O=C(CNCCN1CCN(Cc2ccccc2)CC1)NN(c1ccccc1)c1ccccc1,5.663540266151471,Ebola
3779088,CN1CCN(CC(=O)NN(Cc2ccccc2)c2ccccc2)CC1,4.0,Ebola
168269649,O=C(CNCCC1CCN(Cc2ccccc2)CC1)Nn1c2ccccc2c2ccccc21,5.823908740944319,Ebola
172439945,O=C(CCNCCC1CCN(Cc2ccccc2)CC1)Nn1c2ccccc2c2ccccc21,6.2839966563652006,Ebola
172446737,CN1CCN(CCC(=O)NN(c2ccccc2)c2ccccc2)CC1,4.0,Ebola
172454212,O=C(CCNCCC1CCN(Cc2ccccc2)CC1)NN(c1ccccc1)c1ccccc1,6.522878745280337,Ebola
