reactants,products,reactionString,ruleName
CC=C1C[C@](CC)(CCCC)C(=O)O1,CC=C1OC(=O)[C@@H](CC)C1CCCC,CC=C1C[C@](CC)(CCCC)C(=O)O1 >> CC=C1OC(=O)[C@@H](CC)C1CCCC,rule0028_51
CC=C1C[C@H](CC(C)CCC)C(=O)O1,CC=C1C[C@H](CC(C)(C)CC)C(=O)O1,CC=C1C[C@H](CC(C)CCC)C(=O)O1 >> CC=C1C[C@H](CC(C)(C)CC)C(=O)O1,rule0028_51
CC=C1OC(=O)[C@@H](C)C1CCCCC,CC=C1OC(=O)[C@@H](CC)C1CCCC,CC=C1OC(=O)[C@@H](C)C1CCCCC >> CC=C1OC(=O)[C@@H](CC)C1CCCC,rule0028_51
CCCC=C1C[C@H](CCCC)C(=O)O1,CCC=C1C[C@H](CCC(C)C)C(=O)O1,CCCC=C1C[C@H](CCCC)C(=O)O1 >> CCC=C1C[C@H](CCC(C)C)C(=O)O1,rule0028_51
C=C1C[C@H](CC(C)CCCC)C(=O)O1,C=C1C[C@H](C(C)C(C)CCC)C(=O)O1,C=C1C[C@H](CC(C)CCCC)C(=O)O1 >> C=C1C[C@H](C(C)C(C)CCC)C(=O)O1,rule0028_51
CC=C1CC(CCC)(CCC)C(=O)O1,CC=C1OC(=O)C(CC)(CCC)C1C,CC=C1CC(CCC)(CCC)C(=O)O1 >> CC=C1OC(=O)C(CC)(CCC)C1C,rule0028_51
C=C1C[C@H](CCC(C)CCC)C(=O)O1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,C=C1C[C@H](CC(O)C(C)CCC)C(=O)O1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=C1C[C@H](CCC(C)CCC)C(=O)O1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> C=C1C[C@H](CC(O)C(C)CCC)C(=O)O1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13
CC=C1C[C@H](CCCC(O)CC)C(=O)O1.O,CC=C1C[C@H](CCC(O)C(O)CC)C(O)O1,CC=C1C[C@H](CCCC(O)CC)C(=O)O1.O >> CC=C1C[C@H](CCC(O)C(O)CC)C(O)O1,rule0070_6
C=C1C[C@H](CCCCCCC)C(=O)O1,C=C1C[C@H](CCC(C)CCC)C(=O)O1,C=C1C[C@H](CCCCCCC)C(=O)O1 >> C=C1C[C@H](CCC(C)CCC)C(=O)O1,rule0028_51
CC=C1C[C@](C)(CCCCC)C(=O)O1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CC=C1C[C@](C)(CCC(O)CC)C(=O)O1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC=C1C[C@](C)(CCCCC)C(=O)O1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CC=C1C[C@](C)(CCC(O)CC)C(=O)O1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13
