"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL280944";"";"None";"403.36";"0";"2.64";"30a";"C[C@@H]1[C@@H](N)CN1c1c(F)cc2c(=O)c(C(=O)O)cn(-c3ccc(F)cc3)c2c1F";"MIC";"'='";"0.06";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL651200";"In vitro antibacterial activity measured as minimum inhibitory concentration was evaluated on Bacillus subtilis ATCC 6633(Bs).";"F";"BAO_0000218";"organism-based format";"Bacillus subtilis";"None";"None";"None";"None";"";"";"";"CHEMBL359";"Bacillus subtilis";"Bacillus subtilis";"ORGANISM";"CHEMBL1128288";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";"";"";"0.06"
"CHEMBL2347613";"";"None";"329.38";"0";"2.77";"7d";"Oc1ccc(-c2nnc(CN3CCc4ccsc4C3)o2)cc1O";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL2350735";"Antibacterial activity against Bacillus subtilis NCIM 2063 up to 400 ug/ml by agar method";"F";"BAO_0000218";"organism-based format";"Bacillus subtilis";"None";"None";"None";"None";"";"";"";"CHEMBL359";"Bacillus subtilis";"Bacillus subtilis";"ORGANISM";"CHEMBL2346584";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";""
"CHEMBL2347615";"";"None";"366.27";"0";"4.66";"7f";"Clc1cccc(Cl)c1-c1nnc(CN2CCc3ccsc3C2)o1";"MIC";"'='";"50.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL2350736";"Antibacterial activity against Bacillus subtilis NCIM 2063 by agar method";"F";"BAO_0000218";"organism-based format";"Bacillus subtilis";"None";"None";"None";"None";"";"";"";"CHEMBL359";"Bacillus subtilis";"Bacillus subtilis";"ORGANISM";"CHEMBL2346584";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"50.0"
"CHEMBL472851";"SKYRIN";"None";"538.46";"2";"3.75";"7";"Cc1cc(O)c2c(c1)C(=O)c1c(c(O)cc(O)c1-c1c(O)cc(O)c3c1C(=O)c1cc(C)cc(O)c1C3=O)C2=O";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL2339179";"Induction of yorB promoter in Bacillus subtilis IS34 after 3 hrs at 0.01 to 100 ug/ml by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Bacillus subtilis";"None";"None";"None";"None";"";"";"";"CHEMBL359";"Bacillus subtilis";"Bacillus subtilis";"ORGANISM";"CHEMBL2331253";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";""
"CHEMBL2337411";"Talaromannin A";"None";"544.51";"2";"3.55";"5, atropisomer";"Cc1cc(O)c2c(c1)C(O)c1cc(O)c(-c3c(O)cc4cc5c(c(O)c4c3O)C(=O)CC(C)(O)C5)c(O)c1C2=O";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL2339179";"Induction of yorB promoter in Bacillus subtilis IS34 after 3 hrs at 0.01 to 100 ug/ml by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Bacillus subtilis";"None";"None";"None";"None";"";"";"";"CHEMBL359";"Bacillus subtilis";"Bacillus subtilis";"ORGANISM";"CHEMBL2331253";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";""
"CHEMBL2337411";"Talaromannin A";"None";"544.51";"2";"3.55";"5, atropisomer";"Cc1cc(O)c2c(c1)C(O)c1cc(O)c(-c3c(O)cc4cc5c(c(O)c4c3O)C(=O)CC(C)(O)C5)c(O)c1C2=O";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL2339183";"Induction of helD promoter in Bacillus subtilis IS34 at 64 ug/mL after 3 hrs by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Bacillus subtilis";"None";"None";"None";"None";"";"";"";"CHEMBL359";"Bacillus subtilis";"Bacillus subtilis";"ORGANISM";"CHEMBL2331253";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";""
"CHEMBL2337415";"FLAVOMANNIN A";"None";"546.53";"2";"3.65";"1, atropodiastereomer";"CC1(O)CC(=O)c2c(cc3cc(O)c(-c4c(O)cc5cc6c(c(O)c5c4O)C(=O)CC(C)(O)C6)c(O)c3c2O)C1";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL2339182";"Induction of bmrC promoter in Bacillus subtilis IS34 promoter at 64 ug/mL after 3 hrs by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Bacillus subtilis";"None";"None";"None";"None";"";"";"";"CHEMBL359";"Bacillus subtilis";"Bacillus subtilis";"ORGANISM";"CHEMBL2331253";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";""
"CHEMBL2337414";"FLAVOMANNIN B";"None";"546.53";"2";"3.65";"2, atropodiastereomer";"CC1(O)CC(=O)c2c(cc3c(O)c(-c4c(O)cc5cc6c(c(O)c5c4O)C(=O)CC(C)(O)C6)c(O)cc3c2O)C1";"GI";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL2339185";"Antibacterial activity against Bacillus subtilis subsp. subtilis str. 168 trpC2 assessed as growth inhibition measured at 5 mins interval over 20 hrs by spectrophotometric analysis relative to control";"F";"BAO_0000218";"organism-based format";"Bacillus subtilis";"None";"None";"None";"None";"";"";"";"CHEMBL359";"Bacillus subtilis";"Bacillus subtilis";"ORGANISM";"CHEMBL2331253";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";""
"CHEMBL2337410";"Talaromannin B";"None";"542.50";"2";"3.70";"6, atropodiastereomer";"Cc1cc(O)c2c(c1)C(=O)c1cc(O)c(-c3c(O)cc4c(O)c5c(cc4c3O)CC(C)(O)CC5=O)c(O)c1C2=O";"GI";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL2339185";"Antibacterial activity against Bacillus subtilis subsp. subtilis str. 168 trpC2 assessed as growth inhibition measured at 5 mins interval over 20 hrs by spectrophotometric analysis relative to control";"F";"BAO_0000218";"organism-based format";"Bacillus subtilis";"None";"None";"None";"None";"";"";"";"CHEMBL359";"Bacillus subtilis";"Bacillus subtilis";"ORGANISM";"CHEMBL2331253";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";""
"CHEMBL289277";"EMODIN";"None";"270.24";"0";"1.89";"1";"Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O";"MIC";"'='";"16.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL2339191";"Antibacterial activity against Bacillus subtilis subsp. subtilis str. 168 trpC2 assessed as growth inhibition by CLSI broth microdilution method";"F";"BAO_0000218";"organism-based format";"Bacillus subtilis";"None";"None";"None";"None";"";"";"";"CHEMBL359";"Bacillus subtilis";"Bacillus subtilis";"ORGANISM";"CHEMBL2331253";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";"16.0"
