reactants,products,reactionString,ruleName
C[C@H](C(=O)O)C(=O)C(O)=CC1=CCCC1=O.O,CCC(=O)O.O=C(O)C(O)=CC1=CCCC1=O,C[C@H](C(=O)O)C(=O)C(O)=CC1=CCCC1=O.O >> CCC(=O)O.O=C(O)C(O)=CC1=CCCC1=O,rule0085_2
C[C@H](C(=O)O)C(=O)C(O)=CC1=CCCC1=O.Cl,C[C@H](C(=O)Cl)C(=O)C(O)=CC1=CCCC1=O.O,C[C@H](C(=O)O)C(=O)C(O)=CC1=CCCC1=O.Cl >> C[C@H](C(=O)Cl)C(=O)C(O)=CC1=CCCC1=O.O,rule0183_6
C[C@H](C(=O)O)C(=O)C(O)=CC1=CCCC1=O.C[C@H](C(=O)O)C(=O)C(O)=CC1=CCCC1=O,CC[C@H](C(=O)O)C(=O)C(O)=CC1=CCCC1=O.O=C(O)CC(=O)C(O)=CC1=CCCC1=O,C[C@H](C(=O)O)C(=O)C(O)=CC1=CCCC1=O.C[C@H](C(=O)O)C(=O)C(O)=CC1=CCCC1=O >> CC[C@H](C(=O)O)C(=O)C(O)=CC1=CCCC1=O.O=C(O)CC(=O)C(O)=CC1=CCCC1=O,rule0126_1
C[C@H](C(=O)O)C(=O)C(O)=CC1=CCCC1=O,C[C@H](C(=O)O)C(=O)C1CC=C(C=CO)C1=O,C[C@H](C(=O)O)C(=O)C(O)=CC1=CCCC1=O >> C[C@H](C(=O)O)C(=O)C1CC=C(C=CO)C1=O,rule0028_47
C[C@H](C(=O)O)C(=O)C(O)=CC1=CCCC1=O,C[C@@H]1C(=O)OC(C2=CCCC2=O)=C(O)C1O,C[C@H](C(=O)O)C(=O)C(O)=CC1=CCCC1=O >> C[C@@H]1C(=O)OC(C2=CCCC2=O)=C(O)C1O,rule0169_1
C[C@H](C(=O)O)C(=O)C(O)=CC1=CCCC1=O.OO,C[C@@H](C(=O)C(O)=CC1=CCCC1=O)C(O)O.O=O,C[C@H](C(=O)O)C(=O)C(O)=CC1=CCCC1=O.OO >> C[C@@H](C(=O)C(O)=CC1=CCCC1=O)C(O)O.O=O,rule0078_14
C[C@H](C(=O)O)C(=O)C(O)=CC1=CCCC1=O,C[C@H](C(=O)O)C(=O)C1C=C(C=CO)C(=O)C1,C[C@H](C(=O)O)C(=O)C(O)=CC1=CCCC1=O >> C[C@H](C(=O)O)C(=O)C1C=C(C=CO)C(=O)C1,rule0028_47
C[C@H](C(=O)O)C(=O)C(O)=CC1=CCCC1=O.N,C[C@H](C#N)C(=O)C(O)=CC1=CCCC1=O.O.O,C[C@H](C(=O)O)C(=O)C(O)=CC1=CCCC1=O.N >> C[C@H](C#N)C(=O)C(O)=CC1=CCCC1=O.O.O,rule0242_3
C[C@H](C(=O)O)C(=O)C(O)=CC1=CCCC1=O,CCC(=O)C(O)=C(C(=O)O)C1=CCCC1=O,C[C@H](C(=O)O)C(=O)C(O)=CC1=CCCC1=O >> CCC(=O)C(O)=C(C(=O)O)C1=CCCC1=O,rule0028_50
C[C@H](C(=O)O)C(=O)C(O)=CC1=CCCC1=O.N.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,C[C@@H](C(=O)C(O)=CC1=CCCC1=O)C(N)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C[C@H](C(=O)O)C(=O)C(O)=CC1=CCCC1=O.N.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1 >> C[C@@H](C(=O)C(O)=CC1=CCCC1=O)C(N)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0166_2
