reactants,products,reactionString,ruleName
Nc1ccc(C(O)C2OC(=O)[C@H](O)C2=O)cc1.O,Nc1ccc(CC2OC(=O)[C@H](O)C2=O)cc1.OO,Nc1ccc(C(O)C2OC(=O)[C@H](O)C2=O)cc1.O >> Nc1ccc(CC2OC(=O)[C@H](O)C2=O)cc1.OO,rule1164_1
Cl.Nc1ccc(C=C(O)C(=O)[C@@H](O)C(=O)O)cc1,Nc1ccc(C=C(O)C(=O)[C@@H](O)C(=O)Cl)cc1.O,Cl.Nc1ccc(C=C(O)C(=O)[C@@H](O)C(=O)O)cc1 >> Nc1ccc(C=C(O)C(=O)[C@@H](O)C(=O)Cl)cc1.O,rule0183_6
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.Nc1ccc(C=C(O)C(=O)[C@@H](O)C(=O)O)cc1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.Nc1ccc(C=C(O)C(O)[C@@H](O)C(=O)O)cc1,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.Nc1ccc(C=C(O)C(=O)[C@@H](O)C(=O)O)cc1 >> NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.Nc1ccc(C=C(O)C(O)[C@@H](O)C(=O)O)cc1,rule0003_100
O=C1OC2=Cc3ccc(cc3)N=C2[C@H]1O.OO,O.O=C1OC2=Cc3ccc(cc3O)N=C2[C@H]1O,O=C1OC2=Cc3ccc(cc3)N=C2[C@H]1O.OO >> O.O=C1OC2=Cc3ccc(cc3O)N=C2[C@H]1O,rule1165_2
CNc1ccc(C=C2OC(=O)[C@H](O)C2=O)cc1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CNc1ccc(C=C2OC(=O)[C@H](O)C2=O)c(O)c1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CNc1ccc(C=C2OC(=O)[C@H](O)C2=O)cc1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CNc1ccc(C=C2OC(=O)[C@H](O)C2=O)c(O)c1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_10
Nc1ccc(C(O)C2OC(=O)[C@H](O)C2=O)cc1.O=O,Nc1ccc(C(=O)C2OC(=O)[C@H](O)C2=O)cc1.OO,Nc1ccc(C(O)C2OC(=O)[C@H](O)C2=O)cc1.O=O >> Nc1ccc(C(=O)C2OC(=O)[C@H](O)C2=O)cc1.OO,rule0074_09
Nc1ccc(C=C(O)C(=O)[C@@H](O)C(=O)O)cc1,Nc1ccc(C2=C(O)C(=O)[C@H](C(O)O)O2)cc1,Nc1ccc(C=C(O)C(=O)[C@@H](O)C(=O)O)cc1 >> Nc1ccc(C2=C(O)C(=O)[C@H](C(O)O)O2)cc1,rule0169_1
CO[C@H]1C(=O)OC(=Cc2ccc(N)cc2)C1=O.O,CO[C@@H](C(=O)O)C(=O)C(O)=Cc1ccc(N)cc1,CO[C@H]1C(=O)OC(=Cc2ccc(N)cc2)C1=O.O >> CO[C@@H](C(=O)O)C(=O)C(O)=Cc1ccc(N)cc1,rule0035_7
Nc1ccc(C(O)C2OC(=O)[C@H](O)C2=O)cc1,O.O=C1C2OC(=Nc3ccc(cc3)C2O)[C@@H]1O,Nc1ccc(C(O)C2OC(=O)[C@H](O)C2=O)cc1 >> O.O=C1C2OC(=Nc3ccc(cc3)C2O)[C@@H]1O,rule0146_1
C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.Nc1ccc(C(O)=C2OC(=O)[C@H](O)C2=O)cc1,CO[C@H]1C(=O)OC(=C(O)c2ccc(N)cc2)C1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.Nc1ccc(C(O)=C2OC(=O)[C@H](O)C2=O)cc1 >> CO[C@H]1C(=O)OC(=C(O)c2ccc(N)cc2)C1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0011_51
