reactants,products,reactionString,ruleName,rxn_str,feasibilityScore_rule1,feasibilityLabel_rule1,feasibilityScore_rule2,feasibilityLabel_rule2,feasibilityScore_rule3,feasibilityLabel_rule3,feasibilityScore_rule4,feasibilityLabel_rule4
CC(=O)N(CC=C1C[C@H](C(C)C)C(=O)O1)C(N)=[NH2+].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CC(=O)N(CC1OC12C[C@H](C(C)C)C(=O)O2)C(N)=[NH2+].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC(=O)N(CC=C1C[C@H](C(C)C)C(=O)O1)C(N)=[NH2+].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CC(=O)N(CC1OC12C[C@H](C(C)C)C(=O)O2)C(N)=[NH2+].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0077_4,CC(=O)N(CC=C1C[C@H](C(C)C)C(=O)O1)C(N)=[NH2+].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>CC(=O)N(CC1OC12C[C@H](C(C)C)C(=O)O2)C(N)=[NH2+].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,0.11198834,0,0.17138496,0,0.30416957,0,0.11691475,0
CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.CC(C)(O)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,CC(=O)N(CC=C1C[C@H](C(C)(C)O)C(=O)O1)C(N)=[NH2+].CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.CC(C)(O)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O >> CC(=O)N(CC=C1C[C@H](C(C)(C)O)C(=O)O1)C(N)=[NH2+].CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,rule0042_09,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.CC(C)(O)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O>>CC(=O)N(CC=C1C[C@H](C(C)(C)O)C(=O)O1)C(N)=[NH2+].CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,0.06972363,0,0.0036672766,0,0.012346947,0,0.19385985,0
CC(C)(C)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O.O,CC(C)(CO)[C@H]1CC(=CCNC(N)=[NH2+])OC1O,CC(C)(C)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O.O >> CC(C)(CO)[C@H]1CC(=CCNC(N)=[NH2+])OC1O,rule0070_6,CC(C)(C)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O.O>>CC(C)(CO)[C@H]1CC(=CCNC(N)=[NH2+])OC1O,0.0007694788,0,0.0031817378,0,0.015919004,0,0.26115724,0
CC(C)[C@H]1CC(=CC(O)NC(N)=[NH2+])OC1O.Cl,CC(C)[C@H]1CC(=CC(Cl)NC(N)=[NH2+])OC1O.O,CC(C)[C@H]1CC(=CC(O)NC(N)=[NH2+])OC1O.Cl >> CC(C)[C@H]1CC(=CC(Cl)NC(N)=[NH2+])OC1O.O,rule0183_6,CC(C)[C@H]1CC(=CC(O)NC(N)=[NH2+])OC1O.Cl>>CC(C)[C@H]1CC(=CC(Cl)NC(N)=[NH2+])OC1O.O,0.023086768,0,0.018560866,0,0.7355193,1,0.7825848,1
CC(CO)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,C=C1C[C@H](C(C)(CO)CNC(N)=[NH2+])C(=O)O1,CC(CO)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O >> C=C1C[C@H](C(C)(CO)CNC(N)=[NH2+])C(=O)O1,rule0028_51,CC(CO)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O>>C=C1C[C@H](C(C)(CO)CNC(N)=[NH2+])C(=O)O1,0.008965816,0,0.002479881,0,0.082912914,0,0.15455545,0
CC(C)[C@@H](CC(O)=CCNC(N)=[NH2+])C(=O)O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,CC(C)[C@@H](CC(O)=CCNC(N)=[NH2+])C(O)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,CC(C)[C@@H](CC(O)=CCNC(N)=[NH2+])C(=O)O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1 >> CC(C)[C@@H](CC(O)=CCNC(N)=[NH2+])C(O)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,rule0003_153,CC(C)[C@@H](CC(O)=CCNC(N)=[NH2+])C(=O)O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1>>CC(C)[C@@H](CC(O)=CCNC(N)=[NH2+])C(O)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,0.08173591,0,0.034024507,0,0.03457888,0,0.05975691,0
CC(CO)[C@H]1CC(=CCNC(N)=[NH2+])OC1O.CC(CO)[C@H]1CC(=CCNC(N)=[NH2+])OC1O,CC(C=C1C[C@H](C(C)CO)C(O)O1)NC(N)=[NH2+].NC(=[NH2+])NCC=C1C[C@H](CCO)C(O)O1,CC(CO)[C@H]1CC(=CCNC(N)=[NH2+])OC1O.CC(CO)[C@H]1CC(=CCNC(N)=[NH2+])OC1O >> CC(C=C1C[C@H](C(C)CO)C(O)O1)NC(N)=[NH2+].NC(=[NH2+])NCC=C1C[C@H](CCO)C(O)O1,rule0126_2,CC(CO)[C@H]1CC(=CCNC(N)=[NH2+])OC1O.CC(CO)[C@H]1CC(=CCNC(N)=[NH2+])OC1O>>CC(C=C1C[C@H](C(C)CO)C(O)O1)NC(N)=[NH2+].NC(=[NH2+])NCC=C1C[C@H](CCO)C(O)O1,0.00034441325,0,0.12372857,0,0.00078085065,0,0.32581028,0
CC(C)[C@H]1CC2(OC1=O)OC2CNC(N)=[NH2+].CC(C)[C@H]1CC2(OC1=O)OC2CNC(N)=[NH2+],CC(C)[C@H]1CC2(OC1=O)OC2(C)CNC(N)=[NH2+].CC[C@H]1CC2(OC1=O)OC2CNC(N)=[NH2+],CC(C)[C@H]1CC2(OC1=O)OC2CNC(N)=[NH2+].CC(C)[C@H]1CC2(OC1=O)OC2CNC(N)=[NH2+] >> CC(C)[C@H]1CC2(OC1=O)OC2(C)CNC(N)=[NH2+].CC[C@H]1CC2(OC1=O)OC2CNC(N)=[NH2+],rule0126_2,CC(C)[C@H]1CC2(OC1=O)OC2CNC(N)=[NH2+].CC(C)[C@H]1CC2(OC1=O)OC2CNC(N)=[NH2+]>>CC(C)[C@H]1CC2(OC1=O)OC2(C)CNC(N)=[NH2+].CC[C@H]1CC2(OC1=O)OC2CNC(N)=[NH2+],0.01750796,0,0.006403594,0,0.001294987,0,0.03447079,0
CC(C)[C@H]1CC(=CCN(C)C(N)=[NH2+])OC1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CNC(=[NH2+])N(C)CC=C1C[C@H](C(C)C)C(=O)O1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CC(C)[C@H]1CC(=CCN(C)C(N)=[NH2+])OC1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CNC(=[NH2+])N(C)CC=C1C[C@H](C(C)C)C(=O)O1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0034_41,CC(C)[C@H]1CC(=CCN(C)C(N)=[NH2+])OC1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>CNC(=[NH2+])N(C)CC=C1C[C@H](C(C)C)C(=O)O1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,0.99734205,1,0.37778735,0,0.23090427,0,0.76802886,1
CC(C)[C@H]1CC2=CCNC(=[NH2+])N=C1O2.CC(C)[C@H]1CC2=CCNC(=[NH2+])N=C1O2,CCC(C)[C@H]1CC2=CCNC(=[NH2+])N=C1O2.CC[C@H]1CC2=CCNC(=[NH2+])N=C1O2,CC(C)[C@H]1CC2=CCNC(=[NH2+])N=C1O2.CC(C)[C@H]1CC2=CCNC(=[NH2+])N=C1O2 >> CCC(C)[C@H]1CC2=CCNC(=[NH2+])N=C1O2.CC[C@H]1CC2=CCNC(=[NH2+])N=C1O2,rule0126_2,CC(C)[C@H]1CC2=CCNC(=[NH2+])N=C1O2.CC(C)[C@H]1CC2=CCNC(=[NH2+])N=C1O2>>CCC(C)[C@H]1CC2=CCNC(=[NH2+])N=C1O2.CC[C@H]1CC2=CCNC(=[NH2+])N=C1O2,0.0076985136,0,0.054808058,0,0.014524403,0,0.45318016,0
