reactants,products,reactionString,ruleName
CCCCC(CO)=C1OC(=O)[C@H](CC)[C@@H]1O,CCCCC(CO)=C1OC(=O)C(C)(C)[C@@H]1O,CCCCC(CO)=C1OC(=O)[C@H](CC)[C@@H]1O >> CCCCC(CO)=C1OC(=O)C(C)(C)[C@@H]1O,rule0028_51
CCCCC[C@]1(C)C(=O)OC(=CCO)[C@H]1O,CCC[C@]1(O)C(=CCO)OC(=O)[C@@]1(C)CC,CCCCC[C@]1(C)C(=O)OC(=CCO)[C@H]1O >> CCC[C@]1(O)C(=CCO)OC(=O)[C@@]1(C)CC,rule0028_51
CCCCC[C@@]1(C)C(=O)OC(=CCO)[C@H]1O.O,CCC(O)CC[C@@]1(C)C(O)OC(=CCO)[C@H]1O,CCCCC[C@@]1(C)C(=O)OC(=CCO)[C@H]1O.O >> CCC(O)CC[C@@]1(C)C(O)OC(=CCO)[C@H]1O,rule0070_6
C=C1OC(=O)[C@H](CCC(CO)CCC)[C@@H]1O.O,C=C1OC(O)[C@H](C(O)CC(CO)CCC)[C@@H]1O,C=C1OC(=O)[C@H](CCC(CO)CCC)[C@@H]1O.O >> C=C1OC(O)[C@H](C(O)CC(CO)CCC)[C@@H]1O,rule0070_6
CCCCCC[C@H]1C(=O)OC(O)(CCO)[C@H]1O,CCCCC(CO)C[C@H]1C(=O)OC(C)(O)[C@H]1O,CCCCCC[C@H]1C(=O)OC(O)(CCO)[C@H]1O >> CCCCC(CO)C[C@H]1C(=O)OC(C)(O)[C@H]1O,rule0028_50
CCCCCCC(O)C=C1OC(=O)C[C@@H]1O,CCCCC(C)C(O)C=C1OC(=O)C[C@@H]1O,CCCCCCC(O)C=C1OC(=O)C[C@@H]1O >> CCCCC(C)C(O)C=C1OC(=O)C[C@@H]1O,rule0028_50
CCCCCC[C@@H](C(=O)O)[C@H](O)C(O)=CCO.Cl,CCCCCC[C@@H](C(=O)O)[C@H](O)C(Cl)=CCO.O,CCCCCC[C@@H](C(=O)O)[C@H](O)C(O)=CCO.Cl >> CCCCCC[C@@H](C(=O)O)[C@H](O)C(Cl)=CCO.O,rule0183_6
C=C1OC(=O)[C@H](CCCC(CC)CO)[C@@H]1O,CCC=C1OC(=O)[C@H](CCCCCO)[C@@H]1O,C=C1OC(=O)[C@H](CCCC(CC)CO)[C@@H]1O >> CCC=C1OC(=O)[C@H](CCCCCO)[C@@H]1O,rule0028_51
C=C1OC(=O)[C@H](CCCCC(C)CO)[C@@H]1O,C=C1OC(=O)[C@H](CCCCCC(C)O)[C@@H]1O,C=C1OC(=O)[C@H](CCCCC(C)CO)[C@@H]1O >> C=C1OC(=O)[C@H](CCCCCC(C)O)[C@@H]1O,rule0028_51
CCC[C@H]1C(=O)OC(=CCO)[C@@]1(O)CCC,CCC(C)C[C@]1(O)C(=CCO)OC(=O)[C@@H]1C,CCC[C@H]1C(=O)OC(=CCO)[C@@]1(O)CCC >> CCC(C)C[C@]1(O)C(=CCO)OC(=O)[C@@H]1C,rule0028_51
CC=C1OC(=O)[C@H](CCCCCC)[C@@H]1O,C=C1OC(=O)[C@H](CCC(C)CCC)[C@@H]1O,CC=C1OC(=O)[C@H](CCCCCC)[C@@H]1O >> C=C1OC(=O)[C@H](CCC(C)CCC)[C@@H]1O,rule0028_51
CCCC(O)CC[C@H]1C(=O)OC(=CCO)[C@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC=C1OC(=O)[C@H](CCC(O)CCC)[C@@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CCCC(O)CC[C@H]1C(=O)OC(=CCO)[C@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O >> CC=C1OC(=O)[C@H](CCC(O)CCC)[C@@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,rule0005_61
CCCC[C@]1(CC)C(=O)OC(=CCO)[C@H]1O,CCCC[C@@]1(CC)C(=O)OC(=CCO)[C@H]1O,CCCC[C@]1(CC)C(=O)OC(=CCO)[C@H]1O >> CCCC[C@@]1(CC)C(=O)OC(=CCO)[C@H]1O,rule0028_51
CC(O)CCCC[C@H]1C(=O)OC(=CCO)[C@H]1O,CCCCCC[C@H]1C(=O)OC(=CCOO)[C@H]1O,CC(O)CCCC[C@H]1C(=O)OC(=CCO)[C@H]1O >> CCCCCC[C@H]1C(=O)OC(=CCOO)[C@H]1O,rule0589_2
CCCC[C@]1(CC)C(=O)OC(=CCO)[C@H]1O,CCC(O)C=C1OC(=O)C(CC)(CC)[C@@H]1O,CCCC[C@]1(CC)C(=O)OC(=CCO)[C@H]1O >> CCC(O)C=C1OC(=O)C(CC)(CC)[C@@H]1O,rule0028_51
CCCC[C@H]1C(=O)OC(=CC(O)CC)[C@H]1O.CCCC[C@H]1C(=O)OC(=CC(O)CC)[C@H]1O,CCCC=C1OC(=O)[C@H](CCCC)[C@@H]1O.CCCC[C@H]1C(=O)OC(=CC(O)(O)CC)[C@H]1O,CCCC[C@H]1C(=O)OC(=CC(O)CC)[C@H]1O.CCCC[C@H]1C(=O)OC(=CC(O)CC)[C@H]1O >> CCCC=C1OC(=O)[C@H](CCCC)[C@@H]1O.CCCC[C@H]1C(=O)OC(=CC(O)(O)CC)[C@H]1O,rule0150_1
CCCC[C@]1(CC)C(=O)OC(=CCO)[C@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CCCC[C@]1(C(C)O)C(=O)OC(=CCO)[C@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CCCC[C@]1(CC)C(=O)OC(=CCO)[C@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CCCC[C@]1(C(C)O)C(=O)OC(=CCO)[C@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13
CCCC[C@@]1(CC)C(=O)OC(=CCO)[C@H]1O,CCC[C@@]1(CC)C(=O)OC(=CCO)[C@]1(C)O,CCCC[C@@]1(CC)C(=O)OC(=CCO)[C@H]1O >> CCC[C@@]1(CC)C(=O)OC(=CCO)[C@]1(C)O,rule0028_51
CCCCCC[C@@H](C(=O)O)[C@H](O)C(O)=CCO,C=C(O)[C@@H](O)[C@@H](CCCCC(C)CO)C(=O)O,CCCCCC[C@@H](C(=O)O)[C@H](O)C(O)=CCO >> C=C(O)[C@@H](O)[C@@H](CCCCC(C)CO)C(=O)O,rule0028_50
C=C1OC(=O)[C@H](CCCCCCCO)[C@@H]1O,C=C1OC(=O)[C@H](CCCCC(C)CO)[C@@H]1O,C=C1OC(=O)[C@H](CCCCCCCO)[C@@H]1O >> C=C1OC(=O)[C@H](CCCCC(C)CO)[C@@H]1O,rule0028_51
CCCCCC(O)C=C1OC(=O)[C@H](C)[C@@H]1O,CCCC[C@H]1C(=O)OC(=CC(O)CC)[C@H]1O,CCCCCC(O)C=C1OC(=O)[C@H](C)[C@@H]1O >> CCCC[C@H]1C(=O)OC(=CC(O)CC)[C@H]1O,rule0028_51
CCCCCC(O)C=C1OC(=O)[C@H](C)[C@@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CCCCCCC=C1OC(=O)[C@H](C)[C@@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CCCCCC(O)C=C1OC(=O)[C@H](C)[C@@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O >> CCCCCCC=C1OC(=O)[C@H](C)[C@@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,rule0005_53
CCCCCC[C@H]1C(=O)OC(=CC(=O)O)[C@H]1O,CCC(CC)C[C@H]1C(=O)OC(=CC(=O)O)[C@H]1O,CCCCCC[C@H]1C(=O)OC(=CC(=O)O)[C@H]1O >> CCC(CC)C[C@H]1C(=O)OC(=CC(=O)O)[C@H]1O,rule0028_51
CCCCCC[C@@H](C(=O)O)[C@H](O)C(O)=CCO,CCCCCC[C@H]1C(O)OC(CO)=C(O)[C@H]1O,CCCCCC[C@@H](C(=O)O)[C@H](O)C(O)=CCO >> CCCCCC[C@H]1C(O)OC(CO)=C(O)[C@H]1O,rule0169_1
CCCCCC(O)C=C1OC(=O)[C@H](C)[C@@H]1O,CCCC(O)C=C1OC(=O)[C@H](C)[C@]1(O)CC,CCCCCC(O)C=C1OC(=O)[C@H](C)[C@@H]1O >> CCCC(O)C=C1OC(=O)[C@H](C)[C@]1(O)CC,rule0028_51
CCCCC[C@]1(C)C(=O)OC(=CCO)[C@H]1O,CCCCCC(O)C=C1OC(=O)[C@H](C)[C@@H]1O,CCCCC[C@]1(C)C(=O)OC(=CCO)[C@H]1O >> CCCCCC(O)C=C1OC(=O)[C@H](C)[C@@H]1O,rule0028_51
CC(O)CCCC[C@H]1C(=O)OC(=CCO)[C@H]1O,CC(C)(O)CCC[C@H]1C(=O)OC(=CCO)[C@H]1O,CC(O)CCCC[C@H]1C(=O)OC(=CCO)[C@H]1O >> CC(C)(O)CCC[C@H]1C(=O)OC(=CCO)[C@H]1O,rule0028_51
C=C1OC(=O)[C@H](CCCCCC)[C@]1(O)CO,CCCC=C1OC(=O)[C@H](CCC)[C@]1(O)CO,C=C1OC(=O)[C@H](CCCCCC)[C@]1(O)CO >> CCCC=C1OC(=O)[C@H](CCC)[C@]1(O)CO,rule0028_51
CCCC(CC)[C@H]1C(=O)OC(=CCO)[C@H]1O,CCCC[C@H]1C(=O)OC(=C(CC)CO)[C@H]1O,CCCC(CC)[C@H]1C(=O)OC(=CCO)[C@H]1O >> CCCC[C@H]1C(=O)OC(=C(CC)CO)[C@H]1O,rule0028_51
CCCCCC[C@H]1C(=O)OC(=CC(=O)O)[C@H]1O,C=C1OC(=O)[C@H](CCCCCC)[C@]1(O)C(=O)O,CCCCCC[C@H]1C(=O)OC(=CC(=O)O)[C@H]1O >> C=C1OC(=O)[C@H](CCCCCC)[C@]1(O)C(=O)O,rule0028_50
CCCCCC[C@H]1C(=O)OC(=CC(=O)O)[C@H]1O,CCCC[C@]1(CC)C(=O)OC(=CC(=O)O)[C@H]1O,CCCCCC[C@H]1C(=O)OC(=CC(=O)O)[C@H]1O >> CCCC[C@]1(CC)C(=O)OC(=CC(=O)O)[C@H]1O,rule0028_51
CC=C1OC(=O)[C@H](CCCCCC)[C@@H]1O,CC=C1OC(=O)[C@H](CCC)[C@]1(O)CCC,CC=C1OC(=O)[C@H](CCCCCC)[C@@H]1O >> CC=C1OC(=O)[C@H](CCC)[C@]1(O)CCC,rule0028_51
CCCCCC[C@H]1C(=O)OC(=C(O)CO)[C@H]1O,CCCCCC[C@@]1(O)CC(=O)OC1=C(O)CO,CCCCCC[C@H]1C(=O)OC(=C(O)CO)[C@H]1O >> CCCCCC[C@@]1(O)CC(=O)OC1=C(O)CO,rule0028_51
CCCCC[C@H]1C(=O)OC(=CC(C)O)[C@H]1O.O,CCCCC[C@H]1C(O)OC(=CC(O)CO)[C@H]1O,CCCCC[C@H]1C(=O)OC(=CC(C)O)[C@H]1O.O >> CCCCC[C@H]1C(O)OC(=CC(O)CO)[C@H]1O,rule0070_6
CCC(O)CCC[C@H]1C(=O)OC(=CCO)[C@H]1O,C=C1OC(=O)[C@H](CC(CO)CC(O)CC)[C@@H]1O,CCC(O)CCC[C@H]1C(=O)OC(=CCO)[C@H]1O >> C=C1OC(=O)[C@H](CC(CO)CC(O)CC)[C@@H]1O,rule0028_50
C=C1OC(=O)[C@H](CCCC(CC)CO)[C@@H]1O,C=C1OC(=O)[C@H](CC(CC)(CC)CO)[C@@H]1O,C=C1OC(=O)[C@H](CCCC(CC)CO)[C@@H]1O >> C=C1OC(=O)[C@H](CC(CC)(CC)CO)[C@@H]1O,rule0028_51
