reactants,products,reactionString,ruleName
CCC=C1OC(=O)[C@H](O)[C@@H]1O.CCC=C1OC(=O)[C@H](O)[C@@H]1O,CC(C)C=C1OC(=O)[C@H](O)[C@@H]1O.CC=C1OC(=O)[C@H](O)[C@@H]1O,CCC=C1OC(=O)[C@H](O)[C@@H]1O.CCC=C1OC(=O)[C@H](O)[C@@H]1O >> CC(C)C=C1OC(=O)[C@H](O)[C@@H]1O.CC=C1OC(=O)[C@H](O)[C@@H]1O,rule0126_2
CO[C@H]1C(=O)OC(=CC(C)C)[C@H]1O.CO[C@H]1C(=O)OC(=CC(C)C)[C@H]1O,C=C1OC(=O)[C@H](OC)[C@@H]1O.CO[C@H]1C(=O)OC(=CC(C)(C)C(C)C)[C@H]1O,CO[C@H]1C(=O)OC(=CC(C)C)[C@H]1O.CO[C@H]1C(=O)OC(=CC(C)C)[C@H]1O >> C=C1OC(=O)[C@H](OC)[C@@H]1O.CO[C@H]1C(=O)OC(=CC(C)(C)C(C)C)[C@H]1O,rule0126_2
CC(=O)O[C@@H]1C(=CC(C)C)OC(=O)[C@@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CO[C@H]1C(=O)OC(=CC(C)C)[C@H]1OC(C)=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CC(=O)O[C@@H]1C(=CC(C)C)OC(=O)[C@@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CO[C@H]1C(=O)OC(=CC(C)C)[C@H]1OC(C)=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0011_51
CC(C)C=C(O)[C@@H](O)[C@@H](O)C(=O)O,CC1C=C([C@@H](O)[C@@H](O)C(O)O)OC1,CC(C)C=C(O)[C@@H](O)[C@@H](O)C(=O)O >> CC1C=C([C@@H](O)[C@@H](O)C(O)O)OC1,rule0169_1
CC(C)C=C(O)[C@@H](O)[C@@H](O)C(=O)O,CC1C=C(O)[C@H]([C@@H](O)C(O)O)OC1,CC(C)C=C(O)[C@@H](O)[C@@H](O)C(=O)O >> CC1C=C(O)[C@H]([C@@H](O)C(O)O)OC1,rule0169_1
CCCC=C1OC(=O)[C@H](O)[C@@H]1O.O,CCCC=C(O)[C@@H](O)[C@@H](O)C(=O)O,CCCC=C1OC(=O)[C@H](O)[C@@H]1O.O >> CCCC=C(O)[C@@H](O)[C@@H](O)C(=O)O,rule0035_7
CC(C)C=C1OC(=O)[C@](O)(C(C)C)[C@@H]1O,CC[C@@]1(O)C(=O)OC(=CC(C)(C)C)[C@H]1O,CC(C)C=C1OC(=O)[C@](O)(C(C)C)[C@@H]1O >> CC[C@@]1(O)C(=O)OC(=CC(C)(C)C)[C@H]1O,rule0028_51
CO[C@H]1C(=O)OC(=CC(C)C)[C@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CO[C@H]1C(=O)OC(=C(C)C(C)C)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CO[C@H]1C(=O)OC(=CC(C)C)[C@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CO[C@H]1C(=O)OC(=C(C)C(C)C)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12
C=C1OC(=O)[C@H](O)[C@]1(O)C(C)C.O,C=C1OC(O)[C@H](O)[C@]1(O)C(C)(C)O,C=C1OC(=O)[C@H](O)[C@]1(O)C(C)C.O >> C=C1OC(O)[C@H](O)[C@]1(O)C(C)(C)O,rule0070_6
CC(C)C1OC12OC(=O)[C@H](O)[C@@H]2O.CC(C)C1OC12OC(=O)[C@H](O)[C@@H]2O,CCC(C)C1OC12OC(=O)[C@H](O)[C@@H]2O.CCC1OC12OC(=O)[C@H](O)[C@@H]2O,CC(C)C1OC12OC(=O)[C@H](O)[C@@H]2O.CC(C)C1OC12OC(=O)[C@H](O)[C@@H]2O >> CCC(C)C1OC12OC(=O)[C@H](O)[C@@H]2O.CCC1OC12OC(=O)[C@H](O)[C@@H]2O,rule0126_2
