reactants,products,reactionString,ruleName
CC(CO)[C@H]1C(O)OC(=Cc2ccc[nH]2)[C@@H]1O,C=O.CC[C@H]1C(O)OC(=Cc2ccc[nH]2)[C@@H]1O,CC(CO)[C@H]1C(O)OC(=Cc2ccc[nH]2)[C@@H]1O >> C=O.CC[C@H]1C(O)OC(=Cc2ccc[nH]2)[C@@H]1O,rule0053_20
CC(C)(O)[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@@H]1O,CC(C)(O)c1cc[nH]c1C=C1OC(=O)C[C@H]1O,CC(C)(O)[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@@H]1O >> CC(C)(O)c1cc[nH]c1C=C1OC(=O)C[C@H]1O,rule0028_50
CC(C)(O)[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@@H]1O.Cl,CC(C)(Cl)[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@@H]1O.O,CC(C)(O)[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@@H]1O.Cl >> CC(C)(Cl)[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@@H]1O.O,rule0183_6
CC[C@H]1C(=O)OC(=Cc2[nH]ccc2C)[C@@H]1O.O,CC[C@@H](C(=O)O)[C@@H](O)C(O)=Cc1[nH]ccc1C,CC[C@H]1C(=O)OC(=Cc2[nH]ccc2C)[C@@H]1O.O >> CC[C@@H](C(=O)O)[C@@H](O)C(O)=Cc1[nH]ccc1C,rule0035_7
CC[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@@]1(C)O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,C[C@@]1(O)C(=Cc2ccc[nH]2)OC(=O)[C@@H]1CCO.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@@]1(C)O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> C[C@@]1(O)C(=Cc2ccc[nH]2)OC(=O)[C@@H]1CCO.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13
CC(C)[C@@H](C(=O)O)[C@@H](O)C(O)=Cc1ccc[nH]1,CC(C)[C@@H](C(O)O)[C@@H](O)C1=Cc2cc(c[nH]2)O1,CC(C)[C@@H](C(=O)O)[C@@H](O)C(O)=Cc1ccc[nH]1 >> CC(C)[C@@H](C(O)O)[C@@H](O)C1=Cc2cc(c[nH]2)O1,rule0169_1
CC(C)c1c[nH]c(C=C2OC(=O)C[C@H]2O)c1,CCc1c[nH]c(C=C2OC(=O)C[C@]2(C)O)c1,CC(C)c1c[nH]c(C=C2OC(=O)C[C@H]2O)c1 >> CCc1c[nH]c(C=C2OC(=O)C[C@]2(C)O)c1,rule0028_51
CC(C)[C@@H](C(=O)O)[C@@H](O)C(O)=Cc1ccc[nH]1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC(C)[C@H](CC(O)=Cc1ccc[nH]1)C(=O)O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CC(C)[C@@H](C(=O)O)[C@@H](O)C(O)=Cc1ccc[nH]1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O >> CC(C)[C@H](CC(O)=Cc1ccc[nH]1)C(=O)O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,rule0005_52
CC[C@H]1C(=O)OC(=C(C)c2ccc[nH]2)[C@@H]1O.O,CC[C@H]1C(O)OC(=C(CO)c2ccc[nH]2)[C@@H]1O,CC[C@H]1C(=O)OC(=C(C)c2ccc[nH]2)[C@@H]1O.O >> CC[C@H]1C(O)OC(=C(CO)c2ccc[nH]2)[C@@H]1O,rule0070_6
CC(C)C(=C1OC(=O)C[C@H]1O)c1ccc[nH]1,CCC(=C1OC(=O)C[C@H]1O)c1[nH]ccc1C,CC(C)C(=C1OC(=O)C[C@H]1O)c1ccc[nH]1 >> CCC(=C1OC(=O)C[C@H]1O)c1[nH]ccc1C,rule0028_51
