reactants,products,reactionString,ruleName
CO[C@@H]1C(=O)OC2=Cc3ccc(cc3)N=C21.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CO[C@@H]1C(=O)OC2=CC3=CC=C(N=C21)C1OC31.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CO[C@@H]1C(=O)OC2=Cc3ccc(cc3)N=C21.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CO[C@@H]1C(=O)OC2=CC3=CC=C(N=C21)C1OC31.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0951_1
CO[C@@H]1C(=O)OC(=Cc2ccc(N)cc2)C1=O,CO[C@@H]1C(=O)OC2=Cc3ccc(cc3)N=C21.O,CO[C@@H]1C(=O)OC(=Cc2ccc(N)cc2)C1=O >> CO[C@@H]1C(=O)OC2=Cc3ccc(cc3)N=C21.O,rule0146_1
Nc1ccc(C=C2OC(=O)[C@@H](O)C2=O)cc1.O,Nc1ccc(C(O)C2OC(=O)[C@@H](O)C2=O)cc1,Nc1ccc(C=C2OC(=O)[C@@H](O)C2=O)cc1.O >> Nc1ccc(C(O)C2OC(=O)[C@@H](O)C2=O)cc1,rule0020_15
CO[C@@H]1C(=O)OC(=Cc2ccc(N)cc2)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CO[C@@H]1C(=O)OC(=CC2=CC=C(N)C3OC23)C1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CO[C@@H]1C(=O)OC(=Cc2ccc(N)cc2)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CO[C@@H]1C(=O)OC(=CC2=CC=C(N)C3OC23)C1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0951_1
CO[C@H]1C(=O)c2cc3ccc(cc3)nc1o2.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CO[C@H]1C(=O)C2=CC3(O)C=CC(=CC3O)N=C1O2.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,CO[C@H]1C(=O)c2cc3ccc(cc3)nc1o2.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CO[C@H]1C(=O)C2=CC3(O)C=CC(=CC3O)N=C1O2.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,rule0094_1
CO[C@@H]1C(=O)OC(=CC23C=CC(N)=CC2O3)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,C=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC1=CC2OC2(C=C2OC(=O)[C@@H](O)C2=O)C=C1.O,CO[C@@H]1C(=O)OC(=CC23C=CC(N)=CC2O3)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> C=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC1=CC2OC2(C=C2OC(=O)[C@@H](O)C2=O)C=C1.O,rule0491_2
CO[C@H](C(=O)O)C(=O)C(O)=Cc1ccc(N)cc1,CO[C@H](C(=O)O)C(=O)c1cc(N)ccc1C=CO,CO[C@H](C(=O)O)C(=O)C(O)=Cc1ccc(N)cc1 >> CO[C@H](C(=O)O)C(=O)c1cc(N)ccc1C=CO,rule0028_47
CO[C@@H]1C(=O)OC(=CC23C=CC(N)=CC2O3)C1=O,CO[C@@H]1C(=O)OC2=CC34C=CC(=CC3O4)N=C21.O,CO[C@@H]1C(=O)OC(=CC23C=CC(N)=CC2O3)C1=O >> CO[C@@H]1C(=O)OC2=CC34C=CC(=CC3O4)N=C21.O,rule0146_1
Nc1ccc(C=C2OC(=O)[C@@H](OC=O)C2=O)cc1.O,Nc1ccc(C=C2OC(=O)[C@@H](O)C2=O)cc1.O=CO,Nc1ccc(C=C2OC(=O)[C@@H](OC=O)C2=O)cc1.O >> Nc1ccc(C=C2OC(=O)[C@@H](O)C2=O)cc1.O=CO,rule0007_202
CO[C@H](C(=O)O)C(=O)C(O)=Cc1ccc(N)cc1,CO[C@]1(C(=O)O)OC1C(O)=Cc1ccc(N)cc1,CO[C@H](C(=O)O)C(=O)C(O)=Cc1ccc(N)cc1 >> CO[C@]1(C(=O)O)OC1C(O)=Cc1ccc(N)cc1,rule0191_1
