SMILES,isStarter,molFormula,molWeight,numHeavyAtoms
CCC[C@H]1C(=O)OC(=C(O)C(C)NC(N)=[NH2+])C1O,False,C11H20N3O4+,258.1448,18
CCC[C@@H]1C(=O)C(=C(O)C(C)NC(N)=[NH2+])OC1O,False,C11H20N3O4+,258.1448,18
CCC(O)[C@H]1C(=O)OC(=CC(C)NC(N)=[NH2+])C1O,False,C11H20N3O4+,258.1448,18
CCC(O)[C@@H]1C(=O)C(=CC(C)NC(N)=[NH2+])OC1O,False,C11H20N3O4+,258.1448,18
CC(O)C[C@H]1C(=O)OC(=CC(C)NC(N)=[NH2+])C1O,False,C11H20N3O4+,258.1448,18
CC(O)C[C@@H]1C(=O)C(=CC(C)NC(N)=[NH2+])OC1O,False,C11H20N3O4+,258.1448,18
CCC[C@H]1C(=O)OC(=CC(C)NC(N)=O)C1=O,False,C11H16N2O4,240.111,17
CCC[C@H]1C(=O)OC(=CC(C)=O)C1=O,False,C10H12O4,196.0736,14
CC(C=C1OC(=O)[C@H](C)C1=O)NC(N)=[NH2+],False,C9H14N3O3+,212.103,15
CCCCC[C@H]1C(=O)OC(=CC(C)NC(N)=[NH2+])C1=O,False,C13H22N3O3+,268.1656,19
CC[C@H]1C(=O)OC(=CC(C)NC(N)=[NH2+])C1=O,False,C10H16N3O3+,226.1186,16
CCC[C@H]1C(=O)OC(=CC(C)(CC)NC(N)=[NH2+])C1=O,False,C13H22N3O3+,268.1656,19
CCCC(C=C1OC(=O)[C@H](CCC)C1=O)NC(N)=[NH2+],False,C13H22N3O3+,268.1656,19
CCC[C@H]1C(=O)OC(=C(CC)C(C)NC(N)=[NH2+])C1=O,False,C13H22N3O3+,268.1656,19
CCC[C@]1(CC)C(=O)OC(=CC(C)NC(N)=[NH2+])C1=O,False,C13H22N3O3+,268.1656,19
CCC(CC)[C@H]1C(=O)OC(=CC(C)NC(N)=[NH2+])C1=O,False,C13H22N3O3+,268.1656,19
CCC(C)C[C@H]1C(=O)OC(=CC(C)NC(N)=[NH2+])C1=O,False,C13H22N3O3+,268.1656,19
CCC(C=C1OC(=O)CC1=O)(CC)NC(N)=[NH2+],False,C11H18N3O3+,240.1343,17
CCC1C=C2OC(=O)[C@H](CC)C2=NC(=[NH2+])N1,False,C11H16N3O2+,222.1237,16
CCC1C=C2OC(=NC(=[NH2+])N1)[C@H](CC)C2=O,False,C11H16N3O2+,222.1237,16
CCC1C=C2OC(=O)[C@H](CC)C2=[N+]=C(N)N1,False,C11H16N3O2+,222.1237,16
CCC1C=C2OC(=[N+]=C(N)N1)[C@H](CC)C2=O,False,C11H16N3O2+,222.1237,16
CCC(CC1OC(=O)[C@H](CC)C1=O)NC(N)=[NH2+],False,C11H20N3O3+,242.1499,17
CCC(C=C1OC(=O)[C@H](CC)C1=O)N(C)C(N)=[NH2+],False,C12H20N3O3+,254.1499,18
CCC(C=C1OC(=O)[C@H](CC)C1=O)NC(=[NH2+])NC,False,C12H20N3O3+,254.1499,18
CC[C@H]1C(=O)OC(=CC(C)(CC)NC(N)=[NH2+])C1=O,False,C12H20N3O3+,254.1499,18
CC[C@H]1C(=O)OC(=CC(NC(N)=[NH2+])C(C)C)C1=O,False,C12H20N3O3+,254.1499,18
CCC(NC(N)=[NH2+])C(C)=C1OC(=O)[C@H](CC)C1=O,False,C12H20N3O3+,254.1499,18
CCC(C=C1OC(=O)[C@H](C(C)C)C1=O)NC(N)=[NH2+],False,C12H20N3O3+,254.1499,18
CCCC(C=C1OC(=O)[C@H](CC)C1=O)NC(N)=[NH2+],False,C12H20N3O3+,254.1499,18
CCC(C=C1OC(=O)[C@H](CC)C1=O)N(C(N)=[NH2+])C(C)=O,False,C13H20N3O4+,282.1448,20
CC[C@H]1C(=O)OC(=CC(CC)(NC(N)=[NH2+])C(=O)O)C1=O,False,C12H18N3O5+,284.1241,20
CC[C@H]1C(=O)OC(=CC(NC(N)=[NH2+])C(C)C(=O)O)C1=O,False,C12H18N3O5+,284.1241,20
CCC(NC(N)=[NH2+])C(C(=O)O)=C1OC(=O)[C@H](CC)C1=O,False,C12H18N3O5+,284.1241,20
CC[C@H]1C(=O)OC(=CC(CCC(=O)O)NC(N)=[NH2+])C1=O,False,C12H18N3O5+,284.1241,20
CCC(C=C1OC(=O)[C@H](CCC(=O)O)C1=O)NC(N)=[NH2+],False,C12H18N3O5+,284.1241,20
CCC(C=C1OC(=O)[C@H](C(C)C(=O)O)C1=O)NC(N)=[NH2+],False,C12H18N3O5+,284.1241,20
CCC(C=C1OC(=O)[C@H](CC)C1=O)N(C(N)=[NH2+])C(N)=O,False,C12H19N4O4+,283.1401,20
CCC(C=C1OC(=O)[C@H](CCO)C1=O)NC(N)=[NH2+],False,C11H18N3O4+,256.1292,18
CC[C@H]1C(=O)OC(=CC(O)(CC)NC(N)=[NH2+])C1=O,False,C11H18N3O4+,256.1292,18
CC[C@H]1C(=O)OC(=CC(NC(N)=[NH2+])C(C)O)C1=O,False,C11H18N3O4+,256.1292,18
CCC(NC(N)=[NH2+])C(O)=C1OC(=O)[C@H](CC)C1=O,False,C11H18N3O4+,256.1292,18
CCC(C=C1OC(=O)[C@H](C(C)O)C1=O)NC(N)=[NH2+],False,C11H18N3O4+,256.1292,18
CC[C@H]1C(=O)OC(=CC(CCO)NC(N)=[NH2+])C1=O,False,C11H18N3O4+,256.1292,18
CCC(NC(N)=[NH2+])C1OC12OC(=O)[C@H](CC)C2=O,False,C11H18N3O4+,256.1292,18
CCC(CC1(O)OC(=O)[C@H](CC)C1=O)NC(N)=[NH2+],False,C11H20N3O4+,258.1448,18
CCC(C=C(O)C(=O)[C@@H](CC)C(=O)O)NC(N)=[NH2+],False,C11H20N3O4+,258.1448,18
CCC(C=C1OC(=O)[C@H](CCO)C1O)NC(N)=[NH2+],False,C11H20N3O4+,258.1448,18
CCC(C=C1OC(O)[C@H](CCO)C1=O)NC(N)=[NH2+],False,C11H20N3O4+,258.1448,18
CC[C@H]1C(=O)OC(=CC(O)(CC)NC(N)=[NH2+])C1O,False,C11H20N3O4+,258.1448,18
CC[C@@H]1C(=O)C(=CC(O)(CC)NC(N)=[NH2+])OC1O,False,C11H20N3O4+,258.1448,18
CC[C@H]1C(=O)OC(=CC(NC(N)=[NH2+])C(C)O)C1O,False,C11H20N3O4+,258.1448,18
CC[C@@H]1C(=O)C(=CC(NC(N)=[NH2+])C(C)O)OC1O,False,C11H20N3O4+,258.1448,18
CCC(NC(N)=[NH2+])C(O)=C1OC(=O)[C@H](CC)C1O,False,C11H20N3O4+,258.1448,18
CCC(NC(N)=[NH2+])C(O)=C1OC(O)[C@H](CC)C1=O,False,C11H20N3O4+,258.1448,18
CCC(C=C1OC(=O)[C@H](C(C)O)C1O)NC(N)=[NH2+],False,C11H20N3O4+,258.1448,18
CCC(C=C1OC(O)[C@H](C(C)O)C1=O)NC(N)=[NH2+],False,C11H20N3O4+,258.1448,18
CC[C@H]1C(=O)OC(=CC(CCO)NC(N)=[NH2+])C1O,False,C11H20N3O4+,258.1448,18
CC[C@@H]1C(=O)C(=CC(CCO)NC(N)=[NH2+])OC1O,False,C11H20N3O4+,258.1448,18
CCC(C=C1OC(=O)[C@H](CC)C1=O)NC(N)=O,False,C11H16N2O4,240.111,17
CCC(=O)C=C1OC(=O)[C@H](CC)C1=O,False,C10H12O4,196.0736,14
CCC(C=C1OC(=O)[C@H](CC)C1=O)N(C(N)=[NH2+])C(N)=[NH2+],False,C12H21N5O3+2,283.1633,20
CCC(N)C=C1OC(=O)[C@H](CC)C1=O,False,C10H15NO3,197.1052,14
CCC(C=C1OC(=O)[C@H](C)C1=O)NC(N)=[NH2+],False,C10H16N3O3+,226.1186,16
CC[C@H]1C(=O)OC(=CC(CC)(CC)NC(N)=[NH2+])C1=O,False,C13H22N3O3+,268.1656,19
CCC(C)C(C=C1OC(=O)[C@H](CC)C1=O)NC(N)=[NH2+],False,C13H22N3O3+,268.1656,19
CCC(C=C1OC(=O)C(CC)(CC)C1=O)NC(N)=[NH2+],False,C13H22N3O3+,268.1656,19
CCC(C=C1OC(=O)[C@@](C)(CC)C1=O)NC(N)=[NH2+],False,C12H20N3O3+,254.1499,18
CCCCC(C=C1OC(=O)[C@H](CC)C1=O)NC(N)=[NH2+],False,C13H22N3O3+,268.1656,19
CC(C=C1OC(=O)[C@H](C)C1=O)CCNC(N)=[NH2+],False,C11H18N3O3+,240.1343,17
CCCC1C=C2OC(=O)[C@H](C)C2=NC(=[NH2+])N1,False,C11H16N3O2+,222.1237,16
CCCC1C=C2OC(=NC(=[NH2+])N1)[C@H](C)C2=O,False,C11H16N3O2+,222.1237,16
CCCC1C=C2OC(=O)[C@H](C)C2=[N+]=C(N)N1,False,C11H16N3O2+,222.1237,16
CCCC1C=C2OC(=[N+]=C(N)N1)[C@H](C)C2=O,False,C11H16N3O2+,222.1237,16
CCCC(CC1OC(=O)[C@H](C)C1=O)NC(N)=[NH2+],False,C11H20N3O3+,242.1499,17
CCCC(C=C1OC(=O)[C@H](C)C1=O)N(C)C(N)=[NH2+],False,C12H20N3O3+,254.1499,18
CCCC(C=C1OC(=O)[C@H](C)C1=O)NC(=[NH2+])NC,False,C12H20N3O3+,254.1499,18
CCCC(C)(C=C1OC(=O)[C@H](C)C1=O)NC(N)=[NH2+],False,C12H20N3O3+,254.1499,18
CCC(C)C(C=C1OC(=O)[C@H](C)C1=O)NC(N)=[NH2+],False,C12H20N3O3+,254.1499,18
CCCC(NC(N)=[NH2+])C(C)=C1OC(=O)[C@H](C)C1=O,False,C12H20N3O3+,254.1499,18
CC(C)CC(C=C1OC(=O)[C@H](C)C1=O)NC(N)=[NH2+],False,C12H20N3O3+,254.1499,18
CCCCC(C=C1OC(=O)[C@H](C)C1=O)NC(N)=[NH2+],False,C12H20N3O3+,254.1499,18
C=C(C(CCC)NC(N)=[NH2+])C1OC(=O)[C@H](C)C1=O,False,C12H20N3O3+,254.1499,18
CCCC(C=C1OC(=O)[C@H](C)C1=O)N(C(N)=[NH2+])C(C)=O,False,C13H20N3O4+,282.1448,20
CCCC(C=C1OC(=O)[C@H](C)C1=O)(NC(N)=[NH2+])C(=O)O,False,C12H18N3O5+,284.1241,20
CCC(C(=O)O)C(C=C1OC(=O)[C@H](C)C1=O)NC(N)=[NH2+],False,C12H18N3O5+,284.1241,20
CCCC(NC(N)=[NH2+])C(C(=O)O)=C1OC(=O)[C@H](C)C1=O,False,C12H18N3O5+,284.1241,20
CC(CC(C=C1OC(=O)[C@H](C)C1=O)NC(N)=[NH2+])C(=O)O,False,C12H18N3O5+,284.1241,20
C[C@H]1C(=O)OC(=CC(CCCC(=O)O)NC(N)=[NH2+])C1=O,False,C12H18N3O5+,284.1241,20
CCCC(C=C1OC(=O)[C@H](C)C1=O)N(C(N)=[NH2+])C(N)=O,False,C12H19N4O4+,283.1401,20
CCCC(O)(C=C1OC(=O)[C@H](C)C1=O)NC(N)=[NH2+],False,C11H18N3O4+,256.1292,18
CCC(O)C(C=C1OC(=O)[C@H](C)C1=O)NC(N)=[NH2+],False,C11H18N3O4+,256.1292,18
CCCC(NC(N)=[NH2+])C(O)=C1OC(=O)[C@H](C)C1=O,False,C11H18N3O4+,256.1292,18
CC(O)CC(C=C1OC(=O)[C@H](C)C1=O)NC(N)=[NH2+],False,C11H18N3O4+,256.1292,18
C[C@H]1C(=O)OC(=CC(CCCO)NC(N)=[NH2+])C1=O,False,C11H18N3O4+,256.1292,18
CCCC(NC(N)=[NH2+])C1OC12OC(=O)[C@H](C)C2=O,False,C11H18N3O4+,256.1292,18
CCCC(CC1(O)OC(=O)[C@H](C)C1=O)NC(N)=[NH2+],False,C11H20N3O4+,258.1448,18
CCCC(C=C(O)C(=O)[C@@H](C)C(=O)O)NC(N)=[NH2+],False,C11H20N3O4+,258.1448,18
CCCC(O)(C=C1OC(=O)[C@H](C)C1O)NC(N)=[NH2+],False,C11H20N3O4+,258.1448,18
CCCC(O)(C=C1OC(O)[C@H](C)C1=O)NC(N)=[NH2+],False,C11H20N3O4+,258.1448,18
CCC(O)C(C=C1OC(=O)[C@H](C)C1O)NC(N)=[NH2+],False,C11H20N3O4+,258.1448,18
CCC(O)C(C=C1OC(O)[C@H](C)C1=O)NC(N)=[NH2+],False,C11H20N3O4+,258.1448,18
CCCC(NC(N)=[NH2+])C(O)=C1OC(=O)[C@H](C)C1O,False,C11H20N3O4+,258.1448,18
CCCC(NC(N)=[NH2+])C(O)=C1OC(O)[C@H](C)C1=O,False,C11H20N3O4+,258.1448,18
CC(O)CC(C=C1OC(=O)[C@H](C)C1O)NC(N)=[NH2+],False,C11H20N3O4+,258.1448,18
CC(O)CC(C=C1OC(O)[C@H](C)C1=O)NC(N)=[NH2+],False,C11H20N3O4+,258.1448,18
C[C@H]1C(=O)OC(=CC(CCCO)NC(N)=[NH2+])C1O,False,C11H20N3O4+,258.1448,18
C[C@@H]1C(=O)C(=CC(CCCO)NC(N)=[NH2+])OC1O,False,C11H20N3O4+,258.1448,18
CCCC(C=C1OC(=O)[C@H](C)C1=O)NC(N)=O,False,C11H16N2O4,240.111,17
CCCC(=O)C=C1OC(=O)[C@H](C)C1=O,False,C10H12O4,196.0736,14
CCCC(C=C1OC(=O)[C@H](C)C1=O)N(C(N)=[NH2+])C(N)=[NH2+],False,C12H21N5O3+2,283.1633,20
CCCC(N)C=C1OC(=O)[C@H](C)C1=O,False,C10H15NO3,197.1052,14
CCCC(C=C1OC(=O)[C@H](C)C1=O)(CCC)NC(N)=[NH2+],False,C14H24N3O3+,282.1812,20
CCCC(C=C1OC(=O)[C@H](C)C1=O)(CC)NC(N)=[NH2+],False,C13H22N3O3+,268.1656,19
CCCC(CC)C(C=C1OC(=O)[C@H](C)C1=O)NC(N)=[NH2+],False,C14H24N3O3+,282.1812,20
CCC(CC)C(C=C1OC(=O)[C@H](C)C1=O)NC(N)=[NH2+],False,C13H22N3O3+,268.1656,19
CCCC(NC(N)=[NH2+])C(CC)=C1OC(=O)[C@H](C)C1=O,False,C13H22N3O3+,268.1656,19
CCCC(C=C1OC(=O)[C@](C)(CCC)C1=O)NC(N)=[NH2+],False,C14H24N3O3+,282.1812,20
CCCC(C=C1OC(=O)[C@](C)(CC)C1=O)NC(N)=[NH2+],False,C13H22N3O3+,268.1656,19
CCCC(C=C1OC(=O)C(C)(C)C1=O)NC(N)=[NH2+],False,C12H20N3O3+,254.1499,18
CCCC(C)CC(C=C1OC(=O)[C@H](C)C1=O)NC(N)=[NH2+],False,C14H24N3O3+,282.1812,20
CCC(C)CC(C=C1OC(=O)[C@H](C)C1=O)NC(N)=[NH2+],False,C13H22N3O3+,268.1656,19
CCCCCCC(C=C1OC(=O)[C@H](C)C1=O)NC(N)=[NH2+],False,C14H24N3O3+,282.1812,20
CCCCCC(C=C1OC(=O)[C@H](C)C1=O)NC(N)=[NH2+],False,C13H22N3O3+,268.1656,19
CCCC1C(=O)OC(=CC(C)NC(N)=[NH2+])C1=O,False,C11H18N3O3+,240.1343,17
C=C1OC(=O)C(C(CCCC)NC(N)=[NH2+])C1=O,False,C11H18N3O3+,240.1343,17
CCCC(C=C1OC(=O)C(C)C1=O)NC(N)=[NH2+],False,C11H18N3O3+,240.1343,17
CCC(C=C1OC(=O)CC1=O)CCNC(N)=[NH2+],False,C11H18N3O3+,240.1343,17
CC(C=C1OC(=O)CC1=O)CCCNC(N)=[NH2+],False,C11H18N3O3+,240.1343,17
CCCCC1C=C2OC(=O)CC2=NC(=[NH2+])N1,False,C11H16N3O2+,222.1237,16
CCCCC1C=C2OC(=NC(=[NH2+])N1)CC2=O,False,C11H16N3O2+,222.1237,16
CCCCC1C=C2OC(=O)CC2=[N+]=C(N)N1,False,C11H16N3O2+,222.1237,16
CCCCC1C=C2OC(=[N+]=C(N)N1)CC2=O,False,C11H16N3O2+,222.1237,16
CCCCC(CC1OC(=O)CC1=O)NC(N)=[NH2+],False,C11H20N3O3+,242.1499,17
CCCCC(C=C1OC(=O)CC1=O)N(C)C(N)=[NH2+],False,C12H20N3O3+,254.1499,18
CCCCC(C=C1OC(=O)CC1=O)NC(=[NH2+])NC,False,C12H20N3O3+,254.1499,18
CCCCC(C)(C=C1OC(=O)CC1=O)NC(N)=[NH2+],False,C12H20N3O3+,254.1499,18
CCCC(C)C(C=C1OC(=O)CC1=O)NC(N)=[NH2+],False,C12H20N3O3+,254.1499,18
CCCCC(NC(N)=[NH2+])C(C)=C1OC(=O)CC1=O,False,C12H20N3O3+,254.1499,18
CCC(C)CC(C=C1OC(=O)CC1=O)NC(N)=[NH2+],False,C12H20N3O3+,254.1499,18
CC(C)CCC(C=C1OC(=O)CC1=O)NC(N)=[NH2+],False,C12H20N3O3+,254.1499,18
CCCCCC(C=C1OC(=O)CC1=O)NC(N)=[NH2+],False,C12H20N3O3+,254.1499,18
C=C(C(CCCC)NC(N)=[NH2+])C1OC(=O)CC1=O,False,C12H20N3O3+,254.1499,18
CCCCC(C=C1OC(=O)CC1=O)N(C(N)=[NH2+])C(C)=O,False,C13H20N3O4+,282.1448,20
CCCCC(C=C1OC(=O)CC1=O)(NC(N)=[NH2+])C(=O)O,False,C12H18N3O5+,284.1241,20
CCCC(C(=O)O)C(C=C1OC(=O)CC1=O)NC(N)=[NH2+],False,C12H18N3O5+,284.1241,20
CCCCC(NC(N)=[NH2+])C(C(=O)O)=C1OC(=O)CC1=O,False,C12H18N3O5+,284.1241,20
CCC(CC(C=C1OC(=O)CC1=O)NC(N)=[NH2+])C(=O)O,False,C12H18N3O5+,284.1241,20
CC(CCC(C=C1OC(=O)CC1=O)NC(N)=[NH2+])C(=O)O,False,C12H18N3O5+,284.1241,20
NC(=[NH2+])NC(C=C1OC(=O)CC1=O)CCCCC(=O)O,False,C12H18N3O5+,284.1241,20
CCCCC(C=C1OC(=O)CC1=O)N(C(N)=[NH2+])C(N)=O,False,C12H19N4O4+,283.1401,20
CCCCC(O)(C=C1OC(=O)CC1=O)NC(N)=[NH2+],False,C11H18N3O4+,256.1292,18
CCCC(O)C(C=C1OC(=O)CC1=O)NC(N)=[NH2+],False,C11H18N3O4+,256.1292,18
CCCCC(NC(N)=[NH2+])C(O)=C1OC(=O)CC1=O,False,C11H18N3O4+,256.1292,18
CCC(O)CC(C=C1OC(=O)CC1=O)NC(N)=[NH2+],False,C11H18N3O4+,256.1292,18
CC(O)CCC(C=C1OC(=O)CC1=O)NC(N)=[NH2+],False,C11H18N3O4+,256.1292,18
NC(=[NH2+])NC(C=C1OC(=O)CC1=O)CCCCO,False,C11H18N3O4+,256.1292,18
CCCCC(NC(N)=[NH2+])C1OC12OC(=O)CC2=O,False,C11H18N3O4+,256.1292,18
CCCCC(CC1(O)OC(=O)CC1=O)NC(N)=[NH2+],False,C11H20N3O4+,258.1448,18
CCCCC(C=C(O)C(=O)CC(=O)O)NC(N)=[NH2+],False,C11H20N3O4+,258.1448,18
CCCCC(O)(C=C1OC(=O)CC1O)NC(N)=[NH2+],False,C11H20N3O4+,258.1448,18
CCCCC(O)(C=C1OC(O)CC1=O)NC(N)=[NH2+],False,C11H20N3O4+,258.1448,18
CCCC(O)C(C=C1OC(=O)CC1O)NC(N)=[NH2+],False,C11H20N3O4+,258.1448,18
CCCC(O)C(C=C1OC(O)CC1=O)NC(N)=[NH2+],False,C11H20N3O4+,258.1448,18
CCCCC(NC(N)=[NH2+])C(O)=C1OC(=O)CC1O,False,C11H20N3O4+,258.1448,18
CCCCC(NC(N)=[NH2+])C(O)=C1OC(O)CC1=O,False,C11H20N3O4+,258.1448,18
CCC(O)CC(C=C1OC(=O)CC1O)NC(N)=[NH2+],False,C11H20N3O4+,258.1448,18
CCC(O)CC(C=C1OC(O)CC1=O)NC(N)=[NH2+],False,C11H20N3O4+,258.1448,18
CC(O)CCC(C=C1OC(=O)CC1O)NC(N)=[NH2+],False,C11H20N3O4+,258.1448,18
CC(O)CCC(C=C1OC(O)CC1=O)NC(N)=[NH2+],False,C11H20N3O4+,258.1448,18
NC(=[NH2+])NC(C=C1OC(=O)CC1O)CCCCO,False,C11H20N3O4+,258.1448,18
NC(=[NH2+])NC(C=C1OC(O)CC1=O)CCCCO,False,C11H20N3O4+,258.1448,18
CCCCC(C=C1OC(=O)CC1=O)NC(N)=O,False,C11H16N2O4,240.111,17
CCCCC(=O)C=C1OC(=O)CC1=O,False,C10H12O4,196.0736,14
CCCCC(C=C1OC(=O)CC1=O)N(C(N)=[NH2+])C(N)=[NH2+],False,C12H21N5O3+2,283.1633,20
CCCCC(N)C=C1OC(=O)CC1=O,False,C10H15NO3,197.1052,14
CCCCC(C=C1OC(=O)C(CCCC)C1=O)NC(N)=[NH2+],False,C15H26N3O3+,296.1969,21
CC(C=C1OC(=O)CC1=O)NC(N)=[NH2+],False,C8H12N3O3+,198.0873,14
CCCCC(C=C1OC(=O)C(CCC)C1=O)NC(N)=[NH2+],False,C14H24N3O3+,282.1812,20
CCC(C=C1OC(=O)CC1=O)NC(N)=[NH2+],False,C9H14N3O3+,212.103,15
CCCCC(C=C1OC(=O)C(CC)C1=O)NC(N)=[NH2+],False,C13H22N3O3+,268.1656,19
CCCC(C=C1OC(=O)CC1=O)NC(N)=[NH2+],False,C10H16N3O3+,226.1186,16
CCCCC(C=C1OC(=O)C(C)C1=O)NC(N)=[NH2+],False,C12H20N3O3+,254.1499,18
CCCCC(C=C1OC(=O)CC1=O)(CCCC)NC(N)=[NH2+],False,C15H26N3O3+,296.1969,21
CCCCC(C=C1OC(=O)CC1=O)(CCC)NC(N)=[NH2+],False,C14H24N3O3+,282.1812,20
CCCCC(C=C1OC(=O)CC1=O)(CC)NC(N)=[NH2+],False,C13H22N3O3+,268.1656,19
CCCCC(CCC)C(C=C1OC(=O)CC1=O)NC(N)=[NH2+],False,C15H26N3O3+,296.1969,21
CCCC(CCC)C(C=C1OC(=O)CC1=O)NC(N)=[NH2+],False,C14H24N3O3+,282.1812,20
CCCC(CC)C(C=C1OC(=O)CC1=O)NC(N)=[NH2+],False,C13H22N3O3+,268.1656,19
CCCCC(NC(N)=[NH2+])C(CCC)=C1OC(=O)CC1=O,False,C14H24N3O3+,282.1812,20
CCCCC(NC(N)=[NH2+])C(CC)=C1OC(=O)CC1=O,False,C13H22N3O3+,268.1656,19
CCCCC(CC)CC(C=C1OC(=O)CC1=O)NC(N)=[NH2+],False,C15H26N3O3+,296.1969,21
CCCC(CC)CC(C=C1OC(=O)CC1=O)NC(N)=[NH2+],False,C14H24N3O3+,282.1812,20
CCC(CC)CC(C=C1OC(=O)CC1=O)NC(N)=[NH2+],False,C13H22N3O3+,268.1656,19
CCCCC(C)CCC(C=C1OC(=O)CC1=O)NC(N)=[NH2+],False,C15H26N3O3+,296.1969,21
CCCC(C)CCC(C=C1OC(=O)CC1=O)NC(N)=[NH2+],False,C14H24N3O3+,282.1812,20
CCC(C)CCC(C=C1OC(=O)CC1=O)NC(N)=[NH2+],False,C13H22N3O3+,268.1656,19
CCCCCCCCC(C=C1OC(=O)CC1=O)NC(N)=[NH2+],False,C15H26N3O3+,296.1969,21
CCCCCCCC(C=C1OC(=O)CC1=O)NC(N)=[NH2+],False,C14H24N3O3+,282.1812,20
CCCCCCC(C=C1OC(=O)CC1=O)NC(N)=[NH2+],False,C13H22N3O3+,268.1656,19
CCCC[C@H]1C2=NC3=[N+]=C1C(=CCN3)O2,False,C11H14N3O+,204.1131,15
CCCC(C)[C@@H]1C(=O)C2=CCNC(=[NH2+])N=C1O2,False,C12H18N3O2+,236.1394,17
CCC(C)C[C@@H]1C(=O)C2=CCNC(=[NH2+])N=C1O2,False,C12H18N3O2+,236.1394,17
CC(C)CC[C@@H]1C(=O)C2=CCNC(=[NH2+])N=C1O2,False,C12H18N3O2+,236.1394,17
CCCCC[C@@H]1C(=O)C2=CCNC(=[NH2+])N=C1O2,False,C12H18N3O2+,236.1394,17
CCCC(C(=O)O)[C@@H]1C(=O)C2=CCNC(=[NH2+])N=C1O2,False,C12H16N3O4+,266.1135,19
CCC(C[C@@H]1C(=O)C2=CCNC(=[NH2+])N=C1O2)C(=O)O,False,C12H16N3O4+,266.1135,19
CC(CC[C@@H]1C(=O)C2=CCNC(=[NH2+])N=C1O2)C(=O)O,False,C12H16N3O4+,266.1135,19
[NH2+]=C1N=C2OC(=CCN1)C(=O)[C@H]2CCCCC(=O)O,False,C12H16N3O4+,266.1135,19
CCCC(O)[C@@H]1C(=O)C2=CCNC(=[NH2+])N=C1O2,False,C11H16N3O3+,238.1186,17
CCC(O)C[C@@H]1C(=O)C2=CCNC(=[NH2+])N=C1O2,False,C11H16N3O3+,238.1186,17
CC(O)CC[C@@H]1C(=O)C2=CCNC(=[NH2+])N=C1O2,False,C11H16N3O3+,238.1186,17
[NH2+]=C1N=C2OC(=CCN1)C(=O)[C@H]2CCCCO,False,C11H16N3O3+,238.1186,17
CCCC(O)[C@H]1C2=NC(=[NH2+])NCC=C(O2)C1O,False,C11H18N3O3+,240.1343,17
CCC(O)C[C@H]1C2=NC(=[NH2+])NCC=C(O2)C1O,False,C11H18N3O3+,240.1343,17
CC(O)CC[C@H]1C2=NC(=[NH2+])NCC=C(O2)C1O,False,C11H18N3O3+,240.1343,17
[NH2+]=C1N=C2OC(=CCN1)C(O)[C@H]2CCCCO,False,C11H18N3O3+,240.1343,17
C[C@@H]1C(=O)C2=CCNC(=[NH2+])N=C1O2,False,C8H10N3O2+,180.0768,13
CCCC[C@@H]1C(=O)C2=CC(CCC)NC(=[NH2+])N=C1O2,False,C14H22N3O2+,264.1707,19
CC[C@@H]1C(=O)C2=CCNC(=[NH2+])N=C1O2,False,C9H12N3O2+,194.0924,14
CCCC[C@@H]1C(=O)C2=CC(CC)NC(=[NH2+])N=C1O2,False,C13H20N3O2+,250.155,18
CCC[C@@H]1C(=O)C2=CCNC(=[NH2+])N=C1O2,False,C10H14N3O2+,208.1081,15
CCCC[C@@H]1C(=O)C2=CC(C)NC(=[NH2+])N=C1O2,False,C12H18N3O2+,236.1394,17
CCCC[C@@H]1C(=O)C2=C(CCC)CNC(=[NH2+])N=C1O2,False,C14H22N3O2+,264.1707,19
CCCC[C@@H]1C(=O)C2=C(CC)CNC(=[NH2+])N=C1O2,False,C13H20N3O2+,250.155,18
CCCC[C@@H]1C(=O)C2=C(C)CNC(=[NH2+])N=C1O2,False,C12H18N3O2+,236.1394,17
CCCC[C@@]1(CCC)C(=O)C2=CCNC(=[NH2+])N=C1O2,False,C14H22N3O2+,264.1707,19
CCCC[C@@]1(CC)C(=O)C2=CCNC(=[NH2+])N=C1O2,False,C13H20N3O2+,250.155,18
CCCC[C@@]1(C)C(=O)C2=CCNC(=[NH2+])N=C1O2,False,C12H18N3O2+,236.1394,17
CCCC(CCC)[C@@H]1C(=O)C2=CCNC(=[NH2+])N=C1O2,False,C14H22N3O2+,264.1707,19
CCCC(CC)[C@@H]1C(=O)C2=CCNC(=[NH2+])N=C1O2,False,C13H20N3O2+,250.155,18
CCCC(CC)C[C@@H]1C(=O)C2=CCNC(=[NH2+])N=C1O2,False,C14H22N3O2+,264.1707,19
CCC(CC)C[C@@H]1C(=O)C2=CCNC(=[NH2+])N=C1O2,False,C13H20N3O2+,250.155,18
CCCC(C)CC[C@@H]1C(=O)C2=CCNC(=[NH2+])N=C1O2,False,C14H22N3O2+,264.1707,19
CCC(C)CC[C@@H]1C(=O)C2=CCNC(=[NH2+])N=C1O2,False,C13H20N3O2+,250.155,18
CCCCCCC[C@@H]1C(=O)C2=CCNC(=[NH2+])N=C1O2,False,C14H22N3O2+,264.1707,19
CCCCCC[C@@H]1C(=O)C2=CCNC(=[NH2+])N=C1O2,False,C13H20N3O2+,250.155,18
CCCC[C@@H]1C2=NC3=[N+]=C1OC2=CCN3,False,C11H14N3O+,204.1131,15
