reactants,products,reactionString,ruleName,rxn_str,feasibilityScore_rule1,feasibilityLabel_rule1,feasibilityScore_rule2,feasibilityLabel_rule2,feasibilityScore_rule3,feasibilityLabel_rule3,feasibilityScore_rule4,feasibilityLabel_rule4
C=C1C=C(OCCC(C)C)C(=O)O1.O=C=O,C=C1C=C(OC(CC(C)C)C(=O)O)C(=O)O1,C=C1C=C(OCCC(C)C)C(=O)O1.O=C=O >> C=C1C=C(OC(CC(C)C)C(=O)O)C(=O)O1,rule0023_17,C=C1C=C(OCCC(C)C)C(=O)O1.O=C=O>>C=C1C=C(OC(CC(C)C)C(=O)O)C(=O)O1,0.0059685726,0,0.018482884,0,0.0070315935,0,0.08774997,0
COC1=CC2(OC1=O)OC2CC(C)C.COC1=CC2(OC1=O)OC2CC(C)C,CCC(C)CC1OC12C=C(OC)C(=O)O2.CCCC1OC12C=C(OC)C(=O)O2,COC1=CC2(OC1=O)OC2CC(C)C.COC1=CC2(OC1=O)OC2CC(C)C >> CCC(C)CC1OC12C=C(OC)C(=O)O2.CCCC1OC12C=C(OC)C(=O)O2,rule0126_2,COC1=CC2(OC1=O)OC2CC(C)C.COC1=CC2(OC1=O)OC2CC(C)C>>CCC(C)CC1OC12C=C(OC)C(=O)O2.CCCC1OC12C=C(OC)C(=O)O2,0.2078279,0,0.43928617,0,0.011259802,0,0.5480652,0
COC1=CC(=C(C)CC(C)C)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,COC1=CC(=C(C)CC(C)CO)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,COC1=CC(=C(C)CC(C)C)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> COC1=CC(=C(C)CC(C)CO)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13,COC1=CC(=C(C)CC(C)C)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>COC1=CC(=C(C)CC(C)CO)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,0.5669909,0,0.0874449,0,0.14547332,0,0.45139563,0
COC1=CC2(OC1=O)OC2CC(C)C.O,COC1=CC2(OC1O)OC2C(O)C(C)C,COC1=CC2(OC1=O)OC2CC(C)C.O >> COC1=CC2(OC1O)OC2C(O)C(C)C,rule0070_6,COC1=CC2(OC1=O)OC2CC(C)C.O>>COC1=CC2(OC1O)OC2C(O)C(C)C,0.016871018,0,0.040862225,0,0.0019381358,0,0.0050420235,0
COC1=CC(=CCC(C)CO)OC1O.COC1=CC(=CCC(C)CO)OC1O,CCCC=C1C=C(OC)C(O)O1.COC1=CC(=CCC(C)CO)OC1(O)CO,COC1=CC(=CCC(C)CO)OC1O.COC1=CC(=CCC(C)CO)OC1O >> CCCC=C1C=C(OC)C(O)O1.COC1=CC(=CCC(C)CO)OC1(O)CO,rule0126_2,COC1=CC(=CCC(C)CO)OC1O.COC1=CC(=CCC(C)CO)OC1O>>CCCC=C1C=C(OC)C(O)O1.COC1=CC(=CCC(C)CO)OC1(O)CO,0.002699928,0,0.0005598542,0,4.439838e-06,0,0.0008143123,0
COC1=CC(=CC(C(=O)O)C(C)C)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,COC1=CC(=CC(C(C)C)C(O)O)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,COC1=CC(=CC(C(=O)O)C(C)C)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1 >> COC1=CC(=CC(C(C)C)C(O)O)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,rule0003_153,COC1=CC(=CC(C(=O)O)C(C)C)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1>>COC1=CC(=CC(C(C)C)C(O)O)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,0.087830946,0,0.5867811,1,0.51027244,0,0.0071173874,0
COC(=CC(=O)CCC(C)C)C(=O)O,CC(C)CCC(=O)C=C1OCOC1O,COC(=CC(=O)CCC(C)C)C(=O)O >> CC(C)CCC(=O)C=C1OCOC1O,rule0169_1,COC(=CC(=O)CCC(C)C)C(=O)O>>CC(C)CCC(=O)C=C1OCOC1O,0.0007512806,0,0.057862274,0,0.009034809,0,0.0019126831,0
COC1=CC(=CCC(C)CO)OC1=O.O,COC1=CC(=C(O)CC(C)CO)OC1O,COC1=CC(=CCC(C)CO)OC1=O.O >> COC1=CC(=C(O)CC(C)CO)OC1O,rule0070_6,COC1=CC(=CCC(C)CO)OC1=O.O>>COC1=CC(=C(O)CC(C)CO)OC1O,0.08250966,0,0.1572065,0,0.007894098,0,0.20617379,0
CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.CC(C)CC=C1C=C(O)C(=O)O1,CC(=O)OC1=CC(=CCC(C)C)OC1=O.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.CC(C)CC=C1C=C(O)C(=O)O1 >> CC(=O)OC1=CC(=CCC(C)C)OC1=O.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,rule0062_19,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.CC(C)CC=C1C=C(O)C(=O)O1>>CC(=O)OC1=CC(=CCC(C)C)OC1=O.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,0.2786699,0,0.23174426,0,0.79266375,1,0.63564485,0
C=C1C=C(OCCC(C)C)C(=O)O1.O,C=C1C=C(O)C(=O)O1.CC(C)CCO,C=C1C=C(OCCC(C)C)C(=O)O1.O >> C=C1C=C(O)C(=O)O1.CC(C)CCO,rule0007_197,C=C1C=C(OCCC(C)C)C(=O)O1.O>>C=C1C=C(O)C(=O)O1.CC(C)CCO,0.18268706,0,0.8808302,1,0.15159091,0,0.8749244,1
COC1=CC(=CCC(C)C)OC1=O.O,COC1=CC(=CC(O)C(C)C)OC1O,COC1=CC(=CCC(C)C)OC1=O.O >> COC1=CC(=CC(O)C(C)C)OC1O,rule0070_6,COC1=CC(=CCC(C)C)OC1=O.O>>COC1=CC(=CC(O)C(C)C)OC1O,0.0030303118,0,0.008099145,0,0.00034541322,0,0.0008342571,0
COC1=CC(=CCC(C)CO)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,COC1=CC2(OC1=O)OC2CC(C)CO.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,COC1=CC(=CCC(C)CO)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> COC1=CC2(OC1=O)OC2CC(C)CO.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0077_4,COC1=CC(=CCC(C)CO)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>COC1=CC2(OC1=O)OC2CC(C)CO.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,0.0065624085,0,0.095219076,0,0.012915153,0,0.069820195,0
CCC(C)C=C1C=C(OC)C(=O)O1,COC1=CC(=CCC(C)C)OC1=O,CCC(C)C=C1C=C(OC)C(=O)O1 >> COC1=CC(=CCC(C)C)OC1=O,rule0028_51,CCC(C)C=C1C=C(OC)C(=O)O1>>COC1=CC(=CCC(C)C)OC1=O,0.6004484,1,0.82984924,1,0.5489199,0,0.027020494,0
CCOC1=CC(=CCC(C)C)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,CCOC1=CC(CCC(C)C)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,CCOC1=CC(=CCC(C)C)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1 >> CCOC1=CC(CCC(C)C)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,rule0027_62,CCOC1=CC(=CCC(C)C)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1>>CCOC1=CC(CCC(C)C)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,0.6794813,1,0.8017147,1,0.5183369,0,0.3585083,0
