reactants,products,reactionString,ruleName
O=C(O)[C@H](O)[C@@H](O)C(O)=Cc1ccc[nH]1,O=C=O.OC[C@@H](O)C(O)=Cc1ccc[nH]1,O=C(O)[C@H](O)[C@@H](O)C(O)=Cc1ccc[nH]1 >> O=C=O.OC[C@@H](O)C(O)=Cc1ccc[nH]1,rule0024_52
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O=C(O)[C@H](O)[C@@H](O)C(O)=Cc1ccc[nH]1,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C[C@](O)(C(=O)O)C(O)=Cc1ccc[nH]1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O=C(O)[C@H](O)[C@@H](O)C(O)=Cc1ccc[nH]1 >> NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C[C@](O)(C(=O)O)C(O)=Cc1ccc[nH]1,rule0347_1
O=C(O)[C@H](O)[C@@H](O)C(O)=Cc1ccc[nH]1.O=C=O,O=C(O)C(=O)O.O=C[C@@H](O)C(O)=Cc1ccc[nH]1,O=C(O)[C@H](O)[C@@H](O)C(O)=Cc1ccc[nH]1.O=C=O >> O=C(O)C(=O)O.O=C[C@@H](O)C(O)=Cc1ccc[nH]1,rule0274_3
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C(O)[C@H](O)[C@@H](O)C(O)=Cc1ccc[nH]1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C(O)C[C@@H](O)C(O)=Cc1ccc[nH]1,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C(O)[C@H](O)[C@@H](O)C(O)=Cc1ccc[nH]1 >> NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C(O)C[C@@H](O)C(O)=Cc1ccc[nH]1,rule0025_39
N.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C(O)[C@H](O)[C@@H](O)C(O)=Cc1ccc[nH]1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(O)[C@H](O)[C@@H](O)C(O)=Cc1ccc[nH]1.O,N.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C(O)[C@H](O)[C@@H](O)C(O)=Cc1ccc[nH]1 >> NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(O)[C@H](O)[C@@H](O)C(O)=Cc1ccc[nH]1.O,rule0166_2
CC(=O)O[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@@H]1O.CC(=O)O[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@@H]1O,CC(=O)O[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@@]1(C)O.O=CO[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@@H]1O,CC(=O)O[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@@H]1O.CC(=O)O[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@@H]1O >> CC(=O)O[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@@]1(C)O.O=CO[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@@H]1O,rule0126_2
C#N.CC(=O)O[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@@H]1O,CC(O)(C#N)O[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@@H]1O,C#N.CC(=O)O[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@@H]1O >> CC(O)(C#N)O[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@@H]1O,rule0393_9
O=C(O)[C@H](O)[C@@H](O)C(O)=Cc1ccc[nH]1,O=C(O)[C@H](O)[C@@H](O)c1cc[nH]c1C=CO,O=C(O)[C@H](O)[C@@H](O)C(O)=Cc1ccc[nH]1 >> O=C(O)[C@H](O)[C@@H](O)c1cc[nH]c1C=CO,rule0028_49
CO[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@@H]1O.CO[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@@H]1O,CO[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@@H]1OC.O=C1OC(=Cc2ccc[nH]2)[C@H](O)[C@H]1O,CO[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@@H]1O.CO[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@@H]1O >> CO[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@@H]1OC.O=C1OC(=Cc2ccc[nH]2)[C@H](O)[C@H]1O,rule0001_88
O=C(O)[C@H](O)[C@@H](O)C(O)=Cc1ccc[nH]1,OC(O)[C@H](O)[C@@H](O)C1=Cc2cc(c[nH]2)O1,O=C(O)[C@H](O)[C@@H](O)C(O)=Cc1ccc[nH]1 >> OC(O)[C@H](O)[C@@H](O)C1=Cc2cc(c[nH]2)O1,rule0169_1
