starter_Canonical_SMILES,Canonical_SMILES,source_DataBase,pPotency_prediction,pPotency_std,pPotency_lower_95CI,pPotency_upper_95CI,IC50(M)_prediction,IC50(M)_lower_95CI,IC50(M)_upper_95CI
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(=O)OP(=O)(O)OC(C)=O,AdenosineOnly_gen3,5.757650283775594,0.4795908575343949,4.81765220300818,6.697648364543008,1.7472285447658378e-06,2.0060956465665798e-07,1.5217657208266265e-05
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,CC(=O)OP(=O)(O)OP(=O)(O)O,GuanosineOnly_gen3,5.693192348396923,0.4789084103097144,4.754531864189882,6.631852832603963,2.0267848606269547e-06,2.3342489245930665e-07,1.7598195410897553e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1OC(C(O)O)=C[C@H]1O,AdenosineOnly_gen3,5.692370863729733,0.4732519205872829,4.764797099378659,6.619944628080808,2.0306222300371336e-06,2.399138786250437e-07,1.718711174506665e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(Cl)[C@H]1O[C@@H](n2cnc3c(NC=O)ncnc32)[C@H](O)[C@@H]1O,AdenosineOnly_gen3,5.683029990617546,0.4710670640250807,4.759738545128387,6.606321436106704,2.074770237280328e-06,2.475589111763128e-07,1.7388473382153704e-05
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,O=C(O)CC(=O)OP(=O)(O)O,GuanosineOnly_gen3,5.679012689424159,0.476017291303127,4.74601879847003,6.612006580378288,2.094051269964157e-06,2.443393530405604e-07,1.794655943330822e-05
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,C[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(NC=O)nc32)[C@H](O)[C@@H]1O,GuanosineOnly_gen3,5.676937461340754,0.4714116256353796,4.752970675095409,6.600904247586098,2.104081406904693e-06,2.506661856106864e-07,1.7661570730397298e-05
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=C1N=C2NC=Nc3c2ncn3[C@@H]2O[C@H]1[C@@H](O)[C@H]2O,InosineOnly_gen3,5.670250268338334,0.471980250134134,4.745168978075432,6.595331558601236,2.1367304135259133e-06,2.539033560844118e-07,1.798171135071074e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,NC1=Nc2ncnc3c2ncn3[C@@H]2O[C@H]1[C@@H](O)[C@H]2O,AdenosineOnly_gen3,5.669406810473407,0.470421401434035,4.747380863662698,6.591432757284116,2.140884261614182e-06,2.561929902304307e-07,1.7890362329995105e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@H]1O[C@@H](n2cnc3c(NC=O)ncnc32)[C@H](O)[C@@H]1O,AdenosineOnly_gen3,5.666539647576784,0.4700708874567662,4.745200708161522,6.587878586992045,2.1550648945751094e-06,2.582982197978996e-07,1.7980397632875178e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,NC(=O)OP(=O)(O)O,AdenosineOnly_gen3,5.664334328560654,0.478858515334192,4.725771638505639,6.60289701861567,2.166036005083209e-06,2.495186323865225e-07,1.8803052623537238e-05
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=C(O)CC(=O)O,InosineOnly_gen3,5.650949586183893,0.4755297998878939,4.718911178403621,6.582987993964165,2.2338315156372303e-06,2.612233568386797e-07,1.9102439003322885e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=CNc1ncnc2c1ncn2[C@@H]1O[C@H](C=O)[C@@H](O)[C@H]1O,AdenosineOnly_gen3,5.645439736082341,0.4721122901580117,4.720099647372638,6.570779824792044,2.2623524483465043e-06,2.686706185663104e-07,1.905023566719558e-05
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,Nc1nc2c(ncn2[C@@H]2OC(C(O)O)=C[C@H]2O)c(=O)[nH]1,GuanosineOnly_gen3,5.62918996509899,0.4757028597240771,4.696812360039799,6.561567570158181,2.348605290807148e-06,2.744305334664376e-07,2.009961042721188e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,NC(=O)O,AdenosineOnly_gen3,5.626957119833771,0.4778164170800386,4.690436942356896,6.563477297310647,2.360711307051594e-06,2.732264268915971e-07,2.03968479134426e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Nc1nc2nc3c1nc(C(O)O)n3[C@@H]1OC[C@@H](O)[C@H]1O2,AdenosineOnly_gen3,5.62566932211431,0.4734121731248699,4.697781462789565,6.553557181439055,2.367721827792262e-06,2.795392647615705e-07,2.0054809325572164e-05
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1ncn2[C@@H]1OC(C(O)O)=C[C@H]1O,InosineOnly_gen3,5.625424597007206,0.4749494608260135,4.694523653788219,6.556325540226193,2.3690564159353902e-06,2.777630419701434e-07,2.020581378313071e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=CNc1ncnc2c1ncn2[C@@H]1OC[C@@H](O)[C@H]1O,AdenosineOnly_gen3,5.624362423197559,0.4703628071050577,4.702451321271646,6.546273525123473,2.374857616432553e-06,2.84267018757318e-07,1.9840320284016475e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=C1Nc2ncnc3c2ncn3[C@@H]2O[C@H]1[C@@H](O)[C@H]2O,AdenosineOnly_gen3,5.61787380575314,0.4708529600472844,4.695002004060463,6.5407456074458175,2.4106057838638023e-06,2.879084374814706e-07,2.0183570499116084e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC1(C)O[C@@H](n2cnc3c(NC=O)ncnc32)[C@H](O)[C@@H]1O,AdenosineOnly_gen3,5.615975319616828,0.4709556385980449,4.69290226796466,6.539048371268996,2.4211666345363414e-06,2.890357939367216e-07,2.028139073140335e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,OC1=Nc2ncnc3c2ncn3[C@@H]2O[C@H]1[C@@H](O)[C@H]2O,AdenosineOnly_gen3,5.614788533645848,0.4713800435394702,4.690883648308486,6.53869341898321,2.4277919460196385e-06,2.892721217208377e-07,2.037587894088875e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(=O)[C@]1(O)[C@@H](C)O[C@@H](n2cnc3c(N)ncnc32)[C@@H]1O,AdenosineOnly_gen3,5.6124311540336205,0.4713961070625512,4.68849478419102,6.536367523876221,2.441005994664635e-06,2.908254951113109e-07,2.048826655898279e-05
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,C[C@H]1O[C@](C)(n2cnc3c(=O)[nH]c(NC=O)nc32)[C@H](O)[C@@H]1O,GuanosineOnly_gen3,5.6090024952752895,0.4719522852083777,4.683976016266869,6.53402897428371,2.460353467940273e-06,2.923957297320911e-07,2.0702556746475503e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@@]1(C=O)O[C@@H](n2cnc3c(NC=O)ncnc32)[C@H](O)[C@@H]1O,AdenosineOnly_gen3,5.607847725433779,0.4736530253514248,4.679487795744986,6.536207655122572,2.466904144240228e-06,2.909325710008048e-07,2.0917616875742575e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Nc1nc(C(O)O)nc2c1nc1n2[C@@H]2OC[C@@H](O)[C@H]2O1,AdenosineOnly_gen3,5.607509986206558,0.4708274252803663,4.68468823265704,6.530331739756075,2.4688233359066785e-06,2.948955779654749e-07,2.066863364302793e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Cc1nc(NC=O)c2ncn([C@@H]3O[C@H](C)[C@@H](O)[C@H]3O)c2n1,AdenosineOnly_gen3,5.604299678866098,0.4722240837980221,4.678740474621974,6.529858883110221,2.487140509308705e-06,2.952168329656777e-07,2.0953642280159343e-05
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,Cc1nc2c(=O)[nH]c(NC=O)nc2n1[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O,GuanosineOnly_gen3,5.601422949661304,0.4731377303834262,4.674072998109788,6.528772901212819,2.503669797462867e-06,2.959559658005638e-07,2.1180051017967385e-05
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,CC(O)[C@H]1O[C@](C)(n2cnc3c(=O)[nH]c(NC=O)nc32)[C@H](O)[C@@H]1O,GuanosineOnly_gen3,5.600232351105186,0.4721020862286511,4.674912262097029,6.525552440113343,2.5105429111227574e-06,2.981587505987696e-07,2.1139160584524995e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@]1(O)[C@H](O)[C@@H](C=O)O[C@H]1n1cnc2c(NC=O)ncnc21,AdenosineOnly_gen3,5.599571840547172,0.4735809240310821,4.67135322944625,6.527790451648093,2.5143640550731787e-06,2.966262274476807e-07,2.1313107259064363e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)(O)[C@H]1O[C@@H](n2cnc3c(NC=O)ncnc32)[C@H](O)[C@@H]1O,AdenosineOnly_gen3,5.598730888096683,0.4723001953093431,4.673022505290371,6.524439270902995,2.519237497419436e-06,2.989239614809305e-07,2.123134437588074e-05
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,NC1=Nc2c3ncn2[C@@H]2O[C@H](C(=O)N=C3N1)[C@@H](O)[C@H]2O,GuanosineOnly_gen3,5.597755889723329,0.4709246974301662,4.674743482760204,6.520768296686454,2.5248995810813675e-06,3.014613941790395e-07,2.114737746737364e-05
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,CC(O)Nc1nc2c(ncn2[C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)c(=O)[nH]1,GuanosineOnly_gen3,5.597205599908581,0.4737374955501865,4.668680108630215,6.525731091186947,2.528100881618652e-06,2.980361254473808e-07,2.144469586714382e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Cc1nc2c(NC=O)ncnc2n1[C@@H]1O[C@H](C=O)[C@@H](O)[C@H]1O,AdenosineOnly_gen3,5.596922339712384,0.4739853769633103,4.667911000864296,6.525933678560472,2.5297503244896644e-06,2.978971315662979e-07,2.1482706700152647e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(N)Nc1ncnc2c1ncn2[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O,AdenosineOnly_gen3,5.596885728587029,0.4712293002377788,4.673276300120983,6.520495157053076,2.529963592016728e-06,3.016510510980465e-07,2.1218940738415457e-05
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,CC(O)Nc1nc2c(ncn2[C@@H]2O[C@H](C=O)[C@@H](O)[C@H]2O)c(=O)[nH]1,GuanosineOnly_gen3,5.596448255496789,0.4749690180032218,4.665508980210474,6.527387530783104,2.5325133564506923e-06,2.9690155296929345e-07,2.1601853666506315e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Nc1nc(C(O)O)nc2c1nc1n2[C@@H]2OC[C@@H](O1)[C@H]2O,AdenosineOnly_gen3,5.596310092163358,0.4708039705484326,4.67353430988843,6.519085874438286,2.533319160266276e-06,3.026314965988471e-07,2.1206338533491164e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@H]1O[C@@H](n2cnc3c(NC(O)CO)ncnc32)[C@H](O)[C@@H]1O,AdenosineOnly_gen3,5.595831810227319,0.4710808068393037,4.672513428822283,6.519150191632354,2.5361106030980587e-06,3.025866814600843e-07,2.1256246177493624e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)[C@H]1O[C@@H](n2cnc3c(NC=O)ncnc32)[C@@](C)(O)[C@@H]1O,AdenosineOnly_gen3,5.593324249756773,0.4726996541760647,4.6668329275716856,6.51981557194186,2.5507961348604914e-06,3.021234449361095e-07,2.153610065910368e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O[C@@H]1[C@H](O)[C@H]2C=Nc3ncnc4c3ncn4[C@@H]1O2,AdenosineOnly_gen3,5.592951654853788,0.4707577827262972,4.670266400710246,6.5156369089973305,2.552985482157135e-06,3.050444241425223e-07,2.136651043672214e-05
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,CC1(C)O[C@@H](n2cnc3c(=O)[nH]c(NC=O)nc32)[C@H](O)[C@@H]1O,GuanosineOnly_gen3,5.591820626115966,0.4721795028245251,4.666348800579897,6.517292451652036,2.5596428616027656e-06,3.038837998774807e-07,2.156012127528853e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCNc1ncnc2c1ncn2[C@@H]1O[C@H](C=O)[C@@H](O)[C@H]1O,AdenosineOnly_gen3,5.5900628529931495,0.4734937726110387,4.662015058675514,6.5181106473107855,2.5700238107885616e-06,3.033118323484688e-07,2.177634264011101e-05
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,C[C@]1(O)[C@@H](C=O)O[C@@H](n2cnc3c(=O)[nH]c(NC=O)nc32)[C@@H]1O,GuanosineOnly_gen3,5.589787913397998,0.4742484849001729,4.66026088299366,6.519314943802337,2.571651335538267e-06,3.0247191519004946e-07,2.186447818608356e-05
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,C[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(NC=O)nc32)[C@@](C)(O)[C@@H]1O,GuanosineOnly_gen3,5.588290476038704,0.4720696189247074,4.663034022946277,6.513546929131131,2.5805336342247466e-06,3.065159445556441e-07,2.172530974536724e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Cc1nc(NC=O)c2ncn([C@@H]3O[C@H](C=O)[C@@H](O)[C@H]3O)c2n1,AdenosineOnly_gen3,5.587970577101297,0.4743474779016107,4.65824952041414,6.517691633788454,2.5824351414040177e-06,3.036046131555724e-07,2.196597472694228e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](C=O)[C@@H](O)[C@H]1O,AdenosineOnly_gen3,5.587652261780166,0.4737056607504872,4.6591891667092105,6.516115356851121,2.584328626196936e-06,3.047085518423285e-07,2.1918500179269228e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,COC(=O)OP(=O)(O)O,AdenosineOnly_gen3,5.587338087763287,0.4801337853461526,4.646275868484828,6.528400307041746,2.586198837976785e-06,2.962099841877804e-07,2.258001008268645e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=COP(=O)(O)O,AdenosineOnly_gen3,5.586966533327602,0.4765751411211951,4.65287925673006,6.521053809925144,2.588412370165398e-06,3.012632730046538e-07,2.223928104877808e-05
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,C[C@]1(n2cnc3c(=O)[nH]c(NC=O)nc32)O[C@H](C(=O)O)[C@@H](O)[C@H]1O,GuanosineOnly_gen3,5.583885551206179,0.4742359093435679,4.654383168892785,6.513387933519573,2.6068404351600083e-06,3.066281808701368e-07,2.216240214810296e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1OC(C=O)[C@@H](O)[C@H]1O,AdenosineOnly_gen3,5.582406811683706,0.4711476495258357,4.658957418613068,6.505856204754344,2.615731656002967e-06,3.1199224218735856e-07,2.1930199444213157e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@H]1O[C@@H](n2cnc3c(NC=O)ncnc32)[C@H](O)[C@@]1(C)O,AdenosineOnly_gen3,5.581077842798097,0.4709717568752221,4.657973199322662,6.504182486273532,2.623748221479347e-06,3.131969425012065e-07,2.1979955087491053e-05
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]c(C(O)O)nc2c1nc1n2[C@@H]2OC[C@@H](O1)[C@H]2O,InosineOnly_gen3,5.58072363086593,0.47354301458898,4.652579322271529,6.508867939460331,2.625889031608182e-06,3.098361307644503e-07,2.2254645348518867e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Nc1nc(C(O)O)nc2c1ncn2[C@@H]1OC[C@@]2(O)O[C@@H]12,AdenosineOnly_gen3,5.580331132864115,0.4738173878138967,4.651649052748878,6.509013212979353,2.628263277918329e-06,3.097325064736543e-07,2.230236644096499e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(=O)[C@]1(O)[C@H](O)[C@@H](C)O[C@H]1n1cnc2c(N)ncnc21,AdenosineOnly_gen3,5.580011026711537,0.4713506994524187,4.6561636557847965,6.503858397638277,2.6302012103924437e-06,3.134307503353169e-07,2.2071728443201093e-05
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(N)=O,InosineOnly_gen3,5.57903113711779,0.4805946097798338,4.637065701949315,6.520996572286264,2.636142378546432e-06,3.013029804739001e-07,2.3063982404151507e-05
O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1,O=C1NC2=NC(=O)[C@H]3O[C@H]([C@H](O)[C@@H]3O)n3cnc2c3N1,XanthosineOnly_gen3,5.577243764076369,0.4724752647246887,4.651192245215979,6.503295282936758,2.647013985628376e-06,3.138374143508189e-07,2.232583726387668e-05
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,CC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(NC=O)nc32)[C@H](O)[C@@H]1O,GuanosineOnly_gen3,5.576262184844198,0.4729175653778921,4.64934375670353,6.503180612984867,2.6530034525103595e-06,3.139202900818586e-07,2.24210652876134e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(=O)[C@@H]1[C@H](O)CO[C@H]1n1c(CO)nc2c(N)ncnc21,AdenosineOnly_gen3,5.575513673868238,0.4730706914876808,4.648295118552383,6.502732229184092,2.657579873683165e-06,3.142445618957546e-07,2.2475268123649413e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@]2(OC2C)[C@@H](O)[C@H]1O,AdenosineOnly_gen3,5.574457608798173,0.4732207001916028,4.646945036422632,6.501970181173715,2.664050120275429e-06,3.147964447131916e-07,2.254524522920104e-05
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]c2nc3c1nc(C(O)O)n3[C@@H]1OC[C@@H](O)[C@H]1O2,InosineOnly_gen3,5.574232688423795,0.4741810358225123,4.644837858211671,6.503627518635919,2.665430184642561e-06,3.13597420234538e-07,2.26548995967194e-05
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,O=CNc1nc2c(ncn2[C@@H]2OC[C@@H](O)[C@H]2O)c(=O)[nH]1,GuanosineOnly_gen3,5.570624358137828,0.4711696266099446,4.647131889982337,6.49411682629332,2.687668132014677e-06,3.205406946097084e-07,2.253554730903264e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Nc1nc2nc3c1ncn3[C@@H]1O[C@H](C(O)O2)[C@@H](O)[C@H]1O,AdenosineOnly_gen3,5.569781391427935,0.4709967688752891,4.646627724432369,6.492935058423502,2.6928899689533937e-06,3.214141124498576e-07,2.256172365804601e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC(O)[C@H]1O[C@@H](n2cnc3c(NC=O)ncnc32)[C@H](O)[C@@H]1O,AdenosineOnly_gen3,5.568934158206319,0.4706828544709027,4.6463957634433495,6.491472552969288,2.698148457831291e-06,3.224983128983919e-07,2.257377731706476e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O,AdenosineOnly_gen3,5.568524178044017,0.4708013210910086,4.64575358870564,6.491294767382394,2.7006967509397577e-06,3.226303599113004e-07,2.260718099357361e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)[C@]1(C)O[C@@H](n2cnc3c(NC=O)ncnc32)[C@H](O)[C@@H]1O,AdenosineOnly_gen3,5.568271928599499,0.4725230906488881,4.642126670927678,6.49441718627132,2.7022658409593573e-06,3.203190838947204e-07,2.2796770602702573e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(N)Nc1ncnc2c1ncn2[C@@H]1O[C@H](C=O)[C@@H](O)[C@H]1O,AdenosineOnly_gen3,5.567877730960763,0.4736915452764028,4.639442302219013,6.496313159702513,2.7047197298379477e-06,3.189237340520509e-07,2.2938113523343832e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(=O)OP(=O)(O)O,AdenosineOnly_gen3,5.56772475501101,0.4816291402694275,4.623731640082933,6.511717869939088,2.705672608509477e-06,3.078095784039245e-07,2.3783094413104656e-05
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,C[C@@]1(C(=O)O)O[C@@H](n2cnc3c(=O)[nH]c(NC=O)nc32)[C@H](O)[C@@H]1O,GuanosineOnly_gen3,5.567633200912962,0.4762901192884851,4.6341045671075305,6.501161834718393,2.7062430544580785e-06,3.1538291671224735e-07,2.322177607509641e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Nc1nc(C(O)O)nc2c1ncn2[C@@H]1O[C@@H]2O[C@@H]1[C@@H]2O,AdenosineOnly_gen3,5.566201313689252,0.4709257076143185,4.643186926765187,6.489215700613316,2.7151803772165263e-06,3.241785679079446e-07,2.274118405913597e-05
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=C[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,InosineOnly_gen3,5.565686209269382,0.4723315836712963,4.6399163052736405,6.491456113265123,2.718402686548548e-06,3.225105209218097e-07,2.291309178104594e-05
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=C[C@H]1O[C@@H](n2c[nH+]c3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,InosineOnly_gen3,5.565686209269382,0.4723315836712963,4.6399163052736405,6.491456113265123,2.718402686548548e-06,3.225105209218097e-07,2.291309178104594e-05
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]c(C(O)O)nc2c1ncn2[C@@H]1O[C@@H]2O[C@@H]1[C@@H]2O,InosineOnly_gen3,5.56469678961993,0.4727298029631709,4.638146375812115,6.491247203427745,2.724602873919886e-06,3.226656963403857e-07,2.300666263804307e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,AdenosineOnly_gen3,5.563399748228525,0.471738252134554,4.638792774044799,6.488006722412251,2.7327521947670632e-06,3.2508226542208177e-07,2.2972445292602938e-05
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,CC(O)Nc1nc2c(nc3n2[C@@H]2OC[C@@H](O3)[C@@]2(O)CO)c(=O)[nH]1,GuanosineOnly_gen3,5.562818461802111,0.4732798939096582,4.635189869739181,6.490447053865042,2.7364123271867607e-06,3.2326072761640254e-07,2.3163817267853356e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)[C@H]1O[C@@H](n2cnc3c(NC=O)ncnc32)[C@H](O)[C@@]1(C)O,AdenosineOnly_gen3,5.562596256250897,0.4724344165333789,4.636624799845475,6.48856771265632,2.737812763098116e-06,3.246626187242245e-07,2.3087409185687257e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,NC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,AdenosineOnly_gen3,5.5619979406477125,0.471305609628482,4.638238945775887,6.485756935519538,2.741587172047993e-06,3.2677066691535975e-07,2.3001759285465453e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O,AdenosineOnly_gen3,5.56199260017268,0.4710089721772303,4.638815014705308,6.485170185640051,2.741620885273639e-06,3.272124460195417e-07,2.2971268880523302e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)[C@H]1O[C@@H](n2cnc3c(NC=O)ncnc32)[C@H](O)[C@@H]1O,AdenosineOnly_gen3,5.561532158095082,0.4720517335803453,4.636310760277604,6.486753555912559,2.7445291124923e-06,3.2602165227285945e-07,2.310410979395195e-05
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC(C)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,AdenosineOnly_gen3,5.561458847805004,0.4703679097131075,4.639537744767313,6.483379950842695,2.74499243684131e-06,3.285640545445392e-07,2.293307309212844e-05
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(=O)[C@]1(O)[C@@H](C)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]1O,InosineOnly_gen3,5.560791960091834,0.4730463627660418,4.633621089070392,6.487962831113276,2.749210791044561e-06,3.251151210178197e-07,2.324764209654092e-05
