PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Units,Activity Comment
RESULT_TYPE,,,,,,,,STRING,STRING,STRING
RESULT_DESCR,,,,,,,,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),Selected units for 'Standard Type': e.g. concentrations are in nM,Additional comments
1,475988839,141556019,C1=CC=C2C(=C1)C(=O)N([Se]2)C3=CC(=CC(=C3)Cl)Cl,Active,,,Potential missing data,Inhibition,%,Active
2,475994028,13650134,C1=CC=C2C(=C1)C(=O)N([Se]2)C3=CC(=CC=C3)Cl,Active,,,Potential missing data,Inhibition,%,Active
3,475997823,166635160,COC1=CC(=C(C=C1)CN2C(=O)C3=CC=CC=C3[Se]2)OC,Active,,,Potential missing data,Inhibition,%,Active
