PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Standard Units
21,520018381,177375774,CC(C)(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N(C)N(CC2=CC=C(C=C2)Cl)C#N)NC3=C(C=C(C=C3)[N+](=O)[O-])[N+](=O)[O-],Unspecified,,,,Inhibition,=,25,%
22,520018782,177375742,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)N(CC3=C(C(=CC=C3)OC)F)C#N,Unspecified,,,,Inhibition,=,100,%
23,520018802,177375753,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)N(CC3=CC=CO3)C#N,Unspecified,,,,Inhibition,=,96,%
24,520018900,177375783,CC(C)(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1F)C(=O)N(C)N(CC2=C(C(=CC=C2)Cl)F)C#N)NC(=O)C3=CC=CS3,Unspecified,,,,Inhibition,=,100,%
25,520018934,177375784,CC(C)(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1Cl)C(=O)N(C)N(CC2=C(C(=CC=C2)Cl)F)C#N)NC(=O)C3=CC=CS3,Unspecified,,,,Inhibition,=,100,%
26,520018990,177375777,CCCS(=O)(=O)N[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N(C)N(CC2=CC=C(C=C2)Cl)C#N)C(C)(C)C,Unspecified,,,,Inhibition,=,99,%
27,520019229,177648552,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H]2CC3=CC=CC=C3CN2C(=O)C4=CC=CS4)N(CC5=CC=C(C=C5)Cl)C#N,Unspecified,,,,Inhibition,=,21,%
28,520019242,177375773,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=CC3=C(N2)C=CC=C3OC)N(CC4=CC=C(C=C4)Cl)C#N,Unspecified,,,,Inhibition,=,100,%
29,520019411,177375778,CC(C)(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N(C)N(CC2=CC=C(C=C2)Cl)C#N)NC(=O)C3CCCC3,Unspecified,,,,Inhibition,=,100,%
30,520019442,177375787,CC(C)(C)[C@@H](C(=O)N[C@@H](CC1=CC=C(C=C1)F)C(=O)N(C)N(CC2=C(C(=CC=C2)Cl)F)C#N)NC(=O)C3=CC=CS3,Unspecified,,,,Inhibition,=,100,%
31,520019859,177375786,CC(C)(C)[C@@H](C(=O)N[C@@H](CC1=CC(=CC=C1)Cl)C(=O)N(C)N(CC2=C(C(=CC=C2)Cl)F)C#N)NC(=O)C3=CC=CS3,Unspecified,,,,Inhibition,=,100,%
32,520019899,177375751,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)N(CC3=C(C=C(C=C3F)Br)F)C#N,Unspecified,,,,Inhibition,=,100,%
33,520019973,177375733,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)N(CC3=CC(=CC=C3)F)C#N,Unspecified,,,,Inhibition,=,100,%
34,520020077,177375737,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)N(CC3=CC=C(C=C3)Cl)C#N,Unspecified,,,,Inhibition,=,100,%
35,520020097,177648948,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H]2CCCN2C(=O)C3=CC=CS3)N(CC4=CC=C(C=C4)Cl)C#N,Unspecified,,,,Inhibition,=,13,%
36,520020472,177375747,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)N(CC3=C(C=C(C=C3)Br)Cl)C#N,Unspecified,,,,Inhibition,=,100,%
37,520020724,177375771,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2(CC2)NC(=O)C3=CC=CS3)N(CC4=CC=C(C=C4)Cl)C#N,Unspecified,,,,Inhibition,=,72,%
38,520020862,177375794,CN1C(=O)[C@@H](N(CCCOC2=C(CN1C#N)C=C(C=C2)F)C(=O)COC3=C(C=C(C=C3)Cl)Cl)CC4=CC=CC=C4,Unspecified,,,,Inhibition,=,100,%
39,520020901,177375757,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)COC2=CC=C(C=C2)F)N(CC3=CC=C(C=C3)Cl)C#N,Unspecified,,,,Inhibition,=,47,%
40,520020973,177375789,CN1C(=O)[C@@H](NC(=O)COCCOCCOC2=C(CN1C#N)C=C(C=C2)F)CC3=CC=CC=C3,Unspecified,,,,Inhibition,=,30,%
41,520021008,177375797,CN1C(=O)[C@@H](N(CC2(CC2)COC3=C(CN1C#N)C=CC=C3Cl)C(=O)CNC(=O)C4=CC=CS4)CC5=CC=CC=C5,Unspecified,,,,Inhibition,=,100,%
42,520021462,177649560,CC(C)C1=CC=C(C=C1)OCC(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N(C)N(CC3=CC=C(C=C3)Cl)C#N,Unspecified,,,,Inhibition,=,21,%
43,520021740,177375788,CC(C)(C)[C@@H](C(=O)N[C@@H](CC1=CC=CS1)C(=O)N(C)N(CC2=C(C(=CC=C2)Cl)F)C#N)NC(=O)C3=CC=CS3,Unspecified,,,,Inhibition,=,100,%
44,520021863,177649755,CC(C)(C)[C@@H](C(=O)N[C@@H](CC1=CC=C(C=C1)Cl)C(=O)N(C)N(CC2=C(C(=CC=C2)Cl)F)C#N)NC(=O)C3=CC=CS3,Unspecified,,,,Inhibition,=,6,%
45,520022294,177649940,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)N(CC3CCNC3=O)C#N,Unspecified,,,,Inhibition,=,21,%
46,520022787,177375750,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)N(CC3=C(C(=C(C=C3)Br)Cl)F)C#N,Unspecified,,,,Inhibition,=,100,%
47,520022832,177650192,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2(CCCC2)NC3=CC(=CC=C3)OC)N(CC4=CC=C(C=C4)Cl)C#N,Unspecified,,,,Inhibition,=,12,%
48,520022900,177650225,CC(C)(C)[C@@H](C(=O)N[C@@H](C(C1=CC=CC=C1)C2=CC=CC=C2)C(=O)N(C)N(CC3=C(C(=CC=C3)Cl)F)C#N)NC(=O)C4=CC=CS4,Unspecified,,,,Inhibition,=,10,%
49,520023102,177375796,CN1C(=O)[C@@H](N(CCCOC2=C(CN1C#N)C=CC=C2Cl)C(=O)COC3=C(C=C(C=C3)Cl)Cl)CC4=CC=CC=C4,Unspecified,,,,Inhibition,=,100,%
50,520023428,177375781,CC(C)(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N(C)N(CC2=CC=C(C=C2)Cl)C#N)NC(=O)C3=CC=C(S3)C4=CC=CS4,Unspecified,,,,Inhibition,=,58,%
51,520023445,177650477,CC(C)(C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N(C)N(CC2=CC=C(C=C2)Cl)C#N)OC3=C(C=C(C=C3)Cl)Cl,Unspecified,,,,Inhibition,=,17,%
52,520028992,177375756,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)COC2=CC=CC(=C2)OC)N(CC3=CC=C(C=C3)Cl)C#N,Unspecified,,,,Inhibition,=,50,%
53,520031109,177375764,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)COC2=CC3=C(CCC(=O)N3)C=C2)N(CC4=CC=C(C=C4)Cl)C#N,Unspecified,,,,Inhibition,=,54,%
54,520032119,177375738,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)N(CC3=CC=C(C=C3)Br)C#N,Unspecified,,,,Inhibition,=,93,%
55,520042826,177375799,CC(C)(C)[C@@H](C(=O)N1CCCOC2=C(CN(N(C(=O)[C@@H]1CC3=CC=CC=C3)C)C#N)C(=C(C=C2)Cl)F)NC(=O)C4=CC=CS4,Unspecified,,,,Inhibition,=,7,%
56,520043586,177375772,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=CC3=C(N2)C=CC(=C3)Cl)N(CC4=CC=C(C=C4)Cl)C#N,Unspecified,,,,Inhibition,=,100,%
57,520045217,177375769,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)CNC2=C(C=C(C=C2)OC)Cl)N(CC3=CC=C(C=C3)Cl)C#N,Unspecified,,,,Inhibition,=,74,%
58,520045445,177375766,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)CNC2=CC(=C(C=C2)F)F)N(CC3=CC=C(C=C3)Cl)C#N,Unspecified,,,,Inhibition,=,86,%
59,520053338,177375763,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)COC2=CC=CC3=CC=CC=C32)N(CC4=CC=C(C=C4)Cl)C#N,Unspecified,,,,Inhibition,=,42,%
60,520053965,177375732,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)N(CC3=CC=CC=C3Br)C#N,Unspecified,,,,Inhibition,=,100,%
61,520053989,177375760,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)COC2=C(C(=CC=C2)F)Br)N(CC3=CC=C(C=C3)Cl)C#N,Unspecified,,,,Inhibition,=,39,%
62,520054091,171663345,CN1C(=O)[C@@H](N(CCCOC2=C(CN1C#N)C=CC=C2Cl)C(=O)CNC(=O)C3=CC=CS3)CC4=CC=CC=C4,Unspecified,,,,Inhibition,=,100,%
63,520054998,177375782,CC(C)(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N(C)N(CC2=C(C(=CC=C2)Cl)F)C#N)NC(=O)C3=CC=CS3,Unspecified,,,,Inhibition,=,100,%
64,520055810,177375734,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)N(CC3=CC(=CC=C3)Cl)C#N,Unspecified,,,,Inhibition,=,100,%
65,520055841,177375790,CN1C(=O)[C@@H](NC(=O)COCCOC2=C(CN1C#N)C=C(C=C2)F)CCC3=CC=CC=C3,Unspecified,,,,Inhibition,=,33,%
66,520056731,177375785,CC(C)(C)[C@@H](C(=O)N[C@@H](CC1=CC(=CC=C1)F)C(=O)N(C)N(CC2=C(C(=CC=C2)Cl)F)C#N)NC(=O)C3=CC=CS3,Unspecified,,,,Inhibition,=,100,%
67,520056801,177658621,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2(CCCCC2)OC3=C(C=C(C=C3)Cl)Cl)N(CC4=CC=C(C=C4)Cl)C#N,Unspecified,,,,Inhibition,=,7,%
68,520056895,177375759,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)COC2=CC=C(C=C2)OC)N(CC3=CC=C(C=C3)Cl)C#N,Unspecified,,,,Inhibition,=,50,%
69,520057735,177375746,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)N(CC3=C(C=C(C=C3)Br)F)C#N,Unspecified,,,,Inhibition,=,100,%
70,520057871,177375795,CN1C(=O)[C@@H](N(CCCOC2=C(CN1C#N)C(=C(C=C2)Cl)F)C(=O)COC3=C(C=C(C=C3)Cl)Cl)CC4=CC=CC=C4,Unspecified,,,,Inhibition,=,100,%
71,520058914,177375798,CN1C(=O)[C@@H](NC(=O)COCCOCCOC2=C(CN1C#N)C=C(C=C2)F)CCC3=CC=CC=C3,Unspecified,,,,Inhibition,=,14,%
72,520058936,177375731,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)N(CC3=CC=CC=C3Cl)C#N,Unspecified,,,,Inhibition,=,100,%
73,520059826,177375767,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)CNC2=C(C=CC=C2F)F)N(CC3=CC=C(C=C3)Cl)C#N,Unspecified,,,,Inhibition,=,71,%
74,520060850,177375748,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)N(CC3=CC(=C(C=C3)Br)F)C#N,Unspecified,,,,Inhibition,=,100,%
75,520060907,177375752,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)N(CC3=C(C=CC(=C3F)Cl)OC)C#N,Unspecified,,,,Inhibition,=,84,%
76,520061571,177375745,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)N(CC3=C(C=CC(=C3)OC)OC)C#N,Unspecified,,,,Inhibition,=,54,%
77,520061604,177375775,CC(C)(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N(C)N(CC2=CC=C(C=C2)Cl)C#N)NC(=O)C(F)(F)F,Unspecified,,,,Inhibition,=,100,%
78,520062491,177375741,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)N(CC3=C(C(=CC=C3)Cl)F)C#N,Unspecified,,,,Inhibition,=,100,%
79,520063443,177660258,CN(C(=O)[C@@H]1CC2=CC=CC=C2CN1C(=O)COC3=C(C=C(C=C3)Cl)Cl)N(CC4=CC=C(C=C4)Cl)C#N,Unspecified,,,,Inhibition,=,11,%
80,520064320,177660455,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2(CCC2)OC3=C(C=C(C=C3)Cl)Cl)N(CC4=CC=C(C=C4)Cl)C#N,Unspecified,,,,Inhibition,=,8,%
81,520065352,177375768,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)CNC2=C(C=C(C=C2)F)F)N(CC3=CC=C(C=C3)Cl)C#N,Unspecified,,,,Inhibition,=,59,%
82,520066561,177375793,CN1C(=O)[C@@H](N(CCCCOC2=C(CN1C#N)C=C(C=C2)F)C(=O)COC3=C(C=C(C=C3)Cl)Cl)CC4=CC=CC=C4,Unspecified,,,,Inhibition,=,100,%
83,520066641,177375735,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)N(CC3=CC(=CC=C3)Br)C#N,Unspecified,,,,Inhibition,=,100,%
84,520068287,177375791,CN1C(=O)[C@@H](NC(=O)COCCOC2=C(CN1C#N)C=C(C=C2)F)CC3=CC=CC=C3,Unspecified,,,,Inhibition,=,100,%
85,520068298,177661455,CC(C)(C)[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N(C)N(CC2=C(C(=CC=C2)Cl)F)C#N)NC(=O)C3=CC=CS3,Unspecified,,,,Inhibition,=,21,%
