PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Activity Comment
RESULT_TYPE,,,,,,,,STRING,STRING
RESULT_DESCR,,,,,,,,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),Additional comments
1,494405334,171348921,C1COCCN1C2=C(N=C3C(N(C(=O)C3=C2)CC4=CC=CO4)C5=CC=CO5)CC6=CC=CC=C6,Unspecified,,,Potential missing data,Activity,Toxic
2,494410112,171351765,C1COCCN1C2=C(N=C3C(N(C(=O)C3=C2)CC4=CC=CO4)C5=CC=CO5)CC6=CC=C(C=C6)O,Unspecified,,,Potential missing data,Activity,Toxic
3,494414754,171354268,C1COCCN1C2=C(N=C3C(N(C(=O)C3=C2)CC4=CC=CO4)C5=COC=C5)CC6=CC=CC=C6,Unspecified,,,Potential missing data,Activity,Toxic
4,494418783,171356529,C1CC(OC1)CN2C(C3=NC(=C(C=C3C2=O)N4CCOCC4)CC5=CC=CC=C5)C6=CC=CO6,Unspecified,,,Potential missing data,Activity,Toxic
5,494421010,171357781,C1CC(OC1)CN2C(C3=NC(=C(C=C3C2=O)N4CCOCC4)CC5=CC=CC=C5)C6=COC=C6,Unspecified,,,Potential missing data,Activity,Toxic
