PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Activity Comment
RESULT_TYPE,,,,,,,,STRING,STRING
RESULT_DESCR,,,,,,,,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),Additional comments
1,475981826,166627190,CC(C)C[C@H]1C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC[S+](CC2=CC=CC(=C2)CSC[C@@H](C(=O)N1)N)C)C(=O)O)CCCN=C(N)N,Active,,,Potential missing data,Activity,Active
2,475991345,166631961,C[C@H]1C(=O)N[C@H](C(=O)N[C@@H](CC[S+](CC2=CC=CC(=C2)CSC[C@@H](C(=O)N[C@H](C(=O)N1)C)NC(=O)CNC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)N)C)C(=O)O)C,Active,,,Potential missing data,Activity,Active
3,475994727,166633607,C[S+]1CC[C@H](NC(=O)CNC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CSCC2=CC(=CC=C2)C1)N)CCCN=C(N)N)C(=O)O,Active,,,Potential missing data,Activity,Active
