PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Standard Units
29,482070988,5304232,C1=CC2=C(C=C1F)SN(C2=O)CC(=O)NC3=CC(=CC(=C3)Cl)Cl,Unspecified,,,,Inhibition,=,107.9,%
30,482072121,168287278,C1=CC=C(C=C1)CCCN2C(=O)C3=C(S2)C=C(C=C3)F,Unspecified,,,,Inhibition,=,102.3,%
31,482072917,168287861,C1=CC(=CC=C1C(F)(F)F)NC(=O)CN2C(=O)C3=C(S2)C=C(C=C3)F,Unspecified,,,,Inhibition,=,100.1,%
32,482072946,168287880,C1=CC=C(C=C1)NC(=O)CN2C(=O)C3=C(S2)C=C(C=C3)N,Unspecified,,,,Inhibition,=,99.7,%
33,482073096,168287984,C1=CC=C(C=C1)NC(=O)CN2C(=O)C3=C(S2)C(=CC=C3)C(F)(F)F,Unspecified,,,,Inhibition,=,-7.6,%
34,482073509,168288281,C1=CC=C(C=C1)NC(=O)CN2C(=O)C3=C(S2)C=C(C=C3)C(F)(F)F,Unspecified,,,,Inhibition,=,100,%
35,482075938,168290033,CC(=O)NCN1C(=O)C2=C(S1)C=C(C=C2)F,Unspecified,,,,Inhibition,=,101.9,%
36,482076763,168290638,C1=CC=C(C=C1)NC(=O)CN2C(=O)C3=C(S2)C(=CC=C3)F,Unspecified,,,,Inhibition,=,99.5,%
37,482077132,168290908,COC1=C2C(=CC=C1)SN(C2=O)CC(=O)NC3=CC=CC=C3,Unspecified,,,,Inhibition,=,99.6,%
38,482077642,168291287,COC1=CC(=CC(=C1)NC(=O)CN2C(=O)C3=C(S2)C=C(C=C3)F)OC,Unspecified,,,,Inhibition,=,96.7,%
39,482078663,168292041,COC1=CC=CC(=C1)NC(=O)CN2C(=O)C3=C(S2)C=C(C=C3)F,Unspecified,,,,Inhibition,=,101.3,%
40,482080571,168293405,C1=CC=C(C=C1)NC(=O)CN2C(=O)C3=C(O2)C=C(C=C3)F,Unspecified,,,,Inhibition,=,7,%
41,482081757,168294202,C1=CC=C(C=C1)CCNC(=O)CN2C(=O)C3=C(S2)C=C(C=C3)F,Unspecified,,,,Inhibition,=,100.4,%
42,482084893,168295979,C1=CC(=CC(=C1)NC(=O)CN2C(=O)C3=C(S2)C=C(C=C3)F)C(F)(F)F,Unspecified,,,,Inhibition,=,98.9,%
43,482085286,168296211,COC1=CC=CC2=C1SN(C2=O)CC(=O)NC3=CC=CC=C3,Unspecified,,,,Inhibition,=,-6.8,%
44,482087788,168297656,CCNC(=O)CN1C(=O)C2=C(S1)C=C(C=C2)F,Unspecified,,,,Inhibition,=,101.6,%
