PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Activity Comment
RESULT_TYPE,,,,,,,,STRING,STRING
RESULT_DESCR,,,,,,,,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),Additional comments
1,103404193,30219,CCCCCC1=CC(=C2C=CC(OC2=C1)(C)CCC=C(C)C)O,Inactive,,,Potential missing data,Activity,Not Active
2,103460177,644019,CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,Inactive,,,Potential missing data,Activity,Not Active
3,103601968,6449999,CCCCCC1=CC(=C(C(=C1C(=O)O)O)C/C=C(\C)/CCC=C(C)C)O,Inactive,,,Potential missing data,Activity,Not Active
4,103643569,5315659,CCCCCC1=CC(=C(C(=C1)O)C/C=C(\C)/CCC=C(C)C)O,Inactive,,,Potential missing data,Activity,Not Active
5,174496356,11601669,CCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,Inactive,,,Potential missing data,Activity,Not Active
6,469800568,59444407,CCCC1=CC(=C(C(=C1)O)C/C=C(\C)/CCC=C(C)C)O,Inactive,,,Potential missing data,Activity,Not Active
