PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Units,Activity Comment
RESULT_TYPE,,,,,,,,STRING,STRING,STRING
RESULT_DESCR,,,,,,,,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),Selected units for 'Standard Type': e.g. concentrations are in nM,Additional comments
1,103495372,10742,COC1=CC(=CC(=C1O)OC)C(=O)O,Active,,,Potential missing data,Inhibition,%,Active
2,103544711,6479915,COC(=O)[C@@H](CC1=CC(=C(C=C1)O)O)OC(=O)/C=C/C2=CC(=C(C=C2)O)O,Active,,,Potential missing data,Inhibition,%,Active
3,103623726,3083845,COC1=C(C(=C2C(=C1O)C(=O)C=C(O2)C3=CC=C(C=C3)O)OC)O,Active,,,Potential missing data,Inhibition,%,Active
4,504805373,168475856,CCCCCCCCCCCCNC(=O)[C@@H](CC1=CC(=C(C=C1)O)O)OC(=O)/C=C/C2=CC(=C(C=C2)O)O,Inactive,,,Potential missing data,Inhibition,%,Not Active
