PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Activity Comment
RESULT_TYPE,,,,,,,,STRING,STRING
RESULT_DESCR,,,,,,,,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),Additional comments
1,103719183,46226619,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)COP(=O)(N[C@@H](CC(=O)O)C(=O)O)O)O,Active,,,Potential missing data,Activity,Active
2,461516489,162644389,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)COP(=O)(N[C@@H](CCCN=C(N)N)C(=O)O)O)O,Inactive,,,Potential missing data,Activity,Not Active
3,461544098,162663761,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)COP(=O)(N[C@@H](CC4=CC=CC=C4)C(=O)O)O)O,Inactive,,,Potential missing data,Activity,Not Active
4,461552110,162669378,CSCC[C@@H](C(=O)O)NP(=O)(O)OC[C@@H]1[C@H](C[C@@H](O1)N2C=NC3=C(N=CN=C32)N)O,Inactive,,,Potential missing data,Activity,Not Active
