PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Standard Units
21,504816910,172455026,CC1(CC2=C(C(N(C3=C(N2)C=C(C=C3)[N+](=O)[O-])C(=O)CCl)C4CCC4)C(=O)C1)C,Unspecified,,,,Delta Tm,=,2.72,degrees C
22,504817319,172455330,C1CCC(C1)C2C3=C(CCCC3=O)NC4=C(N2C(=O)CCl)C=CC(=C4)[N+](=O)[O-],Unspecified,,,,Delta Tm,=,6.27,degrees C
23,504819434,172456792,COC1=CC=C(C=C1)C2C3=C(CCCC3=O)NC4=C(N2C(=O)CCl)C=CC(=C4)[N+](=O)[O-],Unspecified,,,,Delta Tm,=,4.55,degrees C
24,504820868,172457787,CC1(CC2=C(C(N(C3=C(N2)C=C(C=C3)[N+](=O)[O-])C(=O)CCl)C4=CC=C(C=C4)C(F)(F)F)C(=O)C1)C,Unspecified,,,,Delta Tm,=,-0.54,degrees C
25,504821264,172458057,CC1CC2=C(C(N(C3=C(N2)C=C(C=C3)[N+](=O)[O-])C(=O)CCl)C4CC4)C(=O)C1,Unspecified,,,,Delta Tm,=,4.66,degrees C
26,504824490,172460289,CC1CC2=C(C(N(C3=C(N2)C=C(C=C3)[N+](=O)[O-])C(=O)CCl)C4=CC=C(C=C4)OC(F)(F)F)C(=O)C1,Unspecified,,,,Delta Tm,=,0.13,degrees C
27,504824769,172460484,CC1=CC=C(C=C1)C2C3=C(CC(CC3=O)(C)C)NC4=C(N2C(=O)CCl)C=CC(=C4)[N+](=O)[O-],Unspecified,,,,Delta Tm,=,3.27,degrees C
28,504827345,172462268,C1CC2=C(C(N(C3=C(N2)C=C(C=C3)[N+](=O)[O-])C(=O)CCl)C4=CC=C(C=C4)C(F)(F)F)C(=O)C1,Unspecified,,,,Delta Tm,=,6.6,degrees C
29,504828539,172463068,C1CC2=C(C(N(C3=C(N2)C=C(C=C3)[N+](=O)[O-])C(=O)CCl)C4=C(C=C(C=C4)F)F)C(=O)C1,Unspecified,,,,Delta Tm,=,2.95,degrees C
30,504829014,172463398,C1CC(C1)C2C3=C(CCCC3=O)NC4=C(N2C(=O)CCl)C=CC(=C4)[N+](=O)[O-],Unspecified,,,,Delta Tm,=,5.83,degrees C
31,504829623,172463830,CC1CC2=C(CN(C3=C(N2)C=C(C=C3)[N+](=O)[O-])C(=O)CCl)C(=O)C1,Unspecified,,,,Delta Tm,=,2.79,degrees C
32,504831290,172464993,COC(=O)C1=CC2=C(C=C1)N(C(C3=C(N2)CCCC3=O)C4=CC=C(C=C4)C(F)(F)F)C(=O)CCl,Unspecified,,,,Delta Tm,=,8.45,degrees C
33,504831995,172465477,CC1CC2=C(C(N(C3=C(N2)C=C(C=C3)[N+](=O)[O-])C(=O)CCl)C4=C(C=C(C=C4)F)F)C(=O)C1,Unspecified,,,,Delta Tm,=,3.25,degrees C
34,504834803,172467502,C1CC2=C(C(N(C3=C(N2)C=C(C=C3)[N+](=O)[O-])C(=O)CCl)C4=CC=C(C=C4)OC(F)(F)F)C(=O)C1,Unspecified,,,,Delta Tm,=,3.65,degrees C
35,504836335,172468561,C1CC2=C(C(N(C3=C(N2)C=C(C=C3)[N+](=O)[O-])C(=O)CCl)C4CC4)C(=O)C1,Unspecified,,,,Delta Tm,=,4.77,degrees C
36,504837078,172469115,CC1(CC2=C(C(N(C3=C(N2)C=C(C=C3)[N+](=O)[O-])C(=O)CCl)C4CC4)C(=O)C1)C,Unspecified,,,,Delta Tm,=,2.01,degrees C
37,504837965,172469728,CC1C2=C(CCCC2=O)NC3=C(N1C(=O)CCl)C=CC(=C3)[N+](=O)[O-],Unspecified,,,,Delta Tm,=,4.5,degrees C
38,504839475,172470759,CC1CC2=C(C(N(C3=C(N2)C=C(C=C3)[N+](=O)[O-])C(=O)CCl)C4=CC=CC=C4)C(=O)C1,Unspecified,,,,Delta Tm,=,3.16,degrees C
