PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Standard Units
24,520008469,46506031,CCOC1=CC=C(C=C1)N2C(C3=CC=CC=[N+]3CC2=O)C(=O)NC4=CC=C(C=C4)Cl,Unspecified,,,,Inhibition,=,47.2,%
25,520009022,46257223,COC1=CC=C(C=C1)NC(=O)C2C3=CC=CC=[N+]3CC(=O)N2C4=CC=CC=C4O,Unspecified,,,,Inhibition,=,26.5,%
26,520009735,46257219,CCC1=CC=CC(=C1N2C(C3=CC=CC=[N+]3CC2=O)C(=O)NC4=CC=CC=C4C)C,Unspecified,,,,Inhibition,<,20,%
27,520010265,46257187,CCOC1=CC=C(C=C1)NC(=O)C2C3=CC=CC=[N+]3CC(=O)N2C4=CC=CC=C4,Unspecified,,,,Inhibition,=,80.4,%
28,520010281,46257142,CC1=CC(=CC=C1)N2C(C3=CC=CC=[N+]3CC2=O)C(=O)NC4=CC=CC=C4,Unspecified,,,,Inhibition,=,80.5,%
29,520010293,46257214,CC1=CC=CC=C1NC(=O)C2C3=CC=CC=[N+]3CC(=O)N2C4=CC(=CC(=C4)C)C,Unspecified,,,,Inhibition,=,66.6,%
30,520010378,46257145,CC1=CC=C(C=C1)N2C(C3=CC=CC=[N+]3CC2=O)C(=O)NC4=CC=CC=C4C,Unspecified,,,,Inhibition,=,83,%
31,520010394,46257211,CC1=C(C(=CC=C1)C)NC(=O)C2C3=CC=CC=[N+]3CC(=O)N2C4=CC=CC(=C4)C(F)(F)F,Unspecified,,,,Inhibition,<,20,%
32,520010478,46506027,COC1=CC=C(C=C1)N2C(C3=CC=CC=[N+]3CC2=O)C(=O)NC4=CC=C(C=C4)Cl,Unspecified,,,,Inhibition,=,57.7,%
33,520010490,46246386,CCOC1=CC=C(C=C1)NC(=O)C2C3=CC=CC=[N+]3CC(=O)N2C4=CC=C(C=C4)OC,Unspecified,,,,Inhibition,=,30,%
34,520011120,46257195,C1C(=O)N(C(C2=CC=CC=[N+]21)C(=O)NC3=CC=CC=C3)C4=CC=C(C=C4)Br,Unspecified,,,,Inhibition,=,71.3,%
35,520011686,46257156,CC1=C(C(=CC=C1)C)NC(=O)C2C3=CC=CC=[N+]3CC(=O)N2C4=CC=C(C=C4)Cl,Unspecified,,,,Inhibition,=,50.1,%
36,520012243,46257172,CC1=CC=C(C=C1)N2C(=O)C[N+]3=CC=CC=C3C2(C)C(=O)NC4=CC=C(C=C4)Cl,Unspecified,,,,Inhibition,<,20,%
37,520012327,45106270,CC1=C(C(=CC=C1)C)NC(=O)C2C3=CC=CC=[N+]3CC(=O)N2CCO,Unspecified,,,,Inhibition,<,20,%
