PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Units,Activity Comment
RESULT_TYPE,,,,,,,,STRING,STRING,STRING
RESULT_DESCR,,,,,,,,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),Selected units for 'Standard Type': e.g. concentrations are in nM,Additional comments
1,104240365,65482,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)C[C@H](CC[C@@H](C(=O)O)N)N)O)O)N,Active,,,Potential missing data,Inhibition,%,Active
2,504831538,172465150,CC1=CC[C@H]2[C@H](C1)C3=C(C=C(C=C3OC2(C)C)O)/C=C/C4=CC=C(C=C4)O,Active,,,Potential missing data,Inhibition,%,Active
3,504831667,172465240,CC1=CC[C@H]2[C@H](C1)C3=C(C=C(C=C3OC2(C)C)/C=C/C4=CC=C(C=C4)O)O,Active,,,Potential missing data,Inhibition,%,Active
