PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Units,Activity Comment
RESULT_TYPE,,,,,,,,STRING,STRING,STRING
RESULT_DESCR,,,,,,,,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),Selected units for 'Standard Type': e.g. concentrations are in nM,Additional comments
1,504808388,172449133,CC(C)CC1=NC2=CC(=C(C(=C2C(=O)N1C3=CC=CC=C3)O)O)O,Active,,,Potential missing data,Inhibition,%,Active
2,504813100,169447977,CC1=C(C=CC(=C1)N2C(=NC3=CC(=C(C(=C3C2=O)O)O)O)CC(C)C)F,Active,,,Potential missing data,Inhibition,%,Active
3,504815974,172454391,C1CCC(C1)N2C(=NC3=CC(=C(C(=C3C2=O)O)O)O)C4=CC=CC=C4,Active,,,Potential missing data,Inhibition,%,Active
4,504819312,172456707,C1=CC=C(C=C1)CC2=NC3=CC(=C(C(=C3C(=O)N2C4=CC=CC=C4)O)O)O,Active,,,Potential missing data,Inhibition,%,Active
5,504834225,168476162,C1=CC=C(C=C1)C2=NC3=CC(=C(C(=C3C(=O)N2C4=CC=CC=C4)O)O)O,Active,,,Potential missing data,Inhibition,%,Active
