PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Standard Units
26,318383764,245914,C1=CC=C(C(=C1)NC(=O)C2=C(C=CC(=C2)Cl)O)Cl,Unspecified,,,,Solubility,=,5,ug.mL-1
27,318383765,352403,C1=CC(=C(C=C1Cl)Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,Unspecified,,,,Solubility,<,1,ug.mL-1
28,318383767,60716160,C1=CC(=C(C(=C1)Cl)NC(=O)C2=C(C=CC(=C2)Cl)O)Cl,Unspecified,,,,Solubility,=,21,ug.mL-1
29,318383768,28881682,C1=CC(=C(C=C1F)Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,Unspecified,,,,Solubility,=,1.2,ug.mL-1
30,440142497,71554813,C1=CC(=C(C=C1C#N)Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,Unspecified,,,,Solubility,<,1,ug.mL-1
31,440152661,19027407,C1=CC(=C(C=C1NC(=O)C2=C(C=CC(=C2)Cl)O)Cl)[N+](=O)[O-],Unspecified,,,,Solubility,<,1,ug.mL-1
32,440204246,46836254,C1=CC(=C(C=C1Cl)C(=O)NC2=C(C=NC=C2)Cl)O,Unspecified,,,,Solubility,=,6.5,ug.mL-1
33,440226191,25217274,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)F)O,Unspecified,,,,Solubility,=,3.3,ug.mL-1
34,469798470,164608819,CC(C)C1=CN=C(S1)NC(=O)C2=C(C=CC(=C2)Cl)O,Unspecified,,,,Solubility,=,1,ug.mL-1
35,469799103,71373098,C1=CC=C2C(=C1)C=CC(=C2C(=O)NC3=C(C=C(C=C3)[N+](=O)[O-])Cl)O,Unspecified,,,,Solubility,<,1,ug.mL-1
36,469799117,163370571,CS(=O)(=O)NC1=C(C=C(C=C1)Br)C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl,Unspecified,,,,Solubility,>,44,ug.mL-1
37,469799626,163370535,CC(=O)NC1=CC=CC=C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl,Unspecified,,,,Solubility,>,33,ug.mL-1
38,469800239,18104278,COC1=CC=CC(=C1)NC(=O)C2=C(C=CC(=C2)Cl)O,Unspecified,,,,Solubility,=,2.3,ug.mL-1
39,469800258,3767152,COC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)C2=C(C=CC(=C2)Br)O,Unspecified,,,,Solubility,=,1.6,ug.mL-1
40,469800400,164610182,C1=CC(=C(C=C1C#N)Cl)NC(=O)C2=C(C=CC(=C2)C3=C(C=C(C=C3)F)F)O,Unspecified,,,,Solubility,<,1,ug.mL-1
41,469800660,164610358,CN(C)C(=O)C1=CC(=CC=C1)NC(=O)C2=C(C=CC(=C2)Cl)O,Unspecified,,,,Solubility,>,47,ug.mL-1
42,469801813,163370549,C1=CC=C2C(=C1)C(=CC=C2[N+](=O)[O-])NC(=O)C3=C(C=CC(=C3)Cl)O,Unspecified,,,,Solubility,=,1.7,ug.mL-1
43,469802039,164611379,C1=CC(=C(C=C1Cl)C(=O)NC2=CC(=C(C=C2F)Cl)[N+](=O)[O-])O,Unspecified,,,,Solubility,=,8,ug.mL-1
44,469805481,61635837,COC1=CC(=C(C=C1)Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,Unspecified,,,,Solubility,<,1,ug.mL-1
45,469805697,163370500,C1=CC(=C(C=C1NC(=O)C2=C(C=CC(=C2)Br)O)Cl)C(F)(F)F,Unspecified,,,,Solubility,<,1,ug.mL-1
46,469806991,163370476,C1=CC=C2C(=C1)C=CC(=C2O)C(=O)NC3=C(C=C(C=C3)C#N)Cl,Unspecified,,,,Solubility,=,6,ug.mL-1
47,469807624,163370454,C1=CC=C(C=C1)S(=O)(=O)NC2=C(C=C(C=C2)Cl)C(=O)NC3=C(C=C(C=C3)[N+](=O)[O-])Cl,Unspecified,,,,Solubility,=,35,ug.mL-1
48,469807849,43216066,CN1CCC(CC1)NC(=O)C2=C(C=CC(=C2)Cl)O,Unspecified,,,,Solubility,>,40,ug.mL-1
49,469807901,163370534,CC(=O)C1=CC(=C(C=C1)O)C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl,Unspecified,,,,Solubility,>,49,ug.mL-1
50,469810735,164617653,C1=CC=C2C(=C1)C(=O)C(=CN2)C(=O)NC3=C(C=C(C=C3)[N+](=O)[O-])Cl,Unspecified,,,,Solubility,<,1,ug.mL-1
51,469811321,124157484,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)NC3=C(C=C(C=C3)[N+](=O)[O-])Cl)O,Unspecified,,,,Solubility,<,1,ug.mL-1
52,469811899,83077977,C1=CC(=C(C=C1Cl)C(=O)NC2=C(C=C(C=C2Cl)F)Cl)O,Unspecified,,,,Solubility,>,49,ug.mL-1
53,469812444,164618896,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)N,Unspecified,,,,Solubility,<,1,ug.mL-1
54,469812770,163370509,C1=CC(=C(C(=C1)Cl)C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl)N,Unspecified,,,,Solubility,=,1.54,ug.mL-1
55,469813064,12321820,C1=CC(=CC=C1NC(=O)C2=C(C=CC(=C2)Cl)O)S(=O)(=O)N,Unspecified,,,,Solubility,>,48,ug.mL-1
56,469814979,124157653,C1=CC=C2C(=C1)C=CC(=C2O)C(=O)NC3=C(C=C(C=C3)C(F)(F)F)Cl,Unspecified,,,,Solubility,<,1,ug.mL-1
57,469814988,163370450,C1=CC(=C(C=C1NC(=O)C2=C(C=CC(=C2)Br)O)F)C(F)(F)F,Unspecified,,,,Solubility,<,1,ug.mL-1
58,469815646,164621224,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)NC3=C(C=C(C=C3)C(F)(F)F)Cl)O,Unspecified,,,,Solubility,<,1,ug.mL-1
59,469816496,103829122,C1=CC2=C(C(=C1)C(=O)NC3=C(C=C(C=C3)C#N)Cl)NC=C2,Unspecified,,,,Solubility,<,1,ug.mL-1
60,469816840,25217041,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=C(C=C2)Cl)O,Unspecified,,,,Solubility,=,1.1,ug.mL-1
61,469817262,163370528,C1=CC2=C(C=CC(=C2)[N+](=O)[O-])C=C1NC(=O)C3=C(C=CC(=C3)Cl)O,Unspecified,,,,Solubility,<,1,ug.mL-1
62,469819280,155662754,C1=CC(=C(C(=C1)O)C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl)O,Unspecified,,,,Solubility,=,7.9,ug.mL-1
63,469820320,163370465,C1=CC(=C(C=C1NC(=O)C2=C(C=CC(=C2)Br)O)Cl)[N+](=O)[O-],Unspecified,,,,Solubility,<,1,ug.mL-1
64,469820409,4679959,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)[N+](=O)[O-])O,Unspecified,,,,Solubility,>,50,ug.mL-1
65,469822030,164625729,C1=CC2=C(C(=C1)C(=O)NC3=C(C=C(C=C3)[N+](=O)[O-])Cl)NC=C2,Unspecified,,,,Solubility,<,1,ug.mL-1
66,469824751,86272473,COC1=CC(=C(C=C1)O)C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl,Unspecified,,,,Solubility,=,2.1,ug.mL-1
67,469825127,12840083,CC1=C(C(=CC=C1)NC(=O)C2=C(C=CC(=C2)Cl)O)C,Unspecified,,,,Solubility,=,1.6,ug.mL-1
68,469825542,17860290,C1=CC(=C(C=C1C(F)(F)F)Cl)NC(=O)C2=C(C=CC(=C2)Br)O,Unspecified,,,,Solubility,<,1,ug.mL-1
69,469826979,124157513,COC1=CC(=C(C=C1)C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl)O,Unspecified,,,,Solubility,<,1,ug.mL-1
