PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Activity Comment
RESULT_TYPE,,,,,,,,STRING,STRING
RESULT_DESCR,,,,,,,,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),Additional comments
1,242412257,1186126,CCOC(=O)C1=CC(=CC=C1)NC2=NC(=NC3=CC=CC=C32)C4=CN=CC=C4,Inactive,,,Potential missing data,Activity,Not Active
2,494396787,20963131,COC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NCCN4CCOCC4,Active,,,Potential missing data,Activity,Active
3,494419819,20963220,COC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NCCCN4CCC(CC4)N5CCCCC5,Inactive,,,Potential missing data,Activity,Not Active
