PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Standard Units
19,504824012,172459971,C1=CC=C(C(=C1)[N+](=O)[O-])S(=O)(=O)NCCSC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O,Unspecified,,,,Activity,=,0,%
20,504825307,172460847,C1=CC=C(C=C1)S(=O)(=O)NCCS(=O)(=O)C[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O,Unspecified,,,,Activity,=,48,%
21,504829255,172463560,COC1=CC=C(C=C1)S(=O)(=O)NCC2=CN(N=N2)C[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O,Unspecified,,,,Activity,=,63,%
22,504829506,172463748,CCN(CC1=CN(N=N1)C[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O)S(=O)(=O)C5=CC=C(C=C5)F,Unspecified,,,,Activity,=,93,%
23,504829771,172463947,CCN(CC1=CN(N=N1)C[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O)S(=O)(=O)C5=CC=C(C=C5)C,Unspecified,,,,Activity,=,59,%
24,504832642,172465940,CCN(CCNS(=O)(=O)C1=CC=C(C=C1)C)C[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O,Unspecified,,,,Activity,=,66,%
25,504833938,172466895,CCN(CC1=CN(N=N1)C[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O)S(=O)(=O)C5=CC=C(C=C5)Cl,Unspecified,,,,Activity,=,69,%
26,504835039,172467673,C1=CC(=CC=C1C(F)(F)F)S(=O)(=O)NCC2=CN(N=N2)C[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O,Unspecified,,,,Activity,=,81,%
27,504836125,172468421,CCN(CC1=CN(N=N1)C[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O)S(=O)(=O)C5=CC=CC=C5,Unspecified,,,,Activity,=,84,%
28,504836761,172468886,C1=CC(=CC=C1C(F)(F)F)S(=O)(=O)NCCS(=O)(=O)C[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O,Unspecified,,,,Activity,=,37,%
29,504837032,172469079,C1=CC=C(C=C1)S(=O)(=O)NCCSC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O,Unspecified,,,,Activity,=,13,%
30,504838283,172469958,CC1=CC(=CC=C1)S(=O)(=O)NCC2=CN(N=N2)C[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O,Unspecified,,,,Activity,=,82,%
31,504838773,172470291,C1=CC(=CC=C1[N+](=O)[O-])S(=O)(=O)NCCS(=O)(=O)C[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O,Unspecified,,,,Activity,=,27,%
32,504839367,172470686,C1=CC=C(C=C1)S(=O)(=O)NCC2=CN(N=N2)C[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O,Unspecified,,,,Activity,=,59,%
