PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Activity Comment
RESULT_TYPE,,,,,,,,STRING,STRING
RESULT_DESCR,,,,,,,,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),Additional comments
1,504799125,172442708,CC1(CCC[C@]23[C@@H]1[C@@H]([C@]([C@]45[C@H]2C[C@@H]([C@@H]([C@H]4O)C(=C)C5=O)O)(OC3)O)O)C,Inactive,,,Potential missing data,Activity,Not Active
2,504813966,98114428,CCN1C[C@@]2(CC[C@@H]([C@@]34[C@@H]2C[C@@H]([C@@H]31)[C@]56[C@H]4CC(=O)[C@@H](C5)C(=C)[C@H]6O)O)C,Inactive,,,Potential missing data,Activity,Not Active
3,504816808,172454967,C/C=C(\C)/C(=O)O[C@H]1[C@H]([C@H]2[C@]34C[C@H](C[C@@]5([C@]3([C@H]([C@@H]([C@]26CC(=C)[C@@H]1C6C4N(C5)C)O)O)O)C)O)OC(=O)C7=CC=C(C=C7)O,Inactive,,,Potential missing data,Activity,Not Active
4,504820573,172457580,C/C=C(\C)/C(=O)O[C@H]1[C@H]([C@H]2[C@]34C[C@H](C[C@@]5([C@]3([C@H]([C@@H]([C@]26CC(=C)[C@@H]1C6C4N(C5)C)O)O)O)C)O)OC(=O)/C(=C/C)/C,Inactive,,,Potential missing data,Activity,Not Active
5,504824781,172460491,C/C=C(\C)/C(=O)O[C@H]1[C@H]([C@H]2[C@]34C[C@H](C[C@@]5([C@]3([C@H]([C@@H]([C@]26CC(=C)[C@@H]1C6C4N(C5)C)O)O)O)C)O)OC(=O)/C(=C/CO)/C,Inactive,,,Potential missing data,Activity,Not Active
