PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Standard Units
22,482071850,168287088,C1CN([C@@H](CN1C(=O)C2=C(C=CC(=C2)[N+](=O)[O-])F)C(=O)NCC3=CC=CS3)C4=CC(=C(C=C4)Cl)Cl,Unspecified,,,,Inhibition,=,8,%
23,482076157,168290205,C1CN([C@@H](CN1C(=O)C(F)(F)Cl)C(=O)NCC2=CC=CS2)C3=CC(=C(C=C3)Cl)Cl,Unspecified,,,,Inhibition,=,2,%
24,482076201,168290232,C=CC(=O)N1CCN([C@@H](C1)C(=O)NCC2=CC=CS2)C3=CC(=C(C=C3)Cl)Cl,Unspecified,,,,Inhibition,=,20,%
25,482076331,168290332,C1CN([C@@H](CN1C(=O)CO)C(=O)NCC2=CC=CS2)C3=CC(=C(C=C3)Cl)Cl,Unspecified,,,,Inhibition,=,34,%
26,482077174,168290935,C1CN([C@@H](CN1C(=O)C(=O)C2=CC=CC=C2)C(=O)NCC3=CC=CS3)C4=CC(=C(C=C4)Cl)Cl,Unspecified,,,,Inhibition,=,26,%
27,482080604,168293429,C1CN([C@@H](CN1C(=O)C(Cl)Br)C(=O)NCC2=CC=CS2)C3=CC(=C(C=C3)Cl)Cl,Unspecified,,,,Inhibition,=,6,%
28,482080852,168293611,C=CS(=O)(=O)N1CCN([C@@H](C1)C(=O)NCC2=CC=CS2)C3=CC(=C(C=C3)Cl)Cl,Unspecified,,,,Inhibition,=,4,%
29,482080911,168293656,C1CN([C@@H](CN1C(=O)CC#N)C(=O)NCC2=CC=CS2)C3=CC(=C(C=C3)Cl)Cl,Unspecified,,,,Inhibition,=,9,%
30,482083377,168295128,C1CN([C@@H](CN1C(=O)C(Br)Br)C(=O)NCC2=CC=CS2)C3=CC(=C(C=C3)Cl)Cl,Unspecified,,,,Inhibition,=,24,%
31,482083487,168295201,C1CN([C@@H](CN1C(=O)C(=O)C2=CC=CS2)C(=O)NCC3=CC=CS3)C4=CC(=C(C=C4)Cl)Cl,Unspecified,,,,Inhibition,=,19,%
32,482085010,166642467,C1CN([C@@H](CN1C(=O)CCl)C(=O)NCC2=CC=CS2)C3=CC(=C(C=C3)Cl)Cl,Unspecified,,,,Inhibition,=,99,%
33,482088096,168297834,C1CN([C@@H](CN1C(=O)C2=CC=C(O2)[N+](=O)[O-])C(=O)NCC3=CC=CS3)C4=CC(=C(C=C4)Cl)Cl,Unspecified,,,,Inhibition,=,6,%
