PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Units,Activity Comment
RESULT_TYPE,,,,,,,,STRING,STRING,STRING
RESULT_DESCR,,,,,,,,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),Selected units for 'Standard Type': e.g. concentrations are in nM,Additional comments
1,504794100,167820262,C1=CC(=CC=C1NC(=O)COC(=O)C2=CC(=NN2)C3=COC=C3)Br,Inactive,,,Potential missing data,Inhibition,%,Not Active
2,504796679,166366543,CC1=C(C(=C2N1CCC2)C#N)C(=O)/C=C/C3=CC(=C(C=C3F)O)Br,Inactive,,,Potential missing data,Inhibition,%,Not Active
3,504806338,166366538,CN1C2=CC=CC=C2C(=C1C(=O)NCC3=CC(=C(C=C3)O)[N+](=O)[O-])Br,Inactive,,,Potential missing data,Inhibition,%,Not Active
4,504826263,167875399,C1=CC=C2C(=C1)C(=C(N2)C(=O)NCC3=CC(=C(C=C3)O)[N+](=O)[O-])C#N,Inactive,,,Potential missing data,Inhibition,%,Not Active
