PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Units,Activity Comment
RESULT_TYPE,,,,,,,,STRING,STRING,STRING
RESULT_DESCR,,,,,,,,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),Selected units for 'Standard Type': e.g. concentrations are in nM,Additional comments
1,404718364,10173277,CC1=CC(=CC=C1)/C=N/NC2=CC(=NC(=N2)OCCC3=CC=CC=N3)N4CCOCC4,Unspecified,,,Potential missing data,Inhibition,%,NA
2,482048846,145901438,C1CC2=CN=C(N=C2C3=C(C1)NC4=C3C=C(C=C4)C5=CC=C(C=C5)F)N,Unspecified,,,Potential missing data,Inhibition,%,NA
3,482052578,165368936,CN(C)CC#CC1=CC2=C(C=C1)NC3=C2C4=NC(=NC=C4CCC3)N,Unspecified,,,Potential missing data,Inhibition,%,NA
4,482071545,167312211,C1CCC2=C(C3=C(N2)C=CC(=C3)C4CC4)C5=NC(=NC=C5C1)N,Unspecified,,,Potential missing data,Inhibition,%,NA
