PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Activity Comment
RESULT_TYPE,,,,,,,,STRING,STRING
RESULT_DESCR,,,,,,,,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),Additional comments
1,103396795,57469,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Inactive,,,Potential missing data,Activity,Not Active
2,103481674,159603,CCOCC1=NC2=C(N1CC(C)(C)O)C3=CC=CC=C3N=C2N,Inactive,,,Potential missing data,Activity,Not Active
3,504815343,147986052,CCCCC1=NC2=C(N1CC3=CC=C(C=C3)O)C4=CC=CC=C4N=C2N,Active,,,Potential missing data,Activity,Active
