PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Units,Activity Comment
RESULT_TYPE,,,,,,,,STRING,STRING,STRING
RESULT_DESCR,,,,,,,,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),Selected units for 'Standard Type': e.g. concentrations are in nM,Additional comments
1,504797630,166642415,CCCC[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)/C=C/C(=O)C)NC(=O)OCC2=CC=CC=C2,Inactive,,,Potential missing data,Inhibition,%,Not Active
2,504818922,166642414,CC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC2CC2)NC(=O)OCC3=CC=CC=C3,Inactive,,,Potential missing data,Inhibition,%,Not Active
3,504834805,166642416,CC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC2CCCCC2)NC(=O)OCC3=CC=CC=C3,Inactive,,,Potential missing data,Inhibition,%,Not Active
