PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Activity Comment
RESULT_TYPE,,,,,,,,STRING,STRING
RESULT_DESCR,,,,,,,,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),Additional comments
1,469801577,164611040,C1=CC=C(C=C1)OCCNC2=NC3=C(C(=N2)NC4=CC=CC(=C4)C(F)(F)F)NC=N3,Active,,,Potential missing data,Activity,Active
2,469805378,164613793,C1=CC=C(C=C1)OCCNC2=NC3=C(C(=N2)NNC4=CC(=CC=C4)F)NC=N3,Active,,,Potential missing data,Activity,Active
3,469818928,164623586,C1=CC=C(C=C1)OCCNC2=NC3=C(C(=N2)N=NC4=CC(=CC=C4)F)NC=N3,Active,,,Potential missing data,Activity,Active
