reactants,products,reactionString,ruleName
CO[C@@H]1C(=O)OC(=CC=O)[C@@H]1O,C=C1OC(=O)[C@@H](OC)[C@@]1(O)C=O,CO[C@@H]1C(=O)OC(=CC=O)[C@@H]1O >> C=C1OC(=O)[C@@H](OC)[C@@]1(O)C=O,rule0028_51
CO[C@@H]1C(=O)OC(=CC(C)O)[C@@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CO[C@@H]1C(=O)OC(=CC(C)(C)O)[C@@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CO[C@@H]1C(=O)OC(=CC(C)O)[C@@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CO[C@@H]1C(=O)OC(=CC(C)(C)O)[C@@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12
CO[C@@H]1C(=O)OC(=CC(C)O)[C@@H]1O.CO[C@@H]1C(=O)OC(=CC(C)O)[C@@H]1O,CO[C@@H]1C(=O)OC(=CCO)[C@@H]1O.CO[C@@]1(C)C(=O)OC(=CC(C)O)[C@@H]1O,CO[C@@H]1C(=O)OC(=CC(C)O)[C@@H]1O.CO[C@@H]1C(=O)OC(=CC(C)O)[C@@H]1O >> CO[C@@H]1C(=O)OC(=CCO)[C@@H]1O.CO[C@@]1(C)C(=O)OC(=CC(C)O)[C@@H]1O,rule0126_2
CO[C@@H]1C(=O)OC(=CC=O)[C@@H]1O,C=C1OC(=O)[C@](C=O)(OC)[C@H]1O,CO[C@@H]1C(=O)OC(=CC=O)[C@@H]1O >> C=C1OC(=O)[C@](C=O)(OC)[C@H]1O,rule0028_51
COCC=C1OC(=O)[C@@H](OC)[C@H]1O.O,CO.CO[C@@H]1C(=O)OC(=CCO)[C@@H]1O,COCC=C1OC(=O)[C@@H](OC)[C@H]1O.O >> CO.CO[C@@H]1C(=O)OC(=CCO)[C@@H]1O,rule0007_203
CO[C@@H]1C(=O)OC(=CCCl)[C@@H]1O,C=C1OC(=O)[C@@H](OCCCl)[C@H]1O,CO[C@@H]1C(=O)OC(=CCCl)[C@@H]1O >> C=C1OC(=O)[C@@H](OCCCl)[C@H]1O,rule0028_51
CO[C@@H]1C(=O)OC(=CC=O)[C@@H]1O.O,CO.O=CC=C1OC(=O)[C@@H](O)[C@H]1O,CO[C@@H]1C(=O)OC(=CC=O)[C@@H]1O.O >> CO.O=CC=C1OC(=O)[C@@H](O)[C@H]1O,rule0007_203
C=C1OC(=O)[C@@H](OC)[C@@]1(O)CO.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,C=C1OC(=O)[C@@H](O)[C@@]1(O)CO.C=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=C1OC(=O)[C@@H](OC)[C@@]1(O)CO.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> C=C1OC(=O)[C@@H](O)[C@@]1(O)CO.C=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0491_2
C=C1OC(=O)[C@@H](OCCO)[C@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,C=C1OC(=O)[C@@H](OC(C)CO)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C=C1OC(=O)[C@@H](OCCO)[C@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> C=C1OC(=O)[C@@H](OC(C)CO)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12
C=C1OC(=O)[C@@H](OC)[C@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=C1OC(=O)[C@@H](OC=O)[C@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,C=C1OC(=O)[C@@H](OC)[C@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O >> C=C1OC(=O)[C@@H](OC=O)[C@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,rule0165_2
CO[C@@H]1C(=O)OC(=CCO)[C@@H]1O.Cl,CO[C@@H]1C(=O)OC(=CCCl)[C@@H]1O.O,CO[C@@H]1C(=O)OC(=CCO)[C@@H]1O.Cl >> CO[C@@H]1C(=O)OC(=CCCl)[C@@H]1O.O,rule0183_6
CO[C@@H]1C(=O)OC(=C(C)CO)[C@@H]1O.CO[C@@H]1C(=O)OC(=C(C)CO)[C@@H]1O,CCC(CO)=C1OC(=O)[C@@H](OC)[C@H]1O.CO[C@@H]1C(=O)OC(=CCO)[C@@H]1O,CO[C@@H]1C(=O)OC(=C(C)CO)[C@@H]1O.CO[C@@H]1C(=O)OC(=C(C)CO)[C@@H]1O >> CCC(CO)=C1OC(=O)[C@@H](OC)[C@H]1O.CO[C@@H]1C(=O)OC(=CCO)[C@@H]1O,rule0126_2
