reactants,products,reactionString,ruleName
C[C@H](N)C(=O)NCCC=C1OC(=O)C(C)(O)C1=O.C[C@H](N)C(=O)NCCC=C1OC(=O)C(C)(O)C1=O,CC1(O)C(=O)OC(=CCCNC(=O)CN)C1=O.CC[C@H](N)C(=O)NCCC=C1OC(=O)C(C)(O)C1=O,C[C@H](N)C(=O)NCCC=C1OC(=O)C(C)(O)C1=O.C[C@H](N)C(=O)NCCC=C1OC(=O)C(C)(O)C1=O >> CC1(O)C(=O)OC(=CCCNC(=O)CN)C1=O.CC[C@H](N)C(=O)NCCC=C1OC(=O)C(C)(O)C1=O,rule0126_2
C[C@H](N)[C@](C)(C=C1OC(=O)C(O)C1=O)CNC=O.C[C@H](N)[C@](C)(C=C1OC(=O)C(O)C1=O)CNC=O,CC(C)(N)[C@](C)(C=C1OC(=O)C(O)C1=O)CNC=O.C[C@](C=C1OC(=O)C(O)C1=O)(CN)CNC=O,C[C@H](N)[C@](C)(C=C1OC(=O)C(O)C1=O)CNC=O.C[C@H](N)[C@](C)(C=C1OC(=O)C(O)C1=O)CNC=O >> CC(C)(N)[C@](C)(C=C1OC(=O)C(O)C1=O)CNC=O.C[C@](C=C1OC(=O)C(O)C1=O)(CN)CNC=O,rule0126_2
C[C@H](N)C(O)NC[C@@]1(C)C=C2OC(=O)C(O1)C2=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,C[C@H](N)C(=O)NC[C@@]1(C)C=C2OC(=O)C(O1)C2=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,C[C@H](N)C(O)NC[C@@]1(C)C=C2OC(=O)C(O1)C2=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1 >> C[C@H](N)C(=O)NC[C@@]1(C)C=C2OC(=O)C(O1)C2=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,rule0002_152
CC[C@H](C=C1OC(=O)C(O)C1=O)CNC(=O)[C@H](C)N,CC(=C1OC(=O)C(O)C1=O)[C@@H](C)CNC(=O)[C@H](C)N,CC[C@H](C=C1OC(=O)C(O)C1=O)CNC(=O)[C@H](C)N >> CC(=C1OC(=O)C(O)C1=O)[C@@H](C)CNC(=O)[C@H](C)N,rule0028_51
C#N.C[C@@H](C=O)C=C1OC(=O)C(O)C1=O,C[C@H](C=C1OC(=O)C(O)C1=O)C(O)C#N,C#N.C[C@@H](C=O)C=C1OC(=O)C(O)C1=O >> C[C@H](C=C1OC(=O)C(O)C1=O)C(O)C#N,rule0393_9
CC[C@H](N)C(=O)NCCC=C1OC(=O)C(O)C1=O,CC[C@H](N)C(CC=C1OC(=O)C(O)C1=O)NC=O,CC[C@H](N)C(=O)NCCC=C1OC(=O)C(O)C1=O >> CC[C@H](N)C(CC=C1OC(=O)C(O)C1=O)NC=O,rule0028_51
CN[C@@H](C)C(=O)NC[C@H](C)C=C1OC(=O)C(O)C1=O,CCNCC(=O)NC[C@H](C)C=C1OC(=O)C(O)C1=O,CN[C@@H](C)C(=O)NC[C@H](C)C=C1OC(=O)C(O)C1=O >> CCNCC(=O)NC[C@H](C)C=C1OC(=O)C(O)C1=O,rule0028_51
C[C@H](N)C(=O)O.C[C@H](N)C(=O)O,C[C@H](NC(O)(O)[C@H](C)N)C(=O)O,C[C@H](N)C(=O)O.C[C@H](N)C(=O)O >> C[C@H](NC(O)(O)[C@H](C)N)C(=O)O,rule0483_3
C[C@H](N)C(NC=O)[C@H](C)C=C1OC(=O)C(O)C1=O.C[C@H](N)C(NC=O)[C@H](C)C=C1OC(=O)C(O)C1=O,CC[C@H](N)C(NC=O)[C@H](C)C=C1OC(=O)C(O)C1=O.C[C@H](C=C1OC(=O)C(O)C1=O)C(CN)NC=O,C[C@H](N)C(NC=O)[C@H](C)C=C1OC(=O)C(O)C1=O.C[C@H](N)C(NC=O)[C@H](C)C=C1OC(=O)C(O)C1=O >> CC[C@H](N)C(NC=O)[C@H](C)C=C1OC(=O)C(O)C1=O.C[C@H](C=C1OC(=O)C(O)C1=O)C(CN)NC=O,rule0126_2
C[C@H](C=C1OC(=O)C(O)([C@H](C)N)C1=O)CNC=O.O=P(O)(O)O,C[C@H](C=C1OC(=O)C(O)([C@H](C)N)C1=O)CN.O=COP(=O)(O)O,C[C@H](C=C1OC(=O)C(O)([C@H](C)N)C1=O)CNC=O.O=P(O)(O)O >> C[C@H](C=C1OC(=O)C(O)([C@H](C)N)C1=O)CN.O=COP(=O)(O)O,rule0099_4
C[C@H](C=C1OC(=O)C(O)C1=O)CNC1=N[C@H]1C.C[C@H](C=C1OC(=O)C(O)C1=O)CNC1=N[C@H]1C,CC(=C1OC(=O)C(O)C1=O)[C@@H](C)CNC1=N[C@H]1C.C[C@@H]1N=C1NCCC=C1OC(=O)C(O)C1=O,C[C@H](C=C1OC(=O)C(O)C1=O)CNC1=N[C@H]1C.C[C@H](C=C1OC(=O)C(O)C1=O)CNC1=N[C@H]1C >> CC(=C1OC(=O)C(O)C1=O)[C@@H](C)CNC1=N[C@H]1C.C[C@@H]1N=C1NCCC=C1OC(=O)C(O)C1=O,rule0126_2
CCC=C1OC(=O)C(O)(CNC(=O)[C@H](C)N)C1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CCC=C1OC(=O)C(O)(CNC(=O)[C@H](C)NC)C1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CCC=C1OC(=O)C(O)(CNC(=O)[C@H](C)N)C1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CCC=C1OC(=O)C(O)(CNC(=O)[C@H](C)NC)C1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0034_41
CCC=C1OC(=O)C(O)(CNC(=O)[C@H](C)N)C1=O,CC=C1OC(=O)C(O)(CNC(=O)C(C)(C)N)C1=O,CCC=C1OC(=O)C(O)(CNC(=O)[C@H](C)N)C1=O >> CC=C1OC(=O)C(O)(CNC(=O)C(C)(C)N)C1=O,rule0028_51
C[C@H](C=C1OC(=O)C(O)C1=O)CNC1=[NH+][C@H]1C.C[C@H](C=C1OC(=O)C(O)C1=O)CNC1=[NH+][C@H]1C,C[C@@H]1[NH+]=C1NCCC=C1OC(=O)C(O)C1=O.C[C@H](C=C1OC(=O)C(O)C1=O)CNC1=[NH+]C1(C)C,C[C@H](C=C1OC(=O)C(O)C1=O)CNC1=[NH+][C@H]1C.C[C@H](C=C1OC(=O)C(O)C1=O)CNC1=[NH+][C@H]1C >> C[C@@H]1[NH+]=C1NCCC=C1OC(=O)C(O)C1=O.C[C@H](C=C1OC(=O)C(O)C1=O)CNC1=[NH+]C1(C)C,rule0126_2
