reactants,products,reactionString,ruleName,rxn_str,feasibilityScore_rule1,feasibilityLabel_rule1,feasibilityScore_rule2,feasibilityLabel_rule2,feasibilityScore_rule3,feasibilityLabel_rule3,feasibilityScore_rule4,feasibilityLabel_rule4
Cc1cccc(C=C2OC(=O)CC2=O)c1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CC1=CC(C=C2OC(=O)CC2=O)=CC2OC12.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,Cc1cccc(C=C2OC(=O)CC2=O)c1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CC1=CC(C=C2OC(=O)CC2=O)=CC2OC12.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0951_1,Cc1cccc(C=C2OC(=O)CC2=O)c1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>CC1=CC(C=C2OC(=O)CC2=O)=CC2OC12.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,0.16492775,0,0.09057118,0,0.35428017,0,0.46605375,0
O=C1CC(=O)C(=CCc2cccc(O)c2)O1,Cc1cc(O)cc(C=C2OC(=O)CC2=O)c1,O=C1CC(=O)C(=CCc2cccc(O)c2)O1 >> Cc1cc(O)cc(C=C2OC(=O)CC2=O)c1,rule0028_51,O=C1CC(=O)C(=CCc2cccc(O)c2)O1>>Cc1cc(O)cc(C=C2OC(=O)CC2=O)c1,0.20448893,0,0.10529265,0,0.37268558,0,0.13218476,0
O.O=C1CC(O)OC1=CC(O)c1ccccc1,OC(=C1OC(O)CC1O)C(O)c1ccccc1,O.O=C1CC(O)OC1=CC(O)c1ccccc1 >> OC(=C1OC(O)CC1O)C(O)c1ccccc1,rule0070_6,O.O=C1CC(O)OC1=CC(O)c1ccccc1>>OC(=C1OC(O)CC1O)C(O)c1ccccc1,0.0018294584,0,0.0014721334,0,0.021484802,0,0.027339425,0
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C1CC(=O)C(=CCc2ccc(O)cc2)O1.O=O,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C1CC(=O)C(=CCc2ccc(O)c(O)c2)O1,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C1CC(=O)C(=CCc2ccc(O)cc2)O1.O=O >> NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C1CC(=O)C(=CCc2ccc(O)c(O)c2)O1,rule0004_09,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C1CC(=O)C(=CCc2ccc(O)cc2)O1.O=O>>NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C1CC(=O)C(=CCc2ccc(O)c(O)c2)O1,0.22943927,0,0.33902997,0,0.70783097,1,0.9282132,1
O=C1CC(=O)C(=CC(O)c2ccccc2)O1.OO,O.O=C1CC(=O)C(=CC(O)c2ccc(O)cc2)O1,O=C1CC(=O)C(=CC(O)c2ccccc2)O1.OO >> O.O=C1CC(=O)C(=CC(O)c2ccc(O)cc2)O1,rule1165_2,O=C1CC(=O)C(=CC(O)c2ccccc2)O1.OO>>O.O=C1CC(=O)C(=CC(O)c2ccc(O)cc2)O1,0.37125245,0,0.24278836,0,0.51992375,0,0.45980647,0
CC=C1OC(=O)CC1=O.CC=C1OC(=O)CC1=O,C=C1OC(=O)CC1=O.CC(C)=C1OC(=O)CC1=O,CC=C1OC(=O)CC1=O.CC=C1OC(=O)CC1=O >> C=C1OC(=O)CC1=O.CC(C)=C1OC(=O)CC1=O,rule0126_2,CC=C1OC(=O)CC1=O.CC=C1OC(=O)CC1=O>>C=C1OC(=O)CC1=O.CC(C)=C1OC(=O)CC1=O,0.92865926,1,0.7903816,1,0.42053404,0,0.6362753,0
O.O=C1CC(=O)C(=CCc2ccc(O)cc2)O1,O=C1CC(=O)C(O)(CCc2ccc(O)cc2)O1,O.O=C1CC(=O)C(=CCc2ccc(O)cc2)O1 >> O=C1CC(=O)C(O)(CCc2ccc(O)cc2)O1,rule0020_19,O.O=C1CC(=O)C(=CCc2ccc(O)cc2)O1>>O=C1CC(=O)C(O)(CCc2ccc(O)cc2)O1,0.7047637,1,0.046060357,0,0.8275943,1,0.047936585,0
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C1CC(O)C(=CC(O)c2ccccc2)O1.O=O,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O.O=C1CC(O)C(=CC(=O)c2ccccc2)O1,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C1CC(O)C(=CC(O)c2ccccc2)O1.O=O >> NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O.O=C1CC(O)C(=CC(=O)c2ccccc2)O1,rule0073_5,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C1CC(O)C(=CC(O)c2ccccc2)O1.O=O>>NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O.O=C1CC(O)C(=CC(=O)c2ccccc2)O1,0.09102466,0,0.044277914,0,0.65435195,1,0.46074864,0
O.O=C1CC(=O)C(=CCc2ccccc2O)O1,O=C(O)CC(=O)C(O)=CCc1ccccc1O,O.O=C1CC(=O)C(=CCc2ccccc2O)O1 >> O=C(O)CC(=O)C(O)=CCc1ccccc1O,rule0035_7,O.O=C1CC(=O)C(=CCc2ccccc2O)O1>>O=C(O)CC(=O)C(O)=CCc1ccccc1O,0.77776957,1,0.9455093,1,0.80319256,1,0.1330587,0
O=C(O)CC(=O)C(O)=CCc1ccccc1.OO,O.O=C(O)CC(=O)C(O)=CCc1cccc(O)c1,O=C(O)CC(=O)C(O)=CCc1ccccc1.OO >> O.O=C(O)CC(=O)C(O)=CCc1cccc(O)c1,rule1165_2,O=C(O)CC(=O)C(O)=CCc1ccccc1.OO>>O.O=C(O)CC(=O)C(O)=CCc1cccc(O)c1,0.020027021,0,0.11410884,0,0.017131455,0,0.2937621,0
