"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL2425280";"";"None";"462.58";"1";"7.21";"8a";"Cc1cccc(Oc2nc(-c3ccc(NC(=S)Nc4ccccc4)cc3)nc3ccccc23)c1";"MIC";"'='";"50.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL2427962";"Antibacterial activity against Bacillus cereus MTCC 430";"F";"BAO_0000218";"organism-based format";"Bacillus cereus";"None";"None";"None";"None";"";"";"";"CHEMBL613070";"Bacillus cereus";"Bacillus cereus";"ORGANISM";"CHEMBL2424558";"1";"Scientific Literature";"Med Chem Res";"2013";"None";"";"";"";"50.0"
"CHEMBL2425274";"";"None";"480.96";"1";"7.69";"7b";"Cc1cccc(Oc2nc(-c3ccc(NC(=O)Nc4ccc(Cl)cc4)cc3)nc3ccccc23)c1";"MIC";"'='";"100.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL2427962";"Antibacterial activity against Bacillus cereus MTCC 430";"F";"BAO_0000218";"organism-based format";"Bacillus cereus";"None";"None";"None";"None";"";"";"";"CHEMBL613070";"Bacillus cereus";"Bacillus cereus";"ORGANISM";"CHEMBL2424558";"1";"Scientific Literature";"Med Chem Res";"2013";"None";"";"";"";"100.0"
"CHEMBL2282530";"";"None";"424.44";"1";"5.38";"7d";"Nc1nc(-c2ccc(F)cc2)cc(-c2ccc(Nc3cc(=O)oc4ccccc34)cc2)n1";"MIC";"'='";"12.5";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL3077837";"Antimicrobial activity against Bacillus cereus MTCC 430 assessed as growth inhibition after 24 hr by agar streak dilution method";"F";"BAO_0000218";"organism-based format";"Bacillus cereus";"None";"None";"None";"None";"";"";"";"CHEMBL613070";"Bacillus cereus";"Bacillus cereus";"ORGANISM";"CHEMBL3045446";"1";"Scientific Literature";"Med Chem Res";"2013";"None";"";"";"";"12.5"
"CHEMBL2282492";"";"None";"502.37";"2";"6.00";"6h";"CC(=O)N1N=C(c2ccc(Nc3cc(=O)oc4ccccc34)cc2)CC1c1ccccc1Br";"MIC";"'='";"100.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL3077837";"Antimicrobial activity against Bacillus cereus MTCC 430 assessed as growth inhibition after 24 hr by agar streak dilution method";"F";"BAO_0000218";"organism-based format";"Bacillus cereus";"None";"None";"None";"None";"";"";"";"CHEMBL613070";"Bacillus cereus";"Bacillus cereus";"ORGANISM";"CHEMBL3045446";"1";"Scientific Literature";"Med Chem Res";"2013";"None";"";"";"";"100.0"
"CHEMBL2282561";"";"None";"492.36";"1";"6.54";"6b";"CC(=O)N1N=C(c2ccc(Nc3cc(=O)oc4ccccc34)cc2)CC1c1ccc(Cl)cc1Cl";"MIC";"'='";"12.5";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL3077837";"Antimicrobial activity against Bacillus cereus MTCC 430 assessed as growth inhibition after 24 hr by agar streak dilution method";"F";"BAO_0000218";"organism-based format";"Bacillus cereus";"None";"None";"None";"None";"";"";"";"CHEMBL613070";"Bacillus cereus";"Bacillus cereus";"ORGANISM";"CHEMBL3045446";"1";"Scientific Literature";"Med Chem Res";"2013";"None";"";"";"";"12.5"
"CHEMBL2282555";"";"None";"383.40";"1";"5.14";"5g";"O=C(/C=C/c1ccccc1O)c1ccc(Nc2cc(=O)oc3ccccc23)cc1";"MIC";"'='";"100.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL3077837";"Antimicrobial activity against Bacillus cereus MTCC 430 assessed as growth inhibition after 24 hr by agar streak dilution method";"F";"BAO_0000218";"organism-based format";"Bacillus cereus";"None";"None";"None";"None";"";"";"";"CHEMBL613070";"Bacillus cereus";"Bacillus cereus";"ORGANISM";"CHEMBL3045446";"1";"Scientific Literature";"Med Chem Res";"2013";"None";"";"";"";"100.0"
"CHEMBL3298797";"";"None";"560.82";"2";"8.07";"1c";"CC1(C)CC[C@]2(C(=O)OCc3ccccc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(C=O)[C@@H]5CC[C@]43C)[C@@H]2C1";"MIC";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL3299776";"Antimicrobial activity against Bacillus cereus ATCC 11778 for 24 hrs by microdillution method";"F";"BAO_0000218";"organism-based format";"Bacillus cereus";"None";"None";"None";"None";"";"";"";"CHEMBL613070";"Bacillus cereus";"Bacillus cereus";"ORGANISM";"CHEMBL3297654";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";""
"CHEMBL3298801";"";"None";"633.94";"2";"7.69";"1g";"CC1(C)CC[C@]2(C(=O)OCc3ccccc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(/C=N/NC(N)=S)[C@@H]5CC[C@]43C)[C@@H]2C1";"MIC";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL3299776";"Antimicrobial activity against Bacillus cereus ATCC 11778 for 24 hrs by microdillution method";"F";"BAO_0000218";"organism-based format";"Bacillus cereus";"None";"None";"None";"None";"";"";"";"CHEMBL613070";"Bacillus cereus";"Bacillus cereus";"ORGANISM";"CHEMBL3297654";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";""
"CHEMBL3298798";"";"None";"527.75";"2";"7.24";"1d";"CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2[C@]1(C)/C=N\O";"IZ";"'='";"12.0";"mm";"";"";"";"UO_0000016";"";"";"";"";"0";"CHEMBL3299179";"Antimicrobial activity against Bacillus cereus ATCC 11778 assessed as zone of inhibition at 30 uL for 24 hrs at 30 degC by disk diffusion test";"F";"BAO_0000218";"organism-based format";"Bacillus cereus";"None";"None";"None";"None";"";"";"";"CHEMBL613070";"Bacillus cereus";"Bacillus cereus";"ORGANISM";"CHEMBL3297654";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"12.0"
"CHEMBL1440";"TETRACYCLINE";"4.0";"444.44";"1";"-0.21";"TE30";"CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12";"IZ";"'='";"25.0";"mm";"";"";"";"UO_0000016";"";"";"";"";"0";"CHEMBL3299196";"Antimicrobial activity against Bacillus cereus ATCC 11778 assessed as zone of inhibition at 30 mg for 24 hrs at 30 degC by disk diffusion test";"F";"BAO_0000218";"organism-based format";"Bacillus cereus";"None";"None";"None";"None";"";"";"";"CHEMBL613070";"Bacillus cereus";"Bacillus cereus";"ORGANISM";"CHEMBL3297654";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"25.0"
