reactants,products,reactionString,ruleName
C=CC[C@H]1CC(=CC(C)(O)CC)OC1O,C=CC(C)[C@H]1CC(=CC(O)CC)OC1O,C=CC[C@H]1CC(=CC(C)(O)CC)OC1O >> C=CC(C)[C@H]1CC(=CC(O)CC)OC1O,rule0028_51
CC=CC[C@H]1CC(=CC(C)C)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,CC=CC[C@H]1CC(CC(C)C)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,CC=CC[C@H]1CC(=CC(C)C)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1 >> CC=CC[C@H]1CC(CC(C)C)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,rule0027_62
C=CCC(=C1CCC(=O)O1)C(C)CC,C=CC(C)C(CCC)=C1CCC(=O)O1,C=CCC(=C1CCC(=O)O1)C(C)CC >> C=CC(C)C(CCC)=C1CCC(=O)O1,rule0028_51
C=CC[C@H]1CC(=CCCCC)OC1=O,C=CCC(CCCC)=C1CCC(=O)O1,C=CC[C@H]1CC(=CCCCC)OC1=O >> C=CCC(CCCC)=C1CCC(=O)O1,rule0028_51
C=CC[C@@H](CC(O)=CC(C)CC)C(=O)O,CC=CC[C@@H](CC(O)=CC(C)C)C(=O)O,C=CC[C@@H](CC(O)=CC(C)CC)C(=O)O >> CC=CC[C@@H](CC(O)=CC(C)C)C(=O)O,rule0028_51
C=C(O)C[C@H]1CC(=CC(C)CC)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,C=C(O)C[C@H]1CC(=CC(C)(O)CC)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=C(O)C[C@H]1CC(=CC(C)CC)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> C=C(O)C[C@H]1CC(=CC(C)(O)CC)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13
C=CCCC(C=C1CCC(=O)O1)CC.O,C=CCCC(CC)CC1(O)CCC(=O)O1,C=CCCC(C=C1CCC(=O)O1)CC.O >> C=CCCC(CC)CC1(O)CCC(=O)O1,rule0020_19
C=CCCCC(C)C=C1CCC(=O)O1,CCC=CCC(C)C=C1CCC(=O)O1,C=CCCCC(C)C=C1CCC(=O)O1 >> CCC=CCC(C)C=C1CCC(=O)O1,rule0028_51
C=CC[C@H]1CC(=CC(C)(O)CC)OC1=O.C=CC[C@H]1CC(=CC(C)(O)CC)OC1=O,C=CC[C@H]1CC(=CC(C)(O)C(C)O)OC1=O.C=CC[C@H]1CC(=CC(C)CC)OC1=O,C=CC[C@H]1CC(=CC(C)(O)CC)OC1=O.C=CC[C@H]1CC(=CC(C)(O)CC)OC1=O >> C=CC[C@H]1CC(=CC(C)(O)C(C)O)OC1=O.C=CC[C@H]1CC(=CC(C)CC)OC1=O,rule0150_1
C=CC[C@H]1CC(=CCC(C)C)OC1=O,C=CC[C@@H]1C(=O)OC(=CC)C1C(C)C,C=CC[C@H]1CC(=CCC(C)C)OC1=O >> C=CC[C@@H]1C(=O)OC(=CC)C1C(C)C,rule0028_51
