reactants,products,reactionString,ruleName,rxn_str,feasibilityScore_rule1,feasibilityLabel_rule1,feasibilityScore_rule2,feasibilityLabel_rule2,feasibilityScore_rule3,feasibilityLabel_rule3,feasibilityScore_rule4,feasibilityLabel_rule4
CC=C1C=C(C(C)C)C(=O)O1.O=C=O,CC=C1C=C(C(C)(C)C(=O)O)C(=O)O1,CC=C1C=C(C(C)C)C(=O)O1.O=C=O >> CC=C1C=C(C(C)(C)C(=O)O)C(=O)O1,rule0023_20,CC=C1C=C(C(C)C)C(=O)O1.O=C=O>>CC=C1C=C(C(C)(C)C(=O)O)C(=O)O1,0.008027911,0,0.00059339416,0,0.0288667,0,0.021462133,0
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O.Oc1ccccc1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.OC1=CC=CC2OC12,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O.Oc1ccccc1 >> NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.OC1=CC=CC2OC12,rule0951_1,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O.Oc1ccccc1>>NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.OC1=CC=CC2OC12,0.004006092,0,0.10446408,0,0.20449199,0,0.4398703,0
CC=C1C=C(C(C)C)C(=O)O1,CCC1=CC(=C(C)C)OC1=O,CC=C1C=C(C(C)C)C(=O)O1 >> CCC1=CC(=C(C)C)OC1=O,rule0028_51,CC=C1C=C(C(C)C)C(=O)O1>>CCC1=CC(=C(C)C)OC1=O,0.69783854,1,0.9302235,1,0.7122337,1,0.55597484,0
CC=C1C=C(C(C)C)C(=O)O1.O,CC=C1C=C(C(C)(C)O)C(O)O1,CC=C1C=C(C(C)C)C(=O)O1.O >> CC=C1C=C(C(C)(C)O)C(O)O1,rule0070_6,CC=C1C=C(C(C)C)C(=O)O1.O>>CC=C1C=C(C(C)(C)O)C(O)O1,0.0041669523,0,0.036321238,0,0.016056554,0,0.015731601,0
CC=C1C=C(C(C)C)C(=O)O1.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CC=C1C=C(C(C)CC)C(=O)O1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CC=C1C=C(C(C)C)C(=O)O1.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CC=C1C=C(C(C)CC)C(=O)O1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12,CC=C1C=C(C(C)C)C(=O)O1.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>CC=C1C=C(C(C)CC)C(=O)O1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,0.9864059,1,0.99966,1,0.8352239,1,0.6894693,1
CC=C1C=C(C(C)C)C(=O)O1,CC(=C1C=CC(=O)O1)C(C)C,CC=C1C=C(C(C)C)C(=O)O1 >> CC(=C1C=CC(=O)O1)C(C)C,rule0028_51,CC=C1C=C(C(C)C)C(=O)O1>>CC(=C1C=CC(=O)O1)C(C)C,0.41169098,0,0.31580195,0,0.8359422,1,0.21944064,0
CC=C1C=C(C(C)C)C(=O)O1,CC=C1OC(=O)C=C1C(C)C,CC=C1C=C(C(C)C)C(=O)O1 >> CC=C1OC(=O)C=C1C(C)C,rule0028_51,CC=C1C=C(C(C)C)C(=O)O1>>CC=C1OC(=O)C=C1C(C)C,0.63151187,1,0.8799881,1,0.63097644,1,0.4626591,0
O=O.Oc1ccccc1,O=CC=CC=C(O)C=O,O=O.Oc1ccccc1 >> O=CC=CC=C(O)C=O,rule0052_1,O=O.Oc1ccccc1>>O=CC=CC=C(O)C=O,0.07562003,0,0.44846272,0,0.30198473,0,0.0009810723,0
CC=C1C=C(C(C)C)C(=O)O1,C=C1C=C(C(C)CC)C(=O)O1,CC=C1C=C(C(C)C)C(=O)O1 >> C=C1C=C(C(C)CC)C(=O)O1,rule0028_51,CC=C1C=C(C(C)C)C(=O)O1>>C=C1C=C(C(C)CC)C(=O)O1,0.8134263,1,0.8893181,1,0.7712153,1,0.42534852,0
O=C=O.Oc1ccccc1,O=C(O)c1ccccc1O,O=C=O.Oc1ccccc1 >> O=C(O)c1ccccc1O,rule0023_09,O=C=O.Oc1ccccc1>>O=C(O)c1ccccc1O,0.0074732774,0,0.0007612707,0,0.012716229,0,0.23365013,0
