Canonical_SMILES,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,PAINS_alert,BRENK_alert,NIH_alert,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,PAINS_alert_drugbank_approved_percentile,BRENK_alert_drugbank_approved_percentile,NIH_alert_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile
CCC(CC)C(OC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1)C(CC)CC,399.4680000000002,4.928100000000004,4,2,4.0,0.3829700197358987,2,84.86,0,1,2,0.033301868,0.74937403,0.68699867,0.07002209,0.6094433,0.24387851,0.5260743,0.2188973,0.3053137,0.7060154,0.6899538,0.16152482,0.08213216,0.40726915,0.99954545,0.00503959,0.015247176,0.023948291,0.109538235,0.04627151,0.12415671,0.08537879,0.92381084,0.8015911,0.2723034,0.0039404808,0.08933234,0.3526637,0.026400547,0.46864176,0.80865383,-5.2206564,60.927746,90.32932,38.632652,-9.119295,2.7790713,3.442779,93.85844,-3.2217937,9.781433,65.37785588752197,87.94376098418279,48.55887521968366,61.37082601054482,63.44463971880493,30.896309314587,69.84182776801407,57.9261862917399,47.59226713532514,66.52021089630932,95.07908611599298,9.068541300527242,53.00527240773287,31.739894551845342,50.650263620386646,88.78734622144113,78.55887521968366,90.61511423550088,70.12302284710019,77.4340949033392,81.44112478031636,88.04920913884008,49.10369068541301,45.23725834797892,50.15817223198594,62.49560632688929,28.049209138840077,31.107205623901585,51.84534270650264,76.4499121265378,73.60281195079087,67.59226713532514,86.1511423550088,70.57996485061513,89.63093145869948,68.68189806678383,34.833040421792624,81.93321616871705,81.54657293497364,47.7328646748682,42.84710017574693,79.96485061511424,34.692442882249566,70.43936731107206,87.87346221441126,75.28998242530757,76.06326889279438,70.47451669595783,87.7328646748682,76.37961335676626,47.41652021089632,89.63093145869948
CCC(CC)COC(=O)c1cccc(O[P@@](=O)(O)N[C@@H](C)C(=O)OCC(CC)CC)c1,457.50400000000025,4.716300000000004,6,2,4.0,0.3050328619765109,2,111.16,0,1,2,0.048959743,0.71607435,0.78719103,0.27826232,0.36444208,0.31986055,0.32408574,0.3902009,0.35877174,0.7193473,0.5463894,0.20267093,0.2178837,0.4428305,0.9967734,0.018377392,0.04100244,0.058968794,0.087872684,0.05698363,0.1524351,0.10193839,0.90185374,0.6387445,0.20433965,0.0138923945,0.05465387,0.20658037,0.044690695,0.45647687,0.76539695,-5.175957,82.51353,117.87041,40.20792,-10.591607,2.8991904,3.7785885,97.77795,-3.737348,10.559611,77.11775043936731,86.08084358523726,72.46045694200352,61.37082601054482,63.44463971880493,20.667838312829527,69.84182776801407,74.30579964850615,47.59226713532514,66.52021089630932,95.07908611599298,13.005272407732866,49.73637961335677,48.154657293497365,71.42355008787347,78.69947275922672,89.38488576449913,82.21441124780317,81.86291739894553,80.21089630931459,83.47978910369069,84.3585237258348,60.03514938488577,71.9859402460457,52.337434094903344,47.45166959578208,63.8664323374341,69.98242530755712,64.92091388400704,73.35676625659052,77.99648506151144,75.21968365553603,88.15465729349737,65.65905096660809,83.02284710017575,62.00351493848858,57.89103690685413,74.1652021089631,74.30579964850615,58.24253075571178,41.30052724077329,76.27416520210897,36.94200351493849,80.94903339191565,93.14586994727593,75.85237258347979,65.97539543057997,77.57469244288225,92.16168717047452,84.53427065026362,37.609841827768015,91.03690685413008
CCC(CC)COC(O)[C@](C)(O)N[P@](=O)(O)Oc1ccccc1,347.34800000000007,2.2351,5,4,4.0,0.3795763917017331,3,108.25,0,2,4,0.08731567,0.6671446,0.7999059,0.03753686,0.10966822,0.18418148,0.045421377,0.26479355,0.21215436,0.40752107,0.07460987,0.12249367,0.118314624,0.1830391,0.96922624,0.0077436105,0.035664894,0.016457902,0.029445708,0.021401515,0.10775318,0.049084924,0.65555745,0.21478395,0.08928313,0.002570848,0.01945207,0.07302815,0.012744891,0.5113761,0.46955603,-5.445075,31.716253,40.435814,4.524915,-13.623663,2.7085352,2.0957923,77.485085,-1.7128655,4.117751,52.89982425307558,48.1195079086116,61.880492091388405,86.90685413005274,63.44463971880493,30.474516695957824,76.60808435852373,72.82952548330405,47.59226713532514,87.9261862917399,99.68365553602813,24.46397188049209,45.659050966608085,50.61511423550088,43.65553602811951,53.35676625659051,66.39718804920915,54.27065026362039,74.30579964850615,71.95079086115993,46.95957820738138,54.20035149384886,37.85588752196837,55.43057996485062,32.337434094903344,33.63796133567663,40.31634446397189,64.4639718804921,46.643233743409496,55.2548330404218,56.239015817223205,60.56239015817224,79.75395430579965,41.23022847100176,63.3743409490334,40.84358523725835,27.978910369068544,54.376098418277685,59.82425307557119,33.98945518453427,48.471001757469246,60.98418277680141,25.237258347978912,50.08787346221442,62.03866432337435,30.228471001757477,44.00702987697716,66.32688927943761,64.00702987697716,53.5676625659051,74.83304042179263,69.73637961335677
CCC(CCO)COC(O)[C@H](C)N[P@@](=O)(Oc1ccccc1)OP(=O)(O)O,427.3270000000001,2.0045,7,5,4.0,0.2331495177206055,4,154.77999999999997,0,2,3,0.026859904,0.44999376,0.5767971,0.09284943,0.24089012,0.120311454,0.13399234,0.06540756,0.30247992,0.18265606,0.08438044,0.29644775,0.123249635,0.2917698,0.48666978,0.008375706,0.044506155,0.026178548,0.028144008,0.042354483,0.18944092,0.028301965,0.111689724,0.10052619,0.10947843,0.00407332,0.010118094,0.021203607,0.011233108,0.39050636,0.3091837,-6.114358,12.052763,44.35592,5.2537827,-18.505878,2.7872455,1.1937816,76.96321,-1.3732184,1.9099476,71.52899824253076,44.63971880492092,79.85940246045695,91.493848857645,63.44463971880493,13.778558875219684,81.28295254833041,86.50263620386644,47.59226713532514,87.9261862917399,98.89279437609842,7.029876977152901,29.314586994727595,20.77328646748682,54.41124780316345,68.96309314586995,45.51845342706503,70.15817223198594,35.465729349736385,77.36379613356767,24.99121265377856,55.782073813708266,76.48506151142355,56.52021089630932,42.53075571177505,15.395430579964852,42.1792618629174,73.1810193321617,53.25131810193322,54.79789103690686,71.9859402460457,82.10896309314587,72.79437609841828,17.820738137082603,53.00527240773287,46.467486818980674,35.32513181019333,41.58172231985941,43.30404217926187,31.634446397188054,32.61862917398946,51.00175746924429,12.372583479789103,27.94376098418278,64.74516695957821,31.45869947275923,20.351493848857647,71.0017574692443,48.1195079086116,52.86467486818981,79.0158172231986,54.48154657293498
C[C@H](N[P@](=O)(O)Oc1ccccc1)C(=O)O,245.171,1.2285,3,3,4.0,0.6749823827583238,2,95.86,0,1,2,0.049388576,0.67381155,0.7293088,0.046765525,0.10336529,0.20174854,0.053946365,0.05311512,0.096436694,0.13720952,0.004498124,0.3512787,0.19641379,0.30995792,0.73079795,0.009651434,0.037810057,0.02769788,0.0075604864,0.024659954,0.117384315,0.024667857,0.123683676,0.01392334,0.06604734,0.008278051,0.009701801,0.008002362,0.012221905,0.3508843,0.084309466,-5.921218,-5.302166,5.5613546,-1.8444862,-15.379946,2.7301502,-0.40881476,56.796772,-0.9284798,-0.6491293,26.04569420035149,34.41124780316345,32.653778558875224,78.20738137082601,63.44463971880493,70.96660808435853,69.84182776801407,65.27240773286468,47.59226713532514,66.52021089630932,95.07908611599298,13.145869947275925,46.29173989455185,37.4340949033392,46.08084358523726,52.44288224956064,70.19332161687171,56.20386643233744,31.353251318101936,59.75395430579965,20.316344463971884,28.22495606326889,83.23374340949034,69.38488576449913,44.07732864674868,20.316344463971884,46.36203866432338,66.92442882249561,54.23550087873463,35.95782073813709,59.19156414762743,65.09666080843586,70.896309314587,18.453427065026364,35.67662565905097,33.32161687170475,46.88927943760984,40.66783831282953,33.53251318101933,33.32161687170475,27.416520210896312,29.630931458699475,15.430579964850615,11.56414762741652,29.490333919156416,19.297012302284717,33.07557117750439,68.11950790861161,24.850615114235502,33.427065026362044,84.4639718804921,29.103690685413007
CCC(CC)COC(=O)[C@H](C)N(C)[P@@](=O)(Oc1ccccc1)OP(=O)(O)O,423.33900000000006,3.582500000000003,6,2,4.0,0.4060014788713935,2,122.60000000000002,0,1,2,0.045472432,0.49939042,0.6718839,0.17717,0.43092364,0.29585132,0.30524412,0.100389004,0.34333557,0.37416476,0.21295822,0.41917235,0.18306623,0.44828576,0.7184898,0.016148569,0.045207255,0.060387123,0.10603464,0.10406445,0.25441533,0.13730268,0.32028276,0.26807284,0.24491176,0.016409706,0.04484449,0.15824586,0.044712353,0.45288116,0.42592472,-5.610245,19.327631,54.243195,9.751746,-13.463298,2.951444,1.9736135,89.455605,-1.8072729,2.009946,70.68541300527241,70.68541300527241,72.46045694200352,61.37082601054482,63.44463971880493,33.708260105448154,69.84182776801407,79.7188049209139,47.59226713532514,66.52021089630932,95.07908611599298,12.33743409490334,32.93497363796134,29.314586994727595,63.58523725834799,82.56590509666081,86.88927943760984,81.40597539543059,47.7328646748682,79.5079086115993,43.55008787346222,68.7170474516696,88.8224956063269,67.45166959578208,52.54833040421793,20.07029876977153,60.77328646748683,73.60281195079087,65.37785588752197,76.06326889279438,86.99472759226714,87.90861159929702,91.24780316344464,26.92442882249561,66.88927943760984,66.4323374340949,60.98418277680141,70.29876977152901,70.19332161687171,58.24253075571178,40.94903339191565,58.734622144112485,21.51142355008788,36.555360281195085,71.66959578207381,39.43760984182777,44.81546572934974,79.82425307557118,62.03866432337435,68.50615114235501,73.77855887521969,55.43057996485062
CCC(CC)(CC)COC(=O)O,174.23999999999998,2.897400000000001,2,1,4.0,0.6516869084296874,0,46.53,0,0,0,0.022764124,0.77926415,0.84981215,0.011303529,0.015668636,0.1676791,0.009694322,0.17196056,0.029163862,0.2034363,0.0003821426,0.24987468,0.04732246,0.104936145,0.97074634,0.0041477764,0.010592055,0.00091382983,0.0013850885,0.0133686615,0.07158059,0.009888545,0.6273628,0.006810884,0.02627562,0.000724974,0.0051804218,0.0036579235,0.003291355,0.64726657,0.06053117,-4.2260756,86.741066,39.317036,1.4088945,-5.2442384,1.7816627,0.88016856,71.431435,-2.6190522,2.8459284,13.42706502636204,59.75395430579965,17.10017574692443,36.59050966608085,63.44463971880493,67.17047451669596,22.601054481546576,28.26010544815466,47.59226713532514,25.869947275922677,37.188049209138846,6.1862917398945525,55.2548330404218,63.26889279437611,31.45869947275923,22.24956063268893,62.00351493848858,31.282952548330407,64.04217926186293,40.87873462214412,26.99472759226714,12.02108963093146,68.6115992970123,31.07205623901582,19.859402460456945,33.81370826010545,23.7609841827768,19.613356766256597,8.400702987697716,14.0597539543058,44.04217926186292,40.24604569420036,58.03163444639719,39.82425307557118,29.806678383128297,14.13005272407733,11.775043936731109,28.752196836555363,25.237258347978912,15.219683655536029,66.92442882249561,26.32688927943761,94.8681898066784,82.7768014059754,61.37082601054482,24.67486818980668,92.79437609841828,13.216168717047452,43.831282952548335,47.45166959578208,59.54305799648507,61.82776801405976
O=CO,46.025,-0.2991999999999999,1,1,4.0,0.3801607209681124,0,37.3,0,1,0,0.18465893,0.9024768,0.8637613,0.004112863,0.004385279,0.16115302,0.0017032356,0.040847816,0.0021147705,0.12097813,7.31672e-05,0.44519854,0.059659876,0.26465103,0.97717667,0.006503892,0.0068723196,0.002825762,0.00050615455,0.0037128865,0.027281452,0.00537827,0.40977517,0.0004837438,0.036959518,0.0025068477,0.007930212,0.0009663144,0.005363234,0.5771419,0.0074017895,-4.4421377,19.740423,-36.64587,-2.4625547,-8.317995,1.4735628,-1.7764807,21.48381,0.7003375,-0.691728,1.124780316344464,19.191564147627417,6.854130052724078,36.59050966608085,63.44463971880493,30.615114235500883,22.601054481546576,19.68365553602812,47.59226713532514,66.52021089630932,37.188049209138846,44.28822495606328,69.13884007029877,66.95957820738138,23.09314586994728,7.627416520210897,59.96485061511424,12.231985940246046,26.959578207381373,6.818980667838313,18.34797891036907,4.112478031634447,90.4042179261863,36.20386643233744,40.66783831282953,35.114235500878735,35.254833040421794,11.107205623901583,18.4182776801406,6.502636203866433,13.42706502636204,4.674868189806679,46.74868189806679,30.36906854130053,9.103690685413008,20.421792618629176,27.135325131810195,36.344463971880494,12.548330404217928,21.195079086116,57.29349736379614,4.569420035149386,85.51845342706504,36.90685413005273,1.616871704745167,18.031634446397188,81.6871704745167,4.710017574692444,10.017574692442883,9.91212653778559,98.5237258347979,28.681898066783837
OC12C=CC=CC1O2,110.11199999999998,0.1997999999999999,2,1,4.0,0.4516626960574946,2,32.76,0,1,1,0.4332983,0.94909686,0.92626905,0.12450248,0.084399655,0.17121986,0.0063102446,0.13958095,0.009181791,0.29624754,0.0019217739,0.10256119,0.026615635,0.18281794,0.9998438,0.004964544,0.009544658,0.0134915635,0.006160603,0.008293045,0.062181365,0.004583175,0.9257879,0.0034490179,0.052848686,0.004858313,0.015852556,0.01395199,0.0067910897,0.74599725,0.04020858,-4.338402,17.340918,-12.934402,11.648994,-8.354907,2.9877367,0.57032806,27.420559,-0.33352566,0.383641,4.586994727592267,24.710017574692444,17.10017574692443,36.59050966608085,63.44463971880493,39.85940246045695,69.84182776801407,16.660808435852374,47.59226713532514,66.52021089630932,83.09314586994728,72.9701230228471,78.03163444639719,88.50615114235502,59.156414762741655,48.99824253075572,62.84710017574693,25.237258347978912,58.69947275922672,24.04217926186292,37.188049209138846,22.31985940246046,30.966608084358526,16.977152899824254,32.337434094903344,70.96660808435853,27.6274165202109,17.152899824253076,44.32337434094904,32.653778558875224,30.298769771529003,32.68892794376099,43.831282952548335,71.31810193321617,24.18277680140598,28.7170474516696,37.85588752196837,50.15817223198594,38.91036906854131,24.253075571177508,78.4182776801406,21.51142355008788,90.7908611599297,33.919156414762746,12.899824253075572,42.95254833040422,81.30052724077329,81.33567662565906,39.789103690685415,13.673110720562391,91.59929701230227,38.91036906854131
CCC(CC)COC(=O)[C@H](C)N[P@@](=O)(OC1(O)C=CC=CC1O)OP(=O)(O)O,443.3260000000001,1.3533999999999993,8,5,4.0,0.1772623626469814,4,171.85,0,2,2,0.093380556,0.36450282,0.4011503,0.0149802985,0.15767075,0.052931983,0.052535415,0.03832852,0.20035262,0.2162529,0.094599865,0.15914308,0.12958777,0.13922593,0.21644053,0.022022601,0.07489653,0.01220191,0.032123692,0.09151032,0.22532454,0.015683062,0.0701575,0.06866856,0.17066866,0.009825749,0.020336017,0.020361656,0.033595797,0.4065188,0.25452358,-6.111031,12.63887,54.43277,4.7892838,-19.141102,2.9505212,1.4870071,79.71984,-1.4382718,-0.17117901,74.48154657293497,36.13356766256591,84.51669595782074,91.493848857645,63.44463971880493,9.806678383128297,81.28295254833041,88.99824253075572,47.59226713532514,87.9261862917399,95.07908611599298,26.01054481546573,22.95254833040422,12.583479789103691,34.481546572934974,60.52724077328647,23.2688927943761,55.99297012302285,25.869947275922677,71.31810193321617,28.50615114235501,57.22319859402461,48.471001757469246,57.750439367311074,25.483304042179263,10.439367311072058,68.57644991212655,86.88927943760984,42.56590509666081,56.66080843585237,85.58875219683657,85.83479789103691,64.67486818980669,15.325131810193325,49.03339191564148,57.71528998242531,50.72056239015818,55.50087873462215,42.7768014059754,52.54833040421793,34.692442882249566,46.85413005272408,12.442882249560634,28.752196836555363,71.70474516695958,30.68541300527241,18.34797891036907,79.82425307557118,53.32161687170475,55.67662565905097,78.20738137082601,33.81370826010545
CCCCOC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1CC,329.3330000000001,3.0496000000000016,4,2,4.0,0.4113987581607325,2,84.86,0,2,2,0.09872095,0.80579567,0.82772094,0.34716758,0.5367694,0.3662009,0.2810271,0.30317146,0.19508706,0.62521756,0.31616935,0.19514623,0.116688415,0.48238507,0.9989885,0.012517758,0.029966757,0.10034867,0.10925587,0.043507405,0.14772066,0.119361505,0.9173137,0.46187925,0.2170517,0.020636255,0.059030294,0.27460983,0.051938497,0.48332056,0.5550584,-5.1132708,52.29237,62.20581,0.58274996,-10.065085,2.8211064,2.6133137,83.11675,-2.16918,3.346637,48.99824253075572,61.968365553602816,48.55887521968366,61.37082601054482,63.44463971880493,34.41124780316345,69.84182776801407,57.9261862917399,47.59226713532514,87.9261862917399,95.07908611599298,27.10017574692443,57.750439367311074,57.4340949033392,74.86818980667839,86.57293497363797,93.4622144112478,80.17574692442884,77.01230228471002,71.17750439367312,70.43936731107206,75.04393673110721,57.9261862917399,55.07908611599297,54.833040421792624,56.30931458699473,53.46221441124781,56.52021089630932,71.14235500878735,76.41476274165203,72.44288224956064,73.77855887521969,89.87697715289983,68.96309314586995,76.27416520210897,63.72583479789104,64.92091388400704,75.64147627416521,77.85588752196837,61.05448154657294,44.63971880492092,65.79964850615114,39.789103690685415,65.5536028119508,76.06326889279438,23.304042179261867,70.22847100175747,73.28646748681899,73.0755711775044,59.12126537785589,68.11950790861161,65.27240773286468
O=P(O)(O)Oc1ccccc1,174.092,1.1581,2,2,4.0,0.6598442426208292,0,66.76,0,1,1,0.007072075,0.600773,0.7039359,0.01280586,0.040197603,0.20810941,0.025056649,0.027918687,0.039359264,0.08988972,0.00052301714,0.32809523,0.093180835,0.24890426,0.8599491,0.0022805408,0.014706662,0.007706282,0.0029404883,0.024820013,0.08616569,0.016813802,0.096022025,0.006628377,0.052560996,0.0017287495,0.0064682765,0.010745529,0.0041247164,0.3175725,0.036077015,-5.4508767,10.332031,-2.2994123,5.7519755,-12.574556,2.2464855,0.11009085,58.628685,-0.6822998,1.2623489,13.321616871704746,33.5676625659051,17.10017574692443,61.37082601054482,63.44463971880493,68.54130052724078,22.601054481546576,44.56942003514939,47.59226713532514,66.52021089630932,83.09314586994728,1.933216168717048,40.31634446397189,33.919156414762746,32.72407732864675,36.871704745166966,71.81019332161688,44.88576449912127,21.86291739894552,45.51845342706503,14.270650263620388,14.200351493848858,80.56239015817224,48.822495606326896,39.12126537785589,24.46397188049209,13.391915641476276,29.876977152899823,34.692442882249566,22.987697715289983,59.367311072056246,48.64674868189808,65.65905096660809,17.223198594024606,29.525483304042183,28.681898066783837,22.284710017574696,32.40773286467487,36.30931458699473,17.926186291739896,23.550087873462218,20.210896309314588,24.99121265377856,26.36203866432337,21.72231985940246,32.37258347978911,50.61511423550088,37.750439367311074,32.513181019332166,34.90333919156415,87.66256590509667,48.75219683655536
CCC(CC)C(OC=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1,329.333,3.121700000000001,4,2,4.0,0.5066498882160599,3,84.86,0,2,2,0.12909085,0.68664587,0.8389223,0.121720456,0.35629603,0.32919365,0.21699576,0.17386739,0.10099763,0.5122558,0.1431719,0.24234793,0.11980671,0.47320408,0.9924536,0.010023216,0.02079609,0.03425068,0.040634323,0.027807936,0.12861781,0.084507406,0.7794074,0.29669344,0.118286215,0.009708059,0.034922406,0.11593497,0.024556099,0.5067426,0.40939122,-5.149599,39.34613,53.73161,3.1708565,-10.645754,3.085345,2.485212,77.41781,-2.2473786,2.4032168,48.99824253075572,62.88224956063269,48.55887521968366,61.37082601054482,63.44463971880493,47.24077328646749,76.60808435852373,57.9261862917399,47.59226713532514,87.9261862917399,95.07908611599298,33.84885764499121,47.065026362038665,60.07029876977153,58.87521968365554,78.17223198594026,90.5096660808436,76.80140597539544,64.39367311072057,60.421792618629176,57.46924428822496,63.23374340949034,67.20562390158173,55.7469244288225,54.376098418277685,41.61687170474517,47.557117750439375,42.00351493848858,57.01230228471002,60.00000000000001,61.792618629174,68.99824253075572,86.08084358523726,49.98242530755712,68.57644991212655,48.57644991212654,50.36906854130053,64.56942003514939,66.36203866432338,46.0456942003515,47.66256590509666,58.03163444639719,38.31282952548331,56.344463971880494,71.35325131810194,27.697715289982423,65.65905096660809,85.30755711775045,70.72056239015818,53.46221441124781,66.67838312829527,58.52372583479789
CCC(CC)COC(=O)C(OC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1)C(CC)CC,457.50400000000025,4.471300000000004,6,2,4.0,0.3109123850681151,3,111.16,0,1,2,0.035625264,0.66508037,0.6962801,0.091745004,0.67452884,0.2777932,0.6360918,0.14942513,0.17131743,0.7155648,0.75457203,0.19111891,0.083102904,0.5327662,0.99893916,0.011557739,0.022753427,0.03414377,0.11390855,0.05426253,0.13161264,0.14376119,0.90605974,0.7337768,0.2923594,0.01011178,0.08923547,0.2811296,0.045379154,0.39287645,0.6891152,-5.193766,74.90298,102.21727,23.437864,-10.495297,2.7712271,3.3068223,94.2353,-3.0909495,8.552687,77.11775043936731,83.47978910369069,72.46045694200352,61.37082601054482,63.44463971880493,21.65202108963093,76.60808435852373,74.30579964850615,47.59226713532514,66.52021089630932,95.07908611599298,9.490333919156416,45.41300527240774,32.93497363796134,54.34094903339192,91.03690685413008,84.21792618629175,93.56766256590512,60.24604569420036,69.66608084358525,83.19859402460457,89.84182776801407,56.66080843585237,45.62390158172232,56.97715289982426,55.95782073813709,51.10720562390159,45.51845342706503,57.01230228471002,77.04745166959579,77.01230228471002,69.87697715289983,91.66959578207384,66.71353251318102,86.71353251318102,69.8066783831283,51.31810193321618,81.93321616871705,77.99648506151144,58.48857644991213,32.86467486818981,71.45869947275924,36.239015817223205,77.29349736379613,90.61511423550088,62.108963093145874,66.71353251318102,70.01757469244289,85.20210896309315,77.04745166959579,50.75571177504394,86.60808435852374
CCC(CC)COC(=O)OC(=O)O,190.195,2.2538,4,1,4.0,0.5432780278532198,0,72.83,0,1,1,0.019156814,0.8228426,0.865688,0.051523685,0.039157327,0.3209729,0.030305643,0.062420838,0.015312849,0.18958957,0.00045599937,0.4004191,0.093542755,0.47863895,0.96818465,0.005045509,0.013348413,0.0063830055,0.0019382129,0.015371868,0.07577517,0.027656784,0.45070046,0.0074090213,0.05473391,0.0052542826,0.0077930028,0.0050498173,0.008423878,0.38333768,0.032454457,-4.436976,62.05918,28.096384,-14.621454,-5.9368553,2.0197377,0.0484988,72.37087,-1.5597973,1.8453534,16.203866432337435,48.26010544815466,48.55887521968366,36.59050966608085,63.44463971880493,52.4780316344464,22.601054481546576,48.66432337434095,47.59226713532514,66.52021089630932,83.09314586994728,5.377855887521969,59.789103690685415,67.41652021089631,47.1353251318102,36.344463971880494,89.56063268892795,48.154657293497365,34.41124780316345,30.931458699472763,25.58875219683656,13.356766256590513,87.6274165202109,48.89279437609842,54.62214411247804,33.49736379613357,28.049209138840077,26.572934973637963,31.00175746924429,18.066783831282955,47.41652021089632,42.91739894551846,72.58347978910369,32.056239015817226,30.790861159929705,29.630931458699475,39.29701230228471,35.782073813708266,28.822495606326893,27.029876977152902,31.669595782073817,19.261862917398947,85.83479789103691,70.96660808435853,52.513181019332166,4.2179261862917405,91.07205623901582,24.534270650263625,31.599297012302287,48.33040421792619,76.8365553602812,53.98945518453428
CCC(C)(C=O)CC,114.18799999999996,2.0116,1,0,4.0,0.5128096879257282,0,17.07,0,1,1,0.1481367,0.98316306,0.91478634,0.16592021,0.05811745,0.19848846,0.00972386,0.25440317,0.0051424005,0.400935,0.0009941485,0.23018765,0.022261996,0.16290954,0.99990654,0.004046656,0.0059859073,0.002216245,0.0023135317,0.004570974,0.035758696,0.0047342516,0.9824482,0.0025382382,0.024392618,0.0018668653,0.011914698,0.003069681,0.0026692557,0.74938595,0.044206303,-3.8697464,126.123535,63.40277,22.760136,-1.4400605,1.3689911,1.6000025,43.945896,-1.9345745,3.6578,4.780316344463972,44.8506151142355,6.854130052724078,11.63444639718805,63.44463971880493,48.04920913884008,22.601054481546576,8.383128295254833,47.59226713532514,66.52021089630932,83.09314586994728,37.50439367311073,91.95079086115994,84.21792618629175,62.88224956063269,42.39015817223199,69.20913884007031,31.3884007029877,73.42706502636204,16.098418277680143,46.0456942003515,17.996485061511425,65.30755711775045,14.024604569420037,29.77152899824253,74.6572934973638,22.987697715289983,8.541300527240773,15.53602811950791,20.175746924428825,16.801405975395433,9.876977152899824,44.56942003514939,94.02460456942003,21.47627416520211,12.829525483304044,23.2688927943761,44.463971880492096,23.02284710017575,12.864674868189809,78.84007029876977,22.70650263620387,99.33216168717048,94.13005272407732,76.97715289982426,61.51142355008788,97.4340949033392,3.4094903339191567,55.07908611599297,23.550087873462218,72.40773286467487,67.02987697715291
