Canonical_SMILES,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,PAINS_alert,BRENK_alert,NIH_alert,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,PAINS_alert_drugbank_approved_percentile,BRENK_alert_drugbank_approved_percentile,NIH_alert_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile
CCCCCCCCCOCCCOP(=O)(O)C(=O)O[C@H](CO)Cn1ccc(N)nc1=O,477.4950000000002,2.6823,9,3,4.0,0.2114723330835245,2,163.20000000000005,0,2,1,0.152806,0.588062,0.6878694,0.009582718,0.17950611,0.20876408,0.18389776,0.15039916,0.06693313,0.64808285,0.6209424,0.16697262,0.27776667,0.65596265,0.9614433,0.06433357,0.114665665,0.030426214,0.10844654,0.041398402,0.11798819,0.11025202,0.6800655,0.6701315,0.38782528,0.050328106,0.07148966,0.11599322,0.11593799,0.31700745,0.54502517,-5.5733547,44.872746,48.556477,0.85483205,-16.149555,2.5884554,1.1600825,67.35987,-2.1022062,7.0978394,79.92970123022847,56.09841827768015,88.08435852372584,78.20738137082601,63.44463971880493,12.267135325131813,69.84182776801407,88.04920913884008,47.59226713532514,87.9261862917399,83.09314586994728,38.45342706502637,39.33216168717048,31.880492091388405,29.806678383128297,63.05799648506152,72.05623901581723,74.48154657293497,60.421792618629176,53.60281195079087,73.46221441124781,86.22144112478033,50.93145869947276,77.39894551845343,63.12829525483305,32.337434094903344,86.4323374340949,92.23198594024603,55.85237258347979,76.30931458699473,71.17750439367312,65.41300527240774,89.13884007029878,42.74165202108964,84.00702987697716,77.22319859402461,77.71528998242532,78.73462214411248,66.36203866432338,75.3602811950791,23.47978910369069,65.23725834797892,22.31985940246046,60.21089630931459,67.6274165202109,23.866432337434095,28.96309314586995,59.29701230228471,47.76801405975396,43.30404217926187,69.45518453427066,82.49560632688929
CCCCOCCCOP(=O)(O)CO[C@@](CC)(CO)Cn1ccc(N)nc1=O,421.43100000000015,1.3495,8,3,4.0,0.2819680661182376,2,146.13,0,2,0,0.14836495,0.36996502,0.8052891,0.00021830937,0.022833137,0.114541255,0.022003043,0.052664746,0.004956515,0.357049,0.115905724,0.07667627,0.1742293,0.5487956,0.95470273,0.01908199,0.077099934,0.003501417,0.011950835,0.009569098,0.076866016,0.007221,0.29732955,0.12818429,0.08329387,0.005531446,0.008415533,0.0056650704,0.02084946,0.25439566,0.15424676,-5.4222207,48.249016,34.003223,9.650709,-18.010063,2.180554,0.2738263,30.636066,-1.3059815,6.002584,70.33391915641477,35.922671353251324,84.51669595782074,78.20738137082601,63.44463971880493,18.066783831282955,69.84182776801407,85.07908611599298,47.59226713532514,87.9261862917399,37.188049209138846,37.50439367311073,23.19859402460457,51.95079086115994,8.471001757469246,27.31107205623902,42.63620386643234,42.7768014059754,31.107205623901585,15.500878734622145,42.21441124780317,60.07029876977153,23.79613356766257,66.29173989455185,57.53954305799649,31.247803163444644,64.67486818980669,87.31107205623903,22.14411247803164,42.84710017574693,34.44639718804921,43.40949033391916,52.26713532513182,26.32688927943761,55.81722319859403,39.68365553602812,39.96485061511424,37.68014059753955,30.052724077328648,43.02284710017575,15.992970123022848,37.926186291739896,25.869947275922677,62.74165202108964,57.04745166959579,39.36731107205624,21.65202108963093,33.391915641476274,34.30579964850615,15.219683655536029,80.0,78.66432337434095
CCCCCC(CO)CCCCOCCCOP(=O)(O)COCCn1ccc(N)nc1=O,477.5390000000002,2.7674000000000003,8,3,4.0,0.1904861366322952,2,146.13,0,2,1,0.10154188,0.50636417,0.6933526,0.0011770533,0.05804342,0.15414333,0.05412569,0.13266493,0.048591293,0.5108868,0.2848358,0.13578342,0.23086913,0.431145,0.9409397,0.040736012,0.07138798,0.006862876,0.046041496,0.03089563,0.10348616,0.037642546,0.5135333,0.44786215,0.23133726,0.013822967,0.040283125,0.04689756,0.05049367,0.35542446,0.45342788,-5.4565372,56.875206,43.71295,19.041994,-18.058094,2.1534545,0.75356257,45.052437,-2.118571,10.381395,79.92970123022847,57.85588752196837,84.51669595782074,78.20738137082601,63.44463971880493,11.142355008787348,69.84182776801407,85.07908611599298,47.59226713532514,87.9261862917399,83.09314586994728,27.90861159929701,33.35676625659051,32.40773286467487,14.797891036906856,42.35500878734622,57.25834797891037,56.239015817223205,57.04745166959579,48.822495606326896,57.29349736379614,73.04042179261863,41.93321616871705,73.1810193321617,51.70474516695958,29.876977152899823,80.66783831282953,85.90509666080844,32.653778558875224,62.03866432337435,64.32337434094904,58.62917398945519,76.30931458699473,34.76274165202109,75.78207381370827,65.3427065026362,57.85588752196837,67.83831282952549,53.88400702987698,60.45694200351495,28.08435852372584,60.38664323374341,24.92091388400703,68.43585237258348,64.49912126537787,56.344463971880494,21.441124780316347,31.84534270650264,42.39015817223199,24.49912126537786,68.99824253075572,90.86115992970124
CCCCCCCCCCCCC(C)COP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,489.5940000000003,4.309600000000002,7,3,4.0,0.1820019724008897,3,136.9,0,2,2,0.15378885,0.6398189,0.6667478,0.013884534,0.21023154,0.21560077,0.22068791,0.2407901,0.13500467,0.75210553,0.6919371,0.17725739,0.3160491,0.59525436,0.9746216,0.047551796,0.06305705,0.03676095,0.17398131,0.06503619,0.13014708,0.19102941,0.7931976,0.8587719,0.49176198,0.038601387,0.13554904,0.24254107,0.14894745,0.39519197,0.77758837,-5.3496957,69.98779,73.63794,24.857502,-14.638525,2.5739481,2.8421512,89.80559,-4.192972,11.067731,81.15992970123024,81.58172231985941,79.85940246045695,78.20738137082601,63.44463971880493,10.22847100175747,76.60808435852373,82.98769771528998,47.59226713532514,87.9261862917399,95.07908611599298,38.69947275922672,43.40949033391916,28.752196836555363,33.53251318101933,66.46748681898067,73.49736379613357,76.87170474516697,72.23198594024605,65.69420035149385,87.45166959578208,88.04920913884008,53.35676625659051,80.77328646748683,60.281195079086125,34.44639718804921,83.05799648506152,83.30404217926187,57.99648506151143,84.07732864674868,80.38664323374341,69.45518453427066,94.13005272407732,51.24780316344464,91.77504393673112,83.12829525483305,73.60281195079087,87.90861159929702,76.3444639718805,79.7188049209139,33.11072056239016,77.36379613356767,28.50615114235501,74.69244288224957,82.00351493848858,63.93673110720563,37.36379613356767,58.24253075571178,76.8365553602812,69.17398945518454,28.18980667838313,91.66959578207384
CCCCCCCCCCOCC(C)OP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,477.5390000000002,2.9083,8,3,4.0,0.2020876191155214,3,146.13,0,2,2,0.13950625,0.429516,0.69493324,0.003604941,0.16108721,0.20691045,0.16322303,0.12499608,0.06512509,0.62089,0.5168357,0.17970142,0.23775458,0.64726317,0.8934162,0.050944846,0.07407753,0.019316653,0.14169963,0.053346753,0.12817326,0.1609564,0.5934057,0.7093759,0.40009394,0.037646886,0.08574104,0.15660276,0.12515469,0.31353983,0.5740849,-5.531478,53.154377,53.83903,12.949112,-16.854486,2.4630501,1.6311693,66.42897,-2.7621813,9.5255575,79.92970123022847,60.00000000000001,84.51669595782074,78.20738137082601,63.44463971880493,11.775043936731109,76.60808435852373,85.07908611599298,47.59226713532514,87.9261862917399,95.07908611599298,36.02811950790861,27.76801405975396,32.653778558875224,22.24956063268893,60.98418277680141,71.52899824253076,72.82952548330405,54.376098418277685,53.35676625659051,69.84182776801407,83.2688927943761,53.919156414762746,73.91915641476275,62.84710017574693,25.97539543057997,84.04217926186293,86.67838312829527,48.927943760984185,81.0896309314587,76.66080843585237,68.89279437609842,92.65377855887525,37.85588752196837,85.72934973637962,77.71528998242532,73.28646748681899,81.26537785588754,70.12302284710019,76.62565905096662,22.987697715289983,66.5377855887522,23.12829525483304,65.97539543057997,71.38840070298771,45.51845342706503,26.256590509666083,51.59929701230229,55.71177504393673,42.49560632688928,56.555360281195085,89.13884007029878
CCCCCCCCCOCCCOP(=O)(O)CO[C@H](CO)C(CO)n1ccc(N)nc1=O,493.5380000000002,2.0531999999999995,9,4,4.0,0.1558921472076247,3,166.36,0,2,1,0.07274759,0.42639875,0.7075464,0.0024391457,0.15524283,0.19319852,0.17624626,0.0978657,0.03753082,0.5813925,0.5497724,0.13422556,0.19864234,0.65085304,0.89846104,0.036708366,0.0876564,0.012958914,0.09971079,0.031845447,0.09314049,0.09982837,0.5357086,0.63556004,0.30283254,0.01994555,0.04660603,0.101294026,0.066937044,0.23124793,0.48650366,-5.7527223,50.351692,46.734013,17.613861,-19.95906,2.2228045,1.1845773,57.59556,-2.4426363,10.859387,81.61687170474518,45.37785588752197,88.08435852372584,86.90685413005274,63.44463971880493,8.330404217926187,76.60808435852373,88.29525483304043,47.59226713532514,87.9261862917399,83.09314586994728,20.105448154657296,27.381370826010546,34.30579964850615,19.191564147627417,60.140597539543066,68.26010544815466,73.63796133567664,47.20562390158173,44.74516695957821,65.02636203866433,84.3585237258348,41.40597539543058,69.701230228471,62.95254833040423,26.22144112478032,78.66432337434095,89.45518453427066,43.514938488576455,75.11423550087873,65.27240773286468,53.145869947275926,87.94376098418279,35.571177504393674,82.95254833040423,70.72056239015818,64.39367311072057,71.14235500878735,64.56942003514939,65.20210896309315,14.200351493848858,62.03866432337435,18.277680140597543,64.14762741652022,66.4323374340949,53.95430579964851,17.188049209138843,36.30931458699473,47.978910369068544,33.98945518453427,62.53075571177505,91.493848857645
CCCOCCCOP(=O)(O)CO[C@H](CO)Cn1cc(CO)c(N)nc1=O,409.3760000000002,-0.3284999999999988,9,4,4.0,0.2359464014169127,2,166.36,0,2,0,0.13008055,0.20596759,0.7771815,3.1230386e-05,0.0038860315,0.070117205,0.0020045477,0.012697676,0.0026687128,0.18021509,0.0037838607,0.10011722,0.14606227,0.5421383,0.6724442,0.011956364,0.043514892,0.00070373015,0.0037637588,0.007923431,0.07892342,0.003484742,0.044441506,0.015398307,0.048840806,0.0027054674,0.0039937026,0.0012692531,0.023752814,0.27606305,0.029772758,-5.6878123,36.173233,15.780324,3.9706383,-19.802979,1.78108,-0.5450482,19.620306,-0.76221967,3.5157616,67.55711775043937,18.910369068541304,88.08435852372584,86.90685413005274,63.44463971880493,14.024604569420037,69.84182776801407,88.29525483304043,47.59226713532514,87.9261862917399,37.188049209138846,33.98945518453427,13.848857644991211,46.18629173989456,5.30755711775044,6.678383128295256,27.90861159929701,13.778558875219684,14.094903339191566,8.471001757469246,24.67486818980668,27.205623901581724,30.228471001757477,61.44112478031635,57.4340949033392,18.945518453427063,52.02108963093146,72.16168717047452,7.486818980667839,26.115992970123024,29.103690685413007,44.60456942003516,39.22671353251319,13.145869947275925,36.59050966608085,26.678383128295252,28.96309314586995,24.04217926186292,14.551845342706503,45.34270650263621,18.207381370826013,17.961335676625662,19.789103690685412,53.95430579964851,40.07029876977153,29.173989455184536,17.398945518453427,13.11072056239016,23.33919156414763,8.752196836555362,86.60808435852374,66.08084358523726
CCCCCCCCCCCCCCCc1cn(C[C@@H](CO)OCP(=O)(O)O)c(=O)nc1N,489.5940000000002,3.9719000000000015,6,4,4.0,0.1588057737902913,1,147.9,0,2,2,0.05111882,0.3864338,0.6035999,0.06108409,0.19103567,0.19514856,0.18068528,0.10392115,0.24389231,0.51806825,0.26718006,0.32260266,0.22826335,0.4971707,0.65819204,0.02696765,0.040117245,0.01797549,0.1406092,0.09866233,0.18633337,0.29369536,0.3549595,0.550922,0.39443243,0.024139276,0.118231334,0.16206148,0.14445445,0.5000957,0.55579436,-6.0101805,44.79475,57.269554,7.6688538,-18.629004,2.3953097,2.2670615,89.687546,-3.7551293,4.537364,81.15992970123024,76.80140597539544,72.46045694200352,86.90685413005274,63.44463971880493,8.541300527240773,55.32513181019333,85.37785588752197,47.59226713532514,87.9261862917399,95.07908611599298,13.462214411247803,24.3585237258348,22.95254833040422,49.10369068541301,64.28822495606327,68.47100175746925,74.02460456942003,48.471001757469246,74.13005272407733,58.03163444639719,71.9859402460457,79.92970123022847,72.9701230228471,55.60632688927944,18.66432337434095,73.04042179261863,69.3145869947276,47.76801405975396,80.84358523725835,86.5377855887522,81.75746924428823,97.15289982425308,28.295254833040424,79.6133567662566,77.46924428822496,67.10017574692444,86.25659050966608,70.65026362038665,79.29701230228471,46.467486818980674,65.79964850615114,13.848857644991211,60.21089630931459,73.53251318101934,35.746924428822496,19.859402460456945,46.60808435852373,66.85413005272409,68.96309314586995,37.293497363796135,71.9859402460457
CCCCCCCCCCC(CC)CCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,489.5940000000003,4.309600000000002,7,3,4.0,0.1820019724008897,3,136.9,0,2,2,0.123743534,0.64773583,0.6555381,0.017920215,0.18748426,0.21885815,0.20575002,0.24280126,0.17116007,0.7078072,0.6449822,0.18766561,0.31614095,0.53714454,0.96527994,0.047160946,0.064819306,0.034676444,0.14797977,0.066799,0.14097558,0.18358782,0.7610492,0.8056458,0.45586443,0.034931444,0.1279459,0.20231223,0.13126034,0.4187414,0.75901276,-5.3863463,68.6005,72.21089,32.692867,-14.943156,2.4904616,2.6828952,87.387024,-3.994218,13.3127,81.15992970123024,81.58172231985941,79.85940246045695,78.20738137082601,63.44463971880493,10.22847100175747,76.60808435852373,82.98769771528998,47.59226713532514,87.9261862917399,95.07908611599298,32.72407732864675,44.11247803163445,27.59226713532513,35.887521968365554,63.8664323374341,73.98945518453428,75.95782073813709,72.44288224956064,69.63093145869948,81.82776801405976,86.71353251318102,55.95782073813709,80.77328646748683,57.15289982425308,32.970123022847105,82.95254833040423,84.00702987697716,57.08260105448155,81.58172231985941,80.84358523725835,72.23198594024605,93.95430579964852,48.29525483304042,89.84182776801407,81.12478031634447,71.91564147627417,87.27592267135326,74.20035149384887,77.50439367311073,36.52021089630932,75.95782073813709,27.205623901581724,74.13005272407733,81.37082601054482,70.47451669595783,35.53602811950791,53.35676625659051,74.23550087873463,65.02636203866433,32.58347978910369,94.30579964850617
CCCCOCCC(CCC)OP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,435.45800000000014,1.7379999999999998,8,3,4.0,0.2608757393717836,3,146.13,0,2,0,0.09606745,0.306862,0.7877645,0.00034283366,0.047091473,0.15305142,0.046004158,0.04906019,0.0069321743,0.4112464,0.17718168,0.104763195,0.1566688,0.6657706,0.890364,0.021095982,0.06727126,0.0048802407,0.032347072,0.015682694,0.0825008,0.021636432,0.33687276,0.25706238,0.13858397,0.008499478,0.014384883,0.025125528,0.03222934,0.22552326,0.21803729,-5.500959,43.986515,37.337658,8.616699,-17.990986,2.3265886,0.6470305,41.12561,-1.5457394,6.654048,73.25131810193322,40.597539543058,84.51669595782074,78.20738137082601,63.44463971880493,16.2390158172232,76.60808435852373,85.07908611599298,47.59226713532514,87.9261862917399,37.188049209138846,26.5377855887522,19.64850615114236,48.33040421792619,9.490333919156416,39.40246045694201,56.97715289982426,54.44639718804921,29.736379613356767,20.316344463971884,47.41652021089632,65.86994727592268,31.739894551845342,63.26889279437611,63.76098418277681,25.869947275922677,67.27592267135326,84.9560632688928,27.10017574692443,56.73110720562391,48.01405975395431,46.85413005272408,69.34973637961336,27.55711775043937,66.22144112478033,52.23198594024605,47.48681898066784,48.1195079086116,45.23725834797892,51.880492091388405,13.708260105448156,43.8664323374341,23.7609841827768,59.85940246045695,60.00000000000001,37.39894551845343,21.65202108963093,42.56590509666081,40.87873462214412,21.300527240773288,76.90685413005274,80.98418277680142
CCCCCOCCCOP(=O)(O)CO[C@H](COCCCCC)Cn1ccc(N)nc1=O,477.5390000000004,3.173900000000001,8,2,4.0,0.2143341203732781,2,135.13,0,2,0,0.14268145,0.5666972,0.7291972,0.0031912357,0.20831099,0.17107728,0.20027757,0.16293782,0.03558921,0.6822692,0.57781494,0.10093602,0.22349556,0.6639255,0.9826639,0.04101929,0.09065024,0.019655015,0.116307355,0.036920834,0.104475714,0.072896406,0.76734006,0.74464476,0.38205838,0.033742853,0.0521806,0.12773737,0.077744916,0.24678445,0.60468125,-5.2654505,67.27071,60.967613,16.074741,-15.878224,2.46782,1.5365801,58.987488,-2.4887793,9.558546,79.92970123022847,64.00702987697716,84.51669595782074,61.37082601054482,63.44463971880493,12.618629173989456,69.84182776801407,82.49560632688929,47.59226713532514,87.9261862917399,37.188049209138846,36.52021089630932,38.03163444639719,37.4340949033392,21.370826010544818,66.11599297012303,62.7768014059754,75.60632688927944,62.84710017574693,43.93673110720563,78.34797891036908,84.99121265377856,30.65026362038665,72.65377855887523,63.69068541300528,36.66080843585237,80.77328646748683,89.9121265377856,48.927943760984185,77.39894551845343,68.78734622144113,59.0158172231986,84.60456942003516,48.822495606326896,87.1353251318102,76.87170474516697,71.45869947275924,73.28646748681899,67.69771528998243,68.50615114235501,15.254833040421794,67.6274165202109,32.337434094903344,73.60281195079087,75.60632688927944,51.56414762741653,30.08787346221441,51.81019332161688,54.23550087873463,35.430579964850615,61.652021089630935,89.17398945518454
CCCC(CCCCCCCOCC)COP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,491.56600000000026,3.155900000000001,8,3,4.0,0.1848220620529668,3,146.13,0,2,1,0.15088375,0.49735838,0.7210134,0.0031079527,0.09423461,0.17850122,0.10297384,0.16421615,0.076111265,0.6265487,0.46539393,0.13987891,0.32699826,0.54346186,0.9222251,0.047687367,0.0795721,0.015316313,0.07893964,0.043487232,0.12104628,0.095525004,0.62077016,0.65070504,0.31482297,0.027490169,0.056259554,0.09906547,0.09288789,0.34223655,0.6266187,-5.44406,60.087746,57.316124,23.268034,-17.028187,2.3948588,1.5966415,62.84786,-2.7580905,12.09834,81.44112478031636,63.55008787346222,84.51669595782074,78.20738137082601,63.44463971880493,10.61511423550088,76.60808435852373,85.07908611599298,47.59226713532514,87.9261862917399,83.09314586994728,38.17223198594025,32.79437609841828,36.09841827768015,21.370826010544818,50.790861159929705,64.88576449912127,66.11599297012303,62.98769771528999,55.782073813708266,70.68541300527241,81.26537785588754,43.05799648506152,81.47627416520211,57.46924428822496,27.978910369068544,83.09314586994728,87.87346221441126,45.79964850615114,71.59929701230229,72.40773286467487,66.6432337434095,87.31107205623903,39.22671353251319,83.33919156414764,71.56414762741653,68.85764499121267,74.62214411247804,64.28822495606327,72.02108963093147,26.115992970123024,68.64674868189807,25.342706502636204,70.19332161687171,73.53251318101934,61.968365553602816,25.62390158172232,46.57293497363796,55.07908611599297,38.87521968365554,56.62565905096661,93.04042179261864
CCCCCCCCCCCOCc1cn(C[C@@H](CO)OCP(=O)(O)OCC)c(=O)nc1N,491.56600000000026,3.429800000000001,8,3,4.0,0.1843300265983335,2,146.13,0,2,2,0.13739702,0.5613872,0.7653921,0.010593727,0.16292569,0.21528912,0.18791711,0.19092569,0.07845531,0.69651186,0.5735556,0.16280045,0.28847277,0.6584198,0.96681154,0.041847453,0.064945094,0.02178575,0.09955172,0.037400547,0.10545641,0.13374701,0.743808,0.7361973,0.37192178,0.032072224,0.053513058,0.11718954,0.1039665,0.3320822,0.6624986,-5.3381453,63.158,63.225952,17.258612,-15.407061,2.5486252,2.1156871,73.640625,-3.1841736,9.696971,81.44112478031636,67.94376098418279,84.51669595782074,78.20738137082601,63.44463971880493,10.54481546572935,69.84182776801407,85.07908611599298,47.59226713532514,87.9261862917399,95.07908611599298,35.571177504393674,37.609841827768015,43.7609841827768,30.896309314587,61.05448154657294,73.42706502636204,74.76274165202109,66.71353251318102,55.92267135325133,80.14059753954307,84.92091388400704,49.49033391915642,78.34797891036908,63.26889279437611,33.145869947275926,81.12478031634447,84.04217926186293,50.4042179261863,75.11423550087873,69.06854130052724,59.507908611599305,91.1072056239016,47.065026362038665,86.85413005272409,76.20386643233743,70.82601054481547,73.67311072056239,66.36203866432338,73.91915641476275,25.166959578207383,70.54481546572936,29.173989455184536,71.56414762741653,76.76625659050967,53.32161687170475,32.89982425307557,56.41476274165203,64.39367311072057,49.45518453427066,48.36555360281196,89.52548330404218
CCCCCCCCCC(CCOCC)OP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,491.56600000000026,3.298400000000001,8,3,4.0,0.1846093242293832,3,146.13,0,2,2,0.106954634,0.46081543,0.7227561,0.0031938143,0.14445166,0.20654908,0.18000932,0.13483231,0.04461097,0.6515076,0.58081347,0.1377325,0.22212541,0.6542579,0.92727613,0.040190063,0.07109423,0.017324287,0.11009093,0.04003854,0.1014295,0.12450005,0.6748235,0.73230195,0.36091745,0.026291873,0.062813304,0.13769548,0.08768398,0.27605996,0.6022687,-5.4628553,60.684875,60.05309,20.329296,-16.766144,2.3584263,1.7463512,65.77441,-2.8291557,11.223118,81.44112478031636,65.94024604569421,84.51669595782074,78.20738137082601,63.44463971880493,10.579964850615116,76.60808435852373,85.07908611599298,47.59226713532514,87.9261862917399,95.07908611599298,28.927943760984185,30.123022847100177,36.41476274165203,21.370826010544818,58.91036906854131,71.45869947275924,73.91915641476275,57.57469244288225,47.45166959578208,74.0597539543058,85.02636203866433,42.53075571177505,72.54833040421794,63.02284710017575,28.40070298769772,80.45694200351494,85.83479789103691,47.38137082601055,76.48506151142355,70.54481546572936,57.50439367311073,90.26362038664324,42.42530755711776,86.57293497363797,75.32513181019333,68.2249560632689,76.69595782073814,68.47100175746925,70.896309314587,18.207381370826013,67.5219683655536,24.74516695957821,70.29876977152901,75.00878734622145,58.418277680140605,26.432337434094904,44.28822495606328,57.46924428822496,41.72231985940246,55.67662565905097,91.77504393673112
CCCCCCCCOCCCOP(=O)(O)CO[C@H](CCl)Cn1ccc(N)nc1=O,467.93100000000027,3.3762000000000016,7,2,4.0,0.1910170596936286,2,125.9,0,3,1,0.30898827,0.66012084,0.7133671,0.0057207095,0.2281684,0.20188753,0.18212366,0.15047845,0.052939247,0.68971527,0.5377028,0.16876863,0.23415415,0.68882185,0.97598064,0.06938139,0.07878865,0.027283277,0.14928642,0.049382735,0.11830515,0.12055826,0.7510685,0.69730914,0.428155,0.055162393,0.087427005,0.15504658,0.15013124,0.37391508,0.56515324,-5.3768983,54.52812,56.316124,18.42151,-15.683871,2.7147567,1.6960945,66.36651,-2.9006271,10.336462,78.45342706502637,66.92442882249561,79.85940246045695,61.37082601054482,63.44463971880493,11.212653778558876,69.84182776801407,80.73813708260106,47.59226713532514,96.62565905096662,83.09314586994728,61.30052724077329,44.9560632688928,35.04393673110721,25.553602811950796,68.01405975395431,70.22847100175747,74.23550087873463,60.421792618629176,50.12302284710018,79.29701230228471,83.93673110720563,51.3884007029877,73.42706502636204,65.06151142355009,34.692442882249566,87.20562390158173,87.69771528998243,54.13005272407733,81.72231985940246,75.07908611599298,65.58875219683657,89.98242530755712,47.76801405975396,85.23725834797892,79.40246045694201,78.69947275922672,81.58172231985941,70.05272407732865,79.82425307557118,30.57996485061512,66.08084358523726,27.48681898066784,67.02987697715291,72.93497363796135,55.60632688927944,30.966608084358526,66.85413005272409,56.73110720562391,42.42530755711776,54.6572934973638,90.75571177504396
CCC(CC)CCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,477.5390000000002,2.7658,8,3,4.0,0.2020993241464272,2,146.13,0,2,0,0.1252575,0.41074055,0.6974239,0.0013969962,0.0706884,0.14696462,0.07261807,0.12757288,0.06184824,0.5341322,0.31527787,0.13802125,0.27108294,0.4934792,0.8831315,0.03956886,0.07385821,0.008585526,0.06130725,0.039964516,0.12786403,0.06463037,0.48058254,0.53486854,0.27271685,0.019179862,0.044676695,0.06992899,0.072735235,0.34774455,0.5095291,-5.4948697,58.46778,56.787987,29.321789,-17.084827,2.3500712,1.5261582,63.008034,-2.6488543,13.691205,79.92970123022847,57.82073813708261,84.51669595782074,78.20738137082601,63.44463971880493,11.775043936731109,69.84182776801407,85.07908611599298,47.59226713532514,87.9261862917399,37.188049209138846,33.145869947275926,26.432337434094904,33.04042179261863,15.60632688927944,46.1511423550088,55.04393673110721,61.05448154657294,55.50087873462215,52.40773286467487,59.472759226713535,75.04393673110721,42.53075571177505,76.73110720562391,55.28998242530757,25.65905096660809,80.1054481546573,86.67838312829527,36.76625659050967,67.76801405975397,70.50966608084359,68.85764499121267,83.16344463971882,33.25131810193322,79.12126537785589,68.68189806678383,63.514938488576455,70.22847100175747,59.507908611599305,67.06502636203867,26.92442882249561,63.198594024604574,24.04217926186292,69.56063268892795,73.21616871704745,68.29525483304043,25.342706502636204,43.90158172231986,54.09490333919157,39.12126537785589,58.734622144112485,94.69244288224957
