reactants,products,reactionString,ruleName,rxn_str,feasibilityScore_rule1,feasibilityLabel_rule1,feasibilityScore_rule2,feasibilityLabel_rule2,feasibilityScore_rule3,feasibilityLabel_rule3,feasibilityScore_rule4,feasibilityLabel_rule4
CC[C@H]1C(=O)OC(=C[C@@H](C)CN)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,CC[C@H]1C(=O)OC(C[C@@H](C)CN)C1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,CC[C@H]1C(=O)OC(=C[C@@H](C)CN)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1 >> CC[C@H]1C(=O)OC(C[C@@H](C)CN)C1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,rule0027_62,CC[C@H]1C(=O)OC(=C[C@@H](C)CN)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1>>CC[C@H]1C(=O)OC(C[C@@H](C)CN)C1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,0.49040475,0,0.8874844,1,0.25179455,0,0.50766045,0
CC[C@H]1C(=O)OC(=C[C@@H](C)C=O)C1=O.O,C[C@H](C=C1OC(=O)[C@H](CCO)C1=O)CO,CC[C@H]1C(=O)OC(=C[C@@H](C)C=O)C1=O.O >> C[C@H](C=C1OC(=O)[C@H](CCO)C1=O)CO,rule0070_6,CC[C@H]1C(=O)OC(=C[C@@H](C)C=O)C1=O.O>>C[C@H](C=C1OC(=O)[C@H](CCO)C1=O)CO,2.3627712e-05,0,0.07576014,0,0.096904896,0,0.0024637734,0
C[C@H](N)C(N)=O,C[C@@H]1[NH+]=C1N.O,C[C@H](N)C(N)=O >> C[C@@H]1[NH+]=C1N.O,rule0339_1,C[C@H](N)C(N)=O>>C[C@@H]1[NH+]=C1N.O,0.6623928,1,0.9266946,1,0.75217617,1,0.9039409,1
CC[C@H]1C(=O)OC(=C[C@@H](C)C=O)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,CC[C@H]1C(=O)OC(C[C@@H](C)C=O)C1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,CC[C@H]1C(=O)OC(=C[C@@H](C)C=O)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1 >> CC[C@H]1C(=O)OC(C[C@@H](C)C=O)C1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,rule0027_62,CC[C@H]1C(=O)OC(=C[C@@H](C)C=O)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1>>CC[C@H]1C(=O)OC(C[C@@H](C)C=O)C1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,0.06510727,0,0.20073776,0,0.07043272,0,0.8122909,1
CC[C@H]1C(=O)OC(=C[C@@H](C)CN)C1=O,CCC[C@H](C=C1OC(=O)CC1=O)CN,CC[C@H]1C(=O)OC(=C[C@@H](C)CN)C1=O >> CCC[C@H](C=C1OC(=O)CC1=O)CN,rule0028_51,CC[C@H]1C(=O)OC(=C[C@@H](C)CN)C1=O>>CCC[C@H](C=C1OC(=O)CC1=O)CN,0.47290924,0,0.84650266,1,0.23676905,0,0.04414084,0
CC[C@H]1C(=O)OC(=C[C@@H](C)CNC(=O)O)C1=O,C[C@H](C=C1OC(=O)C(C)(C)C1=O)CNC(=O)O,CC[C@H]1C(=O)OC(=C[C@@H](C)CNC(=O)O)C1=O >> C[C@H](C=C1OC(=O)C(C)(C)C1=O)CNC(=O)O,rule0028_51,CC[C@H]1C(=O)OC(=C[C@@H](C)CNC(=O)O)C1=O>>C[C@H](C=C1OC(=O)C(C)(C)C1=O)CNC(=O)O,0.18037482,0,0.10491025,0,0.26464063,0,0.010405137,0
C[C@H](N)C(=O)O.C[C@H](N)C(=O)O,C[C@H](NC(O)(O)[C@H](C)N)C(=O)O,C[C@H](N)C(=O)O.C[C@H](N)C(=O)O >> C[C@H](NC(O)(O)[C@H](C)N)C(=O)O,rule0483_3,C[C@H](N)C(=O)O.C[C@H](N)C(=O)O>>C[C@H](NC(O)(O)[C@H](C)N)C(=O)O,0.009254818,0,0.00048013174,0,0.055736735,0,0.78998196,1
CCN.CCN,C.NCCCN,CCN.CCN >> C.NCCCN,rule0126_2,CCN.CCN>>C.NCCCN,0.29997438,0,0.36668888,0,0.004319138,0,0.8038483,1
CC[C@H]1C(=O)OC(=C[C@@H](C)CN)C1=O,C=C1OC(=O)[C@](CC)([C@@H](C)CN)C1=O,CC[C@H]1C(=O)OC(=C[C@@H](C)CN)C1=O >> C=C1OC(=O)[C@](CC)([C@@H](C)CN)C1=O,rule0028_51,CC[C@H]1C(=O)OC(=C[C@@H](C)CN)C1=O>>C=C1OC(=O)[C@](CC)([C@@H](C)CN)C1=O,0.08236032,0,0.03157641,0,0.26508713,0,0.0044120695,0
CC[C@H]1C(=O)OC(=C[C@@H](C)C=O)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CC[C@H]1C(=O)OC(=C(O)[C@@H](C)C=O)C1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC[C@H]1C(=O)OC(=C[C@@H](C)C=O)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CC[C@H]1C(=O)OC(=C(O)[C@@H](C)C=O)C1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13,CC[C@H]1C(=O)OC(=C[C@@H](C)C=O)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>CC[C@H]1C(=O)OC(=C(O)[C@@H](C)C=O)C1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,0.19236276,0,0.0067312857,0,0.06626108,0,0.80853915,1
